projectname,classification,commenttext
Tomcat,WITHOUT_CLASSIFICATION,//  No injection targets so use the defined type for the resource 
Tomcat,WITHOUT_CLASSIFICATION,//  ----------------------------------------------- EntityResolver Methods 
Tomcat,WITHOUT_CLASSIFICATION,//  Re-encode the content so that bytes = characters 
Tomcat,WITHOUT_CLASSIFICATION,//  It is possible that some resources will only be visible for a given   value of useClassLoaderResources. Therefore if the lookup is made   with a different value of useClassLoaderResources than was used when   creating the cache entry invalidate the entry. This should have   minimal performance impact as it would be unusual for a resource to   be looked up both as a static resource and as a class loader   resource. 
Tomcat,WITHOUT_CLASSIFICATION,//  Remove any file extensions 
Tomcat,WITHOUT_CLASSIFICATION,//  Store nested watched resources <WatchedResource> 
Tomcat,WITHOUT_CLASSIFICATION,//  At compile time we have determined that the bean class   exists with a public zero constructor new() can be 
Tomcat,WITHOUT_CLASSIFICATION,//  ------------------------------------------------- ServletRequest Methods 
Tomcat,WITHOUT_CLASSIFICATION,//  This is correct from the API docs 
Tomcat,WITHOUT_CLASSIFICATION,//  VALIDATE X-FORWARDED-PROTO 
Tomcat,WITHOUT_CLASSIFICATION,//  ((StandardSession)session).activate(); 
Tomcat,WITHOUT_CLASSIFICATION,//  DBCP-215   Trick to make sure that initialSize connections are created 
Tomcat,WITHOUT_CLASSIFICATION,//  Synchronize NESTED scripting variables 
Tomcat,WITHOUT_CLASSIFICATION,// @GuardedBy("dateFormat") 
Tomcat,WITHOUT_CLASSIFICATION,//  Priority frames (also headers) 
Tomcat,WITHOUT_CLASSIFICATION,//  JKS keystores always convert the alias name to lower case 
Tomcat,WITHOUT_CLASSIFICATION,//  Wait until request processing ends as Request.recycle() updates 
Tomcat,WITHOUT_CLASSIFICATION,//  Unused type_index 
Tomcat,WITHOUT_CLASSIFICATION,//  Get some more data 
Tomcat,WITHOUT_CLASSIFICATION,//  error will be caught in Parser 
Tomcat,WITHOUT_CLASSIFICATION,/*      * (non-Javadoc)     *     * @see com.sun.el.parser.NodeVisitor#visit(com.sun.el.parser.Node)      */
Tomcat,WITHOUT_CLASSIFICATION,//  resource-ref names must be unique within a web(-fragment).xml 
Tomcat,WITHOUT_CLASSIFICATION,//  log only outside synch block! 
Tomcat,WITHOUT_CLASSIFICATION,//  resource list array) and bean 
Tomcat,WITHOUT_CLASSIFICATION,//  Read value until delimiter is found: 
Tomcat,WITHOUT_CLASSIFICATION,//  Save the current context path before re-writing starts 
Tomcat,WITHOUT_CLASSIFICATION,//  Handle dynamically adding wrappers 
Tomcat,WITHOUT_CLASSIFICATION,//  Update the pipeline 
Tomcat,WITHOUT_CLASSIFICATION,//  English 
Tomcat,WITHOUT_CLASSIFICATION,//  case A: ValueExpression exists getValue which must 
Tomcat,WITHOUT_CLASSIFICATION,//  remove suspect member 
Tomcat,WITHOUT_CLASSIFICATION,//  Can't be null due to assertion above 
Tomcat,WITHOUT_CLASSIFICATION,//  done ready for more return to pool 
Tomcat,WITHOUT_CLASSIFICATION,//  Update major and minor version 
Tomcat,WITHOUT_CLASSIFICATION,//  Do the write 
Tomcat,WITHOUT_CLASSIFICATION,//  properties are set) 
Tomcat,WITHOUT_CLASSIFICATION,//  Do not register with the queue 
Tomcat,WITHOUT_CLASSIFICATION,//  Return the appropriate Principal for this authenticated Subject 
Tomcat,WITHOUT_CLASSIFICATION,//  Make sure regular multipart works properly 
Tomcat,WITHOUT_CLASSIFICATION,//  Client is never going to see this so this is really just 
Tomcat,WITHOUT_CLASSIFICATION,//  (1) Delegate to our parent if requested 
Tomcat,WITHOUT_CLASSIFICATION,// initialize the property 
Tomcat,WITHOUT_CLASSIFICATION,//  Thread context class loader first 
Tomcat,WITHOUT_CLASSIFICATION,//  WsFrame adds the necessary final transformations. Copy the   completed transformation chain to the remote end point. 
Tomcat,WITHOUT_CLASSIFICATION,//  request session state 
Tomcat,WITHOUT_CLASSIFICATION,//  session was not accessed so once again no save will happen 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Class loader for evictor thread to use since in a JavaEE or similar     * environment the context class loader for the evictor thread may not have     * visibility of the correct factory. See POOL-161. Uses a weak reference to     * avoid potential memory leaks if the Pool is discarded rather than closed.      */
Tomcat,WITHOUT_CLASSIFICATION,//  Check if user meets constraints 
Tomcat,WITHOUT_CLASSIFICATION,//  Remove left over temporary files if present 
Tomcat,WITHOUT_CLASSIFICATION,//  Only Context's will have injection targets 
Tomcat,WITHOUT_CLASSIFICATION,//  Method name doesn't match 
Tomcat,WITHOUT_CLASSIFICATION,//  Make our application available if no problems were encountered 
Tomcat,WITHOUT_CLASSIFICATION,// http://localhost/status?cmd=update&mime=txt&w=lb&lf=false&ls=true   > 0 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Receives notification of character data inside an element.     *     * The SAX does not call this method with all of the template text but may     * invoke this method with chunks of it.  This is a problem when we try     * to determine if the text contains only whitespaces or when we are     * looking for an EL expression string.  Therefore it is necessary to     * buffer and concatenate the chunks and process the concatenated text     * later (at beginTag and endTag)     *     * @param buf The characters     * @param offset The start position in the character array     * @param len The number of characters to use from the character array     *     * @throws SAXException      */
Tomcat,WITHOUT_CLASSIFICATION,//  Identify the objects to be used 
Tomcat,WITHOUT_CLASSIFICATION,//  Window updates always come in pairs 
Tomcat,WITHOUT_CLASSIFICATION,//  Add a target servlet to dispatch to 
Tomcat,WITHOUT_CLASSIFICATION,//  Check if we're included so we can return the appropriate   missing resource name in the error 
Tomcat,WITHOUT_CLASSIFICATION,/*          * First check to see if all the mandatory attributes are present. If so         * only then proceed to see if the other attributes are valid for the         * particular tag.          */
Tomcat,WITHOUT_CLASSIFICATION,//  Newer JREs are dropping support for SSLv2Hello. If it is not   implemented and not explicitly requested we can ignore it. It is 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Parses a tag directive with the following syntax: PageDirective ::= ( S     * Attribute)*      */
Tomcat,WITHOUT_CLASSIFICATION,// Add a LineInfo that corresponds to the beginning of this node 
Tomcat,WITHOUT_CLASSIFICATION,//  Complete stop process first 
Tomcat,WITHOUT_CLASSIFICATION,//  Ignore: normal error due to dual definition of package 
Tomcat,WITHOUT_CLASSIFICATION,//  Don't add sockets back to the poller.   The resumeProcessing() method will add this socket   to the poller. 
Tomcat,WITHOUT_CLASSIFICATION,//  Check resources individually 
Tomcat,WITHOUT_CLASSIFICATION,//  Beware of the differences between escaping in JSP attributes and   in Java Strings 
Tomcat,WITHOUT_CLASSIFICATION,//  Protocol Version 
Tomcat,WITHOUT_CLASSIFICATION,//  Store varReader in appropriate scope 
Tomcat,WITHOUT_CLASSIFICATION,//  Server is storing digested passwords with a prefix indicating   the digest type 
Tomcat,WITHOUT_CLASSIFICATION,//  Hex hashes should be compared case-insensitively 
Tomcat,WITHOUT_CLASSIFICATION,// do nothing we connect on demand 
Tomcat,WITHOUT_CLASSIFICATION,//  500 - Internal Server Error   Can't add a 500 to the access log since that has already been   written in the Adapter.service method. 
Tomcat,WITHOUT_CLASSIFICATION,/*          *  Two consecutive colons initial expansion.         *  e.g. 2001:db8:0:0:1::1 -> 2001:db8:0:0:1:0:0:1          */
Tomcat,WITHOUT_CLASSIFICATION,//  __begin introspectMethod 
Tomcat,WITHOUT_CLASSIFICATION,//  deny-uncovered-http-methods was introduced in Servlet 3.1 
Tomcat,WITHOUT_CLASSIFICATION,//  handle restoring VariableMapper 
Tomcat,WITHOUT_CLASSIFICATION,//  page-scope attributes 
Tomcat,WITHOUT_CLASSIFICATION,//  a clean-up now. 
Tomcat,WITHOUT_CLASSIFICATION,//  Initialize utility executor 
Tomcat,WITHOUT_CLASSIFICATION,/*              * https://bz.apache.org/bugzilla/show_bug.cgi?id=57653#c6 suggests             * this merging is only necessary on OSX and BSD.             *             * https://bz.apache.org/bugzilla/show_bug.cgi?id=56313 suggests the             * same or a similar issue is happening on Windows.             * Notes: Only the first startCount * 2 elements of the array             *        are populated.             *        The array is event socket event socket etc.              */
Tomcat,WITHOUT_CLASSIFICATION,// check valves if we support async 
Tomcat,WITHOUT_CLASSIFICATION,//  null value for submit - user hit enter instead of clicking on   "add" or "remove" 
Tomcat,WITHOUT_CLASSIFICATION,//  IPv4 
Tomcat,WITHOUT_CLASSIFICATION,//  Write the request body 
Tomcat,WITHOUT_CLASSIFICATION,//  Check the existence of the client Principal in our database 
Tomcat,WITHOUT_CLASSIFICATION,//  workaround for catalina weird mbeans - the declaring class is BaseModelMBean.   but this is the catalina class. 
Tomcat,WITHOUT_CLASSIFICATION,// select a new backup node 
Tomcat,WITHOUT_CLASSIFICATION,// Don't bother validating if already have recently enough 
Tomcat,WITHOUT_CLASSIFICATION,//  Two cases: either we just exceeded the train count in   which case the cache must be created or we just update 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Log objects are not Serializable but this Filter is because it extends     * GenericFilter. Tomcat won't serialize a Filter but in case something else     * does...      */
Tomcat,WITHOUT_CLASSIFICATION,//  Initializing javac task 
Tomcat,WITHOUT_CLASSIFICATION,/*      * TODO SERVLET 3.1      */
Tomcat,WITHOUT_CLASSIFICATION,//  Timeouts are calculated on a dedicated thread and then   dispatched. Because of delays in the dispatch process the   timeout may no longer be required. Check here and avoid 
Tomcat,WITHOUT_CLASSIFICATION,//  Default to closing the socket if the SocketEvent passed in   is not consistent with the current state of the Processor 
Tomcat,WITHOUT_CLASSIFICATION,//  Should have caught this earlier but just in case... 
Tomcat,WITHOUT_CLASSIFICATION,//  The method URI queryString and protocol are normally stored as   bytes in the HttpInputBuffer and converted lazily to String. At this   point the method has already been set as String in the line above   but the URI queryString and protocol are still in byte form in the   HttpInputBuffer. Processing the saved request body will overwrite   these bytes. Configuring the HttpInputBuffer to retain these bytes as   it would in a normal request would require some invasive API changes.   Therefore force the conversion to String now so the correct values 
Tomcat,WITHOUT_CLASSIFICATION,//  havePublicId and isServlet24OrLater should be mutually exclusive 
Tomcat,WITHOUT_CLASSIFICATION,//  No processing is required 
Tomcat,WITHOUT_CLASSIFICATION,//  Link objects 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Private serializable variables to keep the messages state      */
Tomcat,WITHOUT_CLASSIFICATION,/*      * After successful authentication any record of previous authentication     * failure is removed.      */
Tomcat,WITHOUT_CLASSIFICATION,/*  Found so remember for next call and return. */
Tomcat,WITHOUT_CLASSIFICATION,//  Get the filename if uploaded name includes a path 
Tomcat,WITHOUT_CLASSIFICATION,//  Make sure this welcome file is currently present 
Tomcat,WITHOUT_CLASSIFICATION,//  Validate the path argument 
Tomcat,WITHOUT_CLASSIFICATION,//  Double checked locking. OK since random is volatile. 
Tomcat,WITHOUT_CLASSIFICATION,/*  Returns the node currently on the top of the stack.  */
Tomcat,WITHOUT_CLASSIFICATION,//  Configure the security constraints for the resource 
Tomcat,WITHOUT_CLASSIFICATION,//  This class does not provide a stack trace 
Tomcat,WITHOUT_CLASSIFICATION,// error free close all the way 
Tomcat,WITHOUT_CLASSIFICATION,//  Welcome files with trailing path parameters on dispatch 
Tomcat,WITHOUT_CLASSIFICATION,//  Completely replace the message with the decrypted one 
Tomcat,WITHOUT_CLASSIFICATION,//  Might not be an IPv4 address. Could be a host / FQDN with   a fully numeric component. 
Tomcat,WITHOUT_CLASSIFICATION,//  Draw the circle and numbers 
Tomcat,WITHOUT_CLASSIFICATION,//  on other platforms this call is noop and will return APR_ENOTIMPL. 
Tomcat,WITHOUT_CLASSIFICATION,//  SSL Engine status variables 
Tomcat,WITHOUT_CLASSIFICATION,//  EOM has just been completed 
Tomcat,WITHOUT_CLASSIFICATION,//  End of :: 
Tomcat,WITHOUT_CLASSIFICATION,//  null "x-forwarded-proto" 
Tomcat,WITHOUT_CLASSIFICATION,//  TODO: move to ManagedBean 
Tomcat,WITHOUT_CLASSIFICATION,//  Read it back 
Tomcat,WITHOUT_CLASSIFICATION,//  Goaway 
Tomcat,WITHOUT_CLASSIFICATION,/*          * verify the server response html body is the page we expect         * based on the dialogue position given by the caller.          */
Tomcat,WITHOUT_CLASSIFICATION,//  5s should be plenty but Gump can be a lot slower 
Tomcat,WITHOUT_CLASSIFICATION,//  weed out escaped end-parens 
Tomcat,WITHOUT_CLASSIFICATION,//  systems are sometimes slow. 
Tomcat,WITHOUT_CLASSIFICATION,//  Tomcat JNDI creates a Reference out of server.xml   <ResourceParam> configuration and passes it to an   instance of the factory given in server.xml. 
Tomcat,WITHOUT_CLASSIFICATION,//  Strictly there needs to be a check for valid %nn   encoding here but skip it since it will never be   decoded because the userinfo is ignored 
Tomcat,WITHOUT_CLASSIFICATION,//  Any and all specified constraints have been satisfied 
Tomcat,WITHOUT_CLASSIFICATION,//  Allowed roles should be the union of the roles in the constraints   User role is in last constraint 
Tomcat,WITHOUT_CLASSIFICATION,//  *********************************************************************   Until javax.servlet.jsp.tagext.TagLibraryInfo is fixed 
Tomcat,WITHOUT_CLASSIFICATION,//  ---------------------------------------------------------- Public methods 
Tomcat,WITHOUT_CLASSIFICATION,//  -------------------------------------------------------- Adapter Methods 
Tomcat,WITHOUT_CLASSIFICATION,//  Rather than have every component that might need to call   destroy() check for SingleUse don't log an info message if   multiple calls are made to destroy() 
Tomcat,WITHOUT_CLASSIFICATION,//  for now we don't write out anything 
Tomcat,WITHOUT_CLASSIFICATION,//  attributes 
Tomcat,WITHOUT_CLASSIFICATION,//  This stream went from IDLE to CLOSED and is likely to have   been created by the client as part of the priority tree. 
Tomcat,WITHOUT_CLASSIFICATION,//  Insert the additional parameters from the dispatch target 
Tomcat,WITHOUT_CLASSIFICATION,//  Skip this combination as exceptions that occur on application   managed threads are not visible to the container. 
Tomcat,WITHOUT_CLASSIFICATION,//  ------------------------------------------------------------ constructors 
Tomcat,WITHOUT_CLASSIFICATION,//  exists() is a relatively expensive check for a file so   use the fact that we know if it exists at this point 
Tomcat,WITHOUT_CLASSIFICATION,/*          * First check to see if there is a custom mapping for the login         * method. If so use it. Otherwise check if there is a mapping in         * org/apache/catalina/startup/Authenticators.properties.          */
Tomcat,WITHOUT_CLASSIFICATION,//  Configure the parser 
Tomcat,WITHOUT_CLASSIFICATION,//  Look for the parent 
Tomcat,WITHOUT_CLASSIFICATION,//  register our connection as the shared connection 
Tomcat,WITHOUT_CLASSIFICATION,/*  The type ($ or #) of expression. Literals have a type of null.  */
Tomcat,WITHOUT_CLASSIFICATION,// =================================================================         POOL OPERATIONS 
Tomcat,WITHOUT_CLASSIFICATION,//  Getters for monitoring attributes 
Tomcat,WITHOUT_CLASSIFICATION,//  http://www.iana.org/assignments/tls-parameters/tls-parameters.xhtml#tls-parameters-4 
Tomcat,WITHOUT_CLASSIFICATION,//    if this fails 
Tomcat,WITHOUT_CLASSIFICATION,// we have already stopped up all components  nothing to stop 
Tomcat,WITHOUT_CLASSIFICATION,//  Ignore - null test below handles this 
Tomcat,WITHOUT_CLASSIFICATION,//  Single OpenSSL alias 
Tomcat,WITHOUT_CLASSIFICATION,//  Note: The directory must exist for this to work. 
Tomcat,WITHOUT_CLASSIFICATION,//  Add TLD (jar==null) / JAR (jar!=null) file to dependency list   2nd parameter is null since the path is always relative   to the root of the web application even if we are   processing a reference from a tag packaged in a JAR. 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Delete any resource that would trigger the automatic deployment code to     * re-deploy the application. This means deleting:     * - any resource located in the appBase     * - any deployment descriptor located under the configBase     * - symlinks in the appBase or configBase for either of the above      */
Tomcat,WITHOUT_CLASSIFICATION,//  Does the request URI match? 
Tomcat,WITHOUT_CLASSIFICATION,//  Pool closed while object was being added to idle objects.   Make sure the returned object is destroyed rather than left   in the idle object pool (which would effectively be a leak) 
Tomcat,WITHOUT_CLASSIFICATION,//  WsFrame adds the necessary final transformations. Copy the 
Tomcat,WITHOUT_CLASSIFICATION,//  Overly large settings 
Tomcat,WITHOUT_CLASSIFICATION,/*          * assert !(keyedPool instanceof GenericKeyedObjectPool) :         * "GenericKeyedObjectPool is already thread-safe"; assert !(keyedPool         * instanceof StackKeyedObjectPool) :         * "StackKeyedObjectPool is already thread-safe"; assert         * !"org.apache.commons.pool.composite.CompositeKeyedObjectPool"         * .equals(keyedPool.getClass().getName()) :         * "CompositeKeyedObjectPools are already thread-safe";          */
Tomcat,WITHOUT_CLASSIFICATION,//  Find the root thread group 
Tomcat,WITHOUT_CLASSIFICATION,//  Set compression stream to null 
Tomcat,WITHOUT_CLASSIFICATION,//  By calling unbindThread and bindThread in a row we setup the 
Tomcat,WITHOUT_CLASSIFICATION,// log.append("FAIL-03"); 
Tomcat,WITHOUT_CLASSIFICATION,//  Only delete resources in the appBase or the 
Tomcat,WITHOUT_CLASSIFICATION,//  -------------------- Utils -------------------- 
Tomcat,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)     * @see javax.el.FunctionMapper#resolveFunction(java.lang.String java.lang.String)      */
Tomcat,WITHOUT_CLASSIFICATION,//  Use server's preference order for ciphers (rather than 
Tomcat,WITHOUT_CLASSIFICATION,//  http-method-omission added in Servlet 3.0   Let this trigger a validation error as dropping it silently could   be a security concern 
Tomcat,WITHOUT_CLASSIFICATION,// --- JMX support ---------------------------------------------------------- 
Tomcat,WITHOUT_CLASSIFICATION,//  subProtocols to be set 
Tomcat,WITHOUT_CLASSIFICATION,//  Play nice with SSO and mixed Realms   No need to pass the wrapper here because role mapping has been   performed already a few lines above 
Tomcat,WITHOUT_CLASSIFICATION,/*              * Write begin tag              */
Tomcat,WITHOUT_CLASSIFICATION,//  next add the constant http headers 
Tomcat,WITHOUT_CLASSIFICATION,//  ------------------------------- Properties managed by the ProtocolHandler 
Tomcat,WITHOUT_CLASSIFICATION,//  ------------------------------------------------------ Constructor 
Tomcat,WITHOUT_CLASSIFICATION,/*          * This method creates a valid base64 blob          */
Tomcat,WITHOUT_CLASSIFICATION,//  Hups! 
Tomcat,WITHOUT_CLASSIFICATION,//  EJB references 
Tomcat,WITHOUT_CLASSIFICATION,//  First two bytes should always be AB 
Tomcat,WITHOUT_CLASSIFICATION,//  SecurityManager assume that untrusted applications may be deployed. 
Tomcat,WITHOUT_CLASSIFICATION,/*  constant_pool[0] is unused by the compiler and may be used freely         * by the implementation.          */
Tomcat,WITHOUT_CLASSIFICATION,//  Fall-back. Also used by unit tests 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Find a method with the right name If found call the method ( if param is     * int or boolean we'll convert value to the right type before) - that means     * you can have setDebug(1).      */
Tomcat,WITHOUT_CLASSIFICATION,/*          * If the error is triggered after Thread B completes async processing         * there is essentially a race condition between thread B making the         * change and the container checking to see if the error flag has been         * set. We can't easily control the execution order here so we don't         * test it.          */
Tomcat,WITHOUT_CLASSIFICATION,//  Stop the existing server 
Tomcat,WITHOUT_CLASSIFICATION,//  ensure it is contextual 
Tomcat,WITHOUT_CLASSIFICATION,/*  6 == length("javax.")  */
Tomcat,WITHOUT_CLASSIFICATION,// previously marked suspect system below picked up the member again 
Tomcat,WITHOUT_CLASSIFICATION,//  -------------------- Removing data from the buffer -------------------- 
Tomcat,WITHOUT_CLASSIFICATION,//  Try a setFoo ( InetAddress ) 
Tomcat,WITHOUT_CLASSIFICATION,//  This has to be here as it can't be moved to SSLHostConfig since the 
Tomcat,WITHOUT_CLASSIFICATION,//  So many things to go wrong above... 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Scan a URL for JARs with the optional extensions to look at all files     * and all directories.      */
Tomcat,WITHOUT_CLASSIFICATION,//  Confirm we have all 720 possible input orders   Set<String> orders = new HashSet<>(); 
Tomcat,WITHOUT_CLASSIFICATION,//  Avoid possible NPE 
Tomcat,WITHOUT_CLASSIFICATION,// initiate the strDefName with null. 
Tomcat,WITHOUT_CLASSIFICATION,//  Store nested <Member> elements 
Tomcat,WITHOUT_CLASSIFICATION,//  Create the Platform server 
Tomcat,WITHOUT_CLASSIFICATION,//  Work-around for XML documents that use just the file name for the 
Tomcat,WITHOUT_CLASSIFICATION,//  Generating href element 
Tomcat,WITHOUT_CLASSIFICATION,//  d.addAfterOrderingOthers(); 
Tomcat,WITHOUT_CLASSIFICATION,//  IPv6 
Tomcat,WITHOUT_CLASSIFICATION,//  Add the registration noting any registration it replaces 
Tomcat,WITHOUT_CLASSIFICATION,//  ISE for now. Could swallow this silently / log this if the ISE   becomes a problem 
Tomcat,WITHOUT_CLASSIFICATION,//  Look up the user's credentials 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Returns true if and only if all the resources for this web application     * are provided via a packed WAR file. It is used to optimise cache     * validation in this case on the basis that the WAR file will not change.      */
Tomcat,WITHOUT_CLASSIFICATION,//  Have we authenticated this user before but have caching disabled? 
Tomcat,WITHOUT_CLASSIFICATION,//  an acceptable certificate 
Tomcat,WITHOUT_CLASSIFICATION,//  JSP 2.1   JSP 2.1   JSP 2   JSP 21 
Tomcat,WITHOUT_CLASSIFICATION,// update our map of members expire some if we didn't receive a ping back 
Tomcat,WITHOUT_CLASSIFICATION,//  Store nested <GlobalNamingResources> element 
Tomcat,WITHOUT_CLASSIFICATION,//  post-construct elements 
Tomcat,WITHOUT_CLASSIFICATION,//  creation exception was ignored   nothing was put onto the stack 
Tomcat,WITHOUT_CLASSIFICATION,//  this successful NonLogin access should replenish the 
Tomcat,WITHOUT_CLASSIFICATION,//  If child is started then it is too late for life-cycle listener   to register the child so register it here 
Tomcat,WITHOUT_CLASSIFICATION,//  SRV 10.9.2 - Handling an error is entirely the application's   responsibility when an error occurs on an application thread.   Calling sendError() followed by complete() and expecting the standard 
Tomcat,WITHOUT_CLASSIFICATION,//  preface which is longer than a single ping. 
Tomcat,WITHOUT_CLASSIFICATION,//  no reason to hide this - but good reasons to not hide 
Tomcat,WITHOUT_CLASSIFICATION,//  next access it again to harvest the session id url parameter 
Tomcat,WITHOUT_CLASSIFICATION,/*  JavaCC - OriginalChecksum=151e58546054b618e758d7dc172cc7b5 (do not edit this line)  */
Tomcat,WITHOUT_CLASSIFICATION,//  This is a directory - strip leading "META-INF/resources" 
Tomcat,WITHOUT_CLASSIFICATION,//  a response.sendError() will be ignored 
Tomcat,WITHOUT_CLASSIFICATION,//  Process the data we have 
Tomcat,WITHOUT_CLASSIFICATION,//  Process this property change 
Tomcat,WITHOUT_CLASSIFICATION,/*  we want to wait for the process to exit  Process.waitFor()                 * is useless in our situation; see                 * http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=4223650                  */
Tomcat,WITHOUT_CLASSIFICATION,//  Flush not called as the writer passed could be a BodyContent and   it doesn't allow to flush. 
Tomcat,WITHOUT_CLASSIFICATION,//  No need to log failure - it is expected in this case 
Tomcat,WITHOUT_CLASSIFICATION,//  ------------------------------------------------------------ Constructors 
Tomcat,WITHOUT_CLASSIFICATION,//  Can't close a uConn directly. Have to do it like this. 
Tomcat,WITHOUT_CLASSIFICATION,//  Check to see if the expected listener fired. 
Tomcat,WITHOUT_CLASSIFICATION,//  If not using a connection pool open a connection to the database 
Tomcat,WITHOUT_CLASSIFICATION,//  Indicates if a performance short-cut is available 
Tomcat,WITHOUT_CLASSIFICATION,// TRIBES_MBR_END 
Tomcat,WITHOUT_CLASSIFICATION,//  Send j2ee.state.starting notification 
Tomcat,WITHOUT_CLASSIFICATION,/*  Is expression language being ignored - affects unquoting. \$ and \# are     * treated as literals rather than quoted values.  */
Tomcat,WITHOUT_CLASSIFICATION,//  Total time = divide by requestCount to get average. 
Tomcat,WITHOUT_CLASSIFICATION,//  systems which don't support it cause major problems 
Tomcat,WITHOUT_CLASSIFICATION,//  All other resources should not be deleted 
Tomcat,WITHOUT_CLASSIFICATION,//  check if the validation query has changed. 
Tomcat,WITHOUT_CLASSIFICATION,//  wait long enough for my NonLogin session to expire 
Tomcat,WITHOUT_CLASSIFICATION,//  Check for connection aborted cond 
Tomcat,WITHOUT_CLASSIFICATION,//  Only if the Context has started. If it has not then it   will have its own "after_start" life-cycle event later. 
Tomcat,WITHOUT_CLASSIFICATION,//  Assume a 'complete' FilterRegistration is one that has a class and 
Tomcat,WITHOUT_CLASSIFICATION,//  simple character just write it out. 
Tomcat,WITHOUT_CLASSIFICATION,//  When including a file we need to check for a BOM   to determine if a conversion is required so we 
Tomcat,WITHOUT_CLASSIFICATION,//  Close the class definition 
Tomcat,WITHOUT_CLASSIFICATION,//  Finish processing the connection 
Tomcat,WITHOUT_CLASSIFICATION,//  session-cookie-config added in 3.0 
Tomcat,WITHOUT_CLASSIFICATION,//  included in the Vary header. 
Tomcat,WITHOUT_CLASSIFICATION,//  Parse the one or more named attribute nodes 
Tomcat,WITHOUT_CLASSIFICATION,//  null base null response 
Tomcat,WITHOUT_CLASSIFICATION,//        for async 
Tomcat,WITHOUT_CLASSIFICATION,//  COMPLEMENTOFDEFAULT is also not exactly as defined by the docs 
Tomcat,WITHOUT_CLASSIFICATION,/*  * The BoM detection is derived from: * https://svn.us.apache.org/viewvc/tomcat/trunk/java/org/apache/jasper/xmlparser/XMLEncodingDetector.java?annotate=1742248 * * The prolog is always at least as specific as the BOM therefore any encoding * specified in the prolog should take priority over the BOM.  */
Tomcat,WITHOUT_CLASSIFICATION,//  The buffer is already at (or bigger than) limit. 
Tomcat,WITHOUT_CLASSIFICATION,//  This is decoded and normalized 
Tomcat,WITHOUT_CLASSIFICATION,//  Check headers - looking to see if response is chunked (it should be) 
Tomcat,WITHOUT_CLASSIFICATION,//  Should probably log the throwable 
Tomcat,WITHOUT_CLASSIFICATION,//  Wrap use of tag in try/finally to ensure clean-up takes place 
Tomcat,WITHOUT_CLASSIFICATION,//  Include empty segments. 
Tomcat,WITHOUT_CLASSIFICATION,//  Formerly part of the main() method in SmapGenerator 
Tomcat,WITHOUT_CLASSIFICATION,//  Read some content from the resource 
Tomcat,WITHOUT_CLASSIFICATION,//  Whatever kind of value it is return it as a string 
Tomcat,WITHOUT_CLASSIFICATION,/*      * https://bz.apache.org/bugzilla/show_bug.cgi?id=61197      */
Tomcat,WITHOUT_CLASSIFICATION,//  VERIFY TEXT/HTML 
Tomcat,WITHOUT_CLASSIFICATION,//  Treat headers as single values by default. 
Tomcat,WITHOUT_CLASSIFICATION,// extra 
Tomcat,WITHOUT_CLASSIFICATION,//  borrow a new connection from the pool 
Tomcat,WITHOUT_CLASSIFICATION,//  Return the normalized path that we have completed 
Tomcat,WITHOUT_CLASSIFICATION,// transfer state from another map 
Tomcat,WITHOUT_CLASSIFICATION,//  Can't map context or wrapper without a uri 
Tomcat,WITHOUT_CLASSIFICATION,//  Allowed roles should be the union of the roles in the constraints   * is any app role   User role is an app role 
Tomcat,WITHOUT_CLASSIFICATION,//  The ScheduledThreadPoolExecutor doesn't use MaximumPoolSize only CorePoolSize is available 
Tomcat,WITHOUT_CLASSIFICATION,//  Clear the first map 
Tomcat,WITHOUT_CLASSIFICATION,//  Usually means an invalid protocol has been configured 
Tomcat,WITHOUT_CLASSIFICATION,//  RFC 7540 5.3.4 endpoints should maintain state for at least the 
Tomcat,WITHOUT_CLASSIFICATION,//  Update the value of the "out" attribute in the page scope   attribute namespace of this PageContext 
Tomcat,WITHOUT_CLASSIFICATION,//  Listeners were added in 2.3 so should be excluded in 2.2 
Tomcat,WITHOUT_CLASSIFICATION,//  Don't allow more than one servlet on the same pattern 
Tomcat,WITHOUT_CLASSIFICATION,//  foo%bar.jsp 
Tomcat,WITHOUT_CLASSIFICATION,//  Ignoring maxConcurrentStreams increases the overhead count 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Look at a threads stack trace to see if it is a request thread or not. It     * isn't perfect but it should be good-enough for most cases.      */
Tomcat,WITHOUT_CLASSIFICATION,/*      * private fields      */
Tomcat,WITHOUT_CLASSIFICATION,//  slightly paranoid verification 
Tomcat,WITHOUT_CLASSIFICATION,//  20-2f - 
Tomcat,WITHOUT_CLASSIFICATION,//  ------------------------------------------------------ public 
Tomcat,WITHOUT_CLASSIFICATION,//  Create QName object 
