projectname,classification,commenttext
Maven,WITHOUT_CLASSIFICATION,//  org.apache.maven.plugins:maven-remote-resources-plugin:1.0:process@executionId 
Maven,WITHOUT_CLASSIFICATION,//  still unreadable even in non-strict mode rethrow original error 
Maven,WITHOUT_CLASSIFICATION,//  unset the firstRun flag so we don't get caught in an infinite loop... 
Maven,WITHOUT_CLASSIFICATION,//  MNG-5670 guard against ConcurrentModificationException   MNG-6053 guard against key without value
Maven,WITHOUT_CLASSIFICATION,//  path was already absolute just normalize file separator and we're done 
Maven,WITHOUT_CLASSIFICATION,//  ////////////////////////////////////////////////////////////////////////////////////////////////////////////////     Project collection     //////////////////////////////////////////////////////////////////////////////////////////////////////////////// 
Maven,WITHOUT_CLASSIFICATION,//  changes above not being propagated to the map 
Maven,WITHOUT_CLASSIFICATION,//  collect drop list 
Maven,WITHOUT_CLASSIFICATION,/*  don't call createDependencyArtifact as it'll ignore test and provided scopes  */
Maven,WITHOUT_CLASSIFICATION,//  clear the calculated artifactMap 
Maven,WITHOUT_CLASSIFICATION,//  for each finished project 
Maven,WITHOUT_CLASSIFICATION,//  else fall back to default log level specified in conf   see https://issues.apache.org/jira/browse/MNG-2570 
Maven,WITHOUT_CLASSIFICATION,//  Plugin0 [plexus] 
Maven,WITHOUT_CLASSIFICATION,//  the order of these two is non-deterministic based on when they're added to the reactor. 
Maven,WITHOUT_CLASSIFICATION,//  special case: if there is a windows drive letter then keep the original return value 
Maven,WITHOUT_CLASSIFICATION,//  Not going to happen 
Maven,WITHOUT_CLASSIFICATION,//  Site 3.x 
Maven,WITHOUT_CLASSIFICATION,//  model path translation 
Maven,WITHOUT_CLASSIFICATION,//  org.apache.maven.its.mng4834:parent:0.1 
Maven,WITHOUT_CLASSIFICATION,//  Plugins 
Maven,WITHOUT_CLASSIFICATION,//  nop 
Maven,WITHOUT_CLASSIFICATION,//  Properties 
Maven,WITHOUT_CLASSIFICATION,//  ----------------------------------------------------------------------   I'm leaving the setting of system properties here as not to break   the SystemPropertyProfileActivator. This won't harm embedding. jvz.   ---------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  add missing '/' between url and path 
Maven,WITHOUT_CLASSIFICATION,//  ExcludeDefaults 
Maven,WITHOUT_CLASSIFICATION,//    The projects need to be topologically after the participants have run their afterProjectsRead(session)   because the participant is free to change the dependencies of a project which can potentially change the   topological order of the projects and therefore can potentially change the build order.     Note that participants may affect the topological order of the projects but it is   not expected that a participant will add or remove projects from the session.   
Maven,WITHOUT_CLASSIFICATION,//  Keep this class in sync with org.apache.maven.project.DefaultProjectDependenciesResolver.GraphLogger 
Maven,WITHOUT_CLASSIFICATION,//  main.methods ----------------------------------------------------------------
Maven,WITHOUT_CLASSIFICATION,//  ------------------------------------------------------------------------   Exceptions   ------------------------------------------------------------------------
Maven,WITHOUT_CLASSIFICATION,/*              * This logic (using filesystem against wanted independence from the user environment) exists only for the             * sake of backward-compat with 2.x (MNG-5000). In general it is wrong to             * base URL inheritance on the module directory names as this information is unavailable for POMs in the             * repository. In other words modules where artifactId != moduleDirName will see different effective URLs             * depending on how the model was constructed (from filesystem or from repository).              */
Maven,WITHOUT_CLASSIFICATION,//  ----------------------------------------------------------------------------   We need to allow per execution user and global settings as the embedder   might be running in a mode where its executing many threads with totally   different settings.   ---------------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  fail fast on RuntimeExceptions Errors and "other" Throwables   assume these are system errors and further build is meaningless
Maven,WITHOUT_CLASSIFICATION,//  but ok from repo: local disk is ignored 
Maven,WITHOUT_CLASSIFICATION,//  end hack 
Maven,WITHOUT_CLASSIFICATION,//  ----------------------------------------------------------------------   Options that are set on the command line become system properties   and therefore are set in the session properties. System properties   are most dominant.   ---------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,// insert classifier only if it was used in the artifact 
Maven,WITHOUT_CLASSIFICATION,//  nothing here 
Maven,WITHOUT_CLASSIFICATION,/*     	 *       v2    	 *   v1<    	 *      v3-v4    	 *    	  */
Maven,WITHOUT_CLASSIFICATION,//  build project once 
Maven,WITHOUT_CLASSIFICATION,//    All of this needs to go away and be couched in terms of the execution request 
Maven,WITHOUT_CLASSIFICATION,//  build from disk expected to fail 
Maven,WITHOUT_CLASSIFICATION,/*  && s2 != null  */
Maven,WITHOUT_CLASSIFICATION,//  if we're building an argument keep doing so. 
Maven,WITHOUT_CLASSIFICATION,//  MNG-3832: Aether (part of M3+) supports wildcard expressions for exclusions
Maven,WITHOUT_CLASSIFICATION,//  only set those on 2nd phase ignore on 1st pass 
Maven,WITHOUT_CLASSIFICATION,//  Empirical data from 3.x actual =40 
Maven,WITHOUT_CLASSIFICATION,//  Enabled 
Maven,WITHOUT_CLASSIFICATION,/*  MNG-3846 */
Maven,WITHOUT_CLASSIFICATION,//  else assume "never" 
Maven,WITHOUT_CLASSIFICATION,//    We expect at most 2 implementations to be available. The SettingsXmlConfigurationProcessor implementation   is always available in the core and likely always will be but we may have another ConfigurationProcessor   present supplied by the user. The rule is that we only allow the execution of one ConfigurationProcessor.   If there is more than one then we execute the one supplied by the user otherwise we execute the   the default SettingsXmlConfigurationProcessor. 
Maven,WITHOUT_CLASSIFICATION,//  Exclusions 
Maven,WITHOUT_CLASSIFICATION,//  -----------------------------------------------------------------------------------------------   Tests which exercise the lifecycle executor when it is dealing with default lifecycle phases.   ----------------------------------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  For some reason with the introduction of MNG-1577 we have the case in Yoko where a depMan section has   something like the following:     <dependencyManagement>       <dependencies>           <!--  Yoko modules -->           <dependency>               <groupId>org.apache.yoko</groupId>               <artifactId>yoko-core</artifactId>               <version>${version}</version>           </dependency>   ...     And the range is not set so we'll check here and set it. jvz.
Maven,WITHOUT_CLASSIFICATION,//  System.err.println("Linked("+requestedScope+") 
Maven,WITHOUT_CLASSIFICATION,//  drive-relative Windows path 
Maven,WITHOUT_CLASSIFICATION,//  Checksum policy 
Maven,WITHOUT_CLASSIFICATION,//  does nothing 
Maven,WITHOUT_CLASSIFICATION,//  Mocks to inject into toolchainManager 
Maven,WITHOUT_CLASSIFICATION,//  Recursive (really to just process the top-level POM) 
Maven,WITHOUT_CLASSIFICATION,//  Needs to go away
Maven,WITHOUT_CLASSIFICATION,/*  MNG-2309 */
Maven,WITHOUT_CLASSIFICATION,//  these are local 
Maven,WITHOUT_CLASSIFICATION,/*  MNG-2591  */
Maven,WITHOUT_CLASSIFICATION,//  Optional 
Maven,WITHOUT_CLASSIFICATION,//  marker interface for cache keys 
Maven,WITHOUT_CLASSIFICATION,//  the declaring project MUST be listed after the plugin and its plugin-level dep though. 
Maven,WITHOUT_CLASSIFICATION,//  sleep for 10ms just in case this is windows holding a file lock 
Maven,WITHOUT_CLASSIFICATION,//  Propagate the parallel flag to the root session and all of the cloned sessions in each project segment 
Maven,WITHOUT_CLASSIFICATION,//  we don't canonicalize on unix to avoid interfering with symlinks
Maven,WITHOUT_CLASSIFICATION,/*  MNG-4193  */
Maven,WITHOUT_CLASSIFICATION,//  notify listeners about "soft" project build failures only 
Maven,WITHOUT_CLASSIFICATION,//    1) Setup initial properties.     2) Validate local repository directory is accessible.     3) Create RepositorySystemSession.     4) Create MavenSession.     5) Execute AbstractLifecycleParticipant.afterSessionStart(session)     6) Get reactor projects looking for general POM errors     7) Create ProjectDependencyGraph using trimming which takes into account --projects and reactor mode.   This ensures that the projects passed into the ReactorReader are only those specified.     8) Create ReactorReader with the getProjectMap( projects ). NOTE that getProjectMap(projects) is the code that   checks for duplicate projects definitions in the build. Ideally this type of duplicate checking should be   part of getting the reactor projects in 6). The duplicate checking is conflated with getProjectMap(projects).     9) Execute AbstractLifecycleParticipant.afterProjectsRead(session)     10) Create ProjectDependencyGraph without trimming (as trimming was done in 7). A new topological sort is   required after the execution of 9) as the AbstractLifecycleParticipants are free to mutate the MavenProject   instances which may change dependencies which can in turn affect the build order.     11) Execute LifecycleStarter.start() 
Maven,WITHOUT_CLASSIFICATION,//  local wins now and irrelevant if not local as test/provided aren't transitive   assertEquals( "Check artifactScope" Artifact.SCOPE_RUNTIME artifact.getArtifactScope() ); 
Maven,WITHOUT_CLASSIFICATION,//         child.setPluginRepositories(              ModelUtils.mergeRepositoryLists( child.getPluginRepositories() parent.getPluginRepositories() ) ); 
Maven,WITHOUT_CLASSIFICATION,//  ignore see above 
Maven,WITHOUT_CLASSIFICATION,/* - test projects for each of these- how to categorize the problems so that the id of the problem can be match to a page with descriptive help and the test  project- nice little sample projects that could be run in the core as well as integration testsAll Possible Errors- invalid lifecycle phase (maybe same as bad CLI param though you were talking about embedder too)- <module> specified is not found- malformed settings- malformed POM- local repository not writable- remote repositories not available- artifact metadata missing- extension metadata missing- extension artifact missing- artifact metadata retrieval problem- version range violation- circular dependency- artifact missing- artifact retrieval exception- md5 checksum doesn't match for local artifact need to redownload this- POM doesn't exist for a goal that requires one- parent POM missing (in both the repository + relative path)- component not foundPlugins:- plugin metadata missing- plugin metadata retrieval problem- plugin artifact missing- plugin artifact retrieval problem- plugin dependency metadata missing- plugin dependency metadata retrieval problem- plugin configuration problem- plugin execution failure due to something that is know to possibly go wrong (like compilation failure)- plugin execution error due to something that is not expected to go wrong (the compiler executable missing)- asking to use a plugin for which you do not have a version defined - tools to easily select versions- goal not found in a plugin (probably could list the ones that are)  */
Maven,WITHOUT_CLASSIFICATION,//  plugin management injection 
Maven,WITHOUT_CLASSIFICATION,//  would ever need this so it should not be exposed in a public API
Maven,WITHOUT_CLASSIFICATION,//  MNG-5509   See org.eclipse.aether.connector.wagon.WagonRepositoryConnector.connectWagon(Wagon)
Maven,WITHOUT_CLASSIFICATION,//    Publisher 
Maven,WITHOUT_CLASSIFICATION,//  ------------------------------------------------------------------------   Repositories   ------------------------------------------------------------------------ 
Maven,WITHOUT_CLASSIFICATION,//  This supports painless invocation by the Verifier during embedded execution of the core ITs 
Maven,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)    * @see org.apache.maven.profiles.ProfileManager#getActiveProfiles()     */
Maven,WITHOUT_CLASSIFICATION,//  reactor failure modes 
Maven,WITHOUT_CLASSIFICATION,//  Extensions are accumulated 
Maven,WITHOUT_CLASSIFICATION,//  check all transitive deps of a compile dependency are compile scope except for runtime and test 
Maven,WITHOUT_CLASSIFICATION,//  use the local copy or if it doesn't exist - go to the remote repo for it 
Maven,WITHOUT_CLASSIFICATION,/*  && rootArtifact.getFile() == null  */
Maven,WITHOUT_CLASSIFICATION,//  ChecksumPolicy 
Maven,WITHOUT_CLASSIFICATION,//   String version String artifactUri ) 
Maven,WITHOUT_CLASSIFICATION,//  verifies profile applied 
Maven,WITHOUT_CLASSIFICATION,//  load the child project which inherits from p0... 
Maven,WITHOUT_CLASSIFICATION,//  Cyclic Dependency Error 
Maven,WITHOUT_CLASSIFICATION,// InstallResult install( RepositorySystemSession session InstallRequest request )                  throws InstallationException;   release snapshot unique ou non unique attachment 
Maven,WITHOUT_CLASSIFICATION,//  more english-friendly method...keep the code clean! :) 
Maven,WITHOUT_CLASSIFICATION,/*  artifacts  */
Maven,WITHOUT_CLASSIFICATION,//  Plugin1 [antlr] 
Maven,WITHOUT_CLASSIFICATION,//  Beer comes straight after package in stub much like real life. 
Maven,WITHOUT_CLASSIFICATION,//  as they are not both null 
Maven,WITHOUT_CLASSIFICATION,//  if not then i need to grab the mojo descriptor and look at the phase that is specified 
Maven,WITHOUT_CLASSIFICATION,//  tests ------------------------------------------------------------------ 
Maven,WITHOUT_CLASSIFICATION,//  assume it won't ever be.
Maven,WITHOUT_CLASSIFICATION,//  versions with string lengths from 1 to 19 
Maven,WITHOUT_CLASSIFICATION,//  Update snapshots 
Maven,WITHOUT_CLASSIFICATION,//  +" has been terminated on this entry set\n-------------------\n"   +ins   +"\n-------------------\n"   ); 
Maven,WITHOUT_CLASSIFICATION,// [01] resources:resources  [02] compiler:compile  [03] it:generate-metadata  [04] resources:testResources  [05] compiler:testCompile  [06] plexus-component-metadata:generate-test-metadata  [07] surefire:test  [08] jar:jar   
Maven,WITHOUT_CLASSIFICATION,//  Metadata cannot be retrieved 
Maven,WITHOUT_CLASSIFICATION,//  TODO configure these on the repository 
Maven,WITHOUT_CLASSIFICATION,//  be sure we're testing the right class i.e. DefaultVersionResolver.class 
Maven,WITHOUT_CLASSIFICATION,//  Cipher uses Strings 
Maven,WITHOUT_CLASSIFICATION,/*  MNG-3545  */
Maven,WITHOUT_CLASSIFICATION,//  check with getPom( baseName + "-expected" ) 
Maven,WITHOUT_CLASSIFICATION,//    Retriever 
Maven,WITHOUT_CLASSIFICATION,//  this will run at most twice. The first time the firstRun flag is turned off and if the retry flag   is set on the first run it will be turned off and not re-set on the second try. This is because the 
Maven,WITHOUT_CLASSIFICATION,//  File 
Maven,WITHOUT_CLASSIFICATION,//  make sure IncludesArtifactFilter is not equal ExcludesArtifactFilter! 
Maven,WITHOUT_CLASSIFICATION,//  previously we cloned the artifact but it is more efficient to just update the artifactScope   if problems are later discovered that the original object needs its original artifactScope value    cloning may   again be appropriate 
Maven,WITHOUT_CLASSIFICATION,//  Length 11+ chars 
Maven,WITHOUT_CLASSIFICATION,//  very important to use the parentPlugins List rather than parentContainer.getPlugins() 
Maven,WITHOUT_CLASSIFICATION,//  metadata is added via addPluginArtifactMetadata 
Maven,WITHOUT_CLASSIFICATION,//    Our settings.xml source is historically how we have configured Maven from the CLI so we are going to   have to honour its existence forever. So let's run it.   
Maven,WITHOUT_CLASSIFICATION,// LocalRepositoryManager newLocalRepositoryManager( LocalRepository localRepository ); 
Maven,WITHOUT_CLASSIFICATION,//  Base directory 
Maven,WITHOUT_CLASSIFICATION,//  multi projects build entry point 
Maven,WITHOUT_CLASSIFICATION,// VersionRangeResult resolveVersionRange( RepositorySystemSession session VersionRangeRequest request )                  throws VersionRangeResolutionException; 
Maven,WITHOUT_CLASSIFICATION,//  Activation 
Maven,WITHOUT_CLASSIFICATION,//  initial try use locally cached metadata 
Maven,WITHOUT_CLASSIFICATION,//  default: fail fast   default: true   default: false   optional   optional 
Maven,WITHOUT_CLASSIFICATION,/*  MNG-4102  */
Maven,WITHOUT_CLASSIFICATION,//  only merge plugin definition from the parent if at least one   of these is true:   1. we're not processing the plugins in an inheritance-based merge   2. the parent's <inherited/> flag is not set 
Maven,WITHOUT_CLASSIFICATION,//  parent references child with artifactId (which is not directory name) 
Maven,WITHOUT_CLASSIFICATION,//  ----------------------------------------------------------------------     ---------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  The root artifact may or may not be resolved so we need to check before we attempt to resolve.   This is often an artifact like a POM that is taken from disk and we already have hold of the   file reference. But this may be a Maven Plugin that we need to resolve from a remote repository   as well as its dependencies. 
Maven,WITHOUT_CLASSIFICATION,//  ChildSiteUrlInheritAppendPath 
Maven,WITHOUT_CLASSIFICATION,//  otherwise we trim the trailing " and append to the buffer. 
Maven,WITHOUT_CLASSIFICATION,//  read poms separately 
Maven,WITHOUT_CLASSIFICATION,//  OutputDirectory 
Maven,WITHOUT_CLASSIFICATION,//  for performance check digits instead of relying later on catching NumberFormatException 
Maven,WITHOUT_CLASSIFICATION,//  retain baseVersion 
Maven,WITHOUT_CLASSIFICATION,//  Organization 
Maven,WITHOUT_CLASSIFICATION,//  -----------------------------------------------------------------------------------------------   Tests which exercise the lifecycle executor when it is dealing with individual goals.   ----------------------------------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  ------------------------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  NOTE: There's no notion of taskSegment equality.
Maven,WITHOUT_CLASSIFICATION,//  Remove remaining TransferListener instances (checksum handlers removed in above finally clause) 
Maven,WITHOUT_CLASSIFICATION,//  NOTE: The case of a trailing quote is handled by nullifying the arg buffer. 
Maven,WITHOUT_CLASSIFICATION,// ------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//    Raw file transfers   
Maven,WITHOUT_CLASSIFICATION,//  We have metadata retrieval problems or there are cycles that have been detected   so we give this back to the calling code and let them deal with this information   appropriately. 
Maven,WITHOUT_CLASSIFICATION,//  file system errors 
Maven,WITHOUT_CLASSIFICATION,//  Repository 
Maven,WITHOUT_CLASSIFICATION,//  ------------------------------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  effective line with indent and reset if end is colored 
Maven,WITHOUT_CLASSIFICATION,/*        At the moment this class is totally immutable and this is in line with thoughts about the       pre-calculated execution plan that stays the same during the execution.       If deciding to add mutable state to this class it should be at least considered to       separate this into a separate mutable structure.      */
Maven,WITHOUT_CLASSIFICATION,//  pure user error suppress stack trace 
Maven,WITHOUT_CLASSIFICATION,//  from here to the end of the method is dealing with merging of the <executions/> section. 
Maven,WITHOUT_CLASSIFICATION,//  Family 
Maven,WITHOUT_CLASSIFICATION,//  The system scoped dependencies will be present in the classloader for the plugin 
Maven,WITHOUT_CLASSIFICATION,//  It would be cool if there was a hook that i could use to setup a test environment.   I want to setup a local/remote repositories for testing but i don't want to have   to change them when i change the layout of the repositories. So i want to generate   the structure i want to test by using the artifact handler manager which dictates   the layout used for a particular artifact type. 
Maven,WITHOUT_CLASSIFICATION,//  start building an argument here. 
Maven,WITHOUT_CLASSIFICATION,//      
Maven,WITHOUT_CLASSIFICATION,//  this was a failed transfer and we don't want to retry. 
Maven,WITHOUT_CLASSIFICATION,//  previous one is more dominant 
Maven,WITHOUT_CLASSIFICATION,//  Plugin groups 
Maven,WITHOUT_CLASSIFICATION,//  won't happen 
Maven,WITHOUT_CLASSIFICATION,//  We have no POM file.   
Maven,WITHOUT_CLASSIFICATION,//    We are taking as much as we can from the DefaultArtifact.equals(). The requested artifact has no file so   we want to remove that from the comparison.   
Maven,WITHOUT_CLASSIFICATION,//  Jdk 
Maven,WITHOUT_CLASSIFICATION,//  Site 
Maven,WITHOUT_CLASSIFICATION,//    Taken from LegacyRepositorySystem   
Maven,WITHOUT_CLASSIFICATION,//  We will attempt to get nab a system property as a way to specify a   parameter to a plugins. My particular case here is allowing the surefire   plugin to run a single test so I want to specify that class on the cli   as a parameter. 
Maven,WITHOUT_CLASSIFICATION,//  Tag 
Maven,WITHOUT_CLASSIFICATION,//    Run the user supplied ConfigurationProcessor   
Maven,WITHOUT_CLASSIFICATION,//  check all transitive deps of a default dependency are compile scope except for runtime and test 
Maven,WITHOUT_CLASSIFICATION,//  Directory 
Maven,WITHOUT_CLASSIFICATION,/*          * NOTE: Not used by Maven core only here to provide backward-compat with plugins like the Install Plugin.          */
Maven,WITHOUT_CLASSIFICATION,//                           String nonProxyHosts )      {          ProxyInfo proxyInfo = new ProxyInfo();          proxyInfo.setHost( host );          proxyInfo.setType( protocol );          proxyInfo.setPort( port );          proxyInfo.setNonProxyHosts( nonProxyHosts );          proxyInfo.setUserName( username );          proxyInfo.setPassword( password );            proxies.put( protocol proxyInfo );            wagonManager.addProxy( protocol host port username password nonProxyHosts );      } 
Maven,WITHOUT_CLASSIFICATION,//  Distribution 
Maven,WITHOUT_CLASSIFICATION,//  do nothing 
Maven,WITHOUT_CLASSIFICATION,//               TreeSet<MetadataGraphEdge> deps = new TreeSet<MetadataGraphEdge>(                          new Comparator<MetadataGraphEdge>()                          {                              public int compare( MetadataGraphEdge e1                                                 MetadataGraphEdge e2                                                )                              { 
Maven,WITHOUT_CLASSIFICATION,//  <groupId>:<artifactId>:<goal> 
Maven,WITHOUT_CLASSIFICATION,// TODO maven-site-plugin -- not used by the plugin directly but used by Doxia Integration Tool & MPIR 
Maven,WITHOUT_CLASSIFICATION,//  This is the case where someone has executed a single goal from the command line   of the form:     mvn remote-resources:process     From the metadata stored on the server which has been created as part of a standard   Maven plugin deployment we will find the right PluginDescriptor from the remote   repository. 
Maven,WITHOUT_CLASSIFICATION,//  This is used by the SITE plugin. 
Maven,WITHOUT_CLASSIFICATION,//  inverse order 
Maven,WITHOUT_CLASSIFICATION,//  append childPathAdjustment and childDirectory to parent url 
Maven,WITHOUT_CLASSIFICATION,//  redirect stdout and stderr to file 
Maven,WITHOUT_CLASSIFICATION,//  The rest is deprecated   USED BY MAVEN ASSEMBLY PLUGIN 2.2-beta-2 
Maven,WITHOUT_CLASSIFICATION,//    Deprecated
Maven,WITHOUT_CLASSIFICATION,/*  s1 != null &&  */
Maven,WITHOUT_CLASSIFICATION,/* MNG- 4008 */
Maven,WITHOUT_CLASSIFICATION,/*  farthest = runtime  */
Maven,WITHOUT_CLASSIFICATION,//  We are going to take the project packaging and find all plugin in the default lifecycle and create   fully populated Plugin objects including executions with goals and default configuration taken   from the plugin.xml inside a plugin.     TODO This whole method could probably removed by injecting lifeCyclePluginAnalyzer straight into client site.   TODO But for some reason the whole plexus appcontext refuses to start when I try this. 
Maven,WITHOUT_CLASSIFICATION,// ---------------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//    New interface main.methods for the repository system.
Maven,WITHOUT_CLASSIFICATION,//  muxer.setThisModuleComplete( projectBuild ); 
Maven,WITHOUT_CLASSIFICATION,//  ArrayIndexOutOfBoundsException are typical indication of threading issues 
Maven,WITHOUT_CLASSIFICATION,// noinspection ObjectEquality 
Maven,WITHOUT_CLASSIFICATION,//  Used to import dependencyManagement dependencies 
Maven,WITHOUT_CLASSIFICATION,//  now add all options except for -D with cli first then config file 
Maven,WITHOUT_CLASSIFICATION,//  ----------------------------------------------------------------------   Online vs. Offline requirement   ---------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  we want to see all top-level thread groups 
Maven,WITHOUT_CLASSIFICATION,//  Transfer listeners 
Maven,WITHOUT_CLASSIFICATION,//    Code taken from LegacyRepositorySystem   
Maven,WITHOUT_CLASSIFICATION,//  Reactor 
Maven,WITHOUT_CLASSIFICATION,//  update policy doesn't affect contents 
Maven,WITHOUT_CLASSIFICATION,//  the parent version is not a range we have version skew drop back to resolution from repo 
Maven,WITHOUT_CLASSIFICATION,// addParameterUsageInfo( expression messageBuffer ); 
Maven,WITHOUT_CLASSIFICATION,//  Scope 
Maven,WITHOUT_CLASSIFICATION,//  url 
Maven,WITHOUT_CLASSIFICATION,//    Don't need any of this 
Maven,WITHOUT_CLASSIFICATION,//  ----------------------------------------------------------------------   Plugins   ---------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  Exists 
Maven,WITHOUT_CLASSIFICATION,//  1.1 > 1-sp 
Maven,WITHOUT_CLASSIFICATION,//  then relative path calculation will success during build from disk but fail when calculated from repo 
Maven,WITHOUT_CLASSIFICATION,//  We do this in here so we can checksum the artifact metadata too otherwise it could be metadata itself 
Maven,WITHOUT_CLASSIFICATION,//  TestSourceDirectory 
Maven,WITHOUT_CLASSIFICATION,// DeployResult deploy( RepositorySystemSession session DeployRequest request )                  throws DeploymentException; 
Maven,WITHOUT_CLASSIFICATION,//  Errors
Maven,WITHOUT_CLASSIFICATION,//  string tokenizer won't detect these and ignores them
Maven,WITHOUT_CLASSIFICATION,//  Contextualizable main.methods -----------------------------------------------
Maven,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)    * @see org.apache.maven.profiles.ProfileManager#explicitlyActivate(java.lang.String)     */
Maven,WITHOUT_CLASSIFICATION,//  remove whitespaces at the end 
Maven,WITHOUT_CLASSIFICATION,//  would like to throw this but we have crappy stuff in the repo 
Maven,WITHOUT_CLASSIFICATION,/*  MNG-786 */
Maven,WITHOUT_CLASSIFICATION,//  copy fields 
Maven,WITHOUT_CLASSIFICATION,//  Transfer Error
Maven,WITHOUT_CLASSIFICATION,//  continue the build 
Maven,WITHOUT_CLASSIFICATION,//  Beer comes straight after package in stub 
Maven,WITHOUT_CLASSIFICATION,//  NOTE: The check for missing plugin versions is handled directly by the model builder 
Maven,WITHOUT_CLASSIFICATION,//  qualifier is the whole version including "-" 
Maven,WITHOUT_CLASSIFICATION,//  Building Project Name Version    [i/n] 
Maven,WITHOUT_CLASSIFICATION,//  InceptionYear 
Maven,WITHOUT_CLASSIFICATION,//  But it was reset by the call to setVersionRange on restricting the version 
Maven,WITHOUT_CLASSIFICATION,//  dependency management import 
Maven,WITHOUT_CLASSIFICATION,//    Here we just need to know that a version is fine to use but this validation we can do in our workspace   resolver.   
Maven,WITHOUT_CLASSIFICATION,//  write baseName + "-actual" 
Maven,WITHOUT_CLASSIFICATION,//  ----------------------------------------------------------------------   Field validation   ---------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,// not sure it's necessary to provide a default toolchain here.  only version can be eventually supplied and
Maven,WITHOUT_CLASSIFICATION,// fail( "should have failed since module reference == artifactId != directory name" ); 
Maven,WITHOUT_CLASSIFICATION,//  special case: if omitted // on protocol keep path as is 
Maven,WITHOUT_CLASSIFICATION,//  the same instance can be provided multiple times under different Key's   deduplicate instances to avoid redundant beforeXXX/afterXXX callbacks 
Maven,WITHOUT_CLASSIFICATION,//  runtime exceptions are most likely bugs in maven let them bubble up to the user 
Maven,WITHOUT_CLASSIFICATION,//  This is required by the surefire plugin 
Maven,WITHOUT_CLASSIFICATION,//  enables no-arg constructor 
Maven,WITHOUT_CLASSIFICATION,/* if_not[MAVEN4] */
Maven,WITHOUT_CLASSIFICATION,//  the args are easy cli first then config file 
Maven,WITHOUT_CLASSIFICATION,//  version schemes not really supported: fully transformed as qualifier 
Maven,WITHOUT_CLASSIFICATION,//  1.1 > 1-1 
Maven,WITHOUT_CLASSIFICATION,//  test interpolation of basedir values in mojo configuration 
Maven,WITHOUT_CLASSIFICATION,//  Won't happen 
Maven,WITHOUT_CLASSIFICATION,//  read and validate raw model 
Maven,WITHOUT_CLASSIFICATION,//  verify 
Maven,WITHOUT_CLASSIFICATION,//  Empty path entry ("...//..") remove. 
Maven,WITHOUT_CLASSIFICATION,// TODO remote-resources-plugin 
Maven,WITHOUT_CLASSIFICATION,//  ----------------------------------------------------------------------   Object overrides   ---------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  we update the build number anyway so that it doesn't get lost. It requires the timestamp to take effect 
Maven,WITHOUT_CLASSIFICATION,//  if this is the case of "-Dfoo=bar" then we need to adjust the buffer. 
Maven,WITHOUT_CLASSIFICATION,/*  MNG-3836 */
Maven,WITHOUT_CLASSIFICATION,//  validation error continue project building and delay failing to help IDEs 
Maven,WITHOUT_CLASSIFICATION,//  MNG-1927 MNG-2124 MNG-3355:   If the build section is present and the project directory is non-null we should make   sure interpolation of the directories below uses translated paths.   Afterward we'll double back and translate any paths that weren't covered during interpolation via the   code below...
Maven,WITHOUT_CLASSIFICATION,//  override from command line 
Maven,WITHOUT_CLASSIFICATION,//  check with getPom( "module-path-not-artifactId-effective" ) 
Maven,WITHOUT_CLASSIFICATION,// -------------------------------------------------------------------  ------------------------------------------------------------------- 
Maven,WITHOUT_CLASSIFICATION,//  use key as is 
Maven,WITHOUT_CLASSIFICATION,//  ensure resulting url ends with slash if initial url was 
Maven,WITHOUT_CLASSIFICATION,//  DefaultProjectBuilder 
Maven,WITHOUT_CLASSIFICATION,//  Adding this back in for compatibility with the verifier that hard codes this option. 
Maven,WITHOUT_CLASSIFICATION,//  LOG STREAMS 
Maven,WITHOUT_CLASSIFICATION,//  Children 
Maven,WITHOUT_CLASSIFICATION,//  Message 
Maven,WITHOUT_CLASSIFICATION,//  Interactive 
Maven,WITHOUT_CLASSIFICATION,//  ordering 
Maven,WITHOUT_CLASSIFICATION,//  inceptionYear 
Maven,WITHOUT_CLASSIFICATION,//  Conflict Resolution 
Maven,WITHOUT_CLASSIFICATION,//  rethrow original errors and runtime exceptions 
Maven,WITHOUT_CLASSIFICATION,//  managedVersionMap 
Maven,WITHOUT_CLASSIFICATION,//  test and provided are not transitive so exclude them 
