projectname,classification,commenttext
JFreeChart,WITHOUT_CLASSIFICATION,// draw the block without collecting entities
JFreeChart,WITHOUT_CLASSIFICATION,// try case where right item is shorter than center item
JFreeChart,WITHOUT_CLASSIFICATION,// initialize ChartPanel-specific tool tip delays with // values the from ToolTipManager.sharedInstance()
JFreeChart,WITHOUT_CLASSIFICATION,// should be 2 items
JFreeChart,WITHOUT_CLASSIFICATION,// if the incoming state is null no information will be passed // back to the caller - but we create a temporary state to record // the plot area since that is used later by the axes
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 00011 - right and center items
JFreeChart,WITHOUT_CLASSIFICATION,// check if this addition will exceed the maximum item count...
JFreeChart,WITHOUT_CLASSIFICATION,// try case where left item is shorter than center item
JFreeChart,WITHOUT_CLASSIFICATION,// here we check that the average marker will in fact be // visible before drawing it...
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 10110 - top left and right
JFreeChart,WITHOUT_CLASSIFICATION,// check a series with one item
JFreeChart,WITHOUT_CLASSIFICATION,// if we've been panning we need to reset now that the mouse is  // released...
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 00110 - left and right items
JFreeChart,WITHOUT_CLASSIFICATION,// add an entity for the item...
JFreeChart,WITHOUT_CLASSIFICATION,// otherwise look up the generator table
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 00111 - left right and center items
JFreeChart,WITHOUT_CLASSIFICATION,// try an array containing a single Number and a null
JFreeChart,WITHOUT_CLASSIFICATION,// CASE 1 : Comparing to another Minute object // -------------------------------------------
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 11100
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 11001
JFreeChart,WITHOUT_CLASSIFICATION,// add a value that isn't in the xRange
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 11111 - all
JFreeChart,WITHOUT_CLASSIFICATION,// a Collection containing a NaN will return Double.NaN for the result
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 11110
JFreeChart,WITHOUT_CLASSIFICATION,// special case - if the underlying rectangle uses ints we // need to create one that uses doubles
JFreeChart,WITHOUT_CLASSIFICATION,// create dataset 1...
JFreeChart,WITHOUT_CLASSIFICATION,// set up popup menu...
JFreeChart,WITHOUT_CLASSIFICATION,// no need to create entity if we can't save it anyways...
JFreeChart,WITHOUT_CLASSIFICATION,// erase the zoom rectangle
JFreeChart,WITHOUT_CLASSIFICATION,// secondary DatasetDomainAxisMap...
JFreeChart,WITHOUT_CLASSIFICATION,// test a series with 1 item
JFreeChart,WITHOUT_CLASSIFICATION,// if the initial averaging period is to be excluded then // calculate the lowest x-value to have an average calculated...
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 11010 - top bottom and right
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 01100
JFreeChart,WITHOUT_CLASSIFICATION,// initialize the members of "seriesNames" array so they won't be null:
JFreeChart,WITHOUT_CLASSIFICATION,// remove a value
JFreeChart,WITHOUT_CLASSIFICATION,// wrong outcome
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 01011 - bottom right and center
JFreeChart,WITHOUT_CLASSIFICATION,// change rendering order to ensure that bar overlapping is the // right way around
JFreeChart,WITHOUT_CLASSIFICATION,// check that removing by index also works
JFreeChart,WITHOUT_CLASSIFICATION,// no additional methods required
JFreeChart,WITHOUT_CLASSIFICATION,// now we should be allowed to change s1's key to anything but "S2"
JFreeChart,WITHOUT_CLASSIFICATION,// standard case - plain XYDataset
JFreeChart,WITHOUT_CLASSIFICATION,// either autoWidth is off or autoIntervalWidth was not set.
JFreeChart,WITHOUT_CLASSIFICATION,//dmo: added this panel for colorbar control. (start dmo additions)
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 10011 - top right and center
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 01110 - bottom. left and right
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 01101 - bottom left and center
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 10000 - top item only
JFreeChart,WITHOUT_CLASSIFICATION,// check that the new bin doesn't overlap with any existing bin
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 10010 - right and top only
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 11011
JFreeChart,WITHOUT_CLASSIFICATION,// defer null argument check
JFreeChart,WITHOUT_CLASSIFICATION,// some setup...
JFreeChart,WITHOUT_CLASSIFICATION,// do nothing if item is not visible or null
JFreeChart,WITHOUT_CLASSIFICATION,// Y format
JFreeChart,WITHOUT_CLASSIFICATION,// handle three cases by dataset type
JFreeChart,WITHOUT_CLASSIFICATION,// tooltip format
JFreeChart,WITHOUT_CLASSIFICATION,"/* // ""Extras"" found useful when analyzing/verifying class behavior:    public Number getUntranslatedXValue(int series int item)    {      return super.getXValue(series item);    }    public float getUntranslatedY(int series int item)    {      return super.getY(series item);    }  */"
JFreeChart,WITHOUT_CLASSIFICATION,// date format
JFreeChart,WITHOUT_CLASSIFICATION,//  If data can be < 0 the next 2 methods should be modified
JFreeChart,WITHOUT_CLASSIFICATION,// create subplot 1...
JFreeChart,WITHOUT_CLASSIFICATION,//  Create new dataset with keys above threshold percentThreshold
JFreeChart,WITHOUT_CLASSIFICATION,// try a null value
JFreeChart,WITHOUT_CLASSIFICATION,// now extrapolate based on label height and unit height...
JFreeChart,WITHOUT_CLASSIFICATION,// another test...
JFreeChart,WITHOUT_CLASSIFICATION,// end period is not in original series // this is first item AFTER end period // so this is last item BEFORE end
JFreeChart,WITHOUT_CLASSIFICATION,// the reverse transformed value will be in the start of the // next non-excluded and non-exception segment
JFreeChart,WITHOUT_CLASSIFICATION,// x number format
JFreeChart,WITHOUT_CLASSIFICATION,// format string...
JFreeChart,WITHOUT_CLASSIFICATION,// Add last point @ y=0 for fillPath and close path
JFreeChart,WITHOUT_CLASSIFICATION,// x date format
JFreeChart,WITHOUT_CLASSIFICATION,// y number format
JFreeChart,WITHOUT_CLASSIFICATION,// orientation...
JFreeChart,WITHOUT_CLASSIFICATION,/////////////////////////////////////////////////////////////////////////// // From SeriesDataset ///////////////////////////////////////////////////////////////////////////
JFreeChart,WITHOUT_CLASSIFICATION,// create subplot 2...
JFreeChart,WITHOUT_CLASSIFICATION,//yAdj = -descent - leading + (float) bounds.getHeight();
JFreeChart,WITHOUT_CLASSIFICATION,// add the subplots...
JFreeChart,WITHOUT_CLASSIFICATION,// the actual panning occurs later in the mouseDragged()  // method
JFreeChart,WITHOUT_CLASSIFICATION,// separatorPaint
JFreeChart,WITHOUT_CLASSIFICATION,//apply upper margin by increasing upper bound:
JFreeChart,WITHOUT_CLASSIFICATION,// now get the data and plot it (the visual representation will depend // on the m_Renderer that has been set)...
JFreeChart,WITHOUT_CLASSIFICATION,// for item labels we have a special case because there is the // possibility to draw (a) the regular item label near to just the // upper y-value or (b) the regular item label near the upper y-value // PLUS an additional item label near the lower y-value.
JFreeChart,WITHOUT_CLASSIFICATION,// axisOffset...
JFreeChart,WITHOUT_CLASSIFICATION,// Absolute value since the relative x // positions are reversed for horizontal orientation
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 00000 - no items
JFreeChart,WITHOUT_CLASSIFICATION,// request with a negative index
JFreeChart,WITHOUT_CLASSIFICATION,// try negative row index
JFreeChart,WITHOUT_CLASSIFICATION,// domainAxes...
JFreeChart,WITHOUT_CLASSIFICATION,// work out the number of periods to skip for labelling
JFreeChart,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////////////////// // private attributes ////////////////////////////////////////////////////////////////////////////
JFreeChart,WITHOUT_CLASSIFICATION,//turn off anti-aliasing when filling rectangles
JFreeChart,WITHOUT_CLASSIFICATION,// draw shared domain axis...
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 11101
JFreeChart,WITHOUT_CLASSIFICATION,// check handling when the dataset is a regular XYDataset not an // XYZDataset...
JFreeChart,WITHOUT_CLASSIFICATION,// get the previous data point...
JFreeChart,WITHOUT_CLASSIFICATION,// rendering order...
JFreeChart,WITHOUT_CLASSIFICATION,// calculate the data area...
JFreeChart,WITHOUT_CLASSIFICATION,// domainAxisLocations...
JFreeChart,WITHOUT_CLASSIFICATION,// CASE 2 - object is mutable AND PublicCloneable
JFreeChart,WITHOUT_CLASSIFICATION,// try a default instance
JFreeChart,WITHOUT_CLASSIFICATION,// renderers...
JFreeChart,WITHOUT_CLASSIFICATION,// forces recalculation of the axis range
JFreeChart,WITHOUT_CLASSIFICATION,// closeTickPaint
JFreeChart,WITHOUT_CLASSIFICATION,// rangeAxes...
JFreeChart,WITHOUT_CLASSIFICATION,// fake a dataset change event to update axes...
JFreeChart,WITHOUT_CLASSIFICATION,// rangeAxisLocations...
JFreeChart,WITHOUT_CLASSIFICATION,// get a list of keys...
JFreeChart,WITHOUT_CLASSIFICATION,//first tick of group; create label text
JFreeChart,WITHOUT_CLASSIFICATION,// annotations
JFreeChart,WITHOUT_CLASSIFICATION,// handle panning if we have a start point
JFreeChart,WITHOUT_CLASSIFICATION,// draw the arrow...
JFreeChart,WITHOUT_CLASSIFICATION,// is there an alignment adjustment to be made?
JFreeChart,WITHOUT_CLASSIFICATION,// rangeGridlinePaint
JFreeChart,WITHOUT_CLASSIFICATION,// Generate the grid
JFreeChart,WITHOUT_CLASSIFICATION,// delegate argument checking to XYDataItem...
JFreeChart,WITHOUT_CLASSIFICATION,// rangeGridlineStroke
JFreeChart,WITHOUT_CLASSIFICATION,"/* From outlier array sort out which are outliers and put these into         * an arraylist. If there are any farouts set the flag on the         * OutlierListCollection         */"
JFreeChart,WITHOUT_CLASSIFICATION,/* Rectangle2D hotspot = */
JFreeChart,WITHOUT_CLASSIFICATION,// rowRenderingOrder...
JFreeChart,WITHOUT_CLASSIFICATION,// a key that hasn't been mapped should return the default group
JFreeChart,WITHOUT_CLASSIFICATION,// background range markers...
JFreeChart,WITHOUT_CLASSIFICATION,// this should never happen with the existing code but throw // an exception in case future changes make it possible...
JFreeChart,WITHOUT_CLASSIFICATION,// rangeCrosshairValue
JFreeChart,WITHOUT_CLASSIFICATION,// default is to notify listeners when the // chart changes
JFreeChart,WITHOUT_CLASSIFICATION,//parameter value is < -10 //calculate log using positive value:
JFreeChart,WITHOUT_CLASSIFICATION,// starts at the front finishes at the back (going // around the left side)
JFreeChart,WITHOUT_CLASSIFICATION,// labelGenerator
JFreeChart,WITHOUT_CLASSIFICATION,"/*         * we assum super is always initialized to all-zero matrix so the         * total sum should be 0 upon initialization. However we set it to         * Double.MIN_VALUE to get the same effect and yet avoid division by 0         * upon initialization.         */"
JFreeChart,WITHOUT_CLASSIFICATION,// starts at back finishes at front (CLOCKWISE)
JFreeChart,WITHOUT_CLASSIFICATION,// background domain markers
JFreeChart,WITHOUT_CLASSIFICATION,// override default
JFreeChart,WITHOUT_CLASSIFICATION,// foreground range markers...
JFreeChart,WITHOUT_CLASSIFICATION,// special case where the lowest x-value is >= xLow
JFreeChart,WITHOUT_CLASSIFICATION,// foreground domain markers
JFreeChart,WITHOUT_CLASSIFICATION,// make sure there are no exceptions
JFreeChart,WITHOUT_CLASSIFICATION,//return toTimelineValue(dateDomainValue.getTime());
JFreeChart,WITHOUT_CLASSIFICATION,//calculate power using positive value; then negate
JFreeChart,WITHOUT_CLASSIFICATION,// create a new space object if one wasn't supplied...
JFreeChart,WITHOUT_CLASSIFICATION,// check for independence
JFreeChart,WITHOUT_CLASSIFICATION,// define the default locations for up to 8 axes...
JFreeChart,WITHOUT_CLASSIFICATION,//// SERIES OUTLINE PAINT ////////////////////////////
JFreeChart,WITHOUT_CLASSIFICATION,// fixed range axis space...
JFreeChart,WITHOUT_CLASSIFICATION,// send a dataset change event to self...
JFreeChart,WITHOUT_CLASSIFICATION,// shadowGenerator
JFreeChart,WITHOUT_CLASSIFICATION,// axis line paint...
JFreeChart,WITHOUT_CLASSIFICATION,// try a dataset with a single value
JFreeChart,WITHOUT_CLASSIFICATION,//parameter value is <= 0 //use as-is
JFreeChart,WITHOUT_CLASSIFICATION,// we didn't get an exception so all is good
JFreeChart,WITHOUT_CLASSIFICATION,// the x value is not within the axis range
JFreeChart,WITHOUT_CLASSIFICATION,// correct outcome
JFreeChart,WITHOUT_CLASSIFICATION,// should be equal...
JFreeChart,WITHOUT_CLASSIFICATION,// dial outline paint
JFreeChart,WITHOUT_CLASSIFICATION,// add a second dataset
JFreeChart,WITHOUT_CLASSIFICATION,// get the current data item...
JFreeChart,WITHOUT_CLASSIFICATION,// check second argument less than first argument
JFreeChart,WITHOUT_CLASSIFICATION,// labelPaint
JFreeChart,WITHOUT_CLASSIFICATION,// check index == getItemCount() throws exception
JFreeChart,WITHOUT_CLASSIFICATION,// we should be able to give a dataset an arbitrary index
JFreeChart,WITHOUT_CLASSIFICATION,// if the plot area is too small just return...
JFreeChart,WITHOUT_CLASSIFICATION,// Set XOR mode to draw the zoom rectangle
JFreeChart,WITHOUT_CLASSIFICATION,// we should be able to give a renderer an arbitrary index
JFreeChart,WITHOUT_CLASSIFICATION,// outline paint
JFreeChart,WITHOUT_CLASSIFICATION,// domainGridlinePaint
JFreeChart,WITHOUT_CLASSIFICATION,// are we using the chart buffer?
JFreeChart,WITHOUT_CLASSIFICATION,// draw average - SPECIAL AIMS REQUIREMENT
JFreeChart,WITHOUT_CLASSIFICATION,// toolTipGenerator
JFreeChart,WITHOUT_CLASSIFICATION,// adjust the drawing area for plot insets (if any)...
JFreeChart,WITHOUT_CLASSIFICATION,// drawBorder
JFreeChart,WITHOUT_CLASSIFICATION,// can we pan this plot?
JFreeChart,WITHOUT_CLASSIFICATION,// tick label paint
JFreeChart,WITHOUT_CLASSIFICATION,// force a redraw // new entity code...
JFreeChart,WITHOUT_CLASSIFICATION,// update the linking line target for later // add an entity for the pie section
JFreeChart,WITHOUT_CLASSIFICATION,// XYDataset only provides methods for reading a dataset...
JFreeChart,WITHOUT_CLASSIFICATION,// tick label font
JFreeChart,WITHOUT_CLASSIFICATION,// remove the point i-periodCount out of the rolling sum.
JFreeChart,WITHOUT_CLASSIFICATION,// value paint
JFreeChart,WITHOUT_CLASSIFICATION,// check if there are any values earlier than specified by the history // count...
JFreeChart,WITHOUT_CLASSIFICATION,// value font
JFreeChart,WITHOUT_CLASSIFICATION,// set up some objects...
JFreeChart,WITHOUT_CLASSIFICATION,// needle paint
JFreeChart,WITHOUT_CLASSIFICATION,// set a theme using the new shadow generator feature available in // 1.0.14 - for backwards compatibility it is not enabled by default
JFreeChart,WITHOUT_CLASSIFICATION,//stroke
JFreeChart,WITHOUT_CLASSIFICATION,// Draw the new zoom rectangle...
JFreeChart,WITHOUT_CLASSIFICATION,// tick label format
JFreeChart,WITHOUT_CLASSIFICATION,// setTickValues was missing from ColorPalette v. 0.96 //colorPalette.setTickValues(this.axis.getTicks());
JFreeChart,WITHOUT_CLASSIFICATION,//alpha
JFreeChart,WITHOUT_CLASSIFICATION,// draw border
JFreeChart,WITHOUT_CLASSIFICATION,// since the items are ordered we could be more clever here and avoid // iterating over all the data
JFreeChart,WITHOUT_CLASSIFICATION,//paint
JFreeChart,WITHOUT_CLASSIFICATION,// as a class variable initializes == 0
JFreeChart,WITHOUT_CLASSIFICATION,// tick paint
JFreeChart,WITHOUT_CLASSIFICATION,// meter angle
JFreeChart,WITHOUT_CLASSIFICATION,// add the subtrahend's points to the polygon in reverse
JFreeChart,WITHOUT_CLASSIFICATION,//key
JFreeChart,WITHOUT_CLASSIFICATION,// stop listening for changes to the existing chart
JFreeChart,WITHOUT_CLASSIFICATION,/// we have rotation
JFreeChart,WITHOUT_CLASSIFICATION,//get positive exponent //create multiplier value //multiply round up and divide for bound value:
JFreeChart,WITHOUT_CLASSIFICATION,// change the generator and make sure it only affects p1
JFreeChart,WITHOUT_CLASSIFICATION,//outlineStroke
JFreeChart,WITHOUT_CLASSIFICATION,// secondary RangeAxes...
JFreeChart,WITHOUT_CLASSIFICATION,// draw the axis label (note that 'state' is passed in *and* // returned)...
JFreeChart,WITHOUT_CLASSIFICATION,// roseCenterPaint
JFreeChart,WITHOUT_CLASSIFICATION,// create the plot...
JFreeChart,WITHOUT_CLASSIFICATION,// rosePaint
JFreeChart,WITHOUT_CLASSIFICATION,// first determine the size of the chart rendering area...
JFreeChart,WITHOUT_CLASSIFICATION,// Reset to the default 'overwrite' mode
JFreeChart,WITHOUT_CLASSIFICATION,// interiorGap
JFreeChart,WITHOUT_CLASSIFICATION,// interiorGap...
JFreeChart,WITHOUT_CLASSIFICATION,// extent
JFreeChart,WITHOUT_CLASSIFICATION,// labelGap
JFreeChart,WITHOUT_CLASSIFICATION,// sectionPaint
JFreeChart,WITHOUT_CLASSIFICATION,// additional dataArea modifications //check whether modification is
JFreeChart,WITHOUT_CLASSIFICATION,// circular
JFreeChart,WITHOUT_CLASSIFICATION,// another empty series
JFreeChart,WITHOUT_CLASSIFICATION,// ignoreNullValues
JFreeChart,WITHOUT_CLASSIFICATION,// direction
JFreeChart,WITHOUT_CLASSIFICATION,// now get the data and plot it (the visual representation will depend // on the renderer that has been set)...
JFreeChart,WITHOUT_CLASSIFICATION,// sectionPaintMap
JFreeChart,WITHOUT_CLASSIFICATION,/////////////////////////////////////////////////////////////////////////// // New Methods ///////////////////////////////////////////////////////////////////////////
JFreeChart,WITHOUT_CLASSIFICATION,// when the dataset contains no series we expect the value range to  // be null
JFreeChart,WITHOUT_CLASSIFICATION,// labelOutlineStroke
JFreeChart,WITHOUT_CLASSIFICATION,// separatorsVisible
JFreeChart,WITHOUT_CLASSIFICATION,// super.drawSecondaryPass(g2 plot dataset pass series item // domainAxis dataArea rangeAxis crosshairState entities);
JFreeChart,WITHOUT_CLASSIFICATION,// labelOutlinePaint
JFreeChart,WITHOUT_CLASSIFICATION,// shadowPaint
JFreeChart,WITHOUT_CLASSIFICATION,// newestAt takes value previously held // by oldestAT
JFreeChart,WITHOUT_CLASSIFICATION,// shadowYOffset
JFreeChart,WITHOUT_CLASSIFICATION,// outlineVisible
JFreeChart,WITHOUT_CLASSIFICATION,//get log10 version of lower bound and round to integer:
JFreeChart,WITHOUT_CLASSIFICATION,// try a customised instance
JFreeChart,WITHOUT_CLASSIFICATION,// links visible
JFreeChart,WITHOUT_CLASSIFICATION,// verify various indices inside a segment are the same segment
JFreeChart,WITHOUT_CLASSIFICATION,// maximumLabelWidth
JFreeChart,WITHOUT_CLASSIFICATION,// explodePercentages
JFreeChart,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)         * @see org.jfree.chart.axis.LogarithmicAxis#switchedLog10(double)         */"
JFreeChart,WITHOUT_CLASSIFICATION,// labelShadowPaint
JFreeChart,WITHOUT_CLASSIFICATION,// we suppress shadow generation because PDF is a vector format and // the shadow effect is applied via bitmap effects...
JFreeChart,WITHOUT_CLASSIFICATION,// handle transparency and compositing.
JFreeChart,WITHOUT_CLASSIFICATION,// startAngle
JFreeChart,WITHOUT_CLASSIFICATION,// a list to store the series index and bar region so we can draw // all the labels at the end...
JFreeChart,WITHOUT_CLASSIFICATION,// get the relevant source coordinate given the plot orientation
JFreeChart,WITHOUT_CLASSIFICATION,// store the current time zone
JFreeChart,WITHOUT_CLASSIFICATION,// axisLinePaint
JFreeChart,WITHOUT_CLASSIFICATION,// previous data point...
JFreeChart,WITHOUT_CLASSIFICATION,// check that the URL generator has been cloned
JFreeChart,WITHOUT_CLASSIFICATION,// The following alternative is only supported in JDK 1.4 - we support // JDK 1.3.1 onwards // setItemLabelsVisible(Boolean.valueOf(visible));
JFreeChart,WITHOUT_CLASSIFICATION,// urlGenerator
JFreeChart,WITHOUT_CLASSIFICATION,// linkMargin
JFreeChart,WITHOUT_CLASSIFICATION,// Process outliers. Each outlier is either added to the // appropriate outlier list or a new outlier list is made
JFreeChart,WITHOUT_CLASSIFICATION,// labelLinkStroke
JFreeChart,WITHOUT_CLASSIFICATION,// only needed if calculating percentages
JFreeChart,WITHOUT_CLASSIFICATION,// legendItemShape
JFreeChart,WITHOUT_CLASSIFICATION,// offset the start of the box if the box width is smaller than the // category width
JFreeChart,WITHOUT_CLASSIFICATION,// long result = calendar.getTimeInMillis(); // won't work with JDK 1.3
JFreeChart,WITHOUT_CLASSIFICATION,// the clone references the same dataset as the original
JFreeChart,WITHOUT_CLASSIFICATION,// plot is likely registered as a listener with the existing axis...
JFreeChart,WITHOUT_CLASSIFICATION,// check that zero items are ignored if requested
JFreeChart,WITHOUT_CLASSIFICATION,// get two consecutive segments for various tests
JFreeChart,WITHOUT_CLASSIFICATION,// outlineStroke
JFreeChart,WITHOUT_CLASSIFICATION,// submit the current data point as a crosshair candidate
JFreeChart,WITHOUT_CLASSIFICATION,// check that null items are ignored if requested
JFreeChart,WITHOUT_CLASSIFICATION,// we can't use the following valueOf() method because it // won't compile with JDK1.4 // this.colorsPool.get(Integer.valueOf(awtColor.getRGB()));
JFreeChart,WITHOUT_CLASSIFICATION,// this should have been defined as a boolean primitive because // allowing null values is a nuisance...but it is part of the final // API now so we'll have to support it.
JFreeChart,WITHOUT_CLASSIFICATION,// change the shape and make sure it only affects p1
JFreeChart,WITHOUT_CLASSIFICATION,// we don't know anything about the ordering of the x-values // but we can still skip any initial values that fall outside the // range...
JFreeChart,WITHOUT_CLASSIFICATION,// check that negative items are always ignored
JFreeChart,WITHOUT_CLASSIFICATION,// draw the item label if there is one...
JFreeChart,WITHOUT_CLASSIFICATION,// noDataMessagePaint
JFreeChart,WITHOUT_CLASSIFICATION,// FIXME: add setBaseToolTipGenerator(CategoryToolTipGenerator boolean) ?
JFreeChart,WITHOUT_CLASSIFICATION,// noDataMessageFont
JFreeChart,WITHOUT_CLASSIFICATION,// noDataMessage
JFreeChart,WITHOUT_CLASSIFICATION,// de-register the composite as a listener for the chart.
JFreeChart,WITHOUT_CLASSIFICATION,// try a null collection
JFreeChart,WITHOUT_CLASSIFICATION,// foregroundAlpha
JFreeChart,WITHOUT_CLASSIFICATION,// draw the top axes
JFreeChart,WITHOUT_CLASSIFICATION,// drawingSupplier
JFreeChart,WITHOUT_CLASSIFICATION,// NOW DO SOME OPTIONAL CUSTOMISATION OF THE CHART...
JFreeChart,WITHOUT_CLASSIFICATION,// backgroundAlpha
JFreeChart,WITHOUT_CLASSIFICATION,// secondary renderers
JFreeChart,WITHOUT_CLASSIFICATION,// row 1: antialiasing
JFreeChart,WITHOUT_CLASSIFICATION,// dataExtractOrder
JFreeChart,WITHOUT_CLASSIFICATION,// maxValue
JFreeChart,WITHOUT_CLASSIFICATION,// title // x-axis label // y-axis label // data // create legend? // generate tooltips? // generate URLs?
JFreeChart,WITHOUT_CLASSIFICATION,// valueFont
JFreeChart,WITHOUT_CLASSIFICATION,// if a subtrahend is not specified assume it is zero
JFreeChart,WITHOUT_CLASSIFICATION,// key not found
JFreeChart,WITHOUT_CLASSIFICATION,// if we get to here we know that duplicate X values are not permitted
JFreeChart,WITHOUT_CLASSIFICATION,// polygon definitions
JFreeChart,WITHOUT_CLASSIFICATION,// since the flow layout is relatively straightforward // no information needs to be recorded here
JFreeChart,WITHOUT_CLASSIFICATION,// draw the label
JFreeChart,WITHOUT_CLASSIFICATION,// copy a range before the start of the series data...
JFreeChart,WITHOUT_CLASSIFICATION,// add another value
JFreeChart,WITHOUT_CLASSIFICATION,// change a series paint
JFreeChart,WITHOUT_CLASSIFICATION,// add a second dataset plotted against a second axis
JFreeChart,WITHOUT_CLASSIFICATION,// no event is generated if the dataset is already empty
JFreeChart,WITHOUT_CLASSIFICATION,// axisLabelGap
JFreeChart,WITHOUT_CLASSIFICATION,// Performs the actual drawing here ...
JFreeChart,WITHOUT_CLASSIFICATION,// secondary DomainAxisLocations...
JFreeChart,WITHOUT_CLASSIFICATION,// if there is an existing dataset remove the plot from the list of // change listeners...
JFreeChart,WITHOUT_CLASSIFICATION,// webFilled
JFreeChart,WITHOUT_CLASSIFICATION,// check that super class fields are being looked at...
JFreeChart,WITHOUT_CLASSIFICATION,// change the legendItemShape
JFreeChart,WITHOUT_CLASSIFICATION,// axisIndices can be: // 1.  null; // 2.  non-empty containing only Integer objects that are unique.
JFreeChart,WITHOUT_CLASSIFICATION,// thermometerPaint
JFreeChart,WITHOUT_CLASSIFICATION,// valueLocation
JFreeChart,WITHOUT_CLASSIFICATION,// now add a third value to the series...
JFreeChart,WITHOUT_CLASSIFICATION,// as far as I know the Locale for the calendar only affects week // number calculations and since DateTickUnit doesn't do week // arithmetic the default locale (whatever it is) should be fine // here...
JFreeChart,WITHOUT_CLASSIFICATION,//first tick of group // did not do zero tick last // iteration
JFreeChart,WITHOUT_CLASSIFICATION,// domainAxisLocation...
JFreeChart,WITHOUT_CLASSIFICATION,// delegate 'info' and 'source' argument checks...
JFreeChart,WITHOUT_CLASSIFICATION,// loop over intervals between nodes
JFreeChart,WITHOUT_CLASSIFICATION,// valueFormat
JFreeChart,WITHOUT_CLASSIFICATION,// valuePaint
JFreeChart,WITHOUT_CLASSIFICATION,// dataset index
JFreeChart,WITHOUT_CLASSIFICATION,// axisLocation
JFreeChart,WITHOUT_CLASSIFICATION,// thermometerStroke
JFreeChart,WITHOUT_CLASSIFICATION,// this doesn't work
JFreeChart,WITHOUT_CLASSIFICATION,// check if starting new column
JFreeChart,WITHOUT_CLASSIFICATION,// secondary RangeAxisLocations...
JFreeChart,WITHOUT_CLASSIFICATION,// secondary DomainAxes...
JFreeChart,WITHOUT_CLASSIFICATION,// rangeAxis...
JFreeChart,WITHOUT_CLASSIFICATION,// renderer
JFreeChart,WITHOUT_CLASSIFICATION,// change a series outline paint
JFreeChart,WITHOUT_CLASSIFICATION,// for mouseReleased event (horizontalZoom || verticalZoom) // will be true so we can just test for either being false; // otherwise both are true
JFreeChart,WITHOUT_CLASSIFICATION,// parent plot...
JFreeChart,WITHOUT_CLASSIFICATION,// itemLabelFontList
JFreeChart,WITHOUT_CLASSIFICATION,//outlinePaint
JFreeChart,WITHOUT_CLASSIFICATION,// try a collection with a single number plus a null
JFreeChart,WITHOUT_CLASSIFICATION,// restore original tooltip dealys
JFreeChart,WITHOUT_CLASSIFICATION,// z number format
JFreeChart,WITHOUT_CLASSIFICATION,// data
JFreeChart,WITHOUT_CLASSIFICATION,// do we need to redraw the buffer?
JFreeChart,WITHOUT_CLASSIFICATION,// locale should not matter here
JFreeChart,WITHOUT_CLASSIFICATION,// since this is only used by clearRect() we don't update the GC yet
JFreeChart,WITHOUT_CLASSIFICATION,// when the x-values are sorted in descending order the lower // bound is found by calculating relative to the xHigh value
JFreeChart,WITHOUT_CLASSIFICATION,// fixed legend items
JFreeChart,WITHOUT_CLASSIFICATION,// relay the event from the canvas to our registered listeners
JFreeChart,WITHOUT_CLASSIFICATION,// use item paint for fills by default
JFreeChart,WITHOUT_CLASSIFICATION,// BarRenderer
JFreeChart,WITHOUT_CLASSIFICATION,// textAnchor
JFreeChart,WITHOUT_CLASSIFICATION,// create storage for listeners...
JFreeChart,WITHOUT_CLASSIFICATION,// tickLabelFont
JFreeChart,WITHOUT_CLASSIFICATION,// last item in series draw the lot... // set up the alpha-transparency...
JFreeChart,WITHOUT_CLASSIFICATION,//int midY = (int) (plotArea.getMinY() + (plotArea.getHeight() / 2));
JFreeChart,WITHOUT_CLASSIFICATION,//tick value not between 0 & 1 //show tick label if it's the first or last in // the set or if it's 1-5; beyond that show // fewer as the values get larger:
JFreeChart,WITHOUT_CLASSIFICATION,// TBLRC // 10101 - top left and center
JFreeChart,WITHOUT_CLASSIFICATION,// We organise the data with the following assumption: // 1) the data are sorted by x then y // 2) that the data will be represented by a rectangle formed by //    using x[i+1] x y[j+1] and y. // 3) we march along the y-axis at the same value of x until a new //    value x is found at which point we will flag the index //    where x[i+1]<>x[i]
