projectname,classification,commenttext
Poi,WITHOUT_CLASSIFICATION,//  mask is 0x060002 
Poi,WITHOUT_CLASSIFICATION,//  when 4 digit value appears first the format is YYYY/MM/DD regardless of OS settings 
Poi,WITHOUT_CLASSIFICATION,// 		} 
Poi,WITHOUT_CLASSIFICATION,//  An EmfPlusGraphicsVersion object that specifies the version of operating system graphics that 
Poi,WITHOUT_CLASSIFICATION,//  The CellNumberFormatter.simpleValue() method uses the SIMPLE_NUMBER   CellFormatter defined here. The CellFormat.GENERAL_FORMAT CellFormat   no longer uses the SIMPLE_NUMBER CellFormatter.   Note that the simpleValue()/SIMPLE_NUMBER CellFormatter format   ("#" for integer values and "#.#" for floating-point values) is   different from the 'General' format for numbers ("#" for integer   values and "#.#########" for floating-point values). 
Poi,WITHOUT_CLASSIFICATION,//  Set up a simple IF() formula that has measurable evaluation cost for its operands. 
Poi,WITHOUT_CLASSIFICATION,//  i.e. absolute from 1st row to 0th one 
Poi,WITHOUT_CLASSIFICATION,//  Check our SBAT free stuff is correct 
Poi,WITHOUT_CLASSIFICATION,//  write out the FontTable. 
Poi,WITHOUT_CLASSIFICATION,//  handle raster op   currently the raster op as described in https://docs.microsoft.com/en-us/windows/desktop/gdi/ternary-raster-operations   are not supported as we would need to extract the destination image area from the underlying buffered image   and therefore would make it mandatory that the graphics context must be from a buffered image   furthermore I doubt the purpose of bitwise image operations on non-black/white images 
Poi,WITHOUT_CLASSIFICATION,//  using area unions 
Poi,WITHOUT_CLASSIFICATION,//  else not success? Try block did not complete normally   just print stack trace and leave original ex to be thrown 
Poi,WITHOUT_CLASSIFICATION,// ????  ???? 
Poi,WITHOUT_CLASSIFICATION,/*  Static initialization  */
Poi,WITHOUT_CLASSIFICATION,//  that is not an exact multiple of block size 
Poi,WITHOUT_CLASSIFICATION,//  No change after write 
Poi,WITHOUT_CLASSIFICATION,//  now write the file and read it back in 
Poi,WITHOUT_CLASSIFICATION,//  much simple implementation base on SubdocumentType --sergey 
Poi,WITHOUT_CLASSIFICATION,/*             The bytes for the following test:            170 : 78 : x            171 : 0 :            172 : d : <r>            173 : 35 : 5            174 : 39 : 9            175 : 0 :            176 : 2d : -            177 : 0 :            178 : 35 : 5            179 : 0 :            180 : 35 : 5            Note that we are skipping over the value "5" at offset 173.            This is an apparently invalid sequence in MS's encoding scheme            When I open the document in MSWord I also see "\r9-55"         */
Poi,WITHOUT_CLASSIFICATION,//  having a file shorter than 8 bytes previously caused an exception 
Poi,WITHOUT_CLASSIFICATION,// Write out the file read it in and then check cell values 
Poi,WITHOUT_CLASSIFICATION,//  Force 'setCellType' to create a first Record 
Poi,WITHOUT_CLASSIFICATION,/*      <AnimationInfoAtom info="1" type="4081" size="28" offset="4015" header="01 00 F1 0F 1C 00 00 00 ">       00 00 00 07 04 05 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00       00 00 00     </AnimationInfoAtom>      */
Poi,WITHOUT_CLASSIFICATION,//  except in these cases Excel really tries to render them as if they were normal numbers 
Poi,WITHOUT_CLASSIFICATION,//  Hold onto the size of this block that was serialized 
Poi,WITHOUT_CLASSIFICATION,//  Add a default header 
Poi,WITHOUT_CLASSIFICATION,// this means null value (2.5.166) do not read any bytes!!! 
Poi,WITHOUT_CLASSIFICATION,//  see [MS-OFFCRYPTO] - 2.3.3 EncryptionVerifier 
Poi,WITHOUT_CLASSIFICATION,//  grpprls must fall on word boundaries 
Poi,WITHOUT_CLASSIFICATION,//  Is empty 
Poi,WITHOUT_CLASSIFICATION,//  1 => a not 0 => a 
Poi,WITHOUT_CLASSIFICATION,//  text.append("\nThumbnail:           " + si.getThumbnail()); 
Poi,WITHOUT_CLASSIFICATION,//  Check two aspects of the print setup 
Poi,WITHOUT_CLASSIFICATION,//  Ensure it now has one 
Poi,WITHOUT_CLASSIFICATION,//  (unnamed range) reference list 
Poi,WITHOUT_CLASSIFICATION,/*  Yes it is a summary information. We will modify it                             * and write the result to the destination POIFS.  */
Poi,WITHOUT_CLASSIFICATION,//  getValue() is replaced with getAbsoluteValue() because loop variables i j are   absolute indexes values but getValue() works with relative indexes values 
Poi,WITHOUT_CLASSIFICATION,// default values 
Poi,WITHOUT_CLASSIFICATION,//  don't EVER use 1904 date windowing...tick tock.. 
Poi,WITHOUT_CLASSIFICATION,//  First up check that we can process the header properly 
Poi,WITHOUT_CLASSIFICATION,//  this usually clears out previous content in the part... 
Poi,WITHOUT_CLASSIFICATION,//  Saving data in the ZIP file 
Poi,WITHOUT_CLASSIFICATION,//  Our initial size is 10 
Poi,WITHOUT_CLASSIFICATION,//  Change the x and y 
Poi,WITHOUT_CLASSIFICATION,//  Word Document - binary (OLE2CDF) file format 
Poi,WITHOUT_CLASSIFICATION,//  Background ... Accent 3 color 
Poi,WITHOUT_CLASSIFICATION,// What if we dont have any ranges and supbooks 
Poi,WITHOUT_CLASSIFICATION,//  In the right form for a normal chunk   We'll process this further in a little bit 
Poi,WITHOUT_CLASSIFICATION,//  Check read only advised 
Poi,WITHOUT_CLASSIFICATION,//  for the junit test not all chars are rendered 
Poi,WITHOUT_CLASSIFICATION,/*              * From: http://social.msdn.microsoft.com/Forums/en-US/3dadbed3-0e68-4f11-8b43-3a2328d9ebd5             *              * The initial value for XorArrayIndex is as follows:             * XorArrayIndex = (FileOffset + Data.Length) % 16             *              * The FileOffset variable in this context is the stream offset into the Workbook stream at             * the time we are about to write each of the bytes of the record data.             * This (the value) is then incremented after each byte is written.               */
Poi,WITHOUT_CLASSIFICATION,//  this can lead to a StringBufferOutOfBoundsException so we will add it 
Poi,WITHOUT_CLASSIFICATION,//  FormulaShifter works well in terms of Ptgs - so convert CellRangeAddress to AreaPtg (and back) here 
Poi,WITHOUT_CLASSIFICATION,//  update named ranges 
Poi,WITHOUT_CLASSIFICATION,//  A 32-bit unsigned integer from the RecordType enumeration that identifies this record 
Poi,WITHOUT_CLASSIFICATION,//  Ensure the headers and footer were set correctly.... 
Poi,WITHOUT_CLASSIFICATION,//  Not sure if any tools write files like this but Excel reads them OK 
Poi,WITHOUT_CLASSIFICATION,//  https://poi.apache.org/spreadsheet/quick-guide.html#Hyperlinks 
Poi,WITHOUT_CLASSIFICATION,//  sid length   bof   flags   str-len. unicode flag   string data 
Poi,WITHOUT_CLASSIFICATION,// Absolute path notation - different device 
Poi,WITHOUT_CLASSIFICATION,//  Row is null since we deleted it. 
Poi,WITHOUT_CLASSIFICATION,//  it doesn't have any styles   second char run is 17 long 
Poi,WITHOUT_CLASSIFICATION,//  padding 
Poi,WITHOUT_CLASSIFICATION,//  Also adds 4 bytes to hold the length 
Poi,WITHOUT_CLASSIFICATION,//  The column width returned by HSSF and the width of a picture when   positioned to exactly cover one cell are different by almost exactly   2mm - give or take rounding errors. This constant allows that   additional amount to be accounted for when calculating how many   celles the image ought to overlie. 
Poi,WITHOUT_CLASSIFICATION,//  save memory by just using the cell itself as the identity key   Note - this assumes SXSSFCell has not overridden hashCode and equals 
Poi,WITHOUT_CLASSIFICATION,//  cases with three ranges 
Poi,WITHOUT_CLASSIFICATION,//  bullet is valid so increment i 
Poi,WITHOUT_CLASSIFICATION,//  Used to blow up with an IllegalArgumentException 
Poi,WITHOUT_CLASSIFICATION,//  by default line break has the font size of the last text run 
Poi,WITHOUT_CLASSIFICATION,//  -1 just in case this column is collapsed later. 
Poi,WITHOUT_CLASSIFICATION,//  610 -- 0x0262; 614 == 0x0266 
Poi,WITHOUT_CLASSIFICATION,//  Check slide 1 is as expected 
Poi,WITHOUT_CLASSIFICATION,// numbers are treated as word breaks  nothing happens with ascii punctuation that is not upper or lower case  nothing happens with unicode punctuation (section sign) that is not upper or lower case  nothing happens with ascii punctuation that is not upper or lower case  acronyms are not special  leading whitespace is ignored 
Poi,WITHOUT_CLASSIFICATION,//  Defaults are odd 
Poi,WITHOUT_CLASSIFICATION,//  Ensure we really found a Document record earlier 
Poi,WITHOUT_CLASSIFICATION,//  1. sheet is outside moved sheets no change necessary 
Poi,WITHOUT_CLASSIFICATION,//  Ensure that we have a BOOK entry 
Poi,WITHOUT_CLASSIFICATION,//  ignored?   lower left   lower left 
Poi,WITHOUT_CLASSIFICATION,//  Now create all the relationships   (Need to create relationships before other    parts otherwise we might create a part before 
Poi,WITHOUT_CLASSIFICATION,//  Sanity Checking - we're always 40 bytes long 
Poi,WITHOUT_CLASSIFICATION,//  print draft quality 
Poi,WITHOUT_CLASSIFICATION,//  A 32-bit signed integer that specifies the logical x-coordinate of the upper-left 
Poi,WITHOUT_CLASSIFICATION,//  Check can't shift where would overshoot 
Poi,WITHOUT_CLASSIFICATION,//  end public interface BlockWritable 
Poi,WITHOUT_CLASSIFICATION,// Set the default style for the pivot table 
Poi,WITHOUT_CLASSIFICATION,//  attempt to overwrite a row that is already flushed to disk 
Poi,WITHOUT_CLASSIFICATION,// Excel seems to max out after 128 info records.  This isn't really documented anywhere... 
Poi,WITHOUT_CLASSIFICATION,//  the line chart on secondary axis 
Poi,WITHOUT_CLASSIFICATION,//  height. 
Poi,WITHOUT_CLASSIFICATION,//  center of rotation relative to self 
Poi,WITHOUT_CLASSIFICATION,//  skip Parentheses Attr etc 
Poi,WITHOUT_CLASSIFICATION,//  extract the payload 
Poi,WITHOUT_CLASSIFICATION,// Test the cell formula 
Poi,WITHOUT_CLASSIFICATION,//  "=SUMIFS(A2:A9 B2:B8 "<>Bananas" C2:C9 1)" 
Poi,WITHOUT_CLASSIFICATION,// Add the row header to the sheet 
Poi,WITHOUT_CLASSIFICATION,//  check row numbers to make sure they are continuous and increasing (monotonic) 
Poi,WITHOUT_CLASSIFICATION,//  sometimes the placeable header is filled/aligned to dwords. 
Poi,WITHOUT_CLASSIFICATION,//  Blank 
Poi,WITHOUT_CLASSIFICATION,//  To track formats and encodings 
Poi,WITHOUT_CLASSIFICATION,//  Should find 4 slides 
Poi,WITHOUT_CLASSIFICATION,//  aim is to get these classes loaded and included in poi-ooxml-schemas.jar 
Poi,WITHOUT_CLASSIFICATION,/* 		 * Data taken from offset 0x0224 in		 * attachment 23468 from bugzilla 47001		  */
Poi,WITHOUT_CLASSIFICATION,//  short side div 2 
Poi,WITHOUT_CLASSIFICATION,// read cell info and check for missing comments 
Poi,WITHOUT_CLASSIFICATION,//  lv1 
Poi,WITHOUT_CLASSIFICATION,//  usually the shape name has its index based on the n-th embeding but having   the prototype separate from the actual updating of the object we use the shape id 
Poi,WITHOUT_CLASSIFICATION,// re-create the removed row and cell 
Poi,WITHOUT_CLASSIFICATION,// A2 -> 5.0   B2 -> A1 -> "hello"   A3 -> A2 -> 5.0   B3 -> B2 -> A1 -> "hello"  Sheet2!A1 -> Sheet1!A2 -> 5.0 
Poi,WITHOUT_CLASSIFICATION,//  POI 3 
Poi,WITHOUT_CLASSIFICATION,//  The default footer is an odd footer 
Poi,WITHOUT_CLASSIFICATION,//         this.background = background; 
Poi,WITHOUT_CLASSIFICATION,//  put the ending offset of the last property into the plcf. 
Poi,WITHOUT_CLASSIFICATION,//  And set with the Charset index 
Poi,WITHOUT_CLASSIFICATION,//  does match blank 
Poi,WITHOUT_CLASSIFICATION,//  HeaderSize (2 bytes):  A 16-bit unsigned integer that defines the number 
Poi,WITHOUT_CLASSIFICATION,//  sum of all values in the 1st row: 1 + 2 + 3 = 6 
Poi,WITHOUT_CLASSIFICATION,// &B == bold  &E == double underline 
Poi,WITHOUT_CLASSIFICATION,/*  Write the sections themselves.  */
Poi,WITHOUT_CLASSIFICATION,//  8 @ 28 
Poi,WITHOUT_CLASSIFICATION,//  Create a 2 block stream will become a 3 block one 
Poi,WITHOUT_CLASSIFICATION,//  Each attachment should have 6 normal attributes and  
Poi,WITHOUT_CLASSIFICATION,//  ensure that CTPhoneticRun is loaded by the ooxml test suite so that it is included in poi-ooxml-schemas 
Poi,WITHOUT_CLASSIFICATION,//  end of area is preserved (will remain exact same row)   the top area row is moved simply 
Poi,WITHOUT_CLASSIFICATION,//  this also removes the password for non encrypted files 
Poi,WITHOUT_CLASSIFICATION,//     .fontindex       = 0      .formatindex     = 0      .celloptions     = fffffff5            .islocked  = true            .ishidden  = false            .recordtype= 1            .parentidx = fff      .alignmentoptions= 20            .alignment = 0            .wraptext  = false            .valignment= 2            .justlast  = 0            .rotation  = 0      .indentionoptions= 0            .indent    = 0            .shrinktoft= false            .mergecells= false            .readngordr= 0            .formatflag= false            .fontflag  = false            .prntalgnmt= false            .borderflag= false            .paternflag= false            .celloption= false      .borderoptns     = 0            .lftln     = 0            .rgtln     = 0            .topln     = 0            .btmln     = 0      .paleteoptns     = 0            .leftborder= 0            .rghtborder= 0            .diag      = 0      .paleteoptn2     = 0            .topborder = 0            .botmborder= 0            .adtldiag  = 0            .diaglnstyl= 0            .fillpattrn= 0      .fillpaloptn     = 20c0            .foreground= 40            .background= 41 
Poi,WITHOUT_CLASSIFICATION,//  Check we got the sheet and the contents 
Poi,WITHOUT_CLASSIFICATION,//  Header 
Poi,WITHOUT_CLASSIFICATION,// TestXSSFReader.class //converted to junit4 
Poi,WITHOUT_CLASSIFICATION,//  happens for GETPIVOTDATA 
Poi,WITHOUT_CLASSIFICATION,//  Find the PowerPoint bit and get out the bytes 
Poi,WITHOUT_CLASSIFICATION,//  Store in the appropriate record 
Poi,WITHOUT_CLASSIFICATION,//  Assert 
Poi,WITHOUT_CLASSIFICATION,//  Ensure these numbers are valid 
Poi,WITHOUT_CLASSIFICATION,//  header opcode   pic size dummy 
Poi,WITHOUT_CLASSIFICATION,//  When the comment box is visible have it show in a 1x3 space 
Poi,WITHOUT_CLASSIFICATION,//  Master sheet + master notes + 2 slides + 2 notes + document 
Poi,WITHOUT_CLASSIFICATION,//  Add a single block one 
Poi,WITHOUT_CLASSIFICATION,// get any Nums 
Poi,WITHOUT_CLASSIFICATION,//  accessing directly is an optimisation 
Poi,WITHOUT_CLASSIFICATION,//  Much guess-work going on here due to lack of any documentation.   See similar source code in OOO:   http://svn.services.openoffice.org/ooo/trunk/sc/source/filter/excel/xiescher.cxx   1223 void XclImpOleObj::ReadPictFmla( XclImpStream& rStrm sal_uInt16 nRecSize ) 
Poi,WITHOUT_CLASSIFICATION,//  Written by Excel 2007   rawData is multiple of 12 bytes long   appears after last cell value record and before WINDOW2 or drawing records 
Poi,WITHOUT_CLASSIFICATION,//  Find the Document and interesting things in it 
Poi,WITHOUT_CLASSIFICATION,//  Row 21 
Poi,WITHOUT_CLASSIFICATION,//  -1 for all 
Poi,WITHOUT_CLASSIFICATION,//  POI 1 
Poi,WITHOUT_CLASSIFICATION,//  As of 2015-12-27 there is no way to override a built-in number format with POI XSSFWorkbook 
Poi,WITHOUT_CLASSIFICATION,//  declare a cell object reference 
Poi,WITHOUT_CLASSIFICATION,//  Has one slide 
Poi,WITHOUT_CLASSIFICATION,//  The first paragraph added using createParagraph() should   have the required footnote reference added to the first   run. 
Poi,WITHOUT_CLASSIFICATION,/*          * The PlfLst structure contains the list formatting information for the         * document. -- Page 425 of 621. [MS-DOC] -- v20110315 Word (.doc)         * Binary File Format          */
Poi,WITHOUT_CLASSIFICATION,//  So treat it as a regular HSLF PPT one 
Poi,WITHOUT_CLASSIFICATION,//  initialize hotspot diagnostic MBean 
Poi,WITHOUT_CLASSIFICATION,//  already read sid of next record. so current one is finished 
Poi,WITHOUT_CLASSIFICATION,//  only print slide layout if it's a different instance 
Poi,WITHOUT_CLASSIFICATION,//  PICT zip-stream can be erroneous so we clear the array to determine   the maximum of read bytes after the inflater crashed 
Poi,WITHOUT_CLASSIFICATION,// collapse - 2 
Poi,WITHOUT_CLASSIFICATION,//  Row 20 
Poi,WITHOUT_CLASSIFICATION,//  for 2 columns so now 
Poi,WITHOUT_CLASSIFICATION,//  Can't work for Read-Only files 
Poi,WITHOUT_CLASSIFICATION,//  bug 61381 
Poi,WITHOUT_CLASSIFICATION,// //// Case 17: Evaluate "Table1[[#This Row] [col1]]" //////// 
Poi,WITHOUT_CLASSIFICATION,//  add at the beginning 
Poi,WITHOUT_CLASSIFICATION,//  EncryptionVersionInfo (4 bytes): A Version structure (section 2.1.4) where    Version.vMajor MUST be 0x0004 and Version.vMinor MUST be 0x0004 
Poi,WITHOUT_CLASSIFICATION,//  - no change to the area 
Poi,WITHOUT_CLASSIFICATION,//  no-arg constructor 
Poi,WITHOUT_CLASSIFICATION,//   need to apply our normal validation rules 
Poi,WITHOUT_CLASSIFICATION,//  A 32-bit PointS Object that specifies a point for the object dimensions.   The x-coordinate is the pen width. The y-coordinate is ignored. 
Poi,WITHOUT_CLASSIFICATION,//  Change the Comment2000Atom 
Poi,WITHOUT_CLASSIFICATION,//  in order to reduce the number of false positives we run it a few times before we fail  
Poi,WITHOUT_CLASSIFICATION,//  Only first column should move 
Poi,WITHOUT_CLASSIFICATION,// collapse - 3 
Poi,WITHOUT_CLASSIFICATION,//  Specifies that this point starts a disjoint figure. This point becomes the new current position. 
Poi,WITHOUT_CLASSIFICATION,//  The following constants declared by the Microsoft Office Visio type   library show return values for the FromPart property.   Constant Value   visConnectFromError -1   visFromNone 0   visLeftEdge 1   visCenterEdge 2   visRightEdge 3   visBottomEdge 4   visMiddleEdge 5   visTopEdge 6   visBeginX 7   visBeginY 8   visBegin 9   visEndX 10   visEndY 11   visEnd 12   visFromAngle 13   visFromPin 14   visControlPoint 100 + zero-based row index (for example visControlPoint   = 100 if the control point is in row 0; visControlPoint = 101 if the   control point is in row 1) 
Poi,WITHOUT_CLASSIFICATION,//   it happens to be spelled. 
Poi,WITHOUT_CLASSIFICATION,//  some files have "Workbook" instead 
Poi,WITHOUT_CLASSIFICATION,//  stored with a special name 
Poi,WITHOUT_CLASSIFICATION,//  check active sheet 
Poi,WITHOUT_CLASSIFICATION,//  end of bitfields. 
Poi,WITHOUT_CLASSIFICATION,/*  Yes the current document is a property set stream.                     * Let's create a PropertySet instance from it.  */
Poi,WITHOUT_CLASSIFICATION,//  --> Initialize from the initial code array (see below) depending on the passwords length.  
Poi,WITHOUT_CLASSIFICATION,//  An array of 16-bit signed integers that define the coordinates of the polygons.   (Note: MS-WMF wrongly says unsigned integers ...) 
Poi,WITHOUT_CLASSIFICATION,//  Now with another file only containing master text 
Poi,WITHOUT_CLASSIFICATION,//  setting a precalculated int value works as expected 
Poi,WITHOUT_CLASSIFICATION,//  Clone drawing relations 
Poi,WITHOUT_CLASSIFICATION,//  align is set in autoshape prototype 
Poi,WITHOUT_CLASSIFICATION,//  Because of missing 0-paddings in the original input files the bytes might differ.   This fixes the comparison 
Poi,WITHOUT_CLASSIFICATION,//  previous selection should be cleared 
Poi,WITHOUT_CLASSIFICATION,// nominally 4 
Poi,WITHOUT_CLASSIFICATION,//  As currently implemented cell value is copied but merged region is not copied 
Poi,WITHOUT_CLASSIFICATION,//  Note - for start_num arg blank/zero causes error(#VALUE!) 
Poi,WITHOUT_CLASSIFICATION,//  bug 60260: renaming a sheet with a named range referring to a unicode (non-ASCII) sheet name 
Poi,WITHOUT_CLASSIFICATION,//  this test passes before the fix for 59814 
Poi,WITHOUT_CLASSIFICATION,//  A 16-bit unsigned integer that defines the number of planes for the target 
Poi,WITHOUT_CLASSIFICATION,//  See http://docs.oracle.com/javase/6/docs/api/java/util/regex/Pattern.html#cg 
Poi,WITHOUT_CLASSIFICATION,//  Check before the optimise 
Poi,WITHOUT_CLASSIFICATION,//  confirm default activation/selection 
Poi,WITHOUT_CLASSIFICATION,//  aka star in native 
Poi,WITHOUT_CLASSIFICATION,//  verify that we have enough data 
Poi,WITHOUT_CLASSIFICATION,//  Maybe it's a string? who knows! 
Poi,WITHOUT_CLASSIFICATION,//  Row '5' 
Poi,WITHOUT_CLASSIFICATION,//  1904 windowing 
Poi,WITHOUT_CLASSIFICATION,//  Excel Workbook - OpenXML file format 
Poi,WITHOUT_CLASSIFICATION,//  Shift it down one row 
Poi,WITHOUT_CLASSIFICATION,//  org.apache.poi.hwpf.converter 
Poi,WITHOUT_CLASSIFICATION,//  setup for this testcase 
Poi,WITHOUT_CLASSIFICATION,//  text is interesting 
Poi,WITHOUT_CLASSIFICATION,//  26 
Poi,WITHOUT_CLASSIFICATION,//  Create a new document from scratch 
Poi,WITHOUT_CLASSIFICATION,//  Notes 
Poi,WITHOUT_CLASSIFICATION,//  append the text for each footer type in the same order   they are appended in XSSFExcelExtractor 
Poi,WITHOUT_CLASSIFICATION,//  Current bug in XSSF:   Call stack:     XSSFWorkbook.write(OutputStream)     XSSFWorkbook.commit()     XSSFWorkbook.saveNamedRanges()   This dumps the current namedRanges to CTDefinedName and writes these to the CTWorkbook   Then the XSSFName namedRanges list is cleared and rebuilt   Thus any XSSFName object becomes invalid after a write 
Poi,WITHOUT_CLASSIFICATION,//  get the page number for the first fkp 
Poi,WITHOUT_CLASSIFICATION,//  need bouncycastle provider for this one ... 
Poi,WITHOUT_CLASSIFICATION,//  when criteria is numeric 
Poi,WITHOUT_CLASSIFICATION,//  first byte needs to be 0 for unsigned BigInteger 
Poi,WITHOUT_CLASSIFICATION,//  some old files are not detected correctly 
Poi,WITHOUT_CLASSIFICATION,//  YK: in some cases records can be moved to the preceding 
Poi,WITHOUT_CLASSIFICATION,//  a file or a folder full of files. 
Poi,WITHOUT_CLASSIFICATION,//  If hyperlink is fully contained in the rows that will be overwritten delete the hyperlink 
Poi,WITHOUT_CLASSIFICATION,//  Second child should be the ExOleObjAtom 
Poi,WITHOUT_CLASSIFICATION,//  set inside vertical border 
Poi,WITHOUT_CLASSIFICATION,//  adjust active sheet 
Poi,WITHOUT_CLASSIFICATION,//  out of range 
Poi,WITHOUT_CLASSIFICATION,// ther meaning is unknown 
Poi,WITHOUT_CLASSIFICATION,//  result of multiplying the current y-extent by the value of the yNum member. 
Poi,WITHOUT_CLASSIFICATION,//  strLen optionFlags 
Poi,WITHOUT_CLASSIFICATION,//  toplevel shapes only 
Poi,WITHOUT_CLASSIFICATION,//  rows containing area bottom being shifted up: 
Poi,WITHOUT_CLASSIFICATION,//  Ensure it swapped over 
Poi,WITHOUT_CLASSIFICATION,//  sprmCHpsBi 
Poi,WITHOUT_CLASSIFICATION,/*  Handling the document summary information is analogous to handling             * the summary information. An additional feature however are the             * custom properties.  */
Poi,WITHOUT_CLASSIFICATION,//  Does nothing and ignores closing the wrapped stream 
Poi,WITHOUT_CLASSIFICATION,/*  Create a mutable property set with a section that does not have the         * formatID set:  */
Poi,WITHOUT_CLASSIFICATION,// private static final int DEFAULT_HEIGHT_BIT = 0x8000; 
Poi,WITHOUT_CLASSIFICATION,//  so make a dummy FuncVarPtg for that call. 
Poi,WITHOUT_CLASSIFICATION,/*  Print the list of sections:  */
Poi,WITHOUT_CLASSIFICATION,//  handle (a) and (b) 
Poi,WITHOUT_CLASSIFICATION,//  used to be "B3*C1-C2" 
Poi,WITHOUT_CLASSIFICATION,//  A 32-bit unsigned integer that specifies text alignment by using a mask of text alignment flags.   These are either WMF TextAlignmentMode Flags for text with a horizontal baseline   or WMF VerticalTextAlignmentMode Flags for text with a vertical baseline.   Only one value can be chosen from those that affect horizontal and vertical alignment. 
Poi,WITHOUT_CLASSIFICATION,//  Sync the associated range 
Poi,WITHOUT_CLASSIFICATION,//  RPHSSub 
Poi,WITHOUT_CLASSIFICATION,/*  cached values  */
Poi,WITHOUT_CLASSIFICATION,// make sure that the footer only appears once 
Poi,WITHOUT_CLASSIFICATION,//  Add a new Normal Stream (Normal Streams minimum 4096 bytes) 
Poi,WITHOUT_CLASSIFICATION,//  Finally find all our streams 
Poi,WITHOUT_CLASSIFICATION,//  sometimes there are namespaces sometimes not. 
Poi,WITHOUT_CLASSIFICATION,//  don't search for RecordTypes.StyleTextPropAtom.typeID here ... see findStyleAtomPresent below 
Poi,WITHOUT_CLASSIFICATION,//  // First up trigger a full-recalculate   // Needed in case of deletes etc   getOverallRange();   
Poi,WITHOUT_CLASSIFICATION,//  Return the newly created drawing 
Poi,WITHOUT_CLASSIFICATION,// rows are sorted: {0 1 2} 
Poi,WITHOUT_CLASSIFICATION,//  see DocumentAtom.SlideSize 
Poi,WITHOUT_CLASSIFICATION,//  Ensure we can fetch those as custom ones 
Poi,WITHOUT_CLASSIFICATION,//  application/vnd.openxmlformats-officedocument.spreadsheetml.sheet 
Poi,WITHOUT_CLASSIFICATION,//  0 
Poi,WITHOUT_CLASSIFICATION,//  named range or table? 
Poi,WITHOUT_CLASSIFICATION,//  Try again in case there's multiple 
Poi,WITHOUT_CLASSIFICATION,//  Now we have blank cell A4 
Poi,WITHOUT_CLASSIFICATION,//  A 32-bit floating-point value that specifies the width of the arrow cap.   The width of the arrow cap is scaled by the width of the EmfPlusPen object that is used to draw the   line being capped. For example when drawing a capped line with a pen that has a width of 5 pixels 
Poi,WITHOUT_CLASSIFICATION,//  for all other argument types the result is empty string 
Poi,WITHOUT_CLASSIFICATION,//  Simple file 
Poi,WITHOUT_CLASSIFICATION,//  a test-case to test all .ppt files without executing the full TestAllFiles 
Poi,WITHOUT_CLASSIFICATION,//  Font collection should contain 3 fonts 
Poi,WITHOUT_CLASSIFICATION,//  Check this sheet has an autofilter (which has a built-in NameRecord at workbook level) 
Poi,WITHOUT_CLASSIFICATION,//  Create an empty block 
Poi,WITHOUT_CLASSIFICATION,//  update this if a longer pattern is added 
Poi,WITHOUT_CLASSIFICATION,// this test case was triggered by Tika-1130 
Poi,WITHOUT_CLASSIFICATION,//  flush all remaining data and close the temp file writer 
Poi,WITHOUT_CLASSIFICATION,//  Save it and re-check 
Poi,WITHOUT_CLASSIFICATION,//  Relative part name 
Poi,WITHOUT_CLASSIFICATION,//  Save and manually verify that on column C we have now 13 calculated value 
Poi,WITHOUT_CLASSIFICATION,//  noHeaderFooter47244.xls was created by a slightly modified POI   which omitted the HEADER/FOOTER records 
Poi,WITHOUT_CLASSIFICATION,//  "; charset=ISO-8859-1"); 
Poi,WITHOUT_CLASSIFICATION,//  application/msword 
Poi,WITHOUT_CLASSIFICATION,//  table in the DIB header. This value MUST be in the DIBColors enumeration 
Poi,WITHOUT_CLASSIFICATION,//  verify  AutoFilterInfoRecord 
Poi,WITHOUT_CLASSIFICATION,//  get a reference to a line style within the style matrix. 
Poi,WITHOUT_CLASSIFICATION,//  If the column is wider than the image. 
Poi,WITHOUT_CLASSIFICATION,// as mentioned above this ignores the exact space formatting in Excel 
Poi,WITHOUT_CLASSIFICATION,//  ignore header size 
Poi,WITHOUT_CLASSIFICATION,//  p;n;z;s parts 
Poi,WITHOUT_CLASSIFICATION,//  Mark as done 
Poi,WITHOUT_CLASSIFICATION,//  Is the name a valid $A$1 cell reference 
Poi,WITHOUT_CLASSIFICATION,//  Throwing exceptions is okay. 
Poi,WITHOUT_CLASSIFICATION,//  286: GAMMADIST 
Poi,WITHOUT_CLASSIFICATION,//  Shift the 4th row up into the gap in the 3rd row 
Poi,WITHOUT_CLASSIFICATION,// nominally 1 
Poi,WITHOUT_CLASSIFICATION,//  both mean the same 
Poi,WITHOUT_CLASSIFICATION,//  We're a new External Link Table so nothing to remove 
Poi,WITHOUT_CLASSIFICATION,//  Now build up a new one 
Poi,WITHOUT_CLASSIFICATION,//  Write out and back in 
Poi,WITHOUT_CLASSIFICATION,//  i.e. when shifting down start from down and go up when shifting up vice-versa 
Poi,WITHOUT_CLASSIFICATION,//  write out the CHPBinTable. 
Poi,WITHOUT_CLASSIFICATION,//  Evaluate the cells 
Poi,WITHOUT_CLASSIFICATION,//  workbookName or sheetName needs quoting   quotes go around both 
Poi,WITHOUT_CLASSIFICATION,//  Next two are for the two slides 
Poi,WITHOUT_CLASSIFICATION,//  Step down:   8 -> 4 -> 5 -> 1 -> 0 == String 
Poi,WITHOUT_CLASSIFICATION,//  exemption for #60294 
