projectname,classification,commenttext
Groovy,WITHOUT_CLASSIFICATION,//  20 steps of the power method 
Groovy,WITHOUT_CLASSIFICATION,//  is different in its specified form. That means we have to create a bridge method! 
Groovy,WITHOUT_CLASSIFICATION,//  when resolving prop reference 
Groovy,WITHOUT_CLASSIFICATION,//  implementation of methods 
Groovy,WITHOUT_CLASSIFICATION,//  store copy in temporary variable 
Groovy,WITHOUT_CLASSIFICATION,//  append to right side of Li2 (reversing list) 
Groovy,WITHOUT_CLASSIFICATION,//  Direct instantiation of classes without imports will therefore also fail if this option is enabled 
Groovy,WITHOUT_CLASSIFICATION,//  pass 
Groovy,WITHOUT_CLASSIFICATION,//  true == replace 
Groovy,WITHOUT_CLASSIFICATION,//  we do not do our name mangling to find an inner class   if the type is a ConstructedClassWithPackage because in this case we   are resolving the name at a different place already 
Groovy,WITHOUT_CLASSIFICATION,//  this shouldn't happen since we are Cloneable 
Groovy,WITHOUT_CLASSIFICATION,//  little bit of hackery to avoid Groovy dependency in this file 
Groovy,WITHOUT_CLASSIFICATION,//  this   constructor arg n is the closure map 
Groovy,WITHOUT_CLASSIFICATION,//  constructor calls with this() and super() 
Groovy,WITHOUT_CLASSIFICATION,//  generic meta method invocation path 
Groovy,WITHOUT_CLASSIFICATION,//  check for a category method named like a getter 
Groovy,WITHOUT_CLASSIFICATION,//  if right is array map or collection we try invoking the 
Groovy,WITHOUT_CLASSIFICATION,//  search for the file and if it exists don't try to use URIs ... 
Groovy,WITHOUT_CLASSIFICATION,//  varg call 
Groovy,WITHOUT_CLASSIFICATION,// reload saved value 
Groovy,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)    * @see org.xml.sax.ContentHandler#endElement(java.lang.String java.lang.String java.lang.String)     */
Groovy,WITHOUT_CLASSIFICATION,//  ignore the no arg constructor might not exist. 
Groovy,WITHOUT_CLASSIFICATION,// do nothing 
Groovy,WITHOUT_CLASSIFICATION,//  return statement added after visitConstructorOrMethod finished... we can not count these auto-generated return statements(GROOVY-7753) see `typeCheckingContext.pushEnclosingReturnStatement` 
Groovy,WITHOUT_CLASSIFICATION,//   --------------------------------------------------------                normal Property handling : get    -------------------------------------------------------- 
Groovy,WITHOUT_CLASSIFICATION,//  Implementation methods  ------------------------------------------------------------------------- 
Groovy,WITHOUT_CLASSIFICATION,//  not in java 
Groovy,WITHOUT_CLASSIFICATION,//  Have to call fireTestStared/fireTestFinished via reflection as they unfortunately have protected access in Project 
Groovy,WITHOUT_CLASSIFICATION,//  If they want to use a name other than than "run" then make the change. 
Groovy,WITHOUT_CLASSIFICATION,// the below is a quirk we do this so that every non-string-section is prefixed by  the same number of characters (the others have "out<<\"\"\"${") this allows us to  figure out the exception row and column later on 
Groovy,WITHOUT_CLASSIFICATION,/* DIV */
Groovy,WITHOUT_CLASSIFICATION,//  search for nested class 
Groovy,WITHOUT_CLASSIFICATION,//  package level templates 
Groovy,WITHOUT_CLASSIFICATION,//  set the offset to start where we left off 
Groovy,WITHOUT_CLASSIFICATION,//  LCONST_0 LCONST_1 
Groovy,WITHOUT_CLASSIFICATION,//  disabled until checked with fraz  new CompilationUnit(configuration null createGroovyClassLoaderWithExpectations(configuration)); 
Groovy,WITHOUT_CLASSIFICATION,//  FloatingPointMath wins according to promotion Matrix 
Groovy,WITHOUT_CLASSIFICATION,// if they share case check for substitution 
Groovy,WITHOUT_CLASSIFICATION,//  convert byte into unsigned hex string 
Groovy,WITHOUT_CLASSIFICATION,//  compare a list longer than the range 
Groovy,WITHOUT_CLASSIFICATION,// ---------------------------------------------------------------------------   TOKEN INITIALIZATION AND SUCH 
Groovy,WITHOUT_CLASSIFICATION,//  inference 
Groovy,WITHOUT_CLASSIFICATION,//  if it is an anonymous inner class don't generate the stub code for it. 
Groovy,WITHOUT_CLASSIFICATION,/*  ---------------- Serialization Support --------------  */
Groovy,WITHOUT_CLASSIFICATION,//  2 is for inner class case 
Groovy,WITHOUT_CLASSIFICATION,//  check nested type parameters 
Groovy,WITHOUT_CLASSIFICATION,//  GroovyClassVisitor interface 
Groovy,WITHOUT_CLASSIFICATION,//  this program modified from:     http://cm.bell-labs.com/cm/cs/who/bwk/interps/pap.html   Timing Trials or the Trials of Timing: Experiments with Scripting   and User-Interface Languages</a> by Brian W. Kernighan and   Christopher J. Van Wyk. 
Groovy,WITHOUT_CLASSIFICATION,//  Set in safe defaults 
Groovy,WITHOUT_CLASSIFICATION,//  starting with number will never reach a non-number same for string 
Groovy,WITHOUT_CLASSIFICATION,//  rotate all value arrays upwards(older rows get a higher index) 
Groovy,WITHOUT_CLASSIFICATION,//  wrapper creation methods 
Groovy,WITHOUT_CLASSIFICATION,//  $Id: sieve.javav 1.1 2004-05-23 07:14:28 bfulgham Exp $   http://www.bagley.org/~doug/shootout/ 
Groovy,WITHOUT_CLASSIFICATION,//  UncheckedThrow allows throwing checked exceptions without declaring a throws 
Groovy,WITHOUT_CLASSIFICATION,//  patch needed here too but we need a test case to trip it first 
Groovy,WITHOUT_CLASSIFICATION,//  Do not use HashMap 
Groovy,WITHOUT_CLASSIFICATION,//  stash declared variable in case we do subsequent visits after we   change to assignment only 
Groovy,WITHOUT_CLASSIFICATION,//  load this   load closure map   load method name 
Groovy,WITHOUT_CLASSIFICATION,//  this is a closure.call() call 
Groovy,WITHOUT_CLASSIFICATION,//  also don't bother with guard if we have "simple" method args 
Groovy,WITHOUT_CLASSIFICATION,//  Convert long to int for IFEQ comparison using LCMP 
Groovy,WITHOUT_CLASSIFICATION,//  if original long meta class 
Groovy,WITHOUT_CLASSIFICATION,//  Don't create statement in subclass constructors to avoid throw in constructors 
Groovy,WITHOUT_CLASSIFICATION,//  unary plus unary minus bitwise negation 
Groovy,WITHOUT_CLASSIFICATION,// prevent NPE if in .war 
Groovy,WITHOUT_CLASSIFICATION,//  store inferred type on CCE 
Groovy,WITHOUT_CLASSIFICATION,//  obtain the snippet from the buffer within specified bounds 
Groovy,WITHOUT_CLASSIFICATION,//       x     y     z 
Groovy,WITHOUT_CLASSIFICATION,//  load return value && correct operand stack stack 
Groovy,WITHOUT_CLASSIFICATION,//  default for inner classes 
Groovy,WITHOUT_CLASSIFICATION,//  for binary compatibility only 
Groovy,WITHOUT_CLASSIFICATION,//         }          return (Float) primitiveArrayPut(array idx newValue);      }        public static Double putAt(double[] array int idx Object newValue) { 
Groovy,WITHOUT_CLASSIFICATION,//  Postfix expressions 
Groovy,WITHOUT_CLASSIFICATION,//  add method:   VetoableChangeListener[] getVetoableChangeListeners(String name) {     return this$vetoableChangeSupport.getVetoableChangeListeners(name) 
Groovy,WITHOUT_CLASSIFICATION,//  it is super(..) since this(..) is already covered 
Groovy,WITHOUT_CLASSIFICATION,//  check the exception for a nested compilation exception 
Groovy,WITHOUT_CLASSIFICATION,//  --   --   --   - (negation) 
Groovy,WITHOUT_CLASSIFICATION,//   --------------------------------------------------------                normal GroovyObject Property handling : get    -------------------------------------------------------- 
Groovy,WITHOUT_CLASSIFICATION,//  GROOVY-6123 
Groovy,WITHOUT_CLASSIFICATION,//  pop for "makeBlockRecorder(catches)" 
Groovy,WITHOUT_CLASSIFICATION,//  test if vanilla name is current class name 
Groovy,WITHOUT_CLASSIFICATION,/*  oldM  */
Groovy,WITHOUT_CLASSIFICATION,//  null signals the value shouldn't be rendered 
Groovy,WITHOUT_CLASSIFICATION,//  we don't need the closure any longer so remove it 
Groovy,WITHOUT_CLASSIFICATION,//  The apostrophe is only escaped if the value is for an   attribute as opposed to element content and if the   builder is configured to surround attribute values with   single quotes. 
Groovy,WITHOUT_CLASSIFICATION,//  In order to keep binary compatibility 
Groovy,WITHOUT_CLASSIFICATION,//  loop through methods in class 
Groovy,WITHOUT_CLASSIFICATION,//  given ScriptContext. If available call it. 
Groovy,WITHOUT_CLASSIFICATION,//  add method:   PropertyChangeListener[] getPropertyChangeListeners(String name) {     return this$propertyChangeSupport.getPropertyChangeListeners(name) 
Groovy,WITHOUT_CLASSIFICATION,//  class through the receiver 
Groovy,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)      * @see groovy.lang.MetaBeanProperty#getSetter()       */
Groovy,WITHOUT_CLASSIFICATION,/* ignore */
Groovy,WITHOUT_CLASSIFICATION,//  not a script try running through run method but properties will not be available 
Groovy,WITHOUT_CLASSIFICATION,//  Otherwise try the older method based on the constructor's call expression 
Groovy,WITHOUT_CLASSIFICATION,//  JDK 9 and above correctly report 4   assertEquals(3 ctor.getParameterAnnotations().length); //[][@Anno1@Anno2][@Anno2] 
Groovy,WITHOUT_CLASSIFICATION,//  workaround for generated code in enums which use .next() returning a Number 
Groovy,WITHOUT_CLASSIFICATION,//  ----------------------------------------------------   deprecate in parser?: 'continue' allowed in closures 
Groovy,WITHOUT_CLASSIFICATION,//  if it is not static and we do no static access 
Groovy,WITHOUT_CLASSIFICATION,/*  double quote  */
Groovy,WITHOUT_CLASSIFICATION,//  try finding a delegate that has that method... we start from   outside building a stack and try each delegate 
Groovy,WITHOUT_CLASSIFICATION,//  Reuse trailing consecutive sequence of all same bit 
Groovy,WITHOUT_CLASSIFICATION,//  $Id: sumcol.javav 1.5 2007-06-20 03:32:39 bfulgham Exp $   http://www.bagley.org/~doug/shootout/  
Groovy,WITHOUT_CLASSIFICATION,//  method name to DSL name 
Groovy,WITHOUT_CLASSIFICATION,//  assume "is" or "[gs]et" 
Groovy,WITHOUT_CLASSIFICATION,//  LITERAL "(" "{"   things the expression parser should cross lines for in it doesn't have to 
Groovy,WITHOUT_CLASSIFICATION,/*              * Class files generated for inner classes have an INNERCLASS             * reference to self. The top level class access modifiers for             * an inner class will not accurately reflect their access. For             * example top-level access modifiers for private inner classes             * are package-private protected inner classes are public and             * the static modifier is not included. So the INNERCLASS self             * reference is used to capture the correct modifiers.             *             * Must compare against the fully qualified name because there may             * be other INNERCLASS references to same named nested classes from             * other classes.             *             * Example:             *             *   public final class org/foo/Groovy8632$Builder extends org/foo/Groovy8632Abstract$Builder  {             *     public final static INNERCLASS org/foo/Groovy8632$Builder org/foo/Groovy8632 Builder             *     public static abstract INNERCLASS org/foo/Groovy8632Abstract$Builder org/foo/Groovy8632Abstract Builder              */
Groovy,WITHOUT_CLASSIFICATION,//  push expression string onto stack 
Groovy,WITHOUT_CLASSIFICATION,//  for expressions like foo = { ... }   we know that the RHS type is a closure   but we must check if the binary expression is an assignment   because we need to check if a setter uses @DelegatesTo 
Groovy,WITHOUT_CLASSIFICATION,/*                  * If it is a statement for an explicitly declared static field inside an enum store its                 * reference. For enums they need to be handled differently as such init statements should                 * come after the enum values have been initialized inside <clinit> block. GROOVY-3161.                  */
Groovy,WITHOUT_CLASSIFICATION,//  These fields provide support for notifying a listener. 
Groovy,WITHOUT_CLASSIFICATION,//  we do not add one for super classes only for interfaces 
Groovy,WITHOUT_CLASSIFICATION,// new ErrorReporter( e false ).write( new PrintWriter(writer) ); 
Groovy,WITHOUT_CLASSIFICATION,//  are we using groups?   yes so return the specified group as list 
Groovy,WITHOUT_CLASSIFICATION,//  probably facing a type mismatch 
Groovy,WITHOUT_CLASSIFICATION,//  compensate for closure's time 
Groovy,WITHOUT_CLASSIFICATION,//  check direct interfaces (GROOVY-7149) 
Groovy,WITHOUT_CLASSIFICATION,//  visitLiteralDef ...     token type "def" only used by parser never visited/created directly 
Groovy,WITHOUT_CLASSIFICATION,//    Check to see if the requested script/template source file has been the   target of a RequestDispatcher.include(). 
Groovy,WITHOUT_CLASSIFICATION,//  this method mimics EMC behavior 
Groovy,WITHOUT_CLASSIFICATION,//  cast argument to parameter class inclusive unboxing 
Groovy,WITHOUT_CLASSIFICATION,//  wrong line information 
Groovy,WITHOUT_CLASSIFICATION,//  valid method branch 
Groovy,WITHOUT_CLASSIFICATION,//  internal field 
Groovy,WITHOUT_CLASSIFICATION,//  we need to know the class we want to start 
Groovy,WITHOUT_CLASSIFICATION,//  thus for each argument we try to find the connected generics first 
Groovy,WITHOUT_CLASSIFICATION,// set type as indicator for Java2GroovyConvertor to turn into LIST_CONSTRUCTOR 
Groovy,WITHOUT_CLASSIFICATION,//  we have two interfaces but none inherits from the other 
Groovy,WITHOUT_CLASSIFICATION,//  This will pick up incorrect sibling node if 'node' is a plain 'return'   
Groovy,WITHOUT_CLASSIFICATION,//  assume properties contain paths 
Groovy,WITHOUT_CLASSIFICATION,/*          * GROOVY-4524: The following is not needed anymore as an ant Project already by default has inputhandler         * set to DefaultInputHandler. And if it is again set here it mistakenly overrides the custom input handler         * if set using -inputhandler switch.           */
Groovy,WITHOUT_CLASSIFICATION,//  keeping 3 bits for additional information such as vargs 
Groovy,WITHOUT_CLASSIFICATION,//  most outer class is now element 0 
Groovy,WITHOUT_CLASSIFICATION,//    Recurse to display the children. 
Groovy,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)    * @see groovy.lang.GroovyObject#setProperty(java.lang.String java.lang.Object)     */
Groovy,WITHOUT_CLASSIFICATION,//  swallow for strict security managers module systems android or others   but try one-by-one to get the allowed ones at least 
Groovy,WITHOUT_CLASSIFICATION,//  obsolete? 
Groovy,WITHOUT_CLASSIFICATION,//   --------------------------------------------------------                normal field handling : set    -------------------------------------------------------- 
Groovy,WITHOUT_CLASSIFICATION,//    KEYWORDS: CONTROL STRUCTURES 
Groovy,WITHOUT_CLASSIFICATION,//  todo - allow locale to be passed in 
Groovy,WITHOUT_CLASSIFICATION,//  do nothing but clear the value recorder 
Groovy,WITHOUT_CLASSIFICATION,//  a similar method exists we need a super bridge   trait$super$foo(Class currentTrait ...) 
Groovy,WITHOUT_CLASSIFICATION,//     public GroovyThrowsTag[] throwsTags() {/*todo*/return null;}      public GroovyTypeVariable[] typeParameters() {/*todo*/return null;}      public GroovyParamTag[] typeParamTags() {/*todo*/return null;} 
Groovy,WITHOUT_CLASSIFICATION,//  Output the attribute name 
Groovy,WITHOUT_CLASSIFICATION,//  given that we might have a grandParent... 
Groovy,WITHOUT_CLASSIFICATION,//  warning - do...while... ignored 
Groovy,WITHOUT_CLASSIFICATION,//         return values()[ordinal]       } 
Groovy,WITHOUT_CLASSIFICATION,//  it could just be a class so let's wrap it in a Script   wrapper; though the bindings will be ignored 
Groovy,WITHOUT_CLASSIFICATION,//  method name 
Groovy,WITHOUT_CLASSIFICATION,//  a==null 
Groovy,WITHOUT_CLASSIFICATION,//  throws FileNotFoundException IllegalArgumentException { 
Groovy,WITHOUT_CLASSIFICATION,//  there must be three continuation bytes of the form 10xxxxxx   otherwise the following character is is not a valid UTF-8 construct 
Groovy,WITHOUT_CLASSIFICATION,//  primitive types should be ignored as they will result in another failure 
Groovy,WITHOUT_CLASSIFICATION,//  skip private super methods 
Groovy,WITHOUT_CLASSIFICATION,//  type of quotes are currently configured. 
Groovy,WITHOUT_CLASSIFICATION,//  !   ||   && 
Groovy,WITHOUT_CLASSIFICATION,//  rebind if we were bound 
Groovy,WITHOUT_CLASSIFICATION,//  if the number of parameters does not match we have    a vargs usage     case A: arguments.length<parameters.length             In this case arguments.length is always equal to           noVargsLength because only the last parameter           might be a optional vargs parameter             VArgs penalty: 1l     case B: arguments.length>parameters.length             In this case all arguments with a index bigger than           paramMinus1 are part of the vargs so a            distance calculation needs to be done against            parameters[noVargsLength].getComponentType()             VArgs penalty: 2l+arguments.length-parameters.length     case C: arguments.length==parameters.length &&            isAssignableFrom( parameters[noVargsLength]                             arguments[noVargsLength] )             In this case we have no vargs so calculate directly             VArgs penalty: 0l     case D: arguments.length==parameters.length &&            !isAssignableFrom( parameters[noVargsLength]                              arguments[noVargsLength] )             In this case we have a vargs case again we need            to calculate arguments[noVargsLength] against           parameters[noVargsLength].getComponentType             VArgs penalty: 2l             This gives: VArgs_penalty(C)<VArgs_penalty(A)                       VArgs_penalty(A)<VArgs_penalty(D)                       VArgs_penalty(D)<VArgs_penalty(B) 
Groovy,WITHOUT_CLASSIFICATION,//  If the first param is def or a Map named args might not work as expected so we add a hard-coded map constructor in this case   we don't do it for LinkedHashMap for now (would lead to duplicate signature)   or if there is only one Map property (for backwards compatibility) 
Groovy,WITHOUT_CLASSIFICATION,//     public final Object callGetProperty (Object receiver) throws Throwable {          return acceptGetProperty(receiver).getProperty(receiver);      } 
Groovy,WITHOUT_CLASSIFICATION,//  this boolean is used through setHandled(boolean) 
Groovy,WITHOUT_CLASSIFICATION,//  Keep a hardref so we can test get later 
Groovy,WITHOUT_CLASSIFICATION,//  not in java   not in java 
Groovy,WITHOUT_CLASSIFICATION,//  Output the attribute value within quotes. Use whichever 
Groovy,WITHOUT_CLASSIFICATION,//  Expressions  ------------------------------------------------------------------------- 
Groovy,WITHOUT_CLASSIFICATION,//  Method in base script that will contain the script body code. 
Groovy,WITHOUT_CLASSIFICATION,//  only overwrite if we find something more specific 
Groovy,WITHOUT_CLASSIFICATION,//  check for recursive generic typedef like in   <T extends Comparable<? super T>> 
Groovy,WITHOUT_CLASSIFICATION,//  if a this appears as parameter here then it should be   not static unless we are in a static method. But since    ACG#visitVariableExpression does the opposite for this case we   push here an explicit this. This should not have any negative effect   sine visiting a method call or property with implicit this will push   a new value for this again. 
Groovy,WITHOUT_CLASSIFICATION,//  load rhs 
Groovy,WITHOUT_CLASSIFICATION,// DO NOTHING 
Groovy,WITHOUT_CLASSIFICATION,//  ------------------ short ------------------ 
Groovy,WITHOUT_CLASSIFICATION,//  some constants for modifiers 
Groovy,WITHOUT_CLASSIFICATION,/*  The current index into the file name array  */
Groovy,WITHOUT_CLASSIFICATION,//  check bounds: unbounded wildcard (aka "?") is universal substitute 
Groovy,WITHOUT_CLASSIFICATION,//  additional constructor not used directly but exercises inspection code 
Groovy,WITHOUT_CLASSIFICATION,// noinspection ThrowableInstanceNeverThrown 
Groovy,WITHOUT_CLASSIFICATION,//  to be run in PrivilegedAction! 
Groovy,WITHOUT_CLASSIFICATION,//  Apply all pending writes 
Groovy,WITHOUT_CLASSIFICATION,//  Jsr parser 
Groovy,WITHOUT_CLASSIFICATION,/*  redirect().isPrimaryNode &&  */
Groovy,WITHOUT_CLASSIFICATION,//  only used for star imports 
Groovy,WITHOUT_CLASSIFICATION,//  By default forward all events to all the listeners. 
Groovy,WITHOUT_CLASSIFICATION,/* Float[14] */
Groovy,WITHOUT_CLASSIFICATION,//  def (key value) == array.toList() 
Groovy,WITHOUT_CLASSIFICATION,//  we are the top of the tree 
Groovy,WITHOUT_CLASSIFICATION,//  determine direct result 
Groovy,WITHOUT_CLASSIFICATION,//  do you want full stack traces in script exceptions? 
Groovy,WITHOUT_CLASSIFICATION,//  ignore was probably a dynamic property 
Groovy,WITHOUT_CLASSIFICATION,//  rhs is normal value set the value in the Reference 
Groovy,WITHOUT_CLASSIFICATION,//     public static Boolean putAt(boolean[] array int idx Boolean newValue) {          return (Boolean) primitiveArrayPut(array idx newValue);      }        public static Byte putAt(byte[] array int idx Object newValue) { 
Groovy,WITHOUT_CLASSIFICATION,//  let's try invoke the constructor with the list as arguments   such as for creating a Dimension Point Color etc. 
Groovy,WITHOUT_CLASSIFICATION,//  Do not allow this class to be instantiated 
Groovy,WITHOUT_CLASSIFICATION,//  let's treat the script as a Test 
Groovy,WITHOUT_CLASSIFICATION,//  already added 
Groovy,WITHOUT_CLASSIFICATION,//  a==b 
Groovy,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)      * @see groovy.lang.GroovyObject#setMetaClass(groovy.lang.MetaClass)       */
Groovy,WITHOUT_CLASSIFICATION,//  ------------------------------   feature: Annotation Definition   ------------------------------ 
Groovy,WITHOUT_CLASSIFICATION,// none of the interfaces here match so continue with super class 
Groovy,WITHOUT_CLASSIFICATION,//  2 way relationship for visible classes:   add reference to classes inside this package   add reference to this package inside classes 
Groovy,WITHOUT_CLASSIFICATION,//  don't use the ClassHelper here! 
Groovy,WITHOUT_CLASSIFICATION,//    OPERATORS AND OTHER MARKERS 
Groovy,WITHOUT_CLASSIFICATION,//  INSTANCE VARIABLES 
Groovy,WITHOUT_CLASSIFICATION,//  let's recreate the parser each time as it tends to keep around state 
Groovy,WITHOUT_CLASSIFICATION,//  --------------------------------------------   end of delegate to the type checking context   -------------------------------------------- 
Groovy,WITHOUT_CLASSIFICATION,//  closures are always dynamic   propertyExpressions will handle the error a bit differently 
Groovy,WITHOUT_CLASSIFICATION,//  set a DEFAULT precision if otherwise non-terminating 
Groovy,WITHOUT_CLASSIFICATION,//  just like modifiers but for package/enum declarations 
Groovy,WITHOUT_CLASSIFICATION,//  A callback for use during classgen()   A callback for use during compile() 
Groovy,WITHOUT_CLASSIFICATION,//   Implement overtype mode by selecting the character at the current    caret position 
Groovy,WITHOUT_CLASSIFICATION,//  the left operand is determining the result of the operation 
Groovy,WITHOUT_CLASSIFICATION,//  ignore for factories that don't support this 
Groovy,WITHOUT_CLASSIFICATION,//  check for all pieces if we don't have the triad quit silently 
Groovy,WITHOUT_CLASSIFICATION,//  do a little bit of pre-work since Groovy compiler hasn't added property accessors yet 
Groovy,WITHOUT_CLASSIFICATION,//  the text of the token   the source line on which the token begins   the source column on which the token begins 
Groovy,WITHOUT_CLASSIFICATION,//  null is always false 
Groovy,WITHOUT_CLASSIFICATION,//  not null if if the ClassNode is an array 
Groovy,WITHOUT_CLASSIFICATION,//  check for reference to method closure for loop try with or catch block parameter from a non-nested closure 
Groovy,WITHOUT_CLASSIFICATION,//  { def tmp = new Foo(); tmp.x = 1; tmp.y = 2; return tmp }() 
Groovy,WITHOUT_CLASSIFICATION,//  now repeat the same for each parameter given in the ClosureExpression 
Groovy,WITHOUT_CLASSIFICATION,//  load b and convert to boolean 
Groovy,WITHOUT_CLASSIFICATION,//  if after normalizing both are numbers assume intended range was numbers 
Groovy,WITHOUT_CLASSIFICATION,//  Skip Synthetic methods inserted by JDK 1.5 compilers and later 
Groovy,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)         * @see groovy.lang.Closure#asWritable()          */
Groovy,WITHOUT_CLASSIFICATION,//  add non-abstract methods; abstract methods covered from trait interface 
Groovy,WITHOUT_CLASSIFICATION,// ---------------------------------------------------------------------------   REPORTING ROUTINES 
Groovy,WITHOUT_CLASSIFICATION,//  All objects should have been collected 
Groovy,WITHOUT_CLASSIFICATION,//  will need the extra for isNaN call if required 
Groovy,WITHOUT_CLASSIFICATION,//  method body should be: 
Groovy,WITHOUT_CLASSIFICATION,//  "."-"<<"   cast ternary and closure expression   new this super instanceof true false null   LITERAL   "[" 
Groovy,WITHOUT_CLASSIFICATION,//  if the class not is an inner class node there are chances that the call to super is already added   so we must ensure not to add it twice (see GROOVY-4471) 
Groovy,WITHOUT_CLASSIFICATION,/* jes this may be rewritten to use the new getProperties() stuff         * but the original pulls out private variables whereas getProperties()         * does not. What's the real use of dump() here?          */
Groovy,WITHOUT_CLASSIFICATION,//  need to call here here because we used the static target type   it won't be done otherwise because handle.type() == callSite.type() 
Groovy,WITHOUT_CLASSIFICATION,// -----------------------------------------------------------------------   SPECIAL CASES 
Groovy,WITHOUT_CLASSIFICATION,//  ctors are not considered static ! 
Groovy,WITHOUT_CLASSIFICATION,//  retry as an intermediate update may have replaced the value with   an equal instance that has a different reference identity 
Groovy,WITHOUT_CLASSIFICATION,//  GROOVY-8233 skip static properties for traits since they don't make the interface 
Groovy,WITHOUT_CLASSIFICATION,/*          * we have a name foo.bar and an import foo.foo. This means foo.bar is possibly         * foo.foo.bar rather than foo.bar. This means to cut at the dot in foo.bar and         * foo for import          */
Groovy,WITHOUT_CLASSIFICATION,//  import checks that stack is not empty  
Groovy,WITHOUT_CLASSIFICATION,/*      * Guess the encoding of the provided buffer.     * If Byte Order Markers are encountered at the beginning of the buffer we immediately     * return the charset implied by this BOM. Otherwise the file would not be a human     * readable text file.     * <p>     * If there is no BOM this method tries to discern whether the file is UTF-8 or not.     * If it is not UTF-8 we assume the encoding is the default system encoding     * (of course it might be any 8-bit charset but usually an 8-bit charset is the default one).     * <p>     * It is possible to discern UTF-8 thanks to the pattern of characters with a multi-byte sequence.     * <pre>     * UCS-4 range (hex.)        UTF-8 octet sequence (binary)     * 0000 0000-0000 007F       0xxxxxxx     * 0000 0080-0000 07FF       110xxxxx 10xxxxxx     * 0000 0800-0000 FFFF       1110xxxx 10xxxxxx 10xxxxxx     * 0001 0000-001F FFFF       11110xxx 10xxxxxx 10xxxxxx 10xxxxxx     * 0020 0000-03FF FFFF       111110xx 10xxxxxx 10xxxxxx 10xxxxxx 10xxxxxx     * 0400 0000-7FFF FFFF       1111110x 10xxxxxx 10xxxxxx 10xxxxxx 10xxxxxx 10xxxxxx     * </pre>     * With UTF-8 0xFE and 0xFF never appear.     *     * @return the Charset recognized.      */
Groovy,WITHOUT_CLASSIFICATION,//  stack size = 2   array index stack size = 3   primitive types must be boxed 
Groovy,WITHOUT_CLASSIFICATION,//  Arrays.copyOfRange only since JDK 1.6 
Groovy,WITHOUT_CLASSIFICATION,//  return value of assignment 
Groovy,WITHOUT_CLASSIFICATION,//  ------------------ boolean[] ------------------ 
Groovy,WITHOUT_CLASSIFICATION,/*          * Synchronization is avoided here for performance reasons since         * this method is called frequently from callsite locations. For         * a typical case when no Categories are in use the initialized         * value of 0 will be correctly read. For cases where multiple         * Threads are using Categories it is possible that a stale         * non-zero value may be read but in that case the ThreadLocal         * check will produce the correct result. When the current Thread         * is using Categories it would have incremented the counter         * so whatever version of the value it observes here should be         * non-zero and good enough for the purposes of this quick exit         * check.          */
Groovy,WITHOUT_CLASSIFICATION,//  not required for stub generation 
Groovy,WITHOUT_CLASSIFICATION,//  visitBlock() ...     token type BLOCK never created/visited see CLOSABLE_BLOCK etc... 
Groovy,WITHOUT_CLASSIFICATION,//  The bounds on the declared type are at least as good as the ones on an unbounded wildcard since it has   none! 
Groovy,WITHOUT_CLASSIFICATION,// ----------------------------------------------------------------------   special cases  ---------------------------------------------------------------------- 
Groovy,WITHOUT_CLASSIFICATION,//  we have two methods so no SAM 
Groovy,WITHOUT_CLASSIFICATION,//  Was neither already loaded nor compiling so compile and add to cache. 
Groovy,WITHOUT_CLASSIFICATION,//  we look at the closure later in detail so skip it here 
Groovy,WITHOUT_CLASSIFICATION,//  special path for boxed boolean 
Groovy,WITHOUT_CLASSIFICATION,// accept(cv); 
Groovy,WITHOUT_CLASSIFICATION,//  downgrade to readlock before releasing just in case 
Groovy,WITHOUT_CLASSIFICATION,//  check uri and for legacy cases just check prefix name (not recommended) 
Groovy,WITHOUT_CLASSIFICATION,//  track the end of the matching string  
Groovy,WITHOUT_CLASSIFICATION,//  fallback to the source unit classloader 
Groovy,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)        * @see java.io.Writer#flush()         */
Groovy,WITHOUT_CLASSIFICATION,//  to the corresponding parameters of the SAM type method 
Groovy,WITHOUT_CLASSIFICATION,//  to match property name 
Groovy,WITHOUT_CLASSIFICATION,//  The set of child nodes   Used for completion marking by some parts of the parser 
Groovy,WITHOUT_CLASSIFICATION,/*      * Implementation note:     *   This has to be an inner class!     *     * Reason:     *   Closure.this.call will call the outer call method but     * with the inner class as executing object. This means any     * invokeMethod or getProperty call will be called on this     * inner class instead of the outer!      */
Groovy,WITHOUT_CLASSIFICATION,//  delete contained files 
Groovy,WITHOUT_CLASSIFICATION,//  look in the namespaces whose declaration has already been emitted 
Groovy,WITHOUT_CLASSIFICATION,//  start catch block label needed for exception table 
Groovy,WITHOUT_CLASSIFICATION,//  call flags and the constructor number 
Groovy,WITHOUT_CLASSIFICATION,//  ... find shapes that fit 
Groovy,WITHOUT_CLASSIFICATION,//  GROOVY-6183 
Groovy,WITHOUT_CLASSIFICATION,//  validate with one string 
Groovy,WITHOUT_CLASSIFICATION,//  value = this.prop <=> other.prop; 
Groovy,WITHOUT_CLASSIFICATION,// ----------------------------------------------------------------------   handling of static 
