projectname,classification,commenttext
Ant,WITHOUT_CLASSIFICATION,// Pass the container to the processing of this node
Ant,WITHOUT_CLASSIFICATION,// change to parent directory
Ant,WITHOUT_CLASSIFICATION,// The date format is using a - format since 1.12.9 so we have: // 1.12.9-: 'date: YYYY/mm/dd HH:mm:ss;  author: name;' // 1.12.9+: 'date: YYYY-mm-dd HH:mm:ss Z;  author: name'
Ant,WITHOUT_CLASSIFICATION,// now iterate through children.
Ant,WITHOUT_CLASSIFICATION,// hasCR is still true (for the second one)
Ant,WITHOUT_CLASSIFICATION,// CheckStyle:ConstantNameCheck OFF - bc
Ant,WITHOUT_CLASSIFICATION,// convert from ascii back to native // encoding to convert to/from // Where to find input files // Where to put output files // Extension of output files if different
Ant,WITHOUT_CLASSIFICATION,// -branch
Ant,WITHOUT_CLASSIFICATION,// Specified class is "" -> can not exist
Ant,WITHOUT_CLASSIFICATION,// refresh our file handle
Ant,WITHOUT_CLASSIFICATION,// CheckStyle:MethodNameCheck OFF - bc
Ant,WITHOUT_CLASSIFICATION,// We need character encoding aware printing here. // So using PrintWriter over OutputStreamWriter instead of PrintStream
Ant,WITHOUT_CLASSIFICATION,// The value of an id attribute of this node.
Ant,WITHOUT_CLASSIFICATION,// entries are of the form: //CVS 1.11 // File module/filename is new; current revision 1.1 //CVS 1.11.9 // File module/filename is new; cvstag_2003_11_03_2  revision 1.1 // or // File module/filename changed from revision 1.4 to 1.6 // or // File module/filename is removed; not included in // release tag SKINLF_12 //CVS 1.11.9 // File testantoine/antoine.bat is removed; TESTANTOINE_1 revision 1.1.1.1 // // get rid of 'File module/"
Ant,WITHOUT_CLASSIFICATION,// CheckStyle:MemberNameCheck OFF - bc
Ant,WITHOUT_CLASSIFICATION,// Set up a VSSCheckOut task
Ant,WITHOUT_CLASSIFICATION,//error if both are empty or both are set
Ant,WITHOUT_CLASSIFICATION,// set the thread priorities
Ant,WITHOUT_CLASSIFICATION,// we are forced to fork ANTLR since there is a call // to System.exit() and there is nothing we can do // right now to avoid this. :-( (SBa) // I'm not removing this method to keep backward compatibility
Ant,WITHOUT_CLASSIFICATION,// Is there an id attribute?
Ant,WITHOUT_CLASSIFICATION,//The following is data used while processing stdout of CVS command
Ant,WITHOUT_CLASSIFICATION,// Now iterate through the attributes adding them.
Ant,WITHOUT_CLASSIFICATION,// swallow
Ant,WITHOUT_CLASSIFICATION,"/* ========================================================================    *    * Instance variables.    */"
Ant,WITHOUT_CLASSIFICATION,//we cannot set the priority here.
Ant,WITHOUT_CLASSIFICATION,"/*                     * The main conditional logic -- if the attribute                     * is somehow ""special"" (i.e. it has known                     * semantic meaning) then deal with it                     * appropriately.                     */"
Ant,WITHOUT_CLASSIFICATION,//determine directory: resourceDir if set //the dir of the destFile if not
Ant,WITHOUT_CLASSIFICATION,//scan for an implicit fileset if there was a srcdir set //or there was no srcDir set but there was no contained classes
Ant,WITHOUT_CLASSIFICATION,// ID has already been found above.
Ant,WITHOUT_CLASSIFICATION,// build the command line from what we got the format // as specified in the CCM.EXE help
Ant,WITHOUT_CLASSIFICATION,//if there is no src dir here set it
Ant,WITHOUT_CLASSIFICATION,// depending on implementation XMLReader can yield hips of warning // only output then if user explicitly asked for it
Ant,WITHOUT_CLASSIFICATION,//get dependencies list.
Ant,WITHOUT_CLASSIFICATION,// If only default is specified and the property previously // existed in the property file it is unchanged.
Ant,WITHOUT_CLASSIFICATION,// Set up a VSSAdd task
Ant,WITHOUT_CLASSIFICATION,// make sure to close all handles otherwise the garbage // collector will close them...whenever possible and // Windows may complain about not being able to delete files.
Ant,WITHOUT_CLASSIFICATION,// set user-define properties
Ant,WITHOUT_CLASSIFICATION,// A "path" attribute for a node within a Path object.
Ant,WITHOUT_CLASSIFICATION,//get any included source directories
Ant,WITHOUT_CLASSIFICATION,//add the files to the command
Ant,WITHOUT_CLASSIFICATION,"/*         * pre Ant 1.6 this method used to call getClass().getResource         * while Ant 1.6 will call ClassLoader.getResource().         *         * The difference is that Class.getResource expects a leading         * slash for ""absolute"" resources and will strip it before         * delegating to ClassLoader.getResource - so we now have to         * emulate Class's behavior.         */"
Ant,WITHOUT_CLASSIFICATION,"/*         *  space for more argumentativeness         *  command.addArgument();         *  command.addArgument();         */"
Ant,WITHOUT_CLASSIFICATION,//proxy setup if enabled
Ant,WITHOUT_CLASSIFICATION,// ends with '.' or null
Ant,WITHOUT_CLASSIFICATION,/* Constants used for the "beantype" attribute */
Ant,WITHOUT_CLASSIFICATION,/* Classpath used when the iAS ejbc is called */
Ant,WITHOUT_CLASSIFICATION,/* Options passed to the iAS ejbc */
Ant,WITHOUT_CLASSIFICATION,// this is guaranteed by FileUtils#createTempFile
Ant,WITHOUT_CLASSIFICATION,// Set up a VSSCp task
Ant,WITHOUT_CLASSIFICATION,// Count the number of empty strings
Ant,WITHOUT_CLASSIFICATION,// make sure that we have a target to execute
Ant,WITHOUT_CLASSIFICATION,// Core class that exists in system classpath is ignored but found in specified classpath
Ant,WITHOUT_CLASSIFICATION,/* iAS installation directory (used if ejbc isn't on user's PATH) */
Ant,WITHOUT_CLASSIFICATION,/* Parser and handler used to process both EJB descriptor files */
Ant,WITHOUT_CLASSIFICATION,/* If the -classpath flag isn't specified use the system classpath */
Ant,WITHOUT_CLASSIFICATION,// first off make sure that we've got a command and a vssdir and a label ...
Ant,WITHOUT_CLASSIFICATION,/* Construct a SAXParser used to process the descriptors */
Ant,WITHOUT_CLASSIFICATION,// Add the default listener
Ant,WITHOUT_CLASSIFICATION,// SAXException or ParserConfigurationException may be thrown
Ant,WITHOUT_CLASSIFICATION,/* Build and populate an instance of the ejbc utility */
Ant,WITHOUT_CLASSIFICATION,// A node identifying a new path
Ant,WITHOUT_CLASSIFICATION,/* Execute the ejbc utility -- stubs/skeletons are rebuilt if needed */
Ant,WITHOUT_CLASSIFICATION,// // The ResourceLocation may specify a relative url for its // location attribute.  This is resolved using the appropriate // base. //
Ant,WITHOUT_CLASSIFICATION,// find the target with the longest name
Ant,WITHOUT_CLASSIFICATION,// For the text node add a property.
Ant,WITHOUT_CLASSIFICATION,// Add one for the "\"
Ant,WITHOUT_CLASSIFICATION,// If the containing object was a String then use it as the ID.
Ant,WITHOUT_CLASSIFICATION,/* Concatenate all of the command line arguments into a single String */
Ant,WITHOUT_CLASSIFICATION,/* If an iAS home directory is specified prepend it to the commmand */
Ant,WITHOUT_CLASSIFICATION,// build the command line from what we got. the format is // cleartool rmtype [options...] type-selector... // as specified in the CLEARTOOL help
Ant,WITHOUT_CLASSIFICATION,// split the targets in top-level and sub-targets depending // on the presence of a description
Ant,WITHOUT_CLASSIFICATION,// Never include the "refid" attribute as part of the // attribute name.
Ant,WITHOUT_CLASSIFICATION,/* OPTIONAL COMMAND LINE PARAMETERS */
Ant,WITHOUT_CLASSIFICATION,/* No beantype flag is needed for an entity bean */
Ant,WITHOUT_CLASSIFICATION,// Otherwise return it appended unless property to hide it is set.
Ant,WITHOUT_CLASSIFICATION,/* REQUIRED COMMAND LINE PARAMETERS */
Ant,WITHOUT_CLASSIFICATION,/* Convert the List into an Array and return it */
Ant,WITHOUT_CLASSIFICATION,// ran Ant tests with -ea and this would fail spuriously
Ant,WITHOUT_CLASSIFICATION,// shouldn't need to check but...
Ant,WITHOUT_CLASSIFICATION,// use the directory containing the target as the output directory
Ant,WITHOUT_CLASSIFICATION,/* Expose members for extensibility */
Ant,WITHOUT_CLASSIFICATION,/* Inner classes follow */
Ant,WITHOUT_CLASSIFICATION,// End of EjbcException inner class
Ant,WITHOUT_CLASSIFICATION,// delegate this way around to support subclasses that // overwrite getFile
Ant,WITHOUT_CLASSIFICATION,// Tracks current element // Tracks current text data // "session" or "entity"
Ant,WITHOUT_CLASSIFICATION,/* Search the resource Map and (if not found) file Map */
Ant,WITHOUT_CLASSIFICATION,// now start printing the targets and their descriptions
Ant,WITHOUT_CLASSIFICATION,//we arent fully defined yet. this is an error unless //we are in an antlib in which case the resource name is determined //automatically. //NB: URIs in the ant core package will be "" at this point.
Ant,WITHOUT_CLASSIFICATION,/* A new element has started so reset the text being captured */
Ant,WITHOUT_CLASSIFICATION,// worst case. look for a public String constructor and use it // also supports new Whatever(Project String) as for Path or Reference // This is used (deliberately) for all primitives/wrappers other than // char and boolean
Ant,WITHOUT_CLASSIFICATION,// build the command line from what we got the format is // cleartool update [options...] [viewpath ...] // as specified in the CLEARTOOL.EXE help
Ant,WITHOUT_CLASSIFICATION,// build the command line from what we got. the format is // cleartool mklbtype [options...] type-selector... // as specified in the CLEARTOOL help
Ant,WITHOUT_CLASSIFICATION,// type-name@vob
Ant,WITHOUT_CLASSIFICATION,// we get the root classes and build up a set of // classes upon which they depend
Ant,WITHOUT_CLASSIFICATION,// skip version info and general purpose byte
Ant,WITHOUT_CLASSIFICATION,/* int superClassIndex = */
Ant,WITHOUT_CLASSIFICATION,// try to read the dependency info from the map if it is // not out of date
Ant,WITHOUT_CLASSIFICATION,// depFile exists and is newer than the class file // need to get dependency list from the map.
Ant,WITHOUT_CLASSIFICATION,//convert the URI to a resource
Ant,WITHOUT_CLASSIFICATION,// End of EjbcHandler inner class
Ant,WITHOUT_CLASSIFICATION,// we need to add this jar to the list for this class.
Ant,WITHOUT_CLASSIFICATION,/* Check that the specified instance variables are valid */
Ant,WITHOUT_CLASSIFICATION,"/*         * Use the Runtime object to execute an external command.  Use the         * RedirectOutput inner class to direct the standard and error output         * from the command to the JRE's standard output         */"
Ant,WITHOUT_CLASSIFICATION,// now to the expected failures
Ant,WITHOUT_CLASSIFICATION,// got a bit annoyed that I couldn't find a pad function
Ant,WITHOUT_CLASSIFICATION,//handle new style full paths to an antlib in which //all but the forward slashes are allowed.
Ant,WITHOUT_CLASSIFICATION,/* Check that the EJB "source" classes all exist */
Ant,WITHOUT_CLASSIFICATION,//downgrade warnings on RMI stublike classes as they are generated //by rmic so there is no need to tell the user that their source is //missing.
Ant,WITHOUT_CLASSIFICATION,// if we have no info about the class - it may have been deleted already and we // are using cached info.
Ant,WITHOUT_CLASSIFICATION,// there was no class file. add this class to the list
Ant,WITHOUT_CLASSIFICATION,//if we haven't already named an XML file it gets antlib.xml
Ant,WITHOUT_CLASSIFICATION,/*<StringString>*/
Ant,WITHOUT_CLASSIFICATION,//convert from a package to a path
Ant,WITHOUT_CLASSIFICATION,// Here if there is an error
Ant,WITHOUT_CLASSIFICATION,// add null entries for any additional slots required.
Ant,WITHOUT_CLASSIFICATION,// iterator through all the files and process them.
Ant,WITHOUT_CLASSIFICATION,// let's be nice with the next generation of developers
Ant,WITHOUT_CLASSIFICATION,// make the spawned process run 4 seconds
Ant,WITHOUT_CLASSIFICATION,"/*         * Two Maps are used to track local DTDs that will be used in case the         * remote copies of these DTDs cannot be accessed.  The key for the Map         * is the DTDs public ID and the value is the local location for the DTD         */"
Ant,WITHOUT_CLASSIFICATION,// catalog1 --> catalog2 --> catalog3 --> catalog1
Ant,WITHOUT_CLASSIFICATION,//always trigger file mode if commands are big enough
Ant,WITHOUT_CLASSIFICATION,// is the zip file in the cache
Ant,WITHOUT_CLASSIFICATION,// without closure we may delete an inner class but not the // top level class which would not trigger a recompile.
Ant,WITHOUT_CLASSIFICATION,//iterate through the ref list & generate an entry for each //or just rely on the fact that the toString operator does this but //noting that the separator is ';' on windows ':' on unix
Ant,WITHOUT_CLASSIFICATION,// log at a lower level
Ant,WITHOUT_CLASSIFICATION,// read the constant pool in and resolve it
Ant,WITHOUT_CLASSIFICATION,//but for big operations we save all the params to a temp file //and set @tmpfile as the command -then we remember to delete the tempfile //afterwards
Ant,WITHOUT_CLASSIFICATION,//now run the command of exe + settings + files
Ant,WITHOUT_CLASSIFICATION,//add those that are set and a delimiter
Ant,WITHOUT_CLASSIFICATION,// store the token just read for next time
Ant,WITHOUT_CLASSIFICATION,"/*     * This Hashtable maintains a list of EJB class files processed by the ejbc     * utility (both ""source"" class files as well as stubs and skeletons). The     * key for the Hashtable is a String representing the path to the class file     * (relative to the destination directory).  The value for the Hashtable is     * a File object which reference the actual class file.     */"
Ant,WITHOUT_CLASSIFICATION,// Ignore the problem
Ant,WITHOUT_CLASSIFICATION,"/*     * Directory where ""source"" EJB files are stored and where stubs and     * skeletons will also be written.     */"
Ant,WITHOUT_CLASSIFICATION,//trick to evoke "basedir not set" if null:
Ant,WITHOUT_CLASSIFICATION,// catalog2 --> catalog1 --> catalog
Ant,WITHOUT_CLASSIFICATION,// EJB's display name // EJB's home interface name // EJB's remote interface name // EJB's implementation class // EJB's primary key class // or "stateful" or "stateless" // Does this EJB support CMP? // Does this EJB support IIOP? // Does this EJB require failover? // CMP descriptor list
Ant,WITHOUT_CLASSIFICATION,//no sources = nothing to compare; no targets = nothing to delete:
Ant,WITHOUT_CLASSIFICATION,"/*     * Validates URL     */"
Ant,WITHOUT_CLASSIFICATION,/* Check the timestamp on the remote interface */
Ant,WITHOUT_CLASSIFICATION,// Since the descriptor read properly everything should be o.k.
Ant,WITHOUT_CLASSIFICATION,/* Check the timestamp on the home interface */
Ant,WITHOUT_CLASSIFICATION,//client jar file
Ant,WITHOUT_CLASSIFICATION,// Members
Ant,WITHOUT_CLASSIFICATION,// If an explicit securityPolicy file was specified it maybe an // absolute path.  Use the project to resolve it.
Ant,WITHOUT_CLASSIFICATION,/* Check the timestamp of the primary key class */
Ant,WITHOUT_CLASSIFICATION,// descriptorName = <path><basename><basenameterminator><remainder> // examples = /org/objectweb/fooAppli/foo/Foo-ejb-jar.xml // examples = /org/objectweb/fooAppli/foo/Foo.xml (JOnAS convention)
Ant,WITHOUT_CLASSIFICATION,//bail out early if there were no files
Ant,WITHOUT_CLASSIFICATION,//now scan the hashtable and add the files
Ant,WITHOUT_CLASSIFICATION,// Have to catch this because of the semantics of calling main()
Ant,WITHOUT_CLASSIFICATION,// List of all stubs & skels // Earliest mod time // Has each been found?
Ant,WITHOUT_CLASSIFICATION,// additionalargs
Ant,WITHOUT_CLASSIFICATION,// ejb jar file
Ant,WITHOUT_CLASSIFICATION,//Public //Private //Family //Assembly //Family and Assembly //Family or Assembly //Private Scope
Ant,WITHOUT_CLASSIFICATION,// class name (search in the classpath provided for the ejbjar element)
Ant,WITHOUT_CLASSIFICATION,"/*             * Loop through each stub/skeleton class that must be generated and             * determine (if all exist) which file has the most recent timestamp             */"
Ant,WITHOUT_CLASSIFICATION,// the new value this needs to be here // because it is required to calculate the next position to // search from at the end of the loop
Ant,WITHOUT_CLASSIFICATION,"/*                 * Add each stub/skeleton class to the list of EJB files.  Note                 * that each class is added even if it doesn't exist now.                 */"
Ant,WITHOUT_CLASSIFICATION,// empty
Ant,WITHOUT_CLASSIFICATION,// If we are a reference create a Path from the reference
Ant,WITHOUT_CLASSIFICATION,// Lastly create File object for the Jar files. If we are using // a flat destination dir then we need to redefine baseName!
Ant,WITHOUT_CLASSIFICATION,/* Keep track of the oldest modification timestamp */
Ant,WITHOUT_CLASSIFICATION,// RFC 822 s4.1: //   "Header fields are NOT required to occur in any particular order //    except that the message body MUST occur AFTER the headers" // (the same section specifies a reccommended order which we ignore)
Ant,WITHOUT_CLASSIFICATION,// End of EjbInfo inner class
Ant,WITHOUT_CLASSIFICATION,// need to close files and perhaps rename output
Ant,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier OFF - bc // CheckStyle:ConstantNameCheck OFF - bc
Ant,WITHOUT_CLASSIFICATION,"/*                         * stub is derived from implementation                         * tie from interface name.                         */"
Ant,WITHOUT_CLASSIFICATION,/* Filenames of the standard EJB descriptor and the iAS-specific descriptor */
Ant,WITHOUT_CLASSIFICATION,// Update with changed Bean class
Ant,WITHOUT_CLASSIFICATION,// this loop runs parallel to the build
Ant,WITHOUT_CLASSIFICATION,// Get the filename of vendor specific descriptor
Ant,WITHOUT_CLASSIFICATION,// now that we have the weblogic descriptor we parse the file // to find other descriptors needed to deploy the bean. // this could be the weblogic-cmp-rdbms.xml or any other O/R // mapping tool descriptors.
Ant,WITHOUT_CLASSIFICATION,// End of Classname inner class
Ant,WITHOUT_CLASSIFICATION,// Available specification version must be >= required
Ant,WITHOUT_CLASSIFICATION,// Stream to read and redirect to standard output
Ant,WITHOUT_CLASSIFICATION,// are any of the above out of date. // we find the implementation classes and see if they are older than any // of the above or the .ser file itself.
Ant,WITHOUT_CLASSIFICATION,// End of RedirectOutput inner class
Ant,WITHOUT_CLASSIFICATION,/* Value of the display-name element read from the standard EJB descriptor */
Ant,WITHOUT_CLASSIFICATION,"/*         * Parse the classpath into it's individual elements and store the         * results in the ""classpathElements"" instance variable.         */"
Ant,WITHOUT_CLASSIFICATION,"/*     * Filenames of the standard EJB descriptor (which is passed to this class     * from the parent ""ejbjar"" task) and the iAS-specific EJB descriptor     * (whose name is determined by this class).  Both filenames are relative     * to the directory specified by the ""srcdir"" attribute in the ejbjar task.     */"
Ant,WITHOUT_CLASSIFICATION,//can throw the same exception if there is no this(Project) ctor.
Ant,WITHOUT_CLASSIFICATION,//WARNING: We trim the values of all the attributes because //Some extension declarations are badly defined (ie have spaces //after version or vendorID)
Ant,WITHOUT_CLASSIFICATION,"/*         * If the -d flag isn't specified use the working directory as the         * destination directory         */"
Ant,WITHOUT_CLASSIFICATION,// Implementation version must be >= required
Ant,WITHOUT_CLASSIFICATION,// check that reference zipfilesets cannot have specific attributes
Ant,WITHOUT_CLASSIFICATION,"/*         * The EJB information is gathered from the standard XML EJB descriptor         * and the iAS-specific XML EJB descriptor using a SAX parser.         */"
Ant,WITHOUT_CLASSIFICATION,// Simplest constructor uses default encryption algorithm and compression level.
Ant,WITHOUT_CLASSIFICATION,"/*             * If this is a standard EJB 1.1 descriptor we are looking for one             * set of data while if this is an iAS-specific descriptor we're             * looking for different set of data.  Hand the processing off to             * the appropriate method.             */"
Ant,WITHOUT_CLASSIFICATION,//the trick to integrating test output to the formatter is to //create a special test class that asserts an error //and tell the formatter that it raised.
Ant,WITHOUT_CLASSIFICATION,// we don't have any more args to recognize!
Ant,WITHOUT_CLASSIFICATION,// this comment extract from JUnit Task may also apply here // "in VM is not very nice since it could probably hang the // whole build. IMHO this method should be avoided and it would be best // to remove it in future versions. TBD. (SBa)"
Ant,WITHOUT_CLASSIFICATION,// if it's no other arg it may be the target
Ant,WITHOUT_CLASSIFICATION,//remove the .class
Ant,WITHOUT_CLASSIFICATION,// keys to optional attributes
Ant,WITHOUT_CLASSIFICATION,// A special parent loader which is not the system class loader:
Ant,WITHOUT_CLASSIFICATION,// check that a reference zipfileset gets the same attributes as the original
Ant,WITHOUT_CLASSIFICATION,// null watchdog means no timeout you'd better not check with null
Ant,WITHOUT_CLASSIFICATION,//class-BFT
Ant,WITHOUT_CLASSIFICATION,//do nothing
Ant,WITHOUT_CLASSIFICATION,"/*         * Below are getter's and setter's for each of the instance variables.         * Note that (in addition to supporting setters with the same type as         * the instance variable) a setter is provided with takes a String         * argument -- this are provided so the XML document handler can set         * the EJB values using the Strings it parses.         */"
Ant,WITHOUT_CLASSIFICATION,//-- XSLTProcess
Ant,WITHOUT_CLASSIFICATION,// add -file xxxxx to the commandline
Ant,WITHOUT_CLASSIFICATION,// Create an instance of the rmic
Ant,WITHOUT_CLASSIFICATION,//clientname = ejbjarfile+client.jar
Ant,WITHOUT_CLASSIFICATION,// not necessary as JDepend would fail but why loose // some time?
Ant,WITHOUT_CLASSIFICATION,// end of else
Ant,WITHOUT_CLASSIFICATION,// Self-describing as of JUnit 4 (#38811). But trim "(ClassName)".
Ant,WITHOUT_CLASSIFICATION,// The timestamp of the "newest" class // Timestamp for a given class // File for the remote interface class // File for the home interface class // File for the EJB implementation class // File for the EJB primary key class
Ant,WITHOUT_CLASSIFICATION,// Fully qualified name of the Java class // Name of the package for this class // Name of the class without the package
Ant,WITHOUT_CLASSIFICATION,// ignored.
Ant,WITHOUT_CLASSIFICATION,// if there is a suite method available then try // to extract the suite from it. If there is an error // here it will be caught below and reported.
Ant,WITHOUT_CLASSIFICATION,// NumberFormatException or ArrayOutOfBondsException could happen here
Ant,WITHOUT_CLASSIFICATION,// ignore it
Ant,WITHOUT_CLASSIFICATION,// make sure it's not a directory (this falls into the ultra // paranoid lets check everything category
Ant,WITHOUT_CLASSIFICATION,// to remove directories start by the end of the list // the trunk does not let itself be removed before the leaves
Ant,WITHOUT_CLASSIFICATION,// use a system manager that prevents from System.exit()
Ant,WITHOUT_CLASSIFICATION,//Throw exception on errors (except up-to-date) // //When a server is down the code expects : //Perforce client error: //Connect to server failed; check $P4PORT. //TCP connect to localhost:1666 failed. //connect: localhost:1666: Connection refused //Some forms producing commands (p4 -s change -o) do tag the output //others don't..... //Others mark errors as info for example edit a file //which is already open for edit..... //Just look for error: - catches most things....
Ant,WITHOUT_CLASSIFICATION,//we mark the file to be deleted on exit. //the alternative would be to cache the filename and delete //after execution finished which is much better for long-lived runtimes //though spawning complicates things...
Ant,WITHOUT_CLASSIFICATION,// If the element starts with the configured prefix then // convert the prefix to the configured 'to' value.
Ant,WITHOUT_CLASSIFICATION,// We try to update the status once to give StarTeam // another chance.
Ant,WITHOUT_CLASSIFICATION,// Currently we deal with only two path formats: Unix and Windows // And Unix is everything that is not Windows
Ant,WITHOUT_CLASSIFICATION,//classpath
Ant,WITHOUT_CLASSIFICATION,// If we find a "file" attribute then act on a file otherwise act on a project
Ant,WITHOUT_CLASSIFICATION,// If we displayed the project view item type or folder // then show the list of relevant item properties.
Ant,WITHOUT_CLASSIFICATION,// Create a variable dir that contains the name of // the StarTeam folder that is the root folder in this view. // Get the default path to the current view.
Ant,WITHOUT_CLASSIFICATION,/* GenIC options */
Ant,WITHOUT_CLASSIFICATION,// path containing one or more elements
Ant,WITHOUT_CLASSIFICATION,// We want to display the folder the same way you would // enter it on the command line ... so we remove the // View name (which is also the name of the root folder // and therefore shows up at the start of the path).
Ant,WITHOUT_CLASSIFICATION,// may be altered in validateSetup // may be altered in validateSetup
Ant,WITHOUT_CLASSIFICATION,// Catch everything - some of the above return nulls // throw exceptions or generally misbehave // in the event of a problem etc
Ant,WITHOUT_CLASSIFICATION,// Path to the SourceOffSite home directory /home/user/.sos
Ant,WITHOUT_CLASSIFICATION,/* other options */
Ant,WITHOUT_CLASSIFICATION,// Special setters for the sub-classes
Ant,WITHOUT_CLASSIFICATION,// Login info is required
Ant,WITHOUT_CLASSIFICATION,// validate our setup
Ant,WITHOUT_CLASSIFICATION,/* GenIC options setter */
Ant,WITHOUT_CLASSIFICATION,"/*             *  There is a bug in JavaSound 0.90 (jdk1.3beta).             *  It prevents correct termination of the VM.             *  So we have to exit ourselves.             */"
Ant,WITHOUT_CLASSIFICATION,// Check if source is a directory
Ant,WITHOUT_CLASSIFICATION,// Get the list of path components in canonical form
Ant,WITHOUT_CLASSIFICATION,// -I- // ignore all errors // -Vd
Ant,WITHOUT_CLASSIFICATION,// JOnAS-specific descriptor deployment
Ant,WITHOUT_CLASSIFICATION,// Apply the path prefix map
Ant,WITHOUT_CLASSIFICATION,// note it's important to scan the items BEFORE we make the // UnmatchedFileMap because that creates a bunch of NEW // folders and files (unattached to repository) and we // don't want to include those in our traversal.
Ant,WITHOUT_CLASSIFICATION,// Now convert the path and file separator characters from the // current os to the target os.
Ant,WITHOUT_CLASSIFICATION,//SecurityManager can not be installed here for backwards //compatibility reasons (PD). Needs to be loaded prior to //ant class if we are going to implement it. //System.setSecurityManager(new NoExitSecurityManager());
Ant,WITHOUT_CLASSIFICATION,// since filesize keeps on decreasing we have to store the // initial filesize
Ant,WITHOUT_CLASSIFICATION,// security
Ant,WITHOUT_CLASSIFICATION,// JDK usage command line says that -jar must be the first option as there is // a bug in JDK < 1.4 that forces the jvm type to be specified as the first // option it is appended here as specified in the docs even though there is // in fact no order.
Ant,WITHOUT_CLASSIFICATION,// Nothing specified -> Fail
Ant,WITHOUT_CLASSIFICATION,// default behavior is to fail on an error // default behavior is to not overwrite // default behavior is make a single link
Ant,WITHOUT_CLASSIFICATION,// note it's important to scan the items BEFORE we make the // Unmatched file map because that creates a bunch of NEW // folders and files (unattached to repository) and we // don't want to include those in our traversal.
Ant,WITHOUT_CLASSIFICATION,// Note I'm using "!=" to see if we got a new object back from // the apply method.
Ant,WITHOUT_CLASSIFICATION,/////////////////////////////////////////////////////////////// // default values for attributes. ///////////////////////////////////////////////////////////////
Ant,WITHOUT_CLASSIFICATION,// JOnAS-specific DD // true if the JOnAS convention is used for the DD // Directory path of the EJB descriptor // EJB descriptor file name // Filename appearing before name terminator // Filename appearing after the name terminator
Ant,WITHOUT_CLASSIFICATION,// once we find a folder that isn't in the repository // anything below it can be deleted.
Ant,WITHOUT_CLASSIFICATION,// input file to process by GenIC
Ant,WITHOUT_CLASSIFICATION,// RFC 822 s4.1: "From:" header must be sent // We rely on error checking by the MTA
Ant,WITHOUT_CLASSIFICATION,// Place the result into the specified property // unless setonempty == false
Ant,WITHOUT_CLASSIFICATION,// build the command line from what we got the format is // ss Checkout VSS items [-G] [-C] [-H] [-I-] [-N] [-O] [-R] [-V] [-Y] [-?] // as specified in the SS.EXE help
Ant,WITHOUT_CLASSIFICATION,// We applied one so we're done
Ant,WITHOUT_CLASSIFICATION,// Not a .class file or the one we'd generate
Ant,WITHOUT_CLASSIFICATION,// baseNameTerminator not found: the descriptor use the // JOnAS naming convention ie [Foo.xmljonas-Foo.xml] and // not [Foo<baseNameTerminator>-ejb-jar.xml // Foo<baseNameTerminator>-jonas-ejb-jar.xml].
Ant,WITHOUT_CLASSIFICATION,// We have the loader which is being used to load the // CatalogResolver. Can it see the ApacheResolver? The // base resolver will only be able to create the ApacheResolver // if it can see it - doesn't use the context loader.
Ant,WITHOUT_CLASSIFICATION,// Following block contains unrolled code which could be shortened by // coding it in additional loops.
Ant,WITHOUT_CLASSIFICATION,// Determine the separator strings.  The dirsep and pathsep attributes // override the targetOS settings.
Ant,WITHOUT_CLASSIFICATION,// override with pathsep=
Ant,WITHOUT_CLASSIFICATION,// override with dirsep=
Ant,WITHOUT_CLASSIFICATION,"/**     * When using this as a custom selector this method will be called.     * It translates each parameter into the appropriate setXXX() call.     *     * @param parameters the complete set of parameters for this selector     */"
Ant,WITHOUT_CLASSIFICATION,//At least one constructor is guaranteed to be there but check anyway.
Ant,WITHOUT_CLASSIFICATION,// Get the value of the <ejb-name> tag.  Only the first occurrence.
Ant,WITHOUT_CLASSIFICATION,// Quick return: directories cannot be signed
Ant,WITHOUT_CLASSIFICATION,"/* now check each Resource in case the child only           lets through files from any children IT may have: */"
Ant,WITHOUT_CLASSIFICATION,/* other options setter */
Ant,WITHOUT_CLASSIFICATION,// write namespace declarations
Ant,WITHOUT_CLASSIFICATION,/* other methods */
Ant,WITHOUT_CLASSIFICATION,// Check if used by attributes
Ant,WITHOUT_CLASSIFICATION,//find the out-of-date targets:
Ant,WITHOUT_CLASSIFICATION,// the method deleteOnExit() do not work because the directory is not empty
Ant,WITHOUT_CLASSIFICATION,// create the generic jar first
Ant,WITHOUT_CLASSIFICATION,//no need to synchronize as Vector is always synchronized
Ant,WITHOUT_CLASSIFICATION,// ? is there an xml api for this ?
Ant,WITHOUT_CLASSIFICATION,// NotReached
Ant,WITHOUT_CLASSIFICATION,// GenIC call on generic jar
Ant,WITHOUT_CLASSIFICATION,// fall through
Ant,WITHOUT_CLASSIFICATION,// create the real jar
Ant,WITHOUT_CLASSIFICATION,// Extrapolating from: // "NetWare may have a "java" in that directory but 99% of // the time you don't want to execute it" -- Jeff Tulley // <JTULLEY@novell.com>
Ant,WITHOUT_CLASSIFICATION,// Only property specified -> Fail
Ant,WITHOUT_CLASSIFICATION,// treat non-matching groups as empty matches
Ant,WITHOUT_CLASSIFICATION,////////////////////////////////////////////////////////////////////// // ATTRIBUTES
Ant,WITHOUT_CLASSIFICATION,// record destdir for later use in getResource
