projectname,classification,commenttext
Hive,WITHOUT_CLASSIFICATION,//  matched HS2 instance is not leader 
Hive,WITHOUT_CLASSIFICATION,//  Try to reconnect to a child job if one is found 
Hive,WITHOUT_CLASSIFICATION,//  GroupBy query results 
Hive,WITHOUT_CLASSIFICATION,//  we lost statistics & opTraits through cloning try to get them back 
Hive,WITHOUT_CLASSIFICATION,//  This is an async method so always launch threads even for a single task. 
Hive,WITHOUT_CLASSIFICATION,//  For now just 2 Decimal64 inputs and a Decimal64 or boolean output. 
Hive,WITHOUT_CLASSIFICATION,//  ExecutorService for sending heartbeat to metastore periodically. 
Hive,WITHOUT_CLASSIFICATION,//  Given a list of partStats this function will give you an aggr stats 
Hive,WITHOUT_CLASSIFICATION,//  This means the column was not included in the projection from the underlying read 
Hive,WITHOUT_CLASSIFICATION,//  1. Generate the token for query user (applies to all splits). 
Hive,WITHOUT_CLASSIFICATION,//  For each source to write to get the appropriate lock type.  If it's   an OVERWRITE we need to get an exclusive lock.  If it's an insert (no   overwrite) than we need a shared.  If it's update or delete then we 
Hive,WITHOUT_CLASSIFICATION,/*  there are filter operators in the pipeline  */
Hive,WITHOUT_CLASSIFICATION,//  check filter input contains no correlation 
Hive,WITHOUT_CLASSIFICATION,//  analyzeCreateView uses this.ast but doPhase1 doesn't so only reset it   here. 
Hive,WITHOUT_CLASSIFICATION,//  Make sure session init gets stuck in init. 
Hive,WITHOUT_CLASSIFICATION,// double wait time until 5min 
Hive,WITHOUT_CLASSIFICATION,//  We want to use the ReturnObjectInspectorResolver because otherwise   ObjectInspectorUtils.compare() will return != for two objects that have   different object inspectors e.g. 238 and "238". The ROIR will help convert   both values to a common type so that they can be compared reasonably. 
Hive,WITHOUT_CLASSIFICATION,// update the nextlevel with newly discovered sub-directories from the above 
Hive,WITHOUT_CLASSIFICATION,//  Create the list if needed 
Hive,WITHOUT_CLASSIFICATION,//  We don't expect cache requests from the middle. 
Hive,WITHOUT_CLASSIFICATION,//  there's some special handling for dummyOps required. Mapjoins won't be properly   initialized if their dummy parents aren't initialized. Since we cloned the plan 
Hive,WITHOUT_CLASSIFICATION,//  Zero. 
Hive,WITHOUT_CLASSIFICATION,//  No message is needed. 
Hive,WITHOUT_CLASSIFICATION,//  http://web.archive.org/web/20071223173210/http://www.concentric.net/~Ttwang/tech/inthash.htm 
Hive,WITHOUT_CLASSIFICATION,//  Enable BlobStore optimizations for the rest of tests 
Hive,WITHOUT_CLASSIFICATION,//  Null HiveConf is passed in jdbc driver side code since driver side is supposed to be   independent of conf object. Create new HiveConf object here in this case. 
Hive,WITHOUT_CLASSIFICATION,//  if the version doesn't exist then create it 
Hive,WITHOUT_CLASSIFICATION,/*  If the counters are missing there is no point trying to print progress  */
Hive,WITHOUT_CLASSIFICATION,//  need to clean data directory to ensure that there is no interference from old runs   Cleaning is happening here to allow debugging in case of tests fail   we don;t have to clean logs since it is an append mode 
Hive,WITHOUT_CLASSIFICATION,//  create a walker which walks the tree in a DFS manner while maintaining the   operator stack. The dispatcher generates the plan from the operator tree 
Hive,WITHOUT_CLASSIFICATION,//  Replicate insert event and verify 
Hive,WITHOUT_CLASSIFICATION,//  Do Decimal64 conversion instead. 
Hive,WITHOUT_CLASSIFICATION,//  Both are non-empty only copy now 
Hive,WITHOUT_CLASSIFICATION,//  The JDOException may be wrapped further in a MetaException 
Hive,WITHOUT_CLASSIFICATION,//  Trigger rewriting to remove UNION branch with MV 
Hive,WITHOUT_CLASSIFICATION,//  As all txns below min_uncommitted_txnid are either committed or empty_aborted we are allowed 
Hive,WITHOUT_CLASSIFICATION,//  Should now have new lock on ACIDTBLPART 
Hive,WITHOUT_CLASSIFICATION,//  non-acid 
Hive,WITHOUT_CLASSIFICATION,//  Check whether the shuffle version is compatible 
Hive,WITHOUT_CLASSIFICATION,//  Construct using org.apache.hadoop.hive.ql.hooks.proto.HiveHookEvents.MapFieldEntry.newBuilder() 
Hive,WITHOUT_CLASSIFICATION,//  vectorTaskColumnInfo. 
Hive,WITHOUT_CLASSIFICATION,//  Already setup in the create method 
Hive,WITHOUT_CLASSIFICATION,/*      * If the skewedValues contains ((123)(456)) and the user is looking for     * positions (02) the result would be ((13)(46))     * Get the skewed key values that are part of the join key.     * @param skewedValuesList List of all the skewed values     * @param positionSkewedKeys the requested positions     * @return sub-list of skewed values with the positions present      */
Hive,WITHOUT_CLASSIFICATION,//  Queries without a source table currently are not supported by CBO 
Hive,WITHOUT_CLASSIFICATION,//  Start a third batch but don't close it.  this delta will be ignored by compaction since 
Hive,WITHOUT_CLASSIFICATION,//  If the cookie based authentication is already enabled parse the 
Hive,WITHOUT_CLASSIFICATION,//  Nope so look to see if we can find a conf file by finding our jar going up one   directory and looking for a conf directory. 
Hive,WITHOUT_CLASSIFICATION,//  Put the mapping from table scan operator to part-pruner map 
Hive,WITHOUT_CLASSIFICATION,//  Diff against table on target. 
Hive,WITHOUT_CLASSIFICATION,//  location is not shown in test mode 
Hive,WITHOUT_CLASSIFICATION,//  Only database object is updated 
Hive,WITHOUT_CLASSIFICATION,//  CSVReader will throw an exception if any of separator quote or escape is the same but   the CSV format specifies that the escape character and quote char are the same... very weird 
Hive,WITHOUT_CLASSIFICATION,//  we don't have many file formats that implement InputFormatChecker. We won't be holding 
Hive,WITHOUT_CLASSIFICATION,// Move data from temp directory the actual table directory 
Hive,WITHOUT_CLASSIFICATION,//  IS_ALL_PARTS 
Hive,WITHOUT_CLASSIFICATION,//  required   required   required   required   required   required   required   required   optional 
Hive,WITHOUT_CLASSIFICATION,//  remote metastore mode 
Hive,WITHOUT_CLASSIFICATION,//  id 
Hive,WITHOUT_CLASSIFICATION,/*  This class should be replaced with org.apache.hadoop.mapred.lib.CombineFileRecordReader class once   * https://issues.apache.org/jira/browse/MAPREDUCE-955 is fixed. This code should be removed - it is a copy   * of org.apache.hadoop.mapred.lib.CombineFileRecordReader    */
Hive,WITHOUT_CLASSIFICATION,//  column statistics from different sources are put together and 
Hive,WITHOUT_CLASSIFICATION,//  Event 9 10 
Hive,WITHOUT_CLASSIFICATION,// should fail because the TransactionBatch timed out 
Hive,WITHOUT_CLASSIFICATION,//  Whether the native vectorized map join operator has performed its common setup. 
Hive,WITHOUT_CLASSIFICATION,// update stmt has p=blah thus nothing is actually update and we generate empty dyn part list 
Hive,WITHOUT_CLASSIFICATION,//  Prewarm CachedStore 
Hive,WITHOUT_CLASSIFICATION,/*          * Check.5.h :: For In and Not In the SubQuery must implicitly or         * explicitly only contain one select item.          */
Hive,WITHOUT_CLASSIFICATION,//  add uncovered ACID delta splits 
Hive,WITHOUT_CLASSIFICATION,// make sure we assign correct Ids 
Hive,WITHOUT_CLASSIFICATION,//  These names/types are the data columns plus partition columns. 
Hive,WITHOUT_CLASSIFICATION,//  Sleep before we send checkLock again but do it with a back off 
Hive,WITHOUT_CLASSIFICATION,// try a valid alter table partition key comment 
Hive,WITHOUT_CLASSIFICATION,//  Add small table result columns. 
Hive,WITHOUT_CLASSIFICATION,//  Validate the update of new column c even in old rows. 
Hive,WITHOUT_CLASSIFICATION,//  If dataStr is not null and dataStr is not a KV pattern 
Hive,WITHOUT_CLASSIFICATION,//  expand the nested script   If the metaDbType is set this is setting up the information   schema in Hive. That specifically means that the sql commands need   to be adjusted for the underlying RDBMS (correct quotation   strings etc). 
Hive,WITHOUT_CLASSIFICATION,// populate source 
Hive,WITHOUT_CLASSIFICATION,//  all of the joins fit into half the memory. Let's be safe and scale them out. 
Hive,WITHOUT_CLASSIFICATION,/*        * parse ResultExpr Str and setup OI.        */
Hive,WITHOUT_CLASSIFICATION,//  creat default dir 
Hive,WITHOUT_CLASSIFICATION,/*  * This class is the payload for custom vertex. It serializes and de-serializes * @numBuckets: the number of buckets of the "big table" * @vertexType: this is the type of vertex and differentiates between bucket map join and SMB joins * @numInputs: The number of inputs that are directly connected to the vertex (MRInput/MultiMRInput). *             In case of bucket map join it is always 1. * @inputName: This is the name of the input. Used in case of SMB joins. Empty in case of BucketMapJoin  */
Hive,WITHOUT_CLASSIFICATION,//  Repl imports are replace-imports and thus are idempotent.   Note that this assumes that this ImportCommand is running on an export dump   created using EXPORT ... FOR REPLICATION. If the scope of ImportCommand   were to eventually expand to importing dumps created by regular exports   then this needs updating. 
Hive,WITHOUT_CLASSIFICATION,//  Test if rpc_server_address is not configured but HS2 server host is configured 
Hive,WITHOUT_CLASSIFICATION,//  Make the list of transactional tables list which are getting read or written by current txn 
Hive,WITHOUT_CLASSIFICATION,//  Note: given that we return pool sessions to the pool in the finally block below and that 
Hive,WITHOUT_CLASSIFICATION,//  End of input. Confirm we got end of stream indicator from server   as well as DONE status from fragment execution. 
Hive,WITHOUT_CLASSIFICATION,/*     We are testing for both type of modes always so not passing that as a parameter for now   */
Hive,WITHOUT_CLASSIFICATION,//  Serialize the result struct 
Hive,WITHOUT_CLASSIFICATION,//  retain this digit 
Hive,WITHOUT_CLASSIFICATION,//  Tracks tasks which are running. Useful for selecting a task to preempt based on when it started. 
Hive,WITHOUT_CLASSIFICATION,//  maxCapacity should be calculated based on a percentage of memoryThreshold which is to divide   row size using long size 
Hive,WITHOUT_CLASSIFICATION,// delete clause 
Hive,WITHOUT_CLASSIFICATION,//  unique key of the leftInputRel 
Hive,WITHOUT_CLASSIFICATION,/*    * Validation:   * 1) Substitute class name for "ThisClass".   * 2) Only public fields and methods are versioned.   * 3) Methods compare on [non-]static return type name parameter types exceptions thrown.   * 4) Fields compare on [non-]static type name value when static    */
Hive,WITHOUT_CLASSIFICATION,//  decimal means decimal(100) 
Hive,WITHOUT_CLASSIFICATION,//  Note: the normalize() call with rounding in HiveDecimal will currently reduce the         precision and scale of the value by throwing away trailing zeroes. This may or may         not be desirable for the literals; however this used to be the default behavior         for explicit decimal literals (e.g. 1.0BD) so we keep this behavior for now. 
Hive,WITHOUT_CLASSIFICATION,//  This field is not a null. 
Hive,WITHOUT_CLASSIFICATION,//  regular single-partition write into a partitioned table. 
Hive,WITHOUT_CLASSIFICATION,//  Safety check 
Hive,WITHOUT_CLASSIFICATION,//  Save the conf variable values so that they can be restored later. 
Hive,WITHOUT_CLASSIFICATION,/*      * Initialization here is adapted from MapOperator.MapOpCtx.initObjectInspector method.      */
Hive,WITHOUT_CLASSIFICATION,//  Validate there is an added NULL for column c. 
Hive,WITHOUT_CLASSIFICATION,//  Get Output Committer 
Hive,WITHOUT_CLASSIFICATION,//  call-5: open - mock:/mocktbl2/0_1 
Hive,WITHOUT_CLASSIFICATION,//  No data to read. 
Hive,WITHOUT_CLASSIFICATION,//  Third row 
Hive,WITHOUT_CLASSIFICATION,//  If fatal errors happen we should kill the job immediately rather than 
Hive,WITHOUT_CLASSIFICATION,//  Test basic right trim to vector. 
Hive,WITHOUT_CLASSIFICATION,//  add unique element to list per occurrence order in skewed value.   occurrence order in skewed value doesn't matter. 
Hive,WITHOUT_CLASSIFICATION,//  We store CHAR in vector row batch with padding stripped. 
Hive,WITHOUT_CLASSIFICATION,//  RPC already handles retries so we will just try to kill the session here.   This will cause the current query to fail. We could instead keep retrying. 
Hive,WITHOUT_CLASSIFICATION,//  Serialize numDistinctValue Estimator 
Hive,WITHOUT_CLASSIFICATION,//  Run hive metastore server 
Hive,WITHOUT_CLASSIFICATION,// mock operationManager for session 
Hive,WITHOUT_CLASSIFICATION,/*         Case data is sorted by time and an extra hashing dimension see DRUID_SHARD_KEY_COL_NAME        Thus use DRUID_SHARD_KEY_COL_NAME as segment partition in addition to time dimension        Data with the same DRUID_SHARD_KEY_COL_NAME and Time interval will end in the same segment         */
Hive,WITHOUT_CLASSIFICATION,//  Check that writeid#5 has been excluded.   Check that the data is in sorted order. 
Hive,WITHOUT_CLASSIFICATION,// should never happen since we are reading bucket_x written by acid write 
Hive,WITHOUT_CLASSIFICATION,//  do not do any blocking IO ops on this thread. 
Hive,WITHOUT_CLASSIFICATION,//  However it can be a constant too. In that case we need to track   the column that it originated from in the input operator so we can   propagate the aliases. 
Hive,WITHOUT_CLASSIFICATION,/*    * This batch is only used by vector/row deserializer readers.    */
Hive,WITHOUT_CLASSIFICATION,// special handling for SQL "delete from <table> where..." 
Hive,WITHOUT_CLASSIFICATION,//  show database level privileges 
Hive,WITHOUT_CLASSIFICATION,//  Add in hive-site.xml.  We add this first so that it gets overridden by the new metastore 
Hive,WITHOUT_CLASSIFICATION,//  HiveServer2 specific configs 
Hive,WITHOUT_CLASSIFICATION,//  Create a new outgoing vectorization context because column name map will change. 
Hive,WITHOUT_CLASSIFICATION,// 12 chars - try to keep cols aligned 
Hive,WITHOUT_CLASSIFICATION,//  set current user in session conf 
Hive,WITHOUT_CLASSIFICATION,//   file pattern that is set in PROPERTIES_FILE 
Hive,WITHOUT_CLASSIFICATION,//  pRS-pGBY-cRS 
Hive,WITHOUT_CLASSIFICATION,//  Ensure Pig can write correctly to smallint/tinyint columns. This means values within the 
Hive,WITHOUT_CLASSIFICATION,//  Alter all partitions 
Hive,WITHOUT_CLASSIFICATION,//  Create the row object 
Hive,WITHOUT_CLASSIFICATION,//  Final result 
Hive,WITHOUT_CLASSIFICATION,//  We deserialize the result 
Hive,WITHOUT_CLASSIFICATION,//  Temp tables that do not go through SemanticAnalyzer may not have location set - do it here.   For example export of acid tables generates a query plan that creates a temp table. 
Hive,WITHOUT_CLASSIFICATION,//  Find which columns we need to update for this partition if any. 
Hive,WITHOUT_CLASSIFICATION,//       and preserve rows only from left side. 
Hive,WITHOUT_CLASSIFICATION,//  Create root scratchdir with write all so that user impersonation has no issues. 
Hive,WITHOUT_CLASSIFICATION,//  if unionWork is null it means it is the first time. we need to   create a union work object and add this work to it. Subsequent   work should reference the union and not the actual work. 
Hive,WITHOUT_CLASSIFICATION,//  aggregation result null? 
Hive,WITHOUT_CLASSIFICATION,//  from TXN_COMPONENTS. 
Hive,WITHOUT_CLASSIFICATION,//  process the first node to extract tablename 
Hive,WITHOUT_CLASSIFICATION,// now we have a table with data files at multiple different levels. 
Hive,WITHOUT_CLASSIFICATION,//  CHECK_EXPRESSION 
Hive,WITHOUT_CLASSIFICATION,//  no need to add for the default supported local jar driver 
Hive,WITHOUT_CLASSIFICATION,//  Set the thread local ip address 
Hive,WITHOUT_CLASSIFICATION,//  Reimplemented to use PrimitiveCategory rather than TypeInfo because   2 TypeInfos from the same qualified type (varchar decimal) should still be   seen as equivalent. 
Hive,WITHOUT_CLASSIFICATION,//  init output 
Hive,WITHOUT_CLASSIFICATION,//  func may be null when GBY op is closing.   see mvn test -Dtest=TestMiniTezCliDriver -Dqfile=explainuser_3.q   original behavior is to create FMSketch 
Hive,WITHOUT_CLASSIFICATION,//  We need to make sure that all the field associated with the union are settable. 
Hive,WITHOUT_CLASSIFICATION,//  can't use the current table as the big table but it's too   big for the map side. 
Hive,WITHOUT_CLASSIFICATION,//  Cycle consists of atleast one dynamic partition pruning(DPP)   optimization and atleast one min/max optimization.   DPP is a better optimization unless it ends up scanning the   bigger table for keys instead of the smaller table. 
Hive,WITHOUT_CLASSIFICATION,/*    * (non-Javadoc)   *   * @see java.sql.CallableStatement#setObject(java.lang.String   * java.lang.Object int)    */
Hive,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)   * @see org.apache.hadoop.mapreduce.InputSplit#getLocations()    */
Hive,WITHOUT_CLASSIFICATION,//  If partitioning columns of the child RS are assigned   assign these to the partitioning columns of the parent RS. 
Hive,WITHOUT_CLASSIFICATION,//  LOG.info("Found list record at " + writeBuffers.getReadPoint());   Assumes we are here after key compare. 
Hive,WITHOUT_CLASSIFICATION,// AddNotNullConstraintEvent addCheckConstraintEvent = new AddNotNullConstraintEvent(checkConstraintCols true this);  listener.onAddCheckConstraint(addCheckConstraintEvent); 
Hive,WITHOUT_CLASSIFICATION,//  5. If the product of the topPermutation and bottomPermutation yields      the identity then we can swap the join and remove the project on 
Hive,WITHOUT_CLASSIFICATION,//  Synchronized by locking on itself. 
Hive,WITHOUT_CLASSIFICATION,//  when we make a new connection we should get it from miniHS2_2 this time 
Hive,WITHOUT_CLASSIFICATION,//  tablename and pattern 
Hive,WITHOUT_CLASSIFICATION,//  After we set originalData to null we incref the buffer and the cleanup would decref it.   Note that this assumes the failure during incref means incref didn't occur. 
Hive,WITHOUT_CLASSIFICATION,//  data for HLL++ bias correction 
Hive,WITHOUT_CLASSIFICATION,//  f is a directory 
Hive,WITHOUT_CLASSIFICATION,// base_n cannot contain update/delete.  Original files are all 'insert' and we need to compact  only if there are update/delete events. 
Hive,WITHOUT_CLASSIFICATION,//  Create an aggregate on top with the new aggregate list. 
Hive,WITHOUT_CLASSIFICATION,//  Should generate (-inf+inf) 
Hive,WITHOUT_CLASSIFICATION,//  move onto the next null byte 
Hive,WITHOUT_CLASSIFICATION,//  is marked as being read.  Defaults to true as that is the most common case. 
Hive,WITHOUT_CLASSIFICATION,//  extend any repeating values and noNulls indicator in the inputs 
Hive,WITHOUT_CLASSIFICATION,// return genConvertCol(dest qb tab table_desc input Arrays.asList(0) convert);   In the case of update and delete the bucketing column is always the first column   and it isn't in the table info.  So rather than asking the table for it   we'll construct it ourself and send it back.  This is based on the work done in   genConvertCol below. 
Hive,WITHOUT_CLASSIFICATION,//  These are global since ORC reuses objects between stripes. 
Hive,WITHOUT_CLASSIFICATION,//  Steps:   1. Create the archive in a temporary folder   2. Move the archive dir to an intermediate dir that is in at the same      dir as the original partition dir. Call the new dir      intermediate-archive.   3. Rename the original partition dir to an intermediate dir. Call the      renamed dir intermediate-original   4. Rename intermediate-archive to the original partition dir   5. Change the metadata   6. Delete the original partition files in intermediate-original 
Hive,WITHOUT_CLASSIFICATION,/*    * (non-Javadoc)   *   * @see java.sql.CallableStatement#getBlob(java.lang.String)    */
Hive,WITHOUT_CLASSIFICATION,//  remove `` 
Hive,WITHOUT_CLASSIFICATION,//  Parse the configuration parameters 
Hive,WITHOUT_CLASSIFICATION,//  Number of reducers is set to default (-1) 
Hive,WITHOUT_CLASSIFICATION,//  each bucket. 
Hive,WITHOUT_CLASSIFICATION,//  If do not match ignore the line return a row with all nulls. 
Hive,WITHOUT_CLASSIFICATION,//  In effect the input is NULL because of out-of-range precision/scale. 
Hive,WITHOUT_CLASSIFICATION,//  ID 1 has been committed all others open 
Hive,WITHOUT_CLASSIFICATION,//  whether it contains a sort merge join operator 
Hive,WITHOUT_CLASSIFICATION,//  Always choose the function with least implicit conversions. 
Hive,WITHOUT_CLASSIFICATION,// Join operators which may be converted by CommonJoinResolver; 
Hive,WITHOUT_CLASSIFICATION,//  CONF_OVERLAY 
Hive,WITHOUT_CLASSIFICATION,//  In order to facilitate partition pruning or the where clauses together and put them at the 
Hive,WITHOUT_CLASSIFICATION,//  2. rewrite the AST replace TABREF with masking/filtering 
Hive,WITHOUT_CLASSIFICATION,//  T | T | T 
Hive,WITHOUT_CLASSIFICATION,//  1. Insert MapSide RS 
Hive,WITHOUT_CLASSIFICATION,//  End the pools array. 
Hive,WITHOUT_CLASSIFICATION,//  send failover request again to miniHS2_1 and get a failure 
Hive,WITHOUT_CLASSIFICATION,//  We got the expr for one full partition spec. Determine the prefix length. 
Hive,WITHOUT_CLASSIFICATION,//  So save old values... 
Hive,WITHOUT_CLASSIFICATION,//  See https://blogs.msdn.microsoft.com/sqlprogrammability/2006/03/29/multiplication-and-division-with-numerics/ 
Hive,WITHOUT_CLASSIFICATION,//  we need staging directories as long as a single partition needed addition 
Hive,WITHOUT_CLASSIFICATION,//  paths = bucket files of small table for current bucket file of big table   initializes a FetchOperator for each file in paths reuses FetchOperator if possible   currently number of paths is always the same (bucket numbers are all the same over   all partitions in a table). 
Hive,WITHOUT_CLASSIFICATION,//  initialize export path 
Hive,WITHOUT_CLASSIFICATION,//  Validate that the multi-join is a valid star join before returning it. 
Hive,WITHOUT_CLASSIFICATION,//  Unequal strings 
Hive,WITHOUT_CLASSIFICATION,// verifyRun("SELECT a from " + replDbName + ".mat_view" ptn_data_1 driverMirror); 
Hive,WITHOUT_CLASSIFICATION,//  caches objects before constructing forward cache 
Hive,WITHOUT_CLASSIFICATION,//  Add the rest to the memory consumption 
Hive,WITHOUT_CLASSIFICATION,//  Verify the fetched log (incrementally) 
Hive,WITHOUT_CLASSIFICATION,//  What we are trying to get is the equivalent of new Date(ymd).getTime() in the local tz   where ymd is whatever d represents. How it "works" is this. 
Hive,WITHOUT_CLASSIFICATION,//  We can create Calcite IS_DISTINCT_FROM operator for this. But since our   join reordering algo cant handle this anyway there is no advantage of   this.So bail out for now. 
Hive,WITHOUT_CLASSIFICATION,//  test when two jars with shared dependencies are added the classloader contains union of the dependencies 
Hive,WITHOUT_CLASSIFICATION,//  intersperse getAt and next calls 
Hive,WITHOUT_CLASSIFICATION,//  Make sure the referenced schema exists 
Hive,WITHOUT_CLASSIFICATION,//  It will only throw JSONException when stats.put(BASIC_STATS TRUE)   has duplicate key which is not possible 
Hive,WITHOUT_CLASSIFICATION,//  only mechanical data retrieval should remain here. 
Hive,WITHOUT_CLASSIFICATION,//  only a column family 
Hive,WITHOUT_CLASSIFICATION,//     conf.setVar(HiveConf.ConfVars.SEMANTIC_ANALYZER_HOOK CheckInputReadEntityDirect.class.getName()); 
Hive,WITHOUT_CLASSIFICATION,//  This is an unsupported operator 
Hive,WITHOUT_CLASSIFICATION,//  create a walker which walks the tree in a BFS manner while maintaining the 
Hive,WITHOUT_CLASSIFICATION,//  The target column list has the format "TargetWork -> [colName:colType(expression) ...] ..." 
Hive,WITHOUT_CLASSIFICATION,//  note we use col[1] -- the key is provided again as col[0] 
Hive,WITHOUT_CLASSIFICATION,//  class to read (and re-read) the values. 
Hive,WITHOUT_CLASSIFICATION,/*    * (non-Javadoc)   *    * @see   * org.apache.hadoop.hive.ql.exec.UDAFMethodResolver#getEvaluatorClass(java   * .util.List)    */
Hive,WITHOUT_CLASSIFICATION,//  We need to make sure that the underlying fields are settable as well.   Hence the recursive call for each field.   Note that equalsCheck is false while invoking getConvertedOI() because   we need to bypass the initial inputOI.equals(outputOI) check. 
Hive,WITHOUT_CLASSIFICATION,//  reuse super renewal logic 
Hive,WITHOUT_CLASSIFICATION,//  The application-level name   Component name   Component description   Name for each metric record 
Hive,WITHOUT_CLASSIFICATION,//  serialized sizes after serialization and deserialization should be equal 
Hive,WITHOUT_CLASSIFICATION,//  Variables to hold state from before flattening so it can be easily restored. 
Hive,WITHOUT_CLASSIFICATION,//  required   required   required   optional   optional   optional   optional   optional 
Hive,WITHOUT_CLASSIFICATION,//  First check the local cache. 
Hive,WITHOUT_CLASSIFICATION,//  Do nothing. 
Hive,WITHOUT_CLASSIFICATION,//  we'd have thrown an exception 
Hive,WITHOUT_CLASSIFICATION,//  Need to hive.server2.session.hook to SessionHookTest in hive-site 
Hive,WITHOUT_CLASSIFICATION,//  duplicate of the value. Merging should remove duplicates 
Hive,WITHOUT_CLASSIFICATION,//  sleep for expiry time and then fetch again 
Hive,WITHOUT_CLASSIFICATION,//  Upgrade schema from 0.7.0 to latest 
Hive,WITHOUT_CLASSIFICATION,//  Apply comparison rules 
Hive,WITHOUT_CLASSIFICATION,// for close the local work 
Hive,WITHOUT_CLASSIFICATION,//  output is also big so the output size is 1 (medium) 
Hive,WITHOUT_CLASSIFICATION,//  for left outer joins left alias is sorted but right alias might be not 
Hive,WITHOUT_CLASSIFICATION,//  No errors 
Hive,WITHOUT_CLASSIFICATION,//  Grow. 
Hive,WITHOUT_CLASSIFICATION,//  Try to roll the key if none is found. 
Hive,WITHOUT_CLASSIFICATION,//  Don't construct an illegal cache key 
Hive,WITHOUT_CLASSIFICATION,//  Try to fold (key = 86) and (key is not null) to (key = 86) 
Hive,WITHOUT_CLASSIFICATION,//  initializes them. 
Hive,WITHOUT_CLASSIFICATION,//  Finishes the vectorization context after all the initial 
Hive,WITHOUT_CLASSIFICATION,//  All the locks are created under this parent 
Hive,WITHOUT_CLASSIFICATION,//  such as "a%bc" 
Hive,WITHOUT_CLASSIFICATION,//  preserve precision. 
Hive,WITHOUT_CLASSIFICATION,//  Create a single child representing the scratch column where we will 
Hive,WITHOUT_CLASSIFICATION,//  Test strict locking mode i.e. backward compatible locking mode for non-ACID resources.   With non-strict mode INSERT got SHARED_READ lock instead of EXCLUSIVE with ACID semantics 
Hive,WITHOUT_CLASSIFICATION,//  since we are running the mapred task in the same jvm we should update the job conf 
Hive,WITHOUT_CLASSIFICATION,//  the big table can be divided by no of buckets in small tables. 
Hive,WITHOUT_CLASSIFICATION,//  Update max if max is greater than the largest value seen so far 
Hive,WITHOUT_CLASSIFICATION,//  Disable ansi sql arithmetic changes 
Hive,WITHOUT_CLASSIFICATION,//  setting these 2 parameters here just in case that if the code got   changed in future these 2 are not missing. 
Hive,WITHOUT_CLASSIFICATION,//  Boolean is purposely excluded. 
Hive,WITHOUT_CLASSIFICATION,// now run another compaction make sure empty dirs don't cause issues 
Hive,WITHOUT_CLASSIFICATION,//  check if it is potential to trigger nullscan 
Hive,WITHOUT_CLASSIFICATION,// compress key and write key out 
Hive,WITHOUT_CLASSIFICATION,//  of gathering stats 
Hive,WITHOUT_CLASSIFICATION,//  Set READ_ALL_COLUMNS to false 
Hive,WITHOUT_CLASSIFICATION,//  Update file sink descriptor 
Hive,WITHOUT_CLASSIFICATION,//  is usually called after close() to commit or rollback a query and end the driver life cycle. 
Hive,WITHOUT_CLASSIFICATION,//  Display Error Message for tasks with the highest failure count 
Hive,WITHOUT_CLASSIFICATION,//  We DO NOT set a bit in the NULL byte when we are writing a NULL. 
Hive,WITHOUT_CLASSIFICATION,//  reasons. Roots are data sources leaves are data sinks. I know. 
Hive,WITHOUT_CLASSIFICATION,//  For each path do getSplits(). 
Hive,WITHOUT_CLASSIFICATION,//  If fop2 exists (i.e this is not the top level filter and fop2 is not 
Hive,WITHOUT_CLASSIFICATION,//  Create the required temporary file in the HDFS location if the destination 
Hive,WITHOUT_CLASSIFICATION,//  Set stats config for FileSinkOperators which are cloned from the fileSink 
Hive,WITHOUT_CLASSIFICATION,//  all its parents operators are in state CLOSE and called close()   to children. Note: close() being called and its state being CLOSE is   difference since close() could be called but state is not CLOSE if   one of its parent is not in state CLOSE.. 
Hive,WITHOUT_CLASSIFICATION,// start "delete from tab1" txn 
Hive,WITHOUT_CLASSIFICATION,//  this is an invalid decimal value getting HiveDecimal from it will return null 
Hive,WITHOUT_CLASSIFICATION,//  Rows we looked up as one repeated key are a match.  But filtered out rows   need to be generated as non-matches too. 
Hive,WITHOUT_CLASSIFICATION,/*      * Connect via kerberos and get delegation token      */
Hive,WITHOUT_CLASSIFICATION,// at lest for now Load Data w/Overwrite is not allowed in a txn: HIVE-18154 
Hive,WITHOUT_CLASSIFICATION,//  Adding postgres jdbc driver if exists 
Hive,WITHOUT_CLASSIFICATION,//  Note that partitioning fields dont need to change since it is either   partitioned randomly or by all grouping keys + distinct keys 
Hive,WITHOUT_CLASSIFICATION,//  remote metastore situation. 
Hive,WITHOUT_CLASSIFICATION,//  authorization error is not really expected in a filter call   the impl should have just filtered out everything. A checkPrivileges call   would have already been made to authorize this action 
Hive,WITHOUT_CLASSIFICATION,//  The split doesn't exclusively serve one alias 
Hive,WITHOUT_CLASSIFICATION,//  No outer join involved 
Hive,WITHOUT_CLASSIFICATION,//  only left input repeating and has no nulls 
Hive,WITHOUT_CLASSIFICATION,//  search for match in the rhs table 
Hive,WITHOUT_CLASSIFICATION,/*  10 files x 1000 size for 10 splits  */
Hive,WITHOUT_CLASSIFICATION,// this should block behind the X lock on  T7.p=1 
Hive,WITHOUT_CLASSIFICATION,/*  Sum of lengths of all values seen so far  */
Hive,WITHOUT_CLASSIFICATION,//  The join operation in the child is not on the same keys 
Hive,WITHOUT_CLASSIFICATION,//  Per ListObjectInpsector.getListLength() -1 length means null list. 
