projectname,classification,commenttext
Columba,WITHOUT_CLASSIFICATION,// empty line means new contactcard
Columba,WITHOUT_CLASSIFICATION,// if attachment can't be opened save it only
Columba,WITHOUT_CLASSIFICATION,// abort if nothing selected
Columba,WITHOUT_CLASSIFICATION,// substitute special characters like: // <>&\t\n
Columba,WITHOUT_CLASSIFICATION,// if it is in a table then we need to insert it at the // selected position.
Columba,WITHOUT_CLASSIFICATION,// decode filename
Columba,WITHOUT_CLASSIFICATION,// remove from old mediator's listener list
Columba,WITHOUT_CLASSIFICATION,// create string from inputstream
Columba,WITHOUT_CLASSIFICATION,// updateBackground();
Columba,WITHOUT_CLASSIFICATION,// reset progress bar
Columba,WITHOUT_CLASSIFICATION,// show context menu
Columba,WITHOUT_CLASSIFICATION,// Sanity tests
Columba,WITHOUT_CLASSIFICATION,// rename "*.part" file to destination file
Columba,WITHOUT_CLASSIFICATION,// add initial messageframe treenode
Columba,WITHOUT_CLASSIFICATION,// get pop3 or imap account xml node
Columba,WITHOUT_CLASSIFICATION,//      use global table options
Columba,WITHOUT_CLASSIFICATION,// create reference to this message
Columba,WITHOUT_CLASSIFICATION,// check if the returned String is has a length != 0
Columba,WITHOUT_CLASSIFICATION,// update(observable null);
Columba,WITHOUT_CLASSIFICATION,// just show the encrypted raw message
Columba,WITHOUT_CLASSIFICATION,// !!! Subject: test // create filter configuration // -> check if <Subject> <contains> pattern <test>
Columba,WITHOUT_CLASSIFICATION,// return null;
Columba,WITHOUT_CLASSIFICATION,// call AbstractFilter to do the tricky part
Columba,WITHOUT_CLASSIFICATION,// init configuration
Columba,WITHOUT_CLASSIFICATION,// construct new Message from decrypted string
Columba,WITHOUT_CLASSIFICATION,// example: "columba://org.columba.mail/<folder-id>/<message-id>"
Columba,WITHOUT_CLASSIFICATION,// else we set the body to the i18n String
Columba,WITHOUT_CLASSIFICATION,// the first child must be the signed part
Columba,WITHOUT_CLASSIFICATION,// add the rest of the original body - and transfer back to body var.
Columba,WITHOUT_CLASSIFICATION,// get selected message
Columba,WITHOUT_CLASSIFICATION,// the second child must be the pgp-signature
Columba,WITHOUT_CLASSIFICATION,// update connection state
Columba,WITHOUT_CLASSIFICATION,"// Determine whether there are 1 2 or 3 names specified. These names should be separated by spaces //	or commas. If a comma separates the first two names assume that the last name is specified first  //	Otherwise assume the first name is specified first. Middle name is always specified after the first name."
Columba,WITHOUT_CLASSIFICATION,// fall back to first account as default
Columba,WITHOUT_CLASSIFICATION,// create filter configuration
Columba,WITHOUT_CLASSIFICATION,// name of font
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#getStatus(org.columba.mail.folder.imap.IMAPFolder)	 */"
Columba,WITHOUT_CLASSIFICATION,// parse for email addresses and substite with HTML-code
Columba,WITHOUT_CLASSIFICATION,// item and item2 should be two different objects
Columba,WITHOUT_CLASSIFICATION,// create filterlist datastructure
Columba,WITHOUT_CLASSIFICATION,// check if a single entry is selected
Columba,WITHOUT_CLASSIFICATION,// register interest on configuratin changes
Columba,WITHOUT_CLASSIFICATION,// Create the closing boundary
Columba,WITHOUT_CLASSIFICATION,// Edges of the poly shape
Columba,WITHOUT_CLASSIFICATION,// query provider
Columba,WITHOUT_CLASSIFICATION,// if we don't use this here - actions like reply would only work // on the // the encrypted message
Columba,WITHOUT_CLASSIFICATION,// insert document type decl.
Columba,WITHOUT_CLASSIFICATION,// Reply-To headerfield isn't specified try to use From instead
Columba,WITHOUT_CLASSIFICATION,// prepend
Columba,WITHOUT_CLASSIFICATION,// Reset the selection
Columba,WITHOUT_CLASSIFICATION,// cast to Local AbstractMessageFolder is safe here
Columba,WITHOUT_CLASSIFICATION,// item and item3 should not be equal
Columba,WITHOUT_CLASSIFICATION,// if size > than 1000 KB transform to MB
Columba,WITHOUT_CLASSIFICATION,// check if the charset is US-ASCII then there is something wrong // -> switch to UTF-8 and write to log-file
Columba,WITHOUT_CLASSIFICATION,// add rest of body until start of </body>
Columba,WITHOUT_CLASSIFICATION,//private File file;
Columba,WITHOUT_CLASSIFICATION,"/*		 * builder.append(quotedColorCheckBox quotedColorButton);		 * builder.nextLine();		 */"
Columba,WITHOUT_CLASSIFICATION,"/*		 * builder.append(spellLabel spellButton); builder.nextLine();		 */"
Columba,WITHOUT_CLASSIFICATION,// get array of source references
Columba,WITHOUT_CLASSIFICATION,// add smilies
Columba,WITHOUT_CLASSIFICATION,//How to retrieve the mime part's contentID: String contentID = url.getRef(); //initialize stuff here
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see javax.swing.ListCellRenderer#getListCellRendererComponent(javax.swing.JList	 *      java.lang.Object int boolean boolean)	 */"
Columba,WITHOUT_CLASSIFICATION,// Does the server support the namespace extension?
Columba,WITHOUT_CLASSIFICATION,// suggestionsJScrollPane.setMinimumSize( new Dimension( 200 300 ) );
Columba,WITHOUT_CLASSIFICATION,// parse for quotings and color the darkgray
Columba,WITHOUT_CLASSIFICATION,// We are done - clear the status message with a delay
Columba,WITHOUT_CLASSIFICATION,// Process other users namespaces
Columba,WITHOUT_CLASSIFICATION,"/*		ipcHelper.executeCommand(ExternalToolsHelper.getSALearn()				+ "" --no-rebuild --spam --single"");				*/"
Columba,WITHOUT_CLASSIFICATION,// get interval value
Columba,WITHOUT_CLASSIFICATION,// if 1/3 of all characters are digits
Columba,WITHOUT_CLASSIFICATION,// paint right outside border // g2d.setPaint(p1);
Columba,WITHOUT_CLASSIFICATION,// Handle special case in which INBOX has a NIL delimiter // -> there might exist a pseudo hierarchy under INBOX+delimiter
Columba,WITHOUT_CLASSIFICATION,// get Outbox folder from reference
Columba,WITHOUT_CLASSIFICATION,// Get Text for Icon
Columba,WITHOUT_CLASSIFICATION,// add this message to frequency database
Columba,WITHOUT_CLASSIFICATION,// split the hierarchical name with at the delimiters
Columba,WITHOUT_CLASSIFICATION,"/*     * wait for stream threads to die     *     */"
Columba,WITHOUT_CLASSIFICATION,//Do nothing
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#search(org.columba.core.filter.FilterRule org.columba.mail.folder.imap.IMAPFolder)	 */"
Columba,WITHOUT_CLASSIFICATION,// add filter criteria
Columba,WITHOUT_CLASSIFICATION,// update headerlist of destination-folder // -> this is necessary to reflect the changes visually // but only do it if the target folder is still in sync!
Columba,WITHOUT_CLASSIFICATION,// false if search/replace is currently working
Columba,WITHOUT_CLASSIFICATION,// double-click mouse listener
Columba,WITHOUT_CLASSIFICATION,// expect a different hashcode from a newly created item...
Columba,WITHOUT_CLASSIFICATION,// Display resulting MimeParts
Columba,WITHOUT_CLASSIFICATION,"//		 create MH folder // -> use homeDirectory as top-level folder // -> this has to be an absolute path"
Columba,WITHOUT_CLASSIFICATION,// set double-click action for attachment viewer
Columba,WITHOUT_CLASSIFICATION,// Register F2 hotkey for renaming folder when the message panel has // focus
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#setFirstLoginAction(org.columba.mail.imap.IFirstLoginAction)	 */"
Columba,WITHOUT_CLASSIFICATION,// listen for configuration changes
Columba,WITHOUT_CLASSIFICATION,// Get Tooltip for Icon
Columba,WITHOUT_CLASSIFICATION,//$NON-NLS-1$//$NON-NLS-2$ //$NON-NLS-1$//$NON-NLS-2$
Columba,WITHOUT_CLASSIFICATION,// public JComponent getContentPane() { // JComponent c = super.getContentPane(); // // // // return c; // }
Columba,WITHOUT_CLASSIFICATION,// load xml document
Columba,WITHOUT_CLASSIFICATION,// ---- titleTextField ----
Columba,WITHOUT_CLASSIFICATION,// get message node at selected row
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.core.gui.util.ISelectionListener#selectionChanged(org.columba.core.gui.util.SelectionChangedEvent)	 */"
Columba,WITHOUT_CLASSIFICATION,// Singleton
Columba,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-1$
Columba,WITHOUT_CLASSIFICATION,// found match
Columba,WITHOUT_CLASSIFICATION,// definition of a second
Columba,WITHOUT_CLASSIFICATION,// timer to use
Columba,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$
Columba,WITHOUT_CLASSIFICATION,// add new renderer
Columba,WITHOUT_CLASSIFICATION,// does not occur
Columba,WITHOUT_CLASSIFICATION,// add headerfields which are about to show up
Columba,WITHOUT_CLASSIFICATION,// make Columba logger parent of macchiato logger
Columba,WITHOUT_CLASSIFICATION,// enable/disable smilies configuration
Columba,WITHOUT_CLASSIFICATION,//Do not access the inputstream after this line!
Columba,WITHOUT_CLASSIFICATION,"//	public String marshall(IStructureType type); //	public IStructureType unmarshall(String xmlString);"
Columba,WITHOUT_CLASSIFICATION,// get composer controller // -> get all the account information from the controller
Columba,WITHOUT_CLASSIFICATION,// super(node folderItem); // super(getDefaultItem("IMAPRootFolder" getDefaultProperties()));
Columba,WITHOUT_CLASSIFICATION,"/*(.*://.*?)""  ""something"" with ://          (could be .*? but then the Pattern would match whitespace)             (      (&gt;).*  a html-Encoded > followed by anything                                                  |  or([""+punc+""]*)""  any Punctuation        (<br>)? 0 or 1 trailing <br>             )$  end of String*/"
Columba,WITHOUT_CLASSIFICATION,// apply additional handcrafted rules
Columba,WITHOUT_CLASSIFICATION,// Shall we use the HTML-IViewer?
Columba,WITHOUT_CLASSIFICATION,// Which Charset shall we use ?
Columba,WITHOUT_CLASSIFICATION,// check if this message was already learned // -> only add if this is not the case
Columba,WITHOUT_CLASSIFICATION,// get header from folder
Columba,WITHOUT_CLASSIFICATION,"/*	 * validate command parameters. At the moment only checks if there are any	 * invalid email addresses	 *	 */"
Columba,WITHOUT_CLASSIFICATION,// Read Stream in String
Columba,WITHOUT_CLASSIFICATION,// this is a HTML message
Columba,WITHOUT_CLASSIFICATION,// execute filter
Columba,WITHOUT_CLASSIFICATION,// strip HTML message -> remove all HTML tags
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.chat.jabber.IBuddyStatus#getStatusMessage()	 */"
Columba,WITHOUT_CLASSIFICATION,// XmlElement selectedBrowser = // messageviewer.getElement(OptionsItem.SELECTED_BROWSER); // selectedBrowser.addObserver(this);
Columba,WITHOUT_CLASSIFICATION,// init new renderer
Columba,WITHOUT_CLASSIFICATION,// same object
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see java.util.Observer#update(java.util.Observable java.lang.Object)	 */"
Columba,WITHOUT_CLASSIFICATION,// apply model
Columba,WITHOUT_CLASSIFICATION,// open connection to SMTP server
Columba,WITHOUT_CLASSIFICATION,// parse key:value lines
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.gui.config.general.MailOptionsDialog	 *	 * @see java.util.Observer#update(java.util.Observable java.lang.Object)	 */"
Columba,WITHOUT_CLASSIFICATION,// this is a text/plain message
Columba,WITHOUT_CLASSIFICATION,// now send message source
Columba,WITHOUT_CLASSIFICATION,// remove old renderer
Columba,WITHOUT_CLASSIFICATION,// setText(body);
Columba,WITHOUT_CLASSIFICATION,// use new viewitem
Columba,WITHOUT_CLASSIFICATION,// final URL url = extractURL(ev);
Columba,WITHOUT_CLASSIFICATION,"// icon //		putValue(SMALL_ICON ImageLoader //				.getSmallImageIcon(""apply-filters-16.png""));"
Columba,WITHOUT_CLASSIFICATION,// Some error in the client/server communication //  --> fall back to default login process
Columba,WITHOUT_CLASSIFICATION,// if have already a suitable folder skip the search
Columba,WITHOUT_CLASSIFICATION,// shortcut key // no shortcut here because F10 conflicts with system accelerator key // putValue(ACCELERATOR_KEY KeyStroke.getKeyStroke(KeyEvent.VK_F10 // 0));
Columba,WITHOUT_CLASSIFICATION,// return default-account SpamItem instead
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.folder.IMailbox#getMimePartSourceStream(java.lang.Object	 *      java.lang.Integer[])	 */"
Columba,WITHOUT_CLASSIFICATION,// TODO (@author fdietz): this should be changed into a "real" window
Columba,WITHOUT_CLASSIFICATION,// super.getTableCellRendererComponent( table value isSelected // hasFocus row column );
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.folder.event.IFolderListener#messageRemoved(org.columba.mail.folder.event.IFolderEvent)	 */"
Columba,WITHOUT_CLASSIFICATION,// ======== this ========
Columba,WITHOUT_CLASSIFICATION,// open context-menu // -> this has to happen in the awt-event dispatcher thread
Columba,WITHOUT_CLASSIFICATION,"/*     * (non-Javadoc)     *     * @see org.columba.mail.folder.IMailbox#getAttribute(java.lang.Object     *      java.lang.String)     */"
Columba,WITHOUT_CLASSIFICATION,// scale image
Columba,WITHOUT_CLASSIFICATION,// synchronize local UID list with server UID list
Columba,WITHOUT_CLASSIFICATION,//private boolean pop3;
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.api.command.Command#execute(org.columba.api.command.Worker)	 */"
Columba,WITHOUT_CLASSIFICATION,// buf.append("<b>" + title + "</b><br>");
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc) * @see javax.swing.table.TableCellRenderer#getTableCellRendererComponent(javax.swing.JTable java.lang.Object boolean boolean int int) */"
Columba,WITHOUT_CLASSIFICATION,// return default-account ImapItem instead
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.ristretto.message.Message#setHeader(org.columba.ristretto.message.Header)	 */"
Columba,WITHOUT_CLASSIFICATION,// fetch date from // "From ???@??? // ..."
Columba,WITHOUT_CLASSIFICATION,// vector.add(moreButton);
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.folder.headercache.HeaderList#count()	 */"
Columba,WITHOUT_CLASSIFICATION,// Create Multipart/Mixed if necessary
Columba,WITHOUT_CLASSIFICATION,// insert head section with charset def.
Columba,WITHOUT_CLASSIFICATION,// 2 columns
Columba,WITHOUT_CLASSIFICATION,// parse line by line
Columba,WITHOUT_CLASSIFICATION,// custom headers
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.core.shutdown.IShutdownManager#register(java.lang.Runnable)	 */"
Columba,WITHOUT_CLASSIFICATION,// NOTE if SSL is possible we just need the plain login // since SSL does the encryption for us.
Columba,WITHOUT_CLASSIFICATION,// remove body part if already shown in text viewer
Columba,WITHOUT_CLASSIFICATION,// concrete implementation of actions
Columba,WITHOUT_CLASSIFICATION,//  Set id on from address
Columba,WITHOUT_CLASSIFICATION,// update folder selection
Columba,WITHOUT_CLASSIFICATION,// wait 10 seconds and check for pending commands again // this is useful if a command causes a deadlock
Columba,WITHOUT_CLASSIFICATION,// TODO i18n "Help" button
Columba,WITHOUT_CLASSIFICATION,// leave dialog empty if no source contact model specified
Columba,WITHOUT_CLASSIFICATION,// can no longer assume that sendMessageDialog has been displayed
Columba,WITHOUT_CLASSIFICATION,// getting current uid
Columba,WITHOUT_CLASSIFICATION,// is true if the last search was successful // a position of the word after the last search ivokation; -1 if nothing found // a position of the word after the last replace ivokation; -1 if nothing was replaced
Columba,WITHOUT_CLASSIFICATION,// send as text/html
Columba,WITHOUT_CLASSIFICATION,// create search folder
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.columba.core.filter.IFilterActionList#remove(int)     */"
Columba,WITHOUT_CLASSIFICATION,// compose message body as text/plain
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.api.gui.frame.IDock#registerDockable(java.lang.String java.lang.String javax.swing.JComponent javax.swing.JPopupMenu)	 */"
Columba,WITHOUT_CLASSIFICATION,// setup filter configuration
Columba,WITHOUT_CLASSIFICATION,// important for cancel
Columba,WITHOUT_CLASSIFICATION,// add <head> section
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.api.gui.frame.IDock#dock(org.columba.api.gui.frame.IDockable org.columba.api.gui.frame.IDock.REGION float)	 */"
Columba,WITHOUT_CLASSIFICATION,// write charset to header
Columba,WITHOUT_CLASSIFICATION,// message doesn't contain this headerfield
Columba,WITHOUT_CLASSIFICATION,// Remove the BodyPart(s) if any
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#indexOf(org.columba.core.filter.Filter)   */"
Columba,WITHOUT_CLASSIFICATION,// *20030831 karlpeder* Also location is restored
Columba,WITHOUT_CLASSIFICATION,// if message-size is bigger skip download of this message
Columba,WITHOUT_CLASSIFICATION,// button.addMouseListener(new LinkMouseListener());
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterRule#setCondition(java.lang.String)   */"
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.addressbook.gui.table.model.TableModelDecorator#getRowCount()	 */"
Columba,WITHOUT_CLASSIFICATION,// to allow empty messages
Columba,WITHOUT_CLASSIFICATION,// create search criteria
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterRule#add(org.columba.core.filter.FilterCriteria)   */"
Columba,WITHOUT_CLASSIFICATION,// Init Mime-Header with Default-Values (text/plain)
Columba,WITHOUT_CLASSIFICATION,// skip if filter is disabled
Columba,WITHOUT_CLASSIFICATION,"/*		 * *20030918 karlpeder* Tags are stripped if the model contains a html		 * message (since we are composing a plain text message here.		 */"
Columba,WITHOUT_CLASSIFICATION,// replace <head> section
Columba,WITHOUT_CLASSIFICATION,"/*           * I specifically want this here to ensure that the directory exists and           * this method never returns null.           *           * Any files that were in the observation list have already been           * previously removed by checkFiles().           */"
Columba,WITHOUT_CLASSIFICATION,// reset row height
Columba,WITHOUT_CLASSIFICATION,//        putValue(LARGE_ICON ImageLoader //                .getImageIcon("mark-as-important-16.png"));
Columba,WITHOUT_CLASSIFICATION,// add signature if defined
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.addressbook.facade.IGroupItem#getContactCount()	 */"
Columba,WITHOUT_CLASSIFICATION,// update tree-node (for renaming the new folder)
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see com.miginfocom.calendar.datearea.ActivityDragResizeListener#activityDragResized(com.miginfocom.calendar.datearea.ActivityDragResizeEvent)	 */"
Columba,WITHOUT_CLASSIFICATION,// get message with UID
Columba,WITHOUT_CLASSIFICATION,// start parsing line
Columba,WITHOUT_CLASSIFICATION,// Set Default Charset or selected
Columba,WITHOUT_CLASSIFICATION,// message belongs to which account?
Columba,WITHOUT_CLASSIFICATION,// Setup the XML that is to be written
Columba,WITHOUT_CLASSIFICATION,// Some error in the client/server communication // --> fall back to default login process
Columba,WITHOUT_CLASSIFICATION,// insert link tags for urls and email addresses
Columba,WITHOUT_CLASSIFICATION,// backwards compatibility
Columba,WITHOUT_CLASSIFICATION,// for text comparisons
Columba,WITHOUT_CLASSIFICATION,"/*					 * For multipart Content-Types we need to take action (if					 * boundary is nonexistent): Eudora stores content type =					 * multipart even though the message is not really multipart -					 * e.g. because an attachment already has has been decoded					 * by Eudora)					 */"
Columba,WITHOUT_CLASSIFICATION,// tests if the list substracted with an empty list is equal to itself
Columba,WITHOUT_CLASSIFICATION,// if the parent is a virtual folder the search cannot be applied directly // look for the correct uids by finding the first non virtual folder
Columba,WITHOUT_CLASSIFICATION,// retrieve the actual search result data
Columba,WITHOUT_CLASSIFICATION,// headerfield is empty
Columba,WITHOUT_CLASSIFICATION,// --> correct token data
Columba,WITHOUT_CLASSIFICATION,// date
Columba,WITHOUT_CLASSIFICATION,// server message numbers start with 1 // whereas List numbers start with 0 // -> always increase fetch number
Columba,WITHOUT_CLASSIFICATION,// Init Mime-Header with Default-Values (text/html)
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterCriteria#setCriteria(int)   */"
Columba,WITHOUT_CLASSIFICATION,// compose text part
Columba,WITHOUT_CLASSIFICATION,// make sure this mailbox is selected
Columba,WITHOUT_CLASSIFICATION,//attachments
Columba,WITHOUT_CLASSIFICATION,// On the first try check if we need to show the password dialog // -> not necessary when password was stored
Columba,WITHOUT_CLASSIFICATION,// compose html part
Columba,WITHOUT_CLASSIFICATION,// ======== panel8 ========
Columba,WITHOUT_CLASSIFICATION,// copy flags
Columba,WITHOUT_CLASSIFICATION,// substitute special characters like: // <>&\t\n"
Columba,WITHOUT_CLASSIFICATION,// If the cause is a IMAPExcpetion then only password // wrong // else bogus authentication mechanism
Columba,WITHOUT_CLASSIFICATION,// Now we can search this folder since no mail from // this folder will come in the list
Columba,WITHOUT_CLASSIFICATION,// From this point we have a username and password // from configuration of from the dialog
Columba,WITHOUT_CLASSIFICATION,// change subject column renderer back to default
Columba,WITHOUT_CLASSIFICATION,// set the attachment flag
Columba,WITHOUT_CLASSIFICATION,// get value of Subject From or To header
Columba,WITHOUT_CLASSIFICATION,// Get all MimeParts
Columba,WITHOUT_CLASSIFICATION,// an url - check whether its already a link
Columba,WITHOUT_CLASSIFICATION,// Return if not clicked on any column header
Columba,WITHOUT_CLASSIFICATION,// If the same message is still shown // Mark it as read
Columba,WITHOUT_CLASSIFICATION,// search for closing bracket separately to account for attributes in tag
Columba,WITHOUT_CLASSIFICATION,// If tooltip is null removes any tooltip text.
Columba,WITHOUT_CLASSIFICATION,// button.addMouseListener(new LabelMouseListener());
Columba,WITHOUT_CLASSIFICATION,// contains "" comma character
Columba,WITHOUT_CLASSIFICATION,// Color backgroundColor = // UIManager.getColor("TextField.background");
Columba,WITHOUT_CLASSIFICATION,// current position in s
Columba,WITHOUT_CLASSIFICATION,// an email adress was found - check whether its already a link
Columba,WITHOUT_CLASSIFICATION,//super.dock(messageViewerDockable IDock.REGION.CENTER);
Columba,WITHOUT_CLASSIFICATION,// Combine the results in one array
Columba,WITHOUT_CLASSIFICATION,// Maps TableColumn objects to tooltips
Columba,WITHOUT_CLASSIFICATION,// create attachment component with text icon // tooltip context menu and double-click action
Columba,WITHOUT_CLASSIFICATION,// Current column whose tooltip is being displayed. // This variable is used to minimize the calls to setToolTipText().
Columba,WITHOUT_CLASSIFICATION,// if the closing mark is after the s1 mark do not insert a link
Columba,WITHOUT_CLASSIFICATION,// *20040229 karlpeder* Use default account as fall back
Columba,WITHOUT_CLASSIFICATION,// at any time i get here uids of length 0. If this is so we should // return and do nothing
Columba,WITHOUT_CLASSIFICATION,// getting last selection
Columba,WITHOUT_CLASSIFICATION,// retrieve event from store
Columba,WITHOUT_CLASSIFICATION,// awt-event-thread
Columba,WITHOUT_CLASSIFICATION,// make sure that we have a Message-ID
Columba,WITHOUT_CLASSIFICATION,// RFC822 - Header
Columba,WITHOUT_CLASSIFICATION,// AND or OR ? -> AND is implicit OR must be specified
Columba,WITHOUT_CLASSIFICATION,/* remove from script list */
Columba,WITHOUT_CLASSIFICATION,// move
Columba,WITHOUT_CLASSIFICATION,// contains not
Columba,WITHOUT_CLASSIFICATION,// Quote according model type (text/html)
Columba,WITHOUT_CLASSIFICATION,"/*             \\b  Start at word boundary         ((\\w*(:\\S*)?@)?  [user:[pass]]@ - Constructprot + ""://  protocol and ://       [""+any+""]  match literaly anything...         ) (?=\\s|$)  ...until we find whitespace or end of String*/"
Columba,WITHOUT_CLASSIFICATION,// get list of plugins
Columba,WITHOUT_CLASSIFICATION,// just look if the first character alrady an < // so can use this mailaddress as the correct address
Columba,WITHOUT_CLASSIFICATION,// plain text
Columba,WITHOUT_CLASSIFICATION,"/*        * it's the script responsability to define the ""metadata"" by invoking        * .setName() .setAuthor() and .setDescription()        */"
Columba,WITHOUT_CLASSIFICATION,// UnsupportedFlavorException IOException
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc) * @see org.columba.core.gui.frame.focus.FocusOwner#selectAll() */"
Columba,WITHOUT_CLASSIFICATION,// load plugin handler used for the columns
Columba,WITHOUT_CLASSIFICATION,"/*		 * AbstractMessageFolder destFolder = (AbstractMessageFolder) treeView		 * .getDropTargetFolder();		 */"
Columba,WITHOUT_CLASSIFICATION,// example: X-BeenThere: columba-devel@lists.sourceforge.net
Columba,WITHOUT_CLASSIFICATION,// create html element if it doesn't exist
Columba,WITHOUT_CLASSIFICATION,// at the moment we are only supporting gpg. So let us code hard // here the gpg driver
Columba,WITHOUT_CLASSIFICATION,//    shortcut key
Columba,WITHOUT_CLASSIFICATION,"/* * *20030623 karlpeder* "" and space handled also */"
Columba,WITHOUT_CLASSIFICATION,// select all rows
Columba,WITHOUT_CLASSIFICATION,//int getRow(MessageNode node);
Columba,WITHOUT_CLASSIFICATION,// We save only the first item in the cc-list
Columba,WITHOUT_CLASSIFICATION,// expand all rows
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.columba.core.filter.IFilterActionList#addEmptyAction()     */"
Columba,WITHOUT_CLASSIFICATION,// changing the selection to the first row
Columba,WITHOUT_CLASSIFICATION,// Process the events
Columba,WITHOUT_CLASSIFICATION,// load plugin
Columba,WITHOUT_CLASSIFICATION,// only do checking if we are in online state
Columba,WITHOUT_CLASSIFICATION,// if there are entries in the table
Columba,WITHOUT_CLASSIFICATION,// tests if the listPart substracted
Columba,WITHOUT_CLASSIFICATION,"//			 @author: fdietz never request focus //requestFocus();"
Columba,WITHOUT_CLASSIFICATION,// getting the node
Columba,WITHOUT_CLASSIFICATION,// update status message
Columba,WITHOUT_CLASSIFICATION,// if subject doesn't start already with "Fwd:" prepend it
Columba,WITHOUT_CLASSIFICATION,// folder in which the update occurs
Columba,WITHOUT_CLASSIFICATION,// enable if more than zero treenodes selected
Columba,WITHOUT_CLASSIFICATION,// scrolling to the first row
Columba,WITHOUT_CLASSIFICATION,"//					 re-select folder"
Columba,WITHOUT_CLASSIFICATION,"/*			 * // scrolling to the first row			 * scrollRectToVisible(getCellRect(row 0 false)); requestFocus();			 */"
Columba,WITHOUT_CLASSIFICATION,// fall-back to global resource loader
Columba,WITHOUT_CLASSIFICATION,// don't clear selection
Columba,WITHOUT_CLASSIFICATION,// Remove the ending separator and whitespace if any exist
Columba,WITHOUT_CLASSIFICATION,// init threaded-view model
Columba,WITHOUT_CLASSIFICATION,// ensure tzid matches date-time timezone.. // Parameter tzId = // dtStamp1.getParameters().getParameter( // Parameter.TZID);
Columba,WITHOUT_CLASSIFICATION,// remove all columns for column model
Columba,WITHOUT_CLASSIFICATION,// pass tree to model used by the threaded-view
Columba,WITHOUT_CLASSIFICATION,// make it translucent
Columba,WITHOUT_CLASSIFICATION,// init sorting model
Columba,WITHOUT_CLASSIFICATION,// fill formatted textfield
Columba,WITHOUT_CLASSIFICATION,// if subject doesn't start already with "Re:" prepend it
Columba,WITHOUT_CLASSIFICATION,// notify observers (sorting state submenu)
Columba,WITHOUT_CLASSIFICATION,// If address contains a comma enclose the display name portion in double-quotes
Columba,WITHOUT_CLASSIFICATION,// get translation
Columba,WITHOUT_CLASSIFICATION,// *20030919 karlpeder* Added handling of html messages
Columba,WITHOUT_CLASSIFICATION,// init view
Columba,WITHOUT_CLASSIFICATION,// One is the easiest case
Columba,WITHOUT_CLASSIFICATION,// column IDs are all lower case
Columba,WITHOUT_CLASSIFICATION,// create new event with new UUID
Columba,WITHOUT_CLASSIFICATION,// Assign a tooltip for each of the columns
Columba,WITHOUT_CLASSIFICATION,// Unregister/register as Folder listener
Columba,WITHOUT_CLASSIFICATION,// clear model
Columba,WITHOUT_CLASSIFICATION,// substract the uids on the server from the downloaded uids -> // headerUids are the uids that have been removed from the server
