projectname,classification,commenttext
EMF,WITHOUT_CLASSIFICATION,/* EATM getDecoratedAdapterFactory().*/
EMF,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 8 of value (byte) -19
EMF,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19 // Fill 6 of value (byte) -87
EMF,WITHOUT_CLASSIFICATION,/*A000..A48F;*/
EMF,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 3 of value (byte) 33
EMF,WITHOUT_CLASSIFICATION,"/*   * @deprecated   */"
EMF,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.ecore.xmi.XMLResource.XMLMap#getFeatures(org.eclipse.emf.ecore.EClass)   */"
EMF,WITHOUT_CLASSIFICATION,/*FB50..FDFF;*/
EMF,WITHOUT_CLASSIFICATION,// Fill 5 of value (byte) -87 // Fill 11 of value (byte) 33 // Fill 84 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 90 of value (byte) -19
EMF,WITHOUT_CLASSIFICATION,// eContainer = newContainer; // eContainerFeatureID = newContainerFeatureID;
EMF,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 7 of value (byte) 33 // Fill 2 of value (byte) -19
EMF,WITHOUT_CLASSIFICATION,// When setting the resource to null we assume that detach has already been called in the resource implementation //
EMF,WITHOUT_CLASSIFICATION,// Fill 10 of value (byte) -19
EMF,WITHOUT_CLASSIFICATION,// Stop listening to the old one. //
EMF,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.ecore.xmi.XMLResource.XMLMap#getInfo(org.eclipse.emf.ecore.ENamedElement)   */"
EMF,WITHOUT_CLASSIFICATION,// Ignore the further-most javadoc //
EMF,WITHOUT_CLASSIFICATION,// Create annotations // http://www.eclipse.org/emf/2002/Ecore
EMF,WITHOUT_CLASSIFICATION,/*FF00..FFEF;*/
EMF,WITHOUT_CLASSIFICATION,// Get what's left of the segments after trimming the prefix.
EMF,WITHOUT_CLASSIFICATION,/*1D400..1D7FF;*/
EMF,WITHOUT_CLASSIFICATION,// added since this encoding only differs w.r.t. presentation
EMF,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -87 // Fill 6 of value (byte) 33 // Fill 40 of value (byte) -19 // Fill 7379 of value (byte) 33 // Fill 20902 of value (byte) -19 // Fill 3162 of value (byte) 33 // Fill 11172 of value (byte) -19 // Fill 92 of value (byte) 33 // Fill 8190 of value (byte) 33
EMF,WITHOUT_CLASSIFICATION,// <p>A valid opaque part must be non-null and non-empty. It may contain // any allowed URI characters but its first character may not be // <code>/</code>
EMF,WITHOUT_CLASSIFICATION,// Start listening to the new one. //
EMF,WITHOUT_CLASSIFICATION,// Add ASCII Letters and ASCII Hex Numbers
EMF,WITHOUT_CLASSIFICATION,// Create the source and target JDOMs. //
EMF,WITHOUT_CLASSIFICATION,"/** * <!-- begin-user-doc --> * The <b>Switch</b> for the model's inheritance hierarchy. * It supports the call {@link #doSwitch(EObject) doSwitch(object)}  * to invoke the <code>caseXXX</code> method for each class of the model * starting with the actual class of the object  * and proceeding up the inheritance hierarchy * until a non-null result is returned  * which is the result of the switch. * <!-- end-user-doc --> * @see org.eclipse.emf.edit.tree.TreePackage * @generated */"
EMF,WITHOUT_CLASSIFICATION,//ADD THOSE MANUALLY //F0000..FFFFD; "Private Use" //100000..10FFFD; "Private Use" //FFF0..FFFD; "Specials"
EMF,WITHOUT_CLASSIFICATION,// Neither 'scheme:' or 'scheme:#fragment' are valid URIs.
EMF,WITHOUT_CLASSIFICATION,// Create a pattern dictionary for each. //
EMF,WITHOUT_CLASSIFICATION,// note: segments.length > 0 -> hierarchical
EMF,WITHOUT_CLASSIFICATION,// Compute the offset in the sequence of bit patterns for this feature ID // and then get the bit pattern at that index. //
EMF,WITHOUT_CLASSIFICATION,// check to see if this is the current doc - RFC 2396 5.2 #2 // note that this is slightly different from the RFC spec in that // we don't include the check for query string being null // - this handles cases where the urispec is just a query // string or a fragment (e.g. "?y" or "#s") - // see <http://www.ics.uci.edu/~fielding/url/test1.html> which // identified this as a bug in the RFC
EMF,WITHOUT_CLASSIFICATION,//  We expect this failure when running stand-alone //
EMF,WITHOUT_CLASSIFICATION,// use a stack to accumulate segments
EMF,WITHOUT_CLASSIFICATION,// Compute the index within that bit pattern for this feature ID // and fetch that bit at that index. //
EMF,WITHOUT_CLASSIFICATION,// Initialize classes and features; add operations and parameters //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$
EMF,WITHOUT_CLASSIFICATION,// For isSet we only need to check the bit and return -1 when the bit is 0. //
EMF,WITHOUT_CLASSIFICATION,// If the value index set there's no index to return. //
EMF,WITHOUT_CLASSIFICATION,// Empty statement.
EMF,WITHOUT_CLASSIFICATION,//return value != null && value.length() != 0 && //  value.charAt(0) != SEGMENT_SEPARATOR && //  validate(value URIC_HI URIC_LO true true);
EMF,WITHOUT_CLASSIFICATION,// This just notifies those things that are affected by the selection. //
EMF,WITHOUT_CLASSIFICATION,// no validation needed since all components are from existing URIs
EMF,WITHOUT_CLASSIFICATION,// If the result is not a proxy cache it. //
EMF,WITHOUT_CLASSIFICATION,// Server based authority.
EMF,WITHOUT_CLASSIFICATION,// can check against path characters because the set // is the same except for '/' which we've already excluded.
EMF,WITHOUT_CLASSIFICATION,// Initialize all the fields from the command parameter. //
EMF,WITHOUT_CLASSIFICATION,// Check that port is well formed if it exists. // REVISIT: There's no restriction on port value ranges but // perform the same check as in setPort to be consistent. Pass // in a string to this method instead of an integer.
EMF,WITHOUT_CLASSIFICATION,"/*   * (non-Javadoc)   *    * @see org.eclipse.jface.window.Window#close()   */"
EMF,WITHOUT_CLASSIFICATION,// IPv6 addresses are 128-bit so there can be at most eight sections.
EMF,WITHOUT_CLASSIFICATION,"/*   * All Eclipse-dependent operations are delegated to this class. This pattern avoids any runtime failure due to   * missing dependencies in the stand-alone case.   */"
EMF,WITHOUT_CLASSIFICATION,//return value != null && validate(value SEGMENT_CHAR_HI SEGMENT_CHAR_LO true true);
EMF,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.codegen.merge.java.facade.FacadeHelper#insertSibling(org.eclipse.emf.codegen.merge.java.facade.JNode org.eclipse.emf.codegen.merge.java.facade.JNode boolean)   */"
EMF,WITHOUT_CLASSIFICATION,// Count just the bits up to this one. // Note that shifting 32 bits is a no op. //
EMF,WITHOUT_CLASSIFICATION,// This might be invalid or an IPv4address. If it's potentially an IPv4address // backup to just after the last valid character that matches hexseq.
EMF,WITHOUT_CLASSIFICATION,// Determine the index for the feature and return the value at that index if an index is assigned. //
EMF,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) 33 // Fill 38 of value (byte) -19 // Fill 10 of value (byte) 33 // Fill 17 of value (byte) -87
EMF,WITHOUT_CLASSIFICATION,// Determine if an index is assigned. //
EMF,WITHOUT_CLASSIFICATION,// Determine the index. //
EMF,WITHOUT_CLASSIFICATION,"/** * <!-- begin-user-doc --> * The <b>Switch</b> for the model's inheritance hierarchy. * It supports the call {@link #doSwitch(EObject) doSwitch(object)}  * to invoke the <code>caseXXX</code> method for each class of the model * starting with the actual class of the object  * and proceeding up the inheritance hierarchy * until a non-null result is returned  * which is the result of the switch. * <!-- end-user-doc --> * @see org.eclipse.emf.codegen.ecore.genmodel.GenModelPackage * @generated */"
EMF,WITHOUT_CLASSIFICATION,// If it's newly allocated add a new value and indicate there was no previous value. //
EMF,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.codegen.merge.java.facade.ast.ASTJAbstractType#getChildren()   */"
EMF,WITHOUT_CLASSIFICATION,// Don't use 'cotinue' for this loop. // single-range | from-to-range | subtraction
EMF,WITHOUT_CLASSIFICATION,// Initializing the Character Flag Array // Code generated by: XMLCharGenerator.
EMF,WITHOUT_CLASSIFICATION,// Forward the interned value. //
EMF,WITHOUT_CLASSIFICATION,// We'll assume that the copy command can execute and that adding a copy of the clipboard // is the same test as adding the clipboard contents itself. //
EMF,WITHOUT_CLASSIFICATION,// If it's a parameterized type... //
EMF,WITHOUT_CLASSIFICATION,// both prefix (if any) a localpart must be valid NCName
EMF,WITHOUT_CLASSIFICATION,// The instance class name is the erasure. //
EMF,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) -87 // Fill 9 of value (byte) 33 // Fill 53 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 3 of value (byte) 33 // Fill 28 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 8 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 55 of value (byte) 33 // Fill 38 of value (byte) -19 // Fill 2 of value (byte) 33
EMF,WITHOUT_CLASSIFICATION,// If the name isn't a qualified name and isn't a primitive type it's assumed to denote some arbitrary type parameter. //
EMF,WITHOUT_CLASSIFICATION,// Fill 68 of value (byte) 33
EMF,WITHOUT_CLASSIFICATION,// Be sure to pick up any trailing [] brackets. //
EMF,WITHOUT_CLASSIFICATION,// If the bundle can't be found the normal way try to find it as the base URL. // If that also doesn't work rethrow the original exception. //
EMF,WITHOUT_CLASSIFICATION,// Is the first character a special character i.e. something other than '@'? //
EMF,WITHOUT_CLASSIFICATION,// note: isRelative() -> hierarchical
EMF,WITHOUT_CLASSIFICATION,// Returns null if the specified value is null or would be a valid path // segment array of a URI; otherwise the value of the first invalid // segment.
EMF,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19 // Fill 2 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 2 of value (byte) -19 // Fill 16 of value (byte) 33
EMF,WITHOUT_CLASSIFICATION,// Is it the start of a source URI of an annotation? //
EMF,WITHOUT_CLASSIFICATION,// Recompute the read only state. //
EMF,WITHOUT_CLASSIFICATION,//return value == null || validate(value SEGMENT_CHAR_HI SEGMENT_CHAR_LO true true);
EMF,WITHOUT_CLASSIFICATION,// Refresh any actions that may become enabled or disabled. //
EMF,WITHOUT_CLASSIFICATION,// Go through class super types to catch constraints from other packages
EMF,WITHOUT_CLASSIFICATION,// Fill 5 of value (byte) -87 // Fill 4 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 3 of value (byte) -87 // Fill 11 of value (byte) 33 // Fill 4 of value (byte) -19
EMF,WITHOUT_CLASSIFICATION,// Empty.
EMF,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -87 // Fill 18 of value (byte) 33
EMF,WITHOUT_CLASSIFICATION,// note: authority == null -> hierarchical // (authority == null && device == null && !absolutePath) -> scheme == null
EMF,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) -19 // Fill 3 of value (byte) 33 // Fill 2 of value (byte) -19
EMF,WITHOUT_CLASSIFICATION,// if the node is less than 1 line long but its contents is replaced by multiple lines // comment out each line in it
EMF,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 3 of value (byte) 33 // Fill 2 of value (byte) -19
EMF,WITHOUT_CLASSIFICATION,// Find the closing '%' //
EMF,WITHOUT_CLASSIFICATION,"/*   * (non-Javadoc)   *    * @see org.eclipse.emf.ecore.util.BasicExtendedMetaData#isFeatureKindSpecific()   */"
EMF,WITHOUT_CLASSIFICATION,// cause a syntax error
EMF,WITHOUT_CLASSIFICATION,// Fill 8 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 145 of value (byte) 33 // Fill 46 of value (byte) -19
EMF,WITHOUT_CLASSIFICATION,// Decode all encoded characters. //
EMF,WITHOUT_CLASSIFICATION,// If that fails determine the URL for the class itself. // The URL will be of one of the following forms // so there are a few good places to consider looking for the plugin.properties. // // For a plugin.xml with runtime="common.jar": // jar:file:/D:/sandbox/unpackage1-3.1M7/eclipse/plugins/org.eclipse.emf.common/common.jar!/org/eclipse/common/CommonPlugin.class // // For a plugin.xml with runtime="runtime/common.jar": // jar:file:/D:/sandbox/unpackage1-3.1M7/eclipse/plugins/org.eclipse.emf.common/runtime/common.jar!/org/eclipse/common/CommonPlugin.class // // For a plugin.xml with runtime="." where the plugin is jarred: // jar:file:/D:/sandbox/unpackage1-3.1M7/eclipse/plugins/org.eclipse.emf.common.jar!/org/eclipse/common/CommonPlugin.class // // For a plugin.xml with runtime="." where the plugin is not jarred. // file:/D:/sandbox/unpackage1-3.1M7/eclipse/plugins/org.eclipse.emf.common/org/eclipse/emf/common/CommonPlugin.class // // Running in PDE with bin on classpath: // file:/D:/sandbox/unpackage1-3.1M7/eclipse/plugins/org.eclipse.emf.common/bin/org/eclipse/emf/common/CommonPlugin.class //
EMF,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 18 of value (byte) 33 // Fill 2 of value (byte) -87
EMF,WITHOUT_CLASSIFICATION,// Check for a count i.e. a '.' followed by a number. //
EMF,WITHOUT_CLASSIFICATION,// Look for trailing count. //
EMF,WITHOUT_CLASSIFICATION,// Look for a matching named element. //
EMF,WITHOUT_CLASSIFICATION,// return eContainerFeatureID;
EMF,WITHOUT_CLASSIFICATION,// Find the uppermost class loader in the hierarchy that can load the class. //
EMF,WITHOUT_CLASSIFICATION,// Fill 6 of value (byte) -87 // Fill 4 of value (byte) 33 // Fill 6 of value (byte) -87
EMF,WITHOUT_CLASSIFICATION,// JControlModel.class is used with classNames that were not found //
EMF,WITHOUT_CLASSIFICATION,// Fill 33 of value (byte) -19 // Fill 7 of value (byte) 33 // Fill 20 of value (byte) -87
EMF,WITHOUT_CLASSIFICATION,// Register with the upper most class loader that's able to load the class. //
EMF,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) 33 // Fill 3 of value (byte) -19
EMF,WITHOUT_CLASSIFICATION,// This let's us test whether the string exists as a file. // If not we try as a URI. //
EMF,WITHOUT_CLASSIFICATION,// ...or if it's a wildcard or group feature.  Also make it FeatureMap-typed. //
EMF,WITHOUT_CLASSIFICATION,// First try to see if this class has an eInstance  //
EMF,WITHOUT_CLASSIFICATION,// Try and get the resource selection to determine a current directory for the file dialog. //
EMF,WITHOUT_CLASSIFICATION,// Remember the file. //
EMF,WITHOUT_CLASSIFICATION,// Do the work within an operation. //
EMF,WITHOUT_CLASSIFICATION,// no authority: use base's
EMF,WITHOUT_CLASSIFICATION,// Create a resource set //
EMF,WITHOUT_CLASSIFICATION,"/*   * (non-Javadoc)   *    * @see org.eclipse.emf.ecore.util.ExtendedMetaData#getNamespace(org.eclipse.emf.ecore.EPackage)   */"
EMF,WITHOUT_CLASSIFICATION,// Get the URI of the model file. //
EMF,WITHOUT_CLASSIFICATION,// Returns true if the given value is an archive scheme as defined by // the org.eclipse.emf.common.util.URI.archiveSchemes system property. // By default "jar" "zip" and "archive" are considered archives.
EMF,WITHOUT_CLASSIFICATION,// If the feature is a bidirectional reference with a multiplicity-many reverse a composite reverse // or a multiplicity-1 reverse that is already set (on value) then we'll switch things around and  // execute this command a little differently because otherwise it's not undoable. //
EMF,WITHOUT_CLASSIFICATION,// Add the initial model object to the contents. //
EMF,WITHOUT_CLASSIFICATION,// If a sibling has been specified add the best index possible to each CommandParameter. //
EMF,WITHOUT_CLASSIFICATION,// Save the contents of the resource to the file system. //
EMF,WITHOUT_CLASSIFICATION,// There are attributes to handle.
EMF,WITHOUT_CLASSIFICATION,// Make sure the file ends in ".ecore". //
EMF,WITHOUT_CLASSIFICATION,// genPackage can be a broken proxy
EMF,WITHOUT_CLASSIFICATION,// Create a page set the title and the initial model file name. //
EMF,WITHOUT_CLASSIFICATION,// We never directly set a multiplicity-many feature to a list directly.  Instead we remove the old values // values move the values that remain and insert the new values.  If all old values are removed we'll still // set it to an empty list or unset it as appropriate.  //
EMF,WITHOUT_CLASSIFICATION,// Get the resource... //
EMF,WITHOUT_CLASSIFICATION,// This gives us a directory... //
EMF,WITHOUT_CLASSIFICATION,// Set this for the container. //
EMF,WITHOUT_CLASSIFICATION,// if the relative path is empty or ends in an empty segment a parent  // reference or a self reference add a trailing separator to a // non-empty path
EMF,WITHOUT_CLASSIFICATION,// This returns a name like employeeNumber formatted like 'Employee Number' // This returns the same as getCapName unless it starts with "is" in which case the "is" is stripped  // This returns the name to be used in accessor method names; it's the same as getCapName unless this is the key or value of a map entry for which "Typed" is prepended // This returns the name of the get array-based accessor method for the list feature. // This returns the name of the get accessor method for the feature i.e. either "is" or "get" is prefixed to getAccessorName
EMF,WITHOUT_CLASSIFICATION,// For a many-to-many association the command can only be undoable if the value or owner is last in its // respective list since the undo will include an inverse add.  So if the value is last but the owner is // not we create an undoable compound command that removes from the opposite end and then inserts the new // value. //
EMF,WITHOUT_CLASSIFICATION,// eVirtualIndexBits[offset] = newIndexBits;
EMF,WITHOUT_CLASSIFICATION,// If there is no list to add to no collection or an empty collection from which to add or the index is out of range... //
EMF,WITHOUT_CLASSIFICATION,// eVirtualValues = newValues;
EMF,WITHOUT_CLASSIFICATION,// This is package  // so check the package information if this is in cat file. // If it is then load the .cat file into the tree thereby traversing it; // otherwise just traverse the tree. //
EMF,WITHOUT_CLASSIFICATION,// no device: use base's
EMF,WITHOUT_CLASSIFICATION,// Add a listener to set the most recent command's affected objects to be the selection of the viewer with focus. //
EMF,WITHOUT_CLASSIFICATION,// Setting at an index. Make sure the index is valid the type is valid and the value isn't already in a // unique feature. Record the old value. //
EMF,WITHOUT_CLASSIFICATION,// since base must be hierarchical and since a non-hierarchical URI // must have both scheme and opaque part the complete absolute URI is // needed to resolve to a non-hierarchical URI
EMF,WITHOUT_CLASSIFICATION,// Make sure it's okay. //
EMF,WITHOUT_CLASSIFICATION,// If the other end is a many then we should remove the owner from the old value's opposite feature so that undo will put it back. //
EMF,WITHOUT_CLASSIFICATION,// Look for a likely plugin name. //
EMF,WITHOUT_CLASSIFICATION,// Create type parameters
EMF,WITHOUT_CLASSIFICATION,//if found "no data" just return null
EMF,WITHOUT_CLASSIFICATION,// If it's a platform plugin URI include it in the map. //
EMF,WITHOUT_CLASSIFICATION,// Keep track of all the entry features that are already in the feature map and that will be added excluding // XML text CDATA and comments (if we're in a mixed type). //
EMF,WITHOUT_CLASSIFICATION,// else keep authority device path and query
EMF,WITHOUT_CLASSIFICATION,// Determine the values to be added and add them at the right position. //
EMF,WITHOUT_CLASSIFICATION,// note: it's okay for two URIs to share a segments array since // neither will ever modify it
EMF,WITHOUT_CLASSIFICATION,// Find the fragment root so that we can generate to the right location (by default). //
EMF,WITHOUT_CLASSIFICATION,"/*   * Returns the base portion of the dynamic template path.   */"
EMF,WITHOUT_CLASSIFICATION,"/*   * (non-Javadoc)   *    * @see org.eclipse.ui.IActionDelegate#run(org.eclipse.jface.action.IAction)   */"
EMF,WITHOUT_CLASSIFICATION,// Remember it. //
EMF,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //
EMF,WITHOUT_CLASSIFICATION,// Now we could check that the adapter implements interface ITableItemFontProvider. //
EMF,WITHOUT_CLASSIFICATION,// It's okay for there not be a precompiled template so fail quietly.
EMF,WITHOUT_CLASSIFICATION,// We don't need to encode here because the only platform resource URIs in the map are for projects // whose names are the same as corresponding plug-in IDs and hence never need to be encoded // (see EcorePlugin.computePlatformResourceToPlatformPluginMap()). //
EMF,WITHOUT_CLASSIFICATION,// There must be at least one match. //
EMF,WITHOUT_CLASSIFICATION,"/*     * (non-Javadoc) Method declared on Dialog.     */"
EMF,WITHOUT_CLASSIFICATION,// GenTypeParameter
EMF,WITHOUT_CLASSIFICATION,// This implements the following order of preference: //   1. full refresh and update //   2. full refresh (add update if necessary) //   3. refresh element with update //   4. refresh element (if necessary) //   5. update element //
EMF,WITHOUT_CLASSIFICATION,// GenTypedElement
EMF,WITHOUT_CLASSIFICATION,// The try/catch provides backwards compatibility with the old resource // key "_UI_CreateChild_label" and should be removed at the next // release when we can expect users to regenerate. //
EMF,WITHOUT_CLASSIFICATION,// EATM Color startColor = display.getSystemColor(SWT.COLOR_LIST_SELECTION);
EMF,WITHOUT_CLASSIFICATION,//GenRuntimeVersion
EMF,WITHOUT_CLASSIFICATION,// These will be the children belonging to this feature. //
EMF,WITHOUT_CLASSIFICATION,//GenModelPackage
EMF,WITHOUT_CLASSIFICATION,// There is no executable command so we'd better nix the whole deal. //
EMF,WITHOUT_CLASSIFICATION,// this returns either "attribute" "attribute list" "reference" or "reference list"
EMF,WITHOUT_CLASSIFICATION,// Do the encoding. //
EMF,WITHOUT_CLASSIFICATION,// Get the target object from the item widget and the mouse location in it. //
EMF,WITHOUT_CLASSIFICATION,// add variable fragment to new declaration
EMF,WITHOUT_CLASSIFICATION,// Determine if we can create a valid command at the current location. //
EMF,WITHOUT_CLASSIFICATION,// Load the resource through the editing domain. //
EMF,WITHOUT_CLASSIFICATION,"/*   * (non-Javadoc)   *    * @see org.eclipse.emf.ecore.util.ExtendedMetaData#getType(org.eclipse.emf.ecore.EPackage   *      java.lang.String)   */"
EMF,WITHOUT_CLASSIFICATION,"/** * <!-- begin-user-doc --> * The <b>Adapter Factory</b> for the model. * It provides an adapter <code>createXXX</code> method for each class of the model. * <!-- end-user-doc --> * @see org.eclipse.emf.mapping.ecore2xml.Ecore2XMLPackage * @generated */"
EMF,WITHOUT_CLASSIFICATION,// Otherwise the source should be available now as event.data and we // can create the command. //
EMF,WITHOUT_CLASSIFICATION,// Either the IEditingDomainItemProvider or ITreeItemContentProvider item provider interface can give us // the children. //
EMF,WITHOUT_CLASSIFICATION,"/** * <!-- begin-user-doc --> * The <b>Switch</b> for the model's inheritance hierarchy. * It supports the call {@link #doSwitch(EObject) doSwitch(object)} * to invoke the <code>caseXXX</code> method for each class of the model * starting with the actual class of the object * and proceeding up the inheritance hierarchy * until a non-null result is returned * which is the result of the switch. * <!-- end-user-doc --> * @see org.eclipse.emf.mapping.ecore2xml.Ecore2XMLPackage * @generated */"
EMF,WITHOUT_CLASSIFICATION,//GenModelFactory
EMF,WITHOUT_CLASSIFICATION,// current document reference: keep no path or query
EMF,WITHOUT_CLASSIFICATION,// Ignore if there is not substantial change. //
EMF,WITHOUT_CLASSIFICATION,// lower all except the last upper case character if there are // more than one upper case characters in the beginning. // e.g. XSDElementContent -> xsdElementContent // However if the whole string is upper case the whole string // is turned into lower case. // e.g. CPU -> cpu
EMF,WITHOUT_CLASSIFICATION,// Look for each unwrapped object as a value of a wrapper replacing it with the first one found. //
EMF,WITHOUT_CLASSIFICATION,// GenAnnotation
EMF,WITHOUT_CLASSIFICATION,// It must be an unsettable feature to be empty and considered set. //
EMF,WITHOUT_CLASSIFICATION,// matching authorities and no device or path removal
EMF,WITHOUT_CLASSIFICATION,// always keep fragment even if null and use scheme from base; // no validation needed since all components are from existing URIs
EMF,WITHOUT_CLASSIFICATION,// Check to see if a container is being put into a contained object. //
EMF,WITHOUT_CLASSIFICATION,//(new AddCommand(domain mapping mapping.ePackageMapping().getMapping_Nested() siblingsToReparent));
EMF,WITHOUT_CLASSIFICATION,// // Static initialization //
EMF,WITHOUT_CLASSIFICATION,/* Trick to import java.util.* without warnings */
EMF,WITHOUT_CLASSIFICATION,// Do allow an existing MANIFEST.MF to be overwritten since it may have been created as part of an empty EMF project. // Use the existence of a plugin.xml as a guard against overwriting in a project that has already been generated. //
EMF,WITHOUT_CLASSIFICATION,// If there isn't an executable command we should maybe try a copy operation but only if we're allowed and not doing a link. //
EMF,WITHOUT_CLASSIFICATION,"/*     * The type string must be qualified by its package uri e.g. DTD.xmi:DTDElement.     * The package uri is used to look up the package by calling RefRegister.getPackage(uri).     */"
EMF,WITHOUT_CLASSIFICATION,// This will be the default return value. //
EMF,WITHOUT_CLASSIFICATION,"/*   * (non-Javadoc)   *    * @see org.eclipse.emf.mapping.action.AddRootBottomAction#getBottomsToAdd()   */"
EMF,WITHOUT_CLASSIFICATION,// Try again. //
EMF,WITHOUT_CLASSIFICATION,// Otherwise we could check that the adapter implements interface IItemColorProvider. //
EMF,WITHOUT_CLASSIFICATION,// Now we could check that the adapter implements interface ITableItemColorProvider. //
EMF,WITHOUT_CLASSIFICATION,// This turns a featureless set command into an operation to create a mapping. // This is invoked during drag and drop. //
EMF,WITHOUT_CLASSIFICATION,//GenEnumImpl
EMF,WITHOUT_CLASSIFICATION,// We've switch the operation! //
EMF,WITHOUT_CLASSIFICATION,// Select the new file resource in the current view. //
EMF,WITHOUT_CLASSIFICATION,// If the type isn't Object we need to cast. If it's a primitive we need to unbox. //
EMF,WITHOUT_CLASSIFICATION,// use a stack to accumulate segments of base except for the last // (i.e. skip trailing separator and anything following it) and of // relative path
EMF,WITHOUT_CLASSIFICATION,// Now we want to find all the other objects with this same parent. // So we can collection siblings together and give the parent control over their removal. //
EMF,WITHOUT_CLASSIFICATION,// We can't have a null name in case we're using EMOF serialization. //
EMF,WITHOUT_CLASSIFICATION,// Determine the object's parent. //
EMF,WITHOUT_CLASSIFICATION,// If it's an interface then it will be treated as an EClass //
EMF,WITHOUT_CLASSIFICATION,// this returns either "EAttribute" or "EReference"
EMF,WITHOUT_CLASSIFICATION,// Continue to compute the offset.
EMF,WITHOUT_CLASSIFICATION,// Defer the handling of the opposite. //
EMF,WITHOUT_CLASSIFICATION,// this guard is for extra security but should not be necessary
EMF,WITHOUT_CLASSIFICATION,// Do this first for better error message during setEParameterProperties. //
EMF,WITHOUT_CLASSIFICATION,// set properties
EMF,WITHOUT_CLASSIFICATION,// Index counters into indices1 indices2 and indices.  //
EMF,WITHOUT_CLASSIFICATION,// Just remember it; it's encoded later during execution which is more efficient. //
EMF,WITHOUT_CLASSIFICATION,// Remove objects from the owner list by index starting from the end. //
EMF,WITHOUT_CLASSIFICATION,//GenModelFactoryImpl
EMF,WITHOUT_CLASSIFICATION,// We don't want to insert an object before or after itself... //
EMF,WITHOUT_CLASSIFICATION,// add IANA to Java encoding mappings.
EMF,WITHOUT_CLASSIFICATION,// Create a code formatter for this compilation unit if needed
EMF,WITHOUT_CLASSIFICATION,// This is the feedback we use to indicate drop on; it will only be used if the command is executable. //
EMF,WITHOUT_CLASSIFICATION,// Get the resource parent if its a file. //
EMF,WITHOUT_CLASSIFICATION,// We'd like the collection of replacements selected after this replace completes. //
EMF,WITHOUT_CLASSIFICATION,// Repeatedly select the lower index and corresponding object and advance past the selected pair. //
EMF,WITHOUT_CLASSIFICATION,// Wrap any new children and add them to the map. Remove each current child from the set of old children. //
EMF,WITHOUT_CLASSIFICATION,// Ignore this soft dependency when it's not satisfied.
EMF,WITHOUT_CLASSIFICATION,// Simply remove the object from the owner list. //
EMF,WITHOUT_CLASSIFICATION,// Make up a unique new name here. //
EMF,WITHOUT_CLASSIFICATION,// Prepare for CreateChild item addition or removal. //
EMF,WITHOUT_CLASSIFICATION,// Check all the siblings to see which if any should now be nested under this new mapping. // The are accumulated into a list so that they can be removed as a single command with a single notification. //
EMF,WITHOUT_CLASSIFICATION,// J9 2.2 has problems assigning null to a Class variable. //
EMF,WITHOUT_CLASSIFICATION,// always returns original value
EMF,WITHOUT_CLASSIFICATION,// Use the original to do the add but only if it's of the same type as the copy. // This ensures that if there is conversion being done as part of the copy // as would be the case for a cross domain copy in the mapping framework // that we do actually use the converted instance. //
EMF,WITHOUT_CLASSIFICATION,// add added super interfaces to the array
