projectname,classification,commenttext
JEdit,WITHOUT_CLASSIFICATION,"//System.err.println(""y="" + y + ""offsetY="" + offsetY //	+ ""size.height="" + size.height //	+ ""win.height="" + win.getHeight());"
JEdit,WITHOUT_CLASSIFICATION,// not in settings directory or jEdit home directory. // no need to reload anything.
JEdit,WITHOUT_CLASSIFICATION,// Number of subexpressions in this token.
JEdit,WITHOUT_CLASSIFICATION,//{{{ getFiles() method
JEdit,WITHOUT_CLASSIFICATION,// // The current XML handler interface. //
JEdit,WITHOUT_CLASSIFICATION,// don't show splash screen if there is a file named // 'nosplash' in the settings directory
JEdit,WITHOUT_CLASSIFICATION,// Generate the code implementing the alternate constructor switch
JEdit,WITHOUT_CLASSIFICATION,//{{{ getPrevVisibleLine() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ saveSettings() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ setMessageAndClear() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ removeMarker() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ preferredLayoutSize() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ TextAreaDialog constructor
JEdit,WITHOUT_CLASSIFICATION,// if a directory is selected create new dir in there. // if a file is selected create new dir inside its parent.
JEdit,WITHOUT_CLASSIFICATION,"/* For example if the current fileset is a directory		 * C+g will find the next match within that fileset.		 * This can be annoying if you have just done an		 * incremental search and want the next occurrence		 * in the current buffer. */"
JEdit,WITHOUT_CLASSIFICATION,// coming out of background mode. // no views open. // no buffers open if args empty.
JEdit,WITHOUT_CLASSIFICATION,/*isStatic*/
JEdit,WITHOUT_CLASSIFICATION,// replaces GOTO with GOTO_W JSR with JSR_W and IFxxx <l> with // IFNOTxxx <l'> GOTO_W <l> where IFNOTxxx is the "opposite" opcode // of IFxxx (i.e. IFNE for IFEQ) and where <l'> designates the // instruction just after the GOTO_W.
JEdit,WITHOUT_CLASSIFICATION,"/* to avoid data loss only do this if the above			 * completed successfully */"
JEdit,WITHOUT_CLASSIFICATION,"/* TableColumn col1 = getColumnModel().getColumn(0);		col1.setMinWidth(20);		col1.setMaxWidth(20);		col1.setPreferredWidth(20); */"
JEdit,WITHOUT_CLASSIFICATION,// because this method is called for *every* VFS update // we don't want to scan the tree all the time. So we // use the following algorithm to determine if the path // might be part of the tree: // - if the path starts with the browser's current directory //   we do the tree scan // - if the browser's directory is 'favorites:' -- we have to //   do the tree scan as every path can appear under the //   favorites list // - if the browser's directory is 'roots:' and path is on //   the local filesystem do a tree scan
JEdit,WITHOUT_CLASSIFICATION,//{{{ saveUserProps() method
JEdit,WITHOUT_CLASSIFICATION,/*fromValue*/
JEdit,WITHOUT_CLASSIFICATION,//{{{ setFrames() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ loadPluginProps() method
JEdit,WITHOUT_CLASSIFICATION,"/*             * Compute MTF values for the selectors.             */"
JEdit,WITHOUT_CLASSIFICATION,// Number of characters in 'buf' array. // InputStream.read() doesn't always fill the // array (eg the file size is not a multiple of // IOBUFSIZE or it is a GZipped file etc)
JEdit,WITHOUT_CLASSIFICATION,//{{{ WindowTableModel class
JEdit,WITHOUT_CLASSIFICATION,//{{{ setMessageComponent() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ removeUpdate() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ updateCaretStatus() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ WorkThreadListener implementation
JEdit,WITHOUT_CLASSIFICATION,// Primitive (not null or void) to Object.class type
JEdit,WITHOUT_CLASSIFICATION,//}}} //{{{ TERMINATE
JEdit,WITHOUT_CLASSIFICATION,//{{{ getActionNames() method
JEdit,WITHOUT_CLASSIFICATION,// don't obscure existing message
JEdit,WITHOUT_CLASSIFICATION,/* boolean */
JEdit,WITHOUT_CLASSIFICATION,// so if view is closed in the meantime...
JEdit,WITHOUT_CLASSIFICATION,// General case - performe the instanceof based on assignability
JEdit,WITHOUT_CLASSIFICATION,//{{{ findWordEnd() method
JEdit,WITHOUT_CLASSIFICATION,/* can happen when switching buffers sometimes */
JEdit,WITHOUT_CLASSIFICATION,// for backwards compatibility
JEdit,WITHOUT_CLASSIFICATION,//{{{ setMessage() method
JEdit,WITHOUT_CLASSIFICATION,"/*		The interpretation of an ambiguous name is context sensitive.		We disallow a generic eval( ).	*/"
JEdit,WITHOUT_CLASSIFICATION,// Begin BeanShell Modification - moved body to overloaded getMessage()
JEdit,WITHOUT_CLASSIFICATION,// updates max locals only (no stack change)
JEdit,WITHOUT_CLASSIFICATION,//{{{ getCacheableActionNames() method
JEdit,WITHOUT_CLASSIFICATION,// resolves previous forward references to label if any
JEdit,WITHOUT_CLASSIFICATION,// End BeanShell Modification - override error methods and toString
JEdit,WITHOUT_CLASSIFICATION,/* package-private for speed */
JEdit,WITHOUT_CLASSIFICATION,//{{{ createPosition() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ contains() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ componentResized() method
JEdit,WITHOUT_CLASSIFICATION,"/* 			Here we catch any EvalError from the interpreter because we are			using it as a tool to load the command not as part of the			execution path.		*/"
JEdit,WITHOUT_CLASSIFICATION,//{{{ Action hints
JEdit,WITHOUT_CLASSIFICATION,//{{{ getProperty() method
JEdit,WITHOUT_CLASSIFICATION,// this.index is index of next pos relative to charAt(0)
JEdit,WITHOUT_CLASSIFICATION,//{{{ setProperty() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ size() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ addPluginProps() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ removePluginProps() method
JEdit,WITHOUT_CLASSIFICATION,// set flag that next should fail next time?
JEdit,WITHOUT_CLASSIFICATION,// Listener interfaces
JEdit,WITHOUT_CLASSIFICATION,//{{{ getDefaultRootElement() method
JEdit,WITHOUT_CLASSIFICATION,//actions.clear();
JEdit,WITHOUT_CLASSIFICATION,//}}} //{{{ Counterclockwise rotation
JEdit,WITHOUT_CLASSIFICATION,// sanity check during development
JEdit,WITHOUT_CLASSIFICATION,//{{{ getStandardRuleSet() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ removeNotify() method
JEdit,WITHOUT_CLASSIFICATION,// NON-WHITESPACE OPERATOR //  \S
JEdit,WITHOUT_CLASSIFICATION,// Error conditions from GNU regcomp(3) manual
JEdit,WITHOUT_CLASSIFICATION,//{{{ copy() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ setDirectory() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ paintComponent() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ bufferClosed() method
JEdit,WITHOUT_CLASSIFICATION,// updates the global max stack size
JEdit,WITHOUT_CLASSIFICATION,//{{{ removeLayoutComponent() method //}}}
JEdit,WITHOUT_CLASSIFICATION,// case of a backward jump with an offset >= -32768 or of a forward jump // with of course an unknown offset. In these cases we store the offset // in 2 bytes (which will be increased in resizeInstructions if needed).
JEdit,WITHOUT_CLASSIFICATION,//{{{ ToolTipLabel class
JEdit,WITHOUT_CLASSIFICATION,// 2-byte sequence: 00000yyyyyxxxxxx = 110yyyyy 10xxxxxx
JEdit,WITHOUT_CLASSIFICATION,// NULL return null as type... we currently use null type to indicate  // loose typing throughout bsh.
JEdit,WITHOUT_CLASSIFICATION,//{{{ MouseHandler class
JEdit,WITHOUT_CLASSIFICATION,// visitInsn // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // visitIntInsn // - // visitLdcInsn //int LDC_W = 19;           // - //int LDC2_W = 20;          // - // visitVarInsn // - // - // - // - //int ILOAD_0 = 26;         // - //int ILOAD_1 = 27;         // - //int ILOAD_2 = 28;         // - //int ILOAD_3 = 29;         // - //int LLOAD_0 = 30;         // - //int LLOAD_1 = 31;         // - //int LLOAD_2 = 32;         // - //int LLOAD_3 = 33;         // - //int FLOAD_0 = 34;         // - //int FLOAD_1 = 35;         // - //int FLOAD_2 = 36;         // - //int FLOAD_3 = 37;         // - //int DLOAD_0 = 38;         // - //int DLOAD_1 = 39;         // - //int DLOAD_2 = 40;         // - //int DLOAD_3 = 41;         // - //int ALOAD_0 = 42;         // - //int ALOAD_1 = 43;         // - //int ALOAD_2 = 44;         // - //int ALOAD_3 = 45;         // - // visitInsn // - // - // - // - // - // - // - // visitVarInsn // - // - // - // - //int ISTORE_0 = 59;        // - //int ISTORE_1 = 60;        // - //int ISTORE_2 = 61;        // - //int ISTORE_3 = 62;        // - //int LSTORE_0 = 63;        // - //int LSTORE_1 = 64;        // - //int LSTORE_2 = 65;        // - //int LSTORE_3 = 66;        // - //int FSTORE_0 = 67;        // - //int FSTORE_1 = 68;        // - //int FSTORE_2 = 69;        // - //int FSTORE_3 = 70;        // - //int DSTORE_0 = 71;        // - //int DSTORE_1 = 72;        // - //int DSTORE_2 = 73;        // - //int DSTORE_3 = 74;        // - //int ASTORE_0 = 75;        // - //int ASTORE_1 = 76;        // - //int ASTORE_2 = 77;        // - //int ASTORE_3 = 78;        // - // visitInsn // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // visitIincInsn // visitInsn // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // visitJumpInsn // - // - // - // - // - // - // - // - // - // - // - // - // - // - // - // visitVarInsn // visiTableSwitchInsn // visitLookupSwitch // visitInsn // - // - // - // - // - // visitFieldInsn // - // - // - // visitMethodInsn // - // - // - //int UNUSED = 186;         // NOT VISITED // visitTypeInsn // visitIntInsn // visitTypeInsn // visitInsn // - // visitTypeInsn // - // visitInsn // - //int WIDE = 196;           // NOT VISITED // visitMultiANewArrayInsn // visitJumpInsn // - //int GOTO_W = 200;         // - //int JSR_W = 201;          // -
JEdit,WITHOUT_CLASSIFICATION,//{{{ quicksort() method
JEdit,WITHOUT_CLASSIFICATION,// hopefully another caret update will come?
JEdit,WITHOUT_CLASSIFICATION,// 1st step: // As explained above resizing an instruction may require to resize another // one which may require to resize yet another one and so on. The first // step of the algorithm consists in finding all the instructions that // need to be resized without modifying the code. This is done by the // following "fix point" algorithm: // - parse the code to find the jump instructions whose offset will need //   more than 2 bytes to be stored (the future offset is computed from the //   current offset and from the number of bytes that will be inserted or //   removed between the source and target instructions). For each such //   instruction adds an entry in (a copy of) the indexes and sizes arrays //   (if this has not already been done in a previous iteration!) // - if at least one entry has been added during the previous step go back //   to the beginning otherwise stop. // In fact the real algorithm is complicated by the fact that the size of // TABLESWITCH and LOOKUPSWITCH instructions depends on their position in // the bytecode (because of padding). In order to ensure the convergence of // the algorithm the number of bytes to be added or removed from these // instructions is over estimated during the previous loop and computed // exactly only after the loop is finished (this requires another pass to // parse the bytecode of the method).
JEdit,WITHOUT_CLASSIFICATION,// nodes remember from where they were sourced
JEdit,WITHOUT_CLASSIFICATION,// jump offset // GOTO_W
JEdit,WITHOUT_CLASSIFICATION,// this should never throw an exception.
JEdit,WITHOUT_CLASSIFICATION,// This reloads the token marker and sends a message // which causes edit panes to repaint their text areas
JEdit,WITHOUT_CLASSIFICATION,"/* Determine installation directory.		 * If the jedit.home property is set use that.		 * Then look for jedit.jar in the classpath.		 * If that fails assume this is the web start version. */"
JEdit,WITHOUT_CLASSIFICATION,// create a panel with a BoxLayout. Can't use Box here // because Box doesn't have setBorder().
JEdit,WITHOUT_CLASSIFICATION,"/*			Look ahead and short circuit evaluation of the rhs if:				we're a boolean AND and the lhs is false.		*/"
JEdit,WITHOUT_CLASSIFICATION,//int totalDraw = (n + 1 + NUM_OVERSHOOT_BYTES) + (n + NUM_OVERSHOOT_BYTES) + n + 65537; //compressOutOfMemory ( totalDraw n );
JEdit,WITHOUT_CLASSIFICATION,//{{{ setTemporaryProperty() method
JEdit,WITHOUT_CLASSIFICATION,// End BeanShell Modification - moved body to overloaded getMessage()
JEdit,WITHOUT_CLASSIFICATION,//{{{ unsetProperty() method
JEdit,WITHOUT_CLASSIFICATION,"/* 			Create the root ""bsh"" system object if it doesn't exist.		*/"
JEdit,WITHOUT_CLASSIFICATION,//{{{ resetProperty() method
JEdit,WITHOUT_CLASSIFICATION,// end JcmdProcessTest.java
JEdit,WITHOUT_CLASSIFICATION,// Check that the attribute doesn't // already exist!
JEdit,WITHOUT_CLASSIFICATION,// // helper methods //
JEdit,WITHOUT_CLASSIFICATION,// We have to open our own stream // to the URL.
JEdit,WITHOUT_CLASSIFICATION,//{{{ getActiveView() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ charData() method
JEdit,WITHOUT_CLASSIFICATION,"/*         * Nodes and heap entries run from 1.  Entry 0         * for both the heap and nodes is a sentinel.         */"
JEdit,WITHOUT_CLASSIFICATION,// if any directories are selected add // them otherwise add current directory
JEdit,WITHOUT_CLASSIFICATION,//{{{ getBottomDockingArea() method
JEdit,WITHOUT_CLASSIFICATION,//}}} //{{{ KEY_TYPED...
JEdit,WITHOUT_CLASSIFICATION,//{{{ getTime() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ DockableWindowManager constructor
JEdit,WITHOUT_CLASSIFICATION,//Font font = UIManager.getFont("Label.font");
JEdit,WITHOUT_CLASSIFICATION,// NON-ALPHANUMERIC OPERATOR //  \W
JEdit,WITHOUT_CLASSIFICATION,"/*             * Now ftab contains the first loc of every small bucket.             * Calculate the running order from smallest to largest             * big bucket.             */"
JEdit,WITHOUT_CLASSIFICATION,"/*         * Now the selectors.         */"
JEdit,WITHOUT_CLASSIFICATION,//{{{ Clock constructor
JEdit,WITHOUT_CLASSIFICATION,//{{{ makeServerScript() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ Clock class
JEdit,WITHOUT_CLASSIFICATION,// don't show menu items to dock into a plain view
JEdit,WITHOUT_CLASSIFICATION,// returns Object covering both Double and Boolean return types
JEdit,WITHOUT_CLASSIFICATION,// this is package-private so that the painter can use it without // having to call getSelection() (which involves an array copy)
JEdit,WITHOUT_CLASSIFICATION,// -------------------------------------------------------------------------- // Constructor // --------------------------------------------------------------------------
JEdit,WITHOUT_CLASSIFICATION,// do operating system specific stuff (creating startup // scripts installing man pages etc.)
JEdit,WITHOUT_CLASSIFICATION,//{{{ HistoryTextField constructor
JEdit,WITHOUT_CLASSIFICATION,//{{{ TreeHandler class
JEdit,WITHOUT_CLASSIFICATION,//{{{ DockableWindowCompare class
JEdit,WITHOUT_CLASSIFICATION,// Read the default value.
JEdit,WITHOUT_CLASSIFICATION,"/*             * Use simpleSort() since the full sorting mechanism             * has quite a large constant overhead.             */"
JEdit,WITHOUT_CLASSIFICATION,"/*         * In the various block-sized structures live data runs         * from 0 to last+NUM_OVERSHOOT_BYTES inclusive.  First         * set up the overshoot area for block.         */"
JEdit,WITHOUT_CLASSIFICATION,//{{{ showPopupMenu() method
JEdit,WITHOUT_CLASSIFICATION,//lhs.assign( null false );
JEdit,WITHOUT_CLASSIFICATION,// pushes handler block onto the stack of blocks to be visited
JEdit,WITHOUT_CLASSIFICATION,// End BeanShell Modification - added sourceFile info
JEdit,WITHOUT_CLASSIFICATION,// failsafe set the Line as the origin of the error.
JEdit,WITHOUT_CLASSIFICATION,"/*                 * copy 1                 */"
JEdit,WITHOUT_CLASSIFICATION,//{{{ doAWTRequests() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ propertiesChanged() method
JEdit,WITHOUT_CLASSIFICATION,"/*			We jump through some hoops here to handle arbitrary cases like			unset(""bsh.foo"");		*/"
JEdit,WITHOUT_CLASSIFICATION,// // Utility flag: have we noticed a CR while reading the last // data chunk?  If so we will have to go back and normalise // CR/LF. //
JEdit,WITHOUT_CLASSIFICATION,// add the source file info and throw again
JEdit,WITHOUT_CLASSIFICATION,/* this ensures that the first line is always visible */
JEdit,WITHOUT_CLASSIFICATION,"/*  					Don't auto-unwrap wrappers (preserve identity semantics)					FALL THROUGH TO OBJECT OPERATIONS BELOW.				*/"
JEdit,WITHOUT_CLASSIFICATION,// optimization for common case
JEdit,WITHOUT_CLASSIFICATION,// end source and eval
JEdit,WITHOUT_CLASSIFICATION,//{{{ isVisible() method
JEdit,WITHOUT_CLASSIFICATION,// this notifies each display manager editing this // buffer of the screen line count change
JEdit,WITHOUT_CLASSIFICATION,// end primary set and get methods
JEdit,WITHOUT_CLASSIFICATION,// No it is not.
JEdit,WITHOUT_CLASSIFICATION,//{{{ getEnterAddsToHistory() method
JEdit,WITHOUT_CLASSIFICATION,// Careful here: // else fall through to override and install the new typed version
JEdit,WITHOUT_CLASSIFICATION,//{{{ getAfterCaretTextArea() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ removeExtendedAttributes() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ ScrollLineCount class
JEdit,WITHOUT_CLASSIFICATION,// Default is c:\windows under win98 $HOME under Unix
JEdit,WITHOUT_CLASSIFICATION,//{{{ MemoryStatus constructor
JEdit,WITHOUT_CLASSIFICATION,"/*this originally handled postfix array dimensions...void VariableDeclaratorId() #VariableDeclaratorId :{ Token t; }{  t=<IDENTIFIER> { jjtThis.name = t.image; }  ( ""["" ""]"" { jjtThis.addUndefinedDimension(); } )*}*/"
JEdit,WITHOUT_CLASSIFICATION,//{{{ setSelectAllOnFocus() method
JEdit,WITHOUT_CLASSIFICATION,// If this is a unary increment of decrement (either pre or postfix) // then we need an LHS to which to assign the result.  Otherwise // just do the unary operation for the value.
JEdit,WITHOUT_CLASSIFICATION,// adds the instruction to the bytecode of the method
JEdit,WITHOUT_CLASSIFICATION,// End ConsoleInterface
JEdit,WITHOUT_CLASSIFICATION,"/*             * Recompute the tables based on the accumulated frequencies.             */"
JEdit,WITHOUT_CLASSIFICATION,//{{{ newView() method
JEdit,WITHOUT_CLASSIFICATION,"/*	Note: this class is final because we may test == Primitive.class in places.	If we need to change that search for those tests.*/"
JEdit,WITHOUT_CLASSIFICATION,// show 'close' item if at least one selected // file is currently open
JEdit,WITHOUT_CLASSIFICATION,//{{{ setEnterAddsToHistory() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ getSelectAllOnFocus() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ doTypeSelect() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ splitVertically() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ getInstantPopups() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ setInstantPopups() method
JEdit,WITHOUT_CLASSIFICATION,// check if download failed
JEdit,WITHOUT_CLASSIFICATION,// so that it doesn't resize...
JEdit,WITHOUT_CLASSIFICATION,// Look for a known signature.
JEdit,WITHOUT_CLASSIFICATION,//{{{ addToolBar() method
JEdit,WITHOUT_CLASSIFICATION,// Set the new status
JEdit,WITHOUT_CLASSIFICATION,// next succeeds // is a match // try next option
JEdit,WITHOUT_CLASSIFICATION,//{{{ mousePressed() method
JEdit,WITHOUT_CLASSIFICATION,// Add the '0-repeats' index // positions.elementAt(z) == position [] in input after <<z>> matches
JEdit,WITHOUT_CLASSIFICATION,//{{{ doBackwardSearch() method
JEdit,WITHOUT_CLASSIFICATION,// invalidate the old selection
JEdit,WITHOUT_CLASSIFICATION,//{{{ ColorPickerDialog class
JEdit,WITHOUT_CLASSIFICATION,"/* fireTableRowsInserted(startIndex + 1				startIndex + list.size() + 1); */"
JEdit,WITHOUT_CLASSIFICATION,//{{{ processKeyEvent() method
JEdit,WITHOUT_CLASSIFICATION,// These variables are package scope for fast access within the engine // execution flags this match was made using
JEdit,WITHOUT_CLASSIFICATION,//{{{ getModel() method
JEdit,WITHOUT_CLASSIFICATION,// ZERO-OR-ONE REPEAT OPERATOR / STINGY MATCHING OPERATOR //  ? | \? depending on RE_BK_PLUS_QM //  not available if RE_LIMITED_OPS is set //  stingy matching if RE_STINGY_OPS is set and it follows a quantifier
JEdit,WITHOUT_CLASSIFICATION,//{{{ unsplit() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ getSelectedFiles() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ processMouseEvent() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ FocusHandler class
JEdit,WITHOUT_CLASSIFICATION,//{{{ mouseReleased() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ rename() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ PanelWindowContainer constructor
JEdit,WITHOUT_CLASSIFICATION,//   //  End mutable instance variables. // ---------------------------------------------------------
JEdit,WITHOUT_CLASSIFICATION,// Order of body and condition is swapped for do / while
JEdit,WITHOUT_CLASSIFICATION,// we don't want duplicate // entries in the kill ring
JEdit,WITHOUT_CLASSIFICATION,//{{{ DockBorder class
JEdit,WITHOUT_CLASSIFICATION,// Determine the current content type.
JEdit,WITHOUT_CLASSIFICATION,//{{{ getExpandOnInput() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ CompletionPopup constructor
JEdit,WITHOUT_CLASSIFICATION,//{{{ setExpandOnInput() method
JEdit,WITHOUT_CLASSIFICATION,// can't shift floats
JEdit,WITHOUT_CLASSIFICATION,//{{{ historyPrevious() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ MarkerHighlight class
JEdit,WITHOUT_CLASSIFICATION,// evaluate the expression
JEdit,WITHOUT_CLASSIFICATION,// if relative fix up to bsh.cwd
JEdit,WITHOUT_CLASSIFICATION,// UCS-4 must begin with "<!XML" // 0x00 0x00 0x00 0x3c: UCS-4 big-endian (1234)
JEdit,WITHOUT_CLASSIFICATION,// set transient fields
JEdit,WITHOUT_CLASSIFICATION,"/*			Lots of preconditions checked here...			Once things are running smoothly we might comment these out			(That's what assertions are for).		*/"
JEdit,WITHOUT_CLASSIFICATION,//{{{ equals() method
JEdit,WITHOUT_CLASSIFICATION,// converts temporary opcodes 202 to 217 (inclusive) 218 and 219 // to IFEQ ... JSR (inclusive) IFNULL and IFNONNULL
JEdit,WITHOUT_CLASSIFICATION,// no body?
JEdit,WITHOUT_CLASSIFICATION,// Read the first four bytes for // autodetection.
JEdit,WITHOUT_CLASSIFICATION,"/* Magic: UNTITLED is only set if newFile param to		 * constructor is set NEW_FILE is also set if file		 * doesn't exist on disk.		 *		 * This is so that we can tell apart files created		 * with jEdit.newFile() and those that just don't		 * exist on disk.		 *		 * Why do we need to tell the difference between the		 * two? jEdit.addBufferToList() checks if the only		 * opened buffer is an untitled buffer and if so		 * replaces it with the buffer to add. We don't want		 * this behavior to occur with files that don't		 * exist on disk; only untitled ones.		 */"
JEdit,WITHOUT_CLASSIFICATION,//{{{ mouseDragged() method
JEdit,WITHOUT_CLASSIFICATION,// in the future we will want something better // eg. having an 'evt' object passed to // EditAction.invoke().
JEdit,WITHOUT_CLASSIFICATION,// Read the XML/Encoding declaration.
JEdit,WITHOUT_CLASSIFICATION,/* new JEditLauncherOSTask(installer) */
JEdit,WITHOUT_CLASSIFICATION,//{{{ getSelectedColor() method
JEdit,WITHOUT_CLASSIFICATION,"/* When closing the last buffer the BufferUpdate.CLOSED			 * handler doesn't call setBuffer() because null buffers			 * are not supported. Instead it waits for the subsequent			 * 'Untitled' file creation. */"
JEdit,WITHOUT_CLASSIFICATION,//{{{ doForwardSearch() method
JEdit,WITHOUT_CLASSIFICATION,// Yay we're finally there
JEdit,WITHOUT_CLASSIFICATION,// creates a new Edge object or reuses one from the shared pool
JEdit,WITHOUT_CLASSIFICATION,// down arrow
JEdit,WITHOUT_CLASSIFICATION,// no parenthesis on previous line (prevLineParenWeight == 0) so the normal indenting rules are used
JEdit,WITHOUT_CLASSIFICATION,// have to do this because setText() sets index to -1
JEdit,WITHOUT_CLASSIFICATION,//{{{ HistoryBorder class
JEdit,WITHOUT_CLASSIFICATION,"/* Call this to reinitialize the node stack.  It is called     automatically by the parser's ReInit() method. */"
JEdit,WITHOUT_CLASSIFICATION,// Delete existing copy
JEdit,WITHOUT_CLASSIFICATION,//initCallStack( namespace );
JEdit,WITHOUT_CLASSIFICATION,//{{{ ColorWellButton constructor
JEdit,WITHOUT_CLASSIFICATION,//{{{ historyNext() method
JEdit,WITHOUT_CLASSIFICATION,// use the low-level property setting code // so that if we have a buffer-local // property with the same value as a default // later changes in the default don't affect // the buffer-local property
JEdit,WITHOUT_CLASSIFICATION,// null callstack one will be created for us
JEdit,WITHOUT_CLASSIFICATION,// according to krisk this looks better on OS X...
JEdit,WITHOUT_CLASSIFICATION,// replaces the temporary jump opcodes introduced by Label.resolve.
JEdit,WITHOUT_CLASSIFICATION,// Read an XML or text declaration.
JEdit,WITHOUT_CLASSIFICATION,// Search for a matching tuple and // return the string if we find one.
JEdit,WITHOUT_CLASSIFICATION,// Get the syntax token at 'offset' // only tokens with the same type will be checked for // the corresponding bracket
JEdit,WITHOUT_CLASSIFICATION,// so you the avid code reader should use MODES as the // DOCTYPE instead but we still let old catalogs through // to avoid annoying users.
JEdit,WITHOUT_CLASSIFICATION,// only select other whitespace in this case
JEdit,WITHOUT_CLASSIFICATION,// Attempt to detect the encoding.
JEdit,WITHOUT_CLASSIFICATION,//{{{ scrollDownPage() method
JEdit,WITHOUT_CLASSIFICATION,"/* fireTableRowsUpdated(indexindex);		fireTableRowsDeleted(index + 1lastIndex); */"
JEdit,WITHOUT_CLASSIFICATION,// initializes the previous Edge object...
JEdit,WITHOUT_CLASSIFICATION,// even though this class is called AbstractOptionPane it is not really // abstract since BufferOptions uses an instance of it to lay out its // components.
JEdit,WITHOUT_CLASSIFICATION,// Don't show the welcome message if jEdit was started // with the -nosettings switch
JEdit,WITHOUT_CLASSIFICATION,"/*			Child is array initializer.  Evaluate it and fill in the 			dimensions it returns.  Initialized arrays are always fully defined			(no undefined dimensions to worry about).  			The syntax uses the undefinedDimension count.			e.g. int [][] { 1 2 };		*/"
JEdit,WITHOUT_CLASSIFICATION,//{{{ spacesToTabs() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ doctypeDecl() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ loadSiteProps() method
JEdit,WITHOUT_CLASSIFICATION,/* they're too troublesome */
JEdit,WITHOUT_CLASSIFICATION,// case ClassWriter.MANA_INSN:
JEdit,WITHOUT_CLASSIFICATION,// Here we have seen an odd number of backslash's followed by a 'u'
JEdit,WITHOUT_CLASSIFICATION,//{{{ getLineOfOffset() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ getHandlerForFileName() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ dragAndDropCallback() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ KEY_PRESSED...
JEdit,WITHOUT_CLASSIFICATION,//{{{ maybeReloadDirectory() method
JEdit,WITHOUT_CLASSIFICATION,// // Entities //
JEdit,WITHOUT_CLASSIFICATION,//{{{ ColorWell class
JEdit,WITHOUT_CLASSIFICATION,//{{{ showClipText() method
JEdit,WITHOUT_CLASSIFICATION,// map loose return type to Object
JEdit,WITHOUT_CLASSIFICATION,//{{{ initTextArea() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ handleMessage() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ updateButtons() method
JEdit,WITHOUT_CLASSIFICATION,//{{{ getBeanShellReplace() method
JEdit,WITHOUT_CLASSIFICATION,/* case KeyEvent.VK_SEPARATOR: */
JEdit,WITHOUT_CLASSIFICATION,//{{{ StatusBar constructor
JEdit,WITHOUT_CLASSIFICATION,// need to let \b through so that backspace will work // in HistoryTextFields
JEdit,WITHOUT_CLASSIFICATION,//{{{ PasteFromListDialog constructor
JEdit,WITHOUT_CLASSIFICATION,// People have reported hangs with JDK 1.4; might be // caused by modal dialogs being displayed from // windowActivated()
JEdit,WITHOUT_CLASSIFICATION,//{{{ getSelectedClipText()
JEdit,WITHOUT_CLASSIFICATION,// for the parent directory right-click; on the click we select // the clicked item but when the popup goes away we select the // currently showing directory.
