@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'requested assigned guaranteedavailable ',negative
'jprofile dump ',negative
'',negative
'are launching now ',negative
'tests that isscheduled isready and are mutually consistent when there are multiple messages scheduled partition ',negative
'can updatestatebykey statequery processors ',negative
'these are mandatory parameters ',negative
'scan the entire window handle out order events the case time based windows ',negative
'reader type config ',negative
'windowtostats ',negative
'find number constraints per component keycomp value constraints ',negative
'set the inmemory filesystem ',negative
'whether find all documents according the query filter ',negative
'metrics are off verify null ',negative
'check that one message fails repeatedly the retry cap limits how many times the message can reemitted ',negative
'mock state store and receiver ',negative
'test commit second creates properly ',negative
'out order events should processed upto the lag ',negative
'process has not terminated check has completed not just destroy ',negative
'dont update unless there are tuples this helps out with things like global partition persist where multiple tasks may still exist for this processor only want the global one anything ',negative
'compute the stats for the different input streams ',negative
'because the simple topology was scheduled first want sure that didnt put anything the gpu nodes ',negative
'wait for available queue ',negative
'username ',negative
'make sure can store the worker tokens even creds are provided ',negative
'this bolt does not emit anything ',negative
'should only happen badly configured system ',negative
'ignores invalid usertopokey ',negative
'are cleared ',negative
'return false stop scan ',negative
'submit topology storm cluster ',negative
'prevent daemon log reads from pathing into worker logs ',negative
'totalnodeshared ',negative
'link and several other trident classes inherit from these classes are serialized out part the bolts and spouts topology often for each boltspout the topology the following are marked transient because they are never used after the topology created keeping them around just wastes space the serialized topology ',negative
'read once since the first file empty the spout should continue with file ',negative
'fail supervisor ',negative
'update blob interface ',negative
'default aways distributed but here local cluster being used ',negative
'this cheating bit since maxpollrecords would normally spread this across multiple polls ',negative
'spy object that tries mock the real object store ',negative
'should not show files outside log root ',negative
'workerheartbeats ',negative
'zeroout the half prevent accidental matches ',negative
'sleep bit between emits ensure that dont reach the cap too quickly since this spout used test time based windows ',negative
'transferred totals ',negative
'consume file ',negative
'test listkeys ',negative
'',negative
'congested contract much more quickly ',negative
'setup broker ',negative
'bolt aggregate ',negative
'memory requirement large enough that two executors can not fully assigned one node ',negative
'',negative
'now lets load setting gets and should still get valid map back ',negative
'disablelogincache indicates whether not use the logincache exclude from the keystring ',negative
'commands contains one more null value spout compiled with lower version stormkafkaclient ',negative
'namedloggerlevel ',negative
'note the queue has thread safe ',negative
'access foo make most recently used ',negative
'other scenario covers when maxseqnumber and nimbus seq number are equal ',negative
'compute the word counts the last two second window ',negative
'dispatches the right join method innerleftrightouter based the joininfojointype ',negative
'partition info does not change eventhub ',negative
'timestamp ',negative
'seconds ',negative
'add all fetched records the set failed records they are present failed set ',negative
'used ',negative
'create multiple copies test topology ',negative
'now need map them all back again ',negative
'now compile ',negative
'eventlogport ',negative
'sync assignmentsidinfo local ',negative
'ensure fields per tuple and null fields ',negative
'offset committed are failed maxpollrecords are emitted fail the last tuples only offset not failed advance time the failed tuples become ready for retry and check that the spout will emit retriable tuples for all the failed tuples that are within tuples the committed offset ',negative
'assume key the first field ',negative
'use redis for state persistence ',negative
'found existing token and not going expire any time soon dont bother adding new token ',negative
'spout notified that message returned for retrying was actually emitted hence remove from set and wait for its ack fail but still keep counts map retry again failure remove ack ',negative
'current version supports rpc heartbeat ',negative
'certain states might only accept onetuple keys those should just throw error ',negative
'set the size case are recovering already downloaded object ',negative
'find primary key from constructor ',negative
'sort executors based component constraints ',negative
'should ',negative
'config settings ',negative
'test launch topo together should able use either mem cpu resource due exact division ',negative
'file offset should zero since searcharchived false ',negative
'access ',negative
'the spout should now commit all the offsets since all offsets are either acked were missing when retrying ',negative
'servers should rotated before the old client removed from clientforserver race with getwriteclient could cause put back the map ',negative
'now test regular updateblob ',negative
'recancel current thread also interrupted ',negative
'also fail the last tuple from partition two since the failed tuple beyond the limit should not retried until earlier messages are acked ',negative
'test launch topo only both mem and cpu should exactly used ',negative
'field name does not match static field test matches dynamic field ',negative
'sleep prevent race conditions ',negative
'weak supervisor node ',negative
'default ordered ',negative
'ensure the loggers are configured the workerxml before trying use them here ',negative
'release lock file and check ',negative
'also put generic resource with value the resources list verify that doesnt affect the sorting ',negative
'offheapnode ',negative
'its newbyteoffset negative this normal are out bytes read from small file ',negative
'dont bother blocking full queue just drop metrics case cant keep ',negative
'update scenario and explain the code logic written here especially when nimbus crashes and comes after and before update ',negative
'means ',negative
'save the evicted keyvalue the database immediately ',negative
'should and ',negative
'localorshuffle ',negative
'the sym link are pointing ',negative
'cpu memory not set the values stored and ',negative
'initialize serverside sasl functionality havent yet which case are looking the first sasl message from the client ',negative
'resend status case prev notification was missed reordered ',negative
'slots will null while supervisor has been removed from cached supervisors ',negative
'just return the first metric meet ',negative
'boolean cache for local mode decision ',negative
'when authnid and authzid are not equal authnid attempting impersonate authzid ',negative
'kinesis spout kinesisconfig object ',negative
'spouts ',negative
'add new ports cached supervisor need modifiable set allow removing ports later ',negative
'binaryarg ',negative
'jms producer ',negative
'for failed message add failed set will retried otherwise ack remove from emitted either way ',negative
'there are trigger values earlier attempts this new batch emit pending triggers ',negative
'when ',negative
'this code logic covers the update scenarios when the nimbus goes down before syncing the blob nimbus and update happens seqnum for nimbus and maxseqnumber then next sequence number maxseqnumber ',negative
'should done now ',negative
'getters ',negative
'trigger the window ',negative
'offset offset offset offset offset offset offset offset ',negative
'non blocking call cannot emit destination immediately such tuples will added pendingemits argument ',negative
'renewal threads main loop exits from here thread will exit ',negative
'validate ',negative
'shutdownable mainmethods ',negative
'new supervisor cache ',negative
'need get acl from meta ',negative
'test scheduling new topology does not disturb other assignments unnecessarily ',negative
'windowtoemitted ',negative
'the encryption key must hexadecimal ',negative
'execute and process latency ',negative
'there should now maxpollrecords emitted all ',negative
'first just set the keys null then flag remove them beginning next commit when know the current and last value are both null ',negative
'without fragmentation the cluster would able schedule both topologies each node lets call each node with both topologies scheduled scheduled schedule the cluster blocks topologies measuring the time schedule the blocks the first middle and last blocks attempt schedule the following the last block has number scheduling failures due cluster fragmentation and its time dominated attempting evict topologies timing results for scheduling are noisy result multiple runs and use median values for firstblock and lastblock times somewhere statistician crying the ratio lastblock firstblock remains fairly constant took firstblock lastblock ratio firstblock lastblock ratio firstblock lastblock ratio took firstblock lastblock ratio firstblock lastblock ratio firstblock lastblock ratio took firstblock lastblock ratio firstblock lastblock ratio firstblock lastblock ratio took firstblock lastblock ratio firstblock lastblock ratio firstblock lastblock ratio took firstblock lastblock ratio firstblock lastblock ratio firstblock lastblock ratio choose the median value the values above ',negative
'find the number bytes with nonleading zeros ',negative
'check avoids multiple log msgs when idle loop ',negative
'schedule left over system tasks ',negative
'this doesnt follow symlinks which what want ',negative
'build put query ',negative
'window partitions ',negative
'take ownership stale lock ',negative
'are capturing exceptions thrown blitzers child threads into this data structure that can properly passfail this test the reason that blitzer doesnt report exceptions which known bug blitzer ',negative
'set size cleanup another one ',negative
'should not seek the paused partition ',negative
'verify digest rejected ',negative
'system bolt not part backpressure ',negative
'check just the one port ',negative
'add with current ',negative
'required ',negative
'value the metric ',negative
'overflowq size the time the last bpstatus was sent ',negative
'tests download topology blobs local mode topology without resources folder ',negative
'retry locking and verify ',negative
'default ',negative
'contents the key starts with nimbus host port information ',negative
'context not used the default implementation but included the interface case useful subclasses ',negative
'get more than one stateful operation need process the current group that have one stateful operation per stateful bolt ',negative
'nothing for conf now ',negative
'add our messages and verify metrics are recorded ',negative
'looks like usage might not supported ',negative
'ensure nimbus assigns topologies quickly possible ',negative
'put legacy values ',negative
'try get the topology conf from nimbus can reuse ',negative
'funcargs ',negative
'use instead for field delimiter ',negative
'complexity that linear scan treemap ',negative
'nextoffset the last offset from last batch ',negative
'spout aggregate ',negative
'use storms zookeeper servers not specified ',negative
'clean memory ',negative
'configs are present generic map and legacy the legacy values will overwritten ',negative
'for each isolated topology compute even distribution executors workers the number workers specified for the topology compute distribution workers machines determine host list slot topology executors iterate through hosts and machine good only running workers from one isolated topology all workers running match one the distributions executors for that topology matches one the workers blacklist the good hosts and remove those workers from the list need assigned workers otherwise unassign all other workers for isolated topologies assigned ',negative
'now check that the spout will not emit anything else since nothing has been committed ',negative
'',negative
'none ',negative
'the metrics store not critical the operation the cluster allow nimbus come ',negative
'check the credential our principal ',negative
'system bolt doesnt call reporterror ',negative
'join against diff stream compared ',negative
'parsed topology definition ',negative
'compile parameters ',negative
'check for all ports ',negative
'streaid indicates where tuple came from ',negative
'for the node dont know have another one unless look the contents ',negative
'workerhooks ',negative
'validate search stream ',negative
'debugoptions ',negative
'storm support launch workers older version the config comes from the older version replace the package name ',negative
'update the watermark this timestamp ',negative
'create spouts ',negative
'need wait until sasl channel also ready ',negative
'perf critical path would nice avoid iterator allocation here and below ',negative
'all column families ',negative
'generate some that has alot memory but little cpu ',negative
'',negative
'userspout jdbcbolt ',negative
'all things are from dependencies ',negative
'nothing ',negative
'test exist with nonexistent key ',negative
'testing whether acls are set worldeverything ',negative
'iterate through all executor heartbeats ',negative
'there are free slots that can take advantage now ',negative
'need more data ',negative
'port ',negative
'register call back for blobstore ',negative
'taskstart ',negative
'tests for case when subject null security turned and acls for the blob are set worldeverything ',negative
'restart ',negative
'performs projection the tuples based projectionfields ',negative
'are running should recover the blobs ',negative
'something happened and couldnt find the file ignore for now ',negative
'setup spout ',negative
'callback caller ',negative
'testing whether acls are set worldeverything here the acl should not contain worldeverything because the subject neither null nor empty the acl should however contain usereverything user needs have ',negative
'inputs ',negative
'make sure lines from each file were read all ',negative
'topology ',negative
'look for public instance variable ',negative
'need one large set all and then clean via lru ',negative
'all other cases check for the latest update sequence the blob the nimbus and assign the appropriate number check all are have same sequence number ',negative
'local worker heartbeat can null cause some errorexception ',negative
'because local mode its not separate process supervisor will register this case returns false then distributed mode ',negative
'compare contents files ',negative
'true this offsetmanager has made least one commit kafka ',negative
'minimum version supporting storm would ',negative
'assignedcpu ',negative
'sleep before cleaning files ',negative
'',negative
'state query added the existing stateful bolt ',negative
'attempts lookup the unique for string that may not exist yet returns ',negative
'only used for timedrotationpolicy ',negative
'bolt ',negative
'error occurs but assignment has not changed ',negative
'ensure there only the default stream when configuring the spout should safe ignore the parameter here ',negative
'batch played with tuples initially ',negative
'save try again later ',negative
'this was byte test ',negative
'pendingprepare has entries ',negative
'static state ',negative
'got least one getpulseresponse message ',negative
'overrides are disabled wont replace anything that already exists ',negative
'fall through purpose ',negative
'mock the supervisor failed supervisor ',negative
'restart topology with different topology ',negative
'set null and get the old value ',negative
'test with integer value ',negative
'schedule nimbus code sync thread sync code from other nimbuses ',negative
'assignment has changed ',negative
'pretend storm ',negative
'required required required ',negative
'now verify that when switched can recover ',negative
'doesnt manipulate tuples lists stuff that things like aggregating into cassandra cleaner dont need lists everywhere just store the single value there ',negative
'wrapper hold global and window averages ',negative
'start the part the log file are interested ',negative
'windows should set this false cause symlink compressed file doesnt work properly ',negative
'set closing true prevent any further reconnection attempts ',negative
'there are some different levels accuracy here and want deal with all them ',negative
'the spout should have emitted the tuple and must have committed before emit ',negative
'populate with existing assignments ',negative
'ignore not tupleimpl type faster than checking and then casting ',negative
'store can null during testing when mocking utils ',negative
'output the sum all the known counts for this key ',negative
'read the short field ',negative
'filesystem path the resource ',negative
'topohistory ',negative
'should rewrite this file move ',negative
'tests subclassing ',negative
'send response client ',negative
'get trigger values only they have more than zero ',negative
'all messages except the first acked message should have been emitted ',negative
'theres enough bytes the buffer read ',negative
'get host all assignable worker slots for nonblacklisted machines assigned not assigned will then have list machines that need assigned machine topology list list executors match each spec machine who has the right number workers free everything else that machine and assign those slots one topology time blacklist all machines who had production slots defined log isolated topologies who werent able get enough slots machines run default scheduler isolated topologies that didnt have enough slots nonisolated topologies remaining machines set blacklist what was initially ',negative
'noop prepare should have already been called ',negative
'demonstrate that the spout doesnt ack pending tuples when skipping compacted tuples the pending tuples should allowed finish normally ',negative
'failed get anything from artifactory try get from our local cache ',negative
'test when worker fails ras does not alter existing assignments healthy workers ',negative
'keep track how many times see each taskid ',negative
'make sure that have received least short ',negative
'previous code used this method generate the string ensure the two match ',negative
'should acked once ',negative
'window length ',negative
'need add empty string else nto added query param ',negative
'storm regression test verify that remote worker can handle many tasks one executor ',negative
'attempt schedule multiple copies different topologies topot and topot blocks without fragmentation possible schedule all topologies but fragmentation causes topologies not schedule for the last block ',negative
'two seconds tumbling window ',negative
'this verifies that partitions cant prevent each other from retrying tuples due the limit ',negative
'another thread could writing out the metadata cache the database ',negative
'duplicate case ',negative
'needed keep simplefileobject constructor happy ',negative
'constraints and spreads ',negative
'remove executor details assigned the failed worker ',negative
'',negative
'executorinfo ',negative
'otherwise dont bother them ',negative
'aggregate matching metrics over bucket timeframes well process starting with the longest bucket the metric for this does not exist dont have ',negative
'this the topology page know the user authorized ',negative
'',negative
'the offset the last available message ',negative
'call firemessageread since the client allowed perform this request the clients request will now proceed the next pipeline component namely stormclienthandler ',negative
'with exhibitor ',negative
'creating nimbus hosts containing latest version blob ',negative
'jsonconf ',negative
'check lock file presence ',negative
'interval which commit offsets milliseconds ',negative
'remove the slot from the existing assignments ',negative
'spout with parallel instances ',negative
'the topology zookeeper authentication configuration unset ',negative
'just ignore these for now are going throw away anyways ',negative
'holds remaining streams ',negative
'class that has the logic handle tuple failure ',negative
'sets link solrfieldsmapper use the default solr collection there one defined ',negative
'adds the serialized and base file the credentials map string with the filename the key ',negative
'works emitting null the collector since the planner knows this add node with new output fields just passes the tuple forward ',negative
'get existing tuples and pendingunsuccessful triggers for this and add them windowmanager ',negative
'consumer rebalance listener the same thread the caller ',negative
'truststore file assume the truststore the keystore ',negative
'needed could make config for update thread pool size ',negative
'updating blacklist file periodically with random words ',negative
'all failed events are put toresend which sorted events offset ',negative
'anonymous user ',negative
'error ',negative
'optimizes relnode with ruleset ',negative
'kill newly submit ',negative
'task under backpressure initially ',negative
'enable metrics ',negative
'partitions evicted window state ',negative
'for each owner get resources configs and aggregate ',negative
'',negative
'get mapping components executors ',negative
'indexed ',negative
'configs topo parallelism ',negative
'next scheduled refresh sooner than now mintimebeforelogin ',negative
'fileoffset one past last scanned file ',negative
'this partition was previously assigned the consumer position shouldnt change ',negative
'catch any runtime exceptions caused eviction ',negative
'this ignored javac currently but usejavautilzip should ',negative
'required required required optional optional optional optional optional optional optional ',negative
'make sure the property was actually set ',negative
'boltspecific configuration for windowed bolts specify the sliding interval time duration ',negative
'sanity check the provided test data ',negative
'split the sentences words ',negative
'otherwise poll see any new event was scheduled this essence the response time for detecting any new event schedulings when there are scheduled events ',negative
'lock file has been updated since last time then leave this lock file alone ',negative
'records that have been polled and are queued emitted the nexttuple call one record emitted per nexttuple ',negative
'meta ',negative
'sends the same tuple list scoredpredicted values all the declared streams ',negative
'always check recq acking enabled ',negative
'package access for unit tests ',negative
'jcqueue spoutq new jcqueuespoutq jcqueue ackq new jcqueueackq final ackingproducer ackingproducer new ackq final acker acker new ackerackq spoutq acker ',negative
'task ids experiencing can null task ids longer experiencing can null ',negative
'instantiate the hdfsbolt ',negative
'this method should return sequential numbers starting ',negative
'statespouts ',negative
'have copied and pasted some the needed mainmethods here with few changes logging ',negative
'gsidtoinputstats ',negative
'only place fall though the loop over again ',negative
'thread died before could get the info skip ',negative
'should not have flushed file system yet ',negative
'make sure the worker down before try shoot any child processes ',negative
'not assign the highest sequence number ',negative
'slotsused origrequest ',negative
'max heap size for worker used topology ',negative
'tmpdir will handled separately ',negative
'that store passed windowstateupdater remove them after committing the batch ',negative
'this arbitrary choice make the result consistent with calculatemin any value would valid here becase there are nonzero resources the total set resources were trying average values ',negative
'the component system component and are hiding them keep going ',negative
'errors ',negative
'metastoreuri ',negative
'ack the tuple and commit since the tuple more than max poll records behind the most recent emitted tuple the consumer wont catch this poll ',negative
'load drivermanager first avoid any race condition between drivermanager static initialization block and specific driver classs static initialization block phoenixdriver should take this workaround since prepare method synchronized but worker can initialize multiple abstractjdbcbolt instances and they would make race condition just need ensure that drivermanager class always initialized earlier than provider below line should called first than initializing provider ',negative
'class directinserter ',negative
'keys sorted descending order ',negative
'unpin the last partition ',negative
'now check for autocreds that are missing from the command line but only the command line used ',negative
'store inprocess triggers batch store for batch retries for any failures ',negative
'deleting this early does not hurt anything ',negative
'request from hosts that are not authorized should rejected ',negative
'ignoredexpected ',negative
'the user from the token bob verify that the name was set correctly ',negative
'package level for unit tests ',negative
'case ',negative
'topology ',negative
'gets database ',negative
'server ',negative
'hive principal stormhivewitzencom storm hive keytab hivemetastoreuris ',negative
'sharedmemonheap ',negative
'ignore file names config ',negative
'normal create update sync scenario returns the greatest sequence number the set ',negative
'for jackson ',negative
'heartbeat ensure its longer stale and read back the heartbeat data ',negative
'this cannot happen since were using standard charset ',negative
'how often poll exhibitor cluster millis ',negative
'intended behavior ',negative
'expected ',negative
'index null memory cpu ',negative
'should the topology active inactive ',negative
'get mapping execs components ',negative
'play tuple ',negative
'expect the bolt log exactly one decorated line per emit ',negative
'this must defensively copied because bolt probably has only one rotation policy object ',negative
'test that the setloggerlevel function was not called ',negative
'required optional optional optional optional optional optional optional optional optional optional optional optional optional optional optional optional optional ',negative
'',negative
'cluster forgets about its previous status scheduled just leave ',negative
'try again empty assignment has been nulled ',negative
'lastly the default servlet for root content always needed satisfy servlet spec ',negative
'',negative
'read lines file ',negative
'object associated with json field already json ',negative
'required required required required required ',negative
'check component declared for spreading ',negative
'first need some configs ',negative
'trigger occurred create aggregation and keep them store ',negative
'check can run topology with that version storm ',negative
'repartitioning involved does perpartition aggregate key before emitting the results downstream ',negative
'deletes metadata strings before the provided timestamp ',negative
'assume that within the minimum congestion still fine not congested grow but slowly ',negative
'the worker orphan the worker that fails the healthy worker ',negative
'same txid can prepared again but the next txid cannot prepared when previous one not committed yet ',negative
'topology executor ids component stats ',negative
'merge contents config into topology config ',negative
'convenience method for registering combinedmetric ',negative
'map from topology set sets executors ',negative
'make key list download ',negative
'totalworkers ',negative
'all tuples acked ',negative
'update the size the objects ',negative
'should ',negative
'completelatencyms ',negative
'copy the data ',negative
'get metric name ',negative
'there are remote outbound tasks dont start the thread ',negative
'download missing blobs from potential nimbodes ',negative
'just ignore any errorexception ',negative
'avoid allocating spoutackinfo obj not necessary ',negative
'not going timeout for while ',negative
'try emit all messages ensure only are emitted ',negative
'only try reading once ',negative
'jpmml evaluator ',negative
'for each partition the spout allowed retry all tuples between the committed offset and ahead not allowed retry tuples past that limit this makes the actual limit per partition maxpollrecords reached the tuple the limit the earliest retriable tuple the spout tuple below the limit and receives full maxpollrecords tuples the poll ',negative
'submit topology ',negative
'poll metrics every minute then kill topology after specified duration ',negative
'validate least two agg level none metrics exist ',negative
'allow the failed record retry ',negative
'listens for all metrics dumps them text configured hostport use add this your topologys configuration java hostport edit the stormyaml config file yaml class argument examplecom parallelismhint ',negative
'for now not make transaction when removing topology assignment from local overdue assignment may left local disk should check the local disk assignment valid when initializing topology files does not exist the workerpossibly alive will reassigned timedout topology files exist but the topology invalid just let supervisor make sync topology files exist and topology files valid recover the container ',negative
'node under which commit the sequence number messages ',negative
'just few polls check that nothing more emitted ',negative
'topo should evicted since its been the longest ',negative
'ack few ',negative
'',negative
'clean the profiler actions that are not being processed ',negative
'cassandra doesnt actually shut down until jvm shutdown need wait for that first ',negative
'authenticate removed after authentication completes ',negative
'get sorted list unassigned executors based number constraints ',negative
'now schedule gpu but with the simple topology place ',negative
'dont have anything ',negative
'targetsize bytes ',negative
'spout settings ',negative
'defaults ',negative
'used for reporting used ports when heartbeating ',negative
'any change this code must serializable compatible there will problems ',negative
'aggregate the count ',negative
'noop ',negative
'make sure the timestamp the metadata has the latest time ',negative
'some components might have different resource configs ',negative
'iterate again ',negative
'just quit ',negative
'additional safety check make sure that topologysubmitter going valid value ',negative
'root password ',negative
'dont exit not running unless error ',negative
'unknown should only happen during compilation some unit tests ',negative
'convert targets json serializable format ',negative
'stream words ',negative
'insert child inbetween parent and its current child nodes ',negative
'shuffle ',negative
'check that only the tuple the currently assigned partition retried ',negative
'optional optional optional optional optional optional optional optional optional optional optional optional optional optional optional optional ',negative
'just ignore the exception ',negative
'from localizertest ',negative
'execstats ',negative
'first should have expired due expire events threshold ',negative
'seconds passed timed out ',negative
'topic compaction enabled kafka sometimes need commit past gap deleted offsets since the kafka consumer should return offsets order can assume that message acked then any prior message will have been emitted least once see acked message and some the offsets preceding were not emitted they must have been compacted away and should skipped ',negative
'since made sys components hidden the component map empty for this worker ',negative
'nodehost ',negative
'methods for validating confs ',negative
'also add support for worker tokens ',negative
'build phase segregate tuples the window into streams first streams tuples into probe rest into hashmaps hashedinputs ',negative
'now check for overlap the node ',negative
'the window partition that holds the events ',negative
'number retry attempts for ',negative
'same txid can committed again but the txid committed must the last prepared one ',negative
'make every attempt sync the data have cant done then kill the bolt with runtime exception the filesystem presumably very bad state ',negative
'fall through not supported ',negative
'when tuple tracking enabled the spout must not commit acked tuples atmostonce mode because they were committed before being emitted ',negative
'avoid locking will through the map twice should small probably not big deal ',negative
'emit the count for the words that occurred atleast five times the last two seconds ',negative
'for backwards compatability ',negative
'nothing expires until threshold hit ',negative
'default seconds cache the size cheap ',negative
'ack all emitted messages and commit them ',negative
'normally this noop ',negative
'perf critical path dont use iterators ',negative
'nothing ',negative
'read the partitions transaction ids and offsets from the old stormkafka user path ',negative
'max number events cached memory ',negative
'get document ',negative
'required required optional optional ',negative
'read from state store not found use startingoffset ',negative
'validate args ',negative
'the match this candidate offset failed start over with the next candidate byte from the buffer ',negative
'ensure always same order for registrations with treemap ',negative
'initialize spout using the same populated data same kafkaunitrule ',negative
'refresh the ticket granting ticket tgt periodically how often refresh determined the tgts existing expiry date and the configured for testing and development you can decrease the interval expiration tickets for example minutes running ',negative
'populate worker comp assignments ',negative
'non error scenarios for the azure data lake store file system adl the output stream must closed before the file associated with deleted for adlfs deleting the file also removes any handles the file hence outclose will fail ',negative
'wildcard file ',negative
'groups username command return nonconsistent across different unixes ',negative
'cached topology executor ids used for deciding timeout workers heartbeatscache ',negative
'create windowed stream five seconds duration ',negative
'spout should ack failed messages after they hit the retry limit ',negative
'take ones complement ',negative
'environment variable substitution ',negative
'dont modify the original ',negative
'nothing ',negative
'the frequency reporting ',negative
'sleep for seconds ',negative
'early detectionearly fail ',negative
'ensures overflowcount overflowlimit set disables overflow limiting ',negative
'initialize the hashedinputs data structure ',negative
'the current lat and count buckets are protected different lock from the other buckets this reduce the lock contention when doing complex calculations never grab the instance object lock ',negative
'',negative
'found ',negative
'emit and fail the same tuple until weve reached retry limit ',negative
'dont prorate anything all approximate extra bucket not that bad ',negative
'parts empty for cgroups else what mapped that are looking for ',negative
'wrapping makes mutable ',negative
'test deep equal ',negative
'save the current user help with recovery ',negative
'taskid jcqueue initialized after local executors are initialized ',negative
'shard iterator not present for this message get ',negative
'this triggers cannot convert null int ',negative
'this also tracks how many times worker transitioning out state ',negative
'storm blobstore update file blacklisttxt key ',negative
'note that delete the return value ',negative
'waitsecs ',negative
'get the list keys from blobstore ',negative
'the following are required were defining core storm topology dag yaml etc ',negative
'use this weird wrapper pattern temporarily for mocking clojure test ',negative
'archive dir config ',negative
'remove ',negative
'track resources user resourceset concurrenthashmap explicitly used everywhere this class because uses locks guarantee atomicity for compute and computeifabsent where concurrentmap allows for retry the function passed and would require the function have side effects ',negative
'write the mocking backwards the actual method not called the spy object ',negative
'user will decide which topologies are run and which ones are not ',negative
'topo evicted lowest priority ',negative
'the retry service returns message that not failed set then ignore should never happen ',negative
'the key the map the worker and the value the corresponding workerslot object ',negative
'specified via boltselect used declaring output fields protected string fieldnames xyz format stream name used for naming output fields ',negative
'check lock file gone ',negative
'map from batchgroupid coordspec ',negative
'test another topology getting blob with updated version should update version now ',negative
'make sure all workers scheduled rack the favored nodes would have put different rack but because that rack does not have free space run the topology falls back this rack ',negative
'base for exponential function seconds for retrying for second third and failures ',negative
'topologyid workerid executors ',negative
'timestamp decide when commit again ',negative
'nimbus being newly elected leader change recurring pattern addresses these problems ',negative
'authorize ',negative
'wait for locks expire ',negative
'should have created blobdir ',negative
'free slot ',negative
'test launch topo and they together request little more mem than available one the topos will not ',negative
'executemsavg ',negative
'customserialized ',negative
'class pair ',negative
'try modify the list which should fail ',negative
'default batch size ',negative
'add default user acl when only empty user acl not present ',negative
'totalspoutlag ',negative
'stats ',negative
'make the consumer return single message for each partition ',negative
'adding metadata avoid null pointer exception ',negative
'add endofbatch indicator ',negative
'works out ',negative
'rebalance ',negative
'wait and check for expiry again ',negative
'the maximum number states that will searched looking for solution the constraint solver strategy ',negative
'length parts should greater than ',negative
'call prepare with our available taskids ',negative
'consume the iterator traversing and thus emptying ',negative
'stream cannot null ',negative
'taken care finally block ',negative
'submit topology wait for few min and terminate ',negative
'since user jerry has enough resource guarantee ',negative
'abandon file ',negative
'this filter makes sure receive only key row but not values associated with those rows ',negative
'without exhibitor ',negative
'for backward compatibility ',negative
'calc cidsidinputstats ',negative
'emit message each partition and revoke the first partition ',negative
'acls are not set for the blob default ',negative
'metrics related ',negative
'required required required optional optional optional optional optional optional optional optional ',negative
'imeta ',negative
'routine level ',negative
'this should not happen because checked for public isfieldallowed ',negative
'bolts ',negative
'container collection tuples ',negative
'the limit should not enforced since only meaningful atleastonce mode ',negative
'need more data ',negative
'while ',negative
'spouts that use them only one uses they can created inline with the add ',negative
'havent found string keep searching ',negative
'prevent issue when the implementation fieldnames not serializable returns calcite pair which not serializable ',negative
'the jsonconf populated topologybuilder ',negative
'group node ',negative
'acl ',negative
'heartbeat here that worker process dies this fails its important that worker heartbeat supervisor asap that supervisor knows ',negative
'uptimesecs ',negative
'hdfs keytabprincipal have been supplied login otherwise assume they are logged already running insecure hdfs ',negative
'this directory file ',negative
'producer ',negative
'might need set the number acker executors and eventlogger executors the estimated number workers ',negative
'hbase has some entries ',negative
'will adjust weights based off the minimum load ',negative
'tried all the slots and none them worked ',negative
'need block the task run the executor safe run even after metrics are closed ',negative
'componentdebug ',negative
'should throw ',negative
'nimbus admin ',negative
'component overrides ',negative
'let add the kerbclientprinc and kerbticket need clone the ticket because assumes tgt unique for each subject sharing tgt with multiple subjects can cause expired tgt never refresh ',negative
'stop emitting certain point because log rolling breaks the tests ',negative
'shard iterator corresponding position shard for new messages ',negative
'level longer idling with threadsleep ',negative
'this does not have atomic worst case update when one not needed ',negative
'the windows should persisted state ',negative
'define our taskids and loads ',negative
'test for supervisor admin ',negative
'read another line and see another log entry was made ',negative
'control cpu usage ',negative
'emitted offsets list ',negative
'there acked tupled after compaction gap the spout should commit immediately ',negative
'main ',negative
'commit solr and ack according the commit strategy ',negative
'spouts ',negative
'even though normally bolts not need care about thread safety this particular bolt different maintains static field that prepopulated before the topology starts written into the topology and then read from after the topology completed all this potentially different threads ',negative
'activate deactivate close declare outputs ',negative
'this will only ever grow need worry about falling off the end ',negative
'',negative
'update streamstate based stateupdates ',negative
'equivalent update command command line ',negative
'the partition revocation hook must called before the new partitions are assigned the consumer ',negative
'new topology needs scheduled ',negative
'small control algorithm adjust the amount time that sleep make more accurate ',negative
'cached globalstreamid ',negative
'special cases for storm ',negative
'',negative
'partition state path ',negative
'everything should fit single slot ',negative
'last fetched sequence number corresponding position shard ',negative
'sorted acked sequence numbers needed figure out what sequence number can committed ',negative
'check that null meta makes the spout seek latest and that the returned meta correct ',negative
'tuple ',negative
'todo jsonify stormtopology the minimum should send source info ',negative
'timer ',negative
'dont allow topoconf override various clusterspecific properties specifically adding the cluster settings the topoconf here will make sure these settings also override the subsequently generated conf picked locally the classpath will dealing with confs the submitted topoconf created here the combined classpath conf with the topoconf added top the nimbus conf with conf above added top first forcing the topology conf contain the nimbus settings guarantee all three confs ',negative
'switch the new assignment even localization hasnt completed empty state ',negative
'calcite ensures that the value structurized the table definition hence can use index directly elaborate table bar defined integer name varchar deptid integer and query like insert into bar select name from foo executed calcite makes the projection name null the value before insert ',negative
'clearing assignments ',negative
