@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'according both the ansisql and ejb specs trim can either take exactly one parameter variable number parameters between and from the sql spec trim function trim left paren trim operands right paren trim operands trim specification trim character from trim source trim specification leading trailing both only trim specification omitted both assumed trim character omitted space assumed ',negative
'the syntax used add foreign key constraint table ',negative
'note conceptually possible that usertype could map null nonnull value the following arguable ',negative
'note interfaces assumed already contain hibernateproxyclass ',negative
'identifiercommalist ',negative
'assembled state gets put new array read from cache value ',negative
'not have worry about queued additions uninitialized collections since they can only occur for inverse collections ',negative
'disassemble named parameters ',negative
'not wrappered yet its dirty this cant occur because now always call wrap before getting here return obj instanceof true obj type ',negative
'again ccs did not have such concept but reasonable proximity clear the cache after transaction long the underlying cache not jta aware ',negative
'oracle driver reports support getgeneratedkeys but they only support the version taking array the names the columns returned via its returning clause other driver seems support this overloaded version ',negative
'again ccs did not have such concept however reasonable proximity clear the cache for nontransaction aware caches will also clear the end the transaction ',negative
'remove all collections for the entity from the sessionlevel cache ',negative
'invokeinterface callbackwrite ',negative
'moved from ',negative
'joins ',negative
'this entity and the property the identifier property then use getidentifiertype note that the propertynameequals propertypath checks whether have component key reference where the component class property name the same the entity property name the two are not equal this the case and wed need fall through using the property mapping ',negative
'classes mentioned extends not available put queue ',negative
'stuff that tuplizercentric ',negative
'propgetname join ',negative
'needed bump this dotnode because that the only thing which currently knows about the propertyref path the correct format either this recurse over the dotnodes constructing the property path just like dotnode does internally ',negative
'access cached sql ',negative
'stuff that tuplizercentric but passed session ',negative
'figure out which tables need fetched ',negative
'private final list persisters new arraylist ',negative
'figure out which columns are needed ',negative
'possible for this method called during flush processing make certain that not accidently initialize uninitialized proxy ',negative
'figure out which formulas are needed ',negative
'get the second pass ',negative
'render the sql ',negative
'local cache use synchronization ',negative
'sql strings ',negative
'public static object cloneclass elementclass object array object result object arraynewinstance elementclass arraylength result arraylength return result ',negative
'identity support ',negative
'there resulting row return null ',negative
'load each type ',negative
'unfortunately not really safe normalize this initial value like the others because would not able control this are using sequence ',negative
'select topic syntax from where section like function order section topic see also ',negative
'the optional sql string defined the where attribute ',negative
'pass this argument only avoid double looking ',negative
'for version properties marked being generated make sure they are always generated aka insert invalid this disallowed the dtd but just make sure ',negative
'added this caching noticed that gettype being called multiple times ',negative
'information about lazy properties this class ',negative
'there are any scalars nonentities selected render the select column aliases ',negative
'information about all columnsformulas class hierarchy ',negative
'inner classes ',negative
'column settypetype ',negative
'saveorupdatecopy operations ',negative
'dynamic filters attached the classlevel ',negative
'the loaded owner will set null after the collection removed capture its value the affected owner accessible both pre and post events ',negative
'temporary table support ',negative
'assume are autocommit state ',negative
'custom sql ',negative
'cascade first that all unsaved objects get their copy created before actually copy cascadeonmergeevent persister entity copycache ',negative
'modelgetkeysettype new type modelgetidentifier ',negative
'the syntax used add column table ',negative
'simple because cant have onetoone collection even propertyref compositeelement ',negative
'completely optional cascading drop clause ',negative
'during deserialization need reconnect all proxies and collections this session well the entityentry and collectionentry instances these associations are transient because serialization used for different things ',negative
'properties ',negative
'sqlresulttypes type new ',negative
'identifier ',negative
'call getkeyfromresultset here that can know the key value upon which perform the breaking logic however also then called from getrowfromresultset which certainly not the most efficient but the call here needed and there currently other way without refactoring the methods ',negative
'version ',negative
'operations which cascade far the collection also cascade collection elements ',negative
'where string ',negative
'the loop ensures atomicity the select update even for transaction read committed isolation level ',negative
'subclass property closure ',negative
'effort avoid from potential recursive calls back through here result the eventual call scan the internal loadingcollections map for matches and store those matches temp collection the temp collection then used drive the endread processing ',negative
'before add ',negative
'the configured transactionfactory says only supports local callback mode sense attempting register jta synchronization ',negative
'handle any filters applied the class level ',negative
'sybase driver jconnect throwing npe here certain cases but well just handle the general unexpected case ',negative
'only onetoone lazy fetched ',negative
'replicate does cascade uninitialized collections ',negative
'note early exit here ',negative
'translates ast join type the token type into joinfragmentxxx join type param astjointype the ast join type from hqlsqltokentypes sqltokentypes return joinfragmentxxx join type see joinfragment see sqltokentypes ',negative
'note this assumes something about how implemented the subclass ',negative
'deliberately ignore return value ',negative
'strip leading ',negative
'the metadata allowed proxy creation and caller did not request forceful eager loading generate proxy ',negative
'this from element collection and the path collection property maxindex etc then generate subquery ',negative
'otherwise return the hydrated state associations are not resolved ',negative
'the name the sql function that transforms string lowercase ',negative
'null owner ',negative
'essentially the real session closed allow any method call pass through since the real session will complain throwing appropriate exception note that allowing close above has the same basic effect but capture that there simply perform the unbind ',negative
'automatically makes column with the default name none specifed xml ',negative
'just ignore ',negative
'this the exception returned cannot locate appropriate constructor ',negative
'normal hibernate usage delete detached entity jpa however forbids thus this hook for hem affect this behavior ',negative
'null sql means that the only lazy properties are shared onetoone associations which are handled differently the typenullsafeget code ',negative
'the property mapping consists all formulas make nonupdateable ',negative
'the user specifically supplied inserttrue which constitutes illegal combo ',negative
'the property mapping consists all formulas make insertable ',negative
'might unwrapped collection reference try find wrapper slowish ',negative
'custom sql ',negative
'tablename classname path ',negative
'return ',negative
'the entry will removed after the flush and will longer override the stale snapshot this now handled removeentity entitydeleteaction ',negative
'bad cast ',negative
'arraylist list new arraylist listaddall listaddall ',negative
'propertyrefs for associations defined component are not supported need slice ',negative
'have embedded composite identifier ',negative
'there propertyref assume the join the subclass table the table the subclass that the association belongs ',negative
'stops flush being called multiple times this method recursively called ',negative
'create new from node for the referenced class ',negative
'performance avoid the array search ',negative
'now get existing proxy for each row element there one ',negative
'orphan delete used for programmer error detection ',negative
'empty means scoping ',negative
'enable for hhh which dont like ',negative
'lockmode anything ',negative
'forcecacherefresh ',negative
'this collection initializer must create collection for each the passedin keys account for the possibility that the collection empty and has rows the result set ',negative
'embedded component composite ids and unique note that this does not handle nested components ',negative
'and perform the load ',negative
'aliases ',negative
'cache these since they are stateless this one could even static ',negative
'nested composite element ',negative
'must occur after resolving identifiers ',negative
'get the persister for the subclass ',negative
'aliases for compositeids ',negative
'sqlqueryparser parser new sqlqueryparser sqlquery aliases collaliases collpersisters suffixes collsuffixes sql parserprocess ',negative
'fetch embedded identifiers propertynames from the virtual identifier component ',negative
'need grab the version value from the entity otherwise have issues with generatedversion entities that may have multiple actions queued during the same flush ',negative
'embedded composite ids aliasidname aliasidname ',negative
'note need the wrap here even its not dirty because collections need wrapping but changes them dont dirty the container also for versioned data need wrap before calling ',negative
'todo skip formulas ',negative
'guid support ',negative
'invokeinterface invoke ',negative
'hibernate seems ignore this type ',negative
'dont need filters for the static loaders ',negative
'the user requested greater more restrictive form pessimistic lock ',negative
'two passes for collection propertyref ',negative
'public boolean have because postgres sets current rollback only after failed create table return true ',negative
'select the correct row either rowid ',negative
'optimizer mappedclass getternames setternames proptypes ',negative
'todo eventually rowidnamej ',negative
'include the discriminator and classlevel where but not filters ',negative
'lazy join ',negative
'not absolutely necessary but helps for some equalshashcode implementations ',negative
'this property the table which are updating ',negative
'the hibernatemapping did not specify schemacatalog use the defaults specified properties but note that the schemacatalog were specified hibernatemapping params they will already initialized and will override the values set here they are ',negative
'this should only possible the caches are constructor injected ',negative
'transactions marked for rollbackonly cause some impls throw exceptions ',negative
'special shortcut for properties skip the join this must only occur the end path expression ',negative
'impl note due the delayed population setters setters cached for performance really cannot properly define equality for this transformer ',negative
'column simplevalue icgetindex setnullablefalse ',negative
'have mapped identifier property and the root the incoming property path matched that identifier property ',negative
'contained elements ',negative
'for noninverse onetomany with notnull add backref ',negative
'stop the class from being unloaded ',negative
'mappings might contain either the raw extends name the case entityname mapping fqn the case pojo mapping ',negative
'for objects that came via update ',negative
'use dialect default properties ',negative
'increment the version number necessary ',negative
'the cache provider needed when either have secondlevel cache enabled query cache enabled note that usesecondlevelcache enabled default ',negative
'information about all properties class hierarchy ',negative
'string provider loginfo bytecode provider name provider bytecodeprovider bytecodeprovider provider bytecodeprovider ',negative
'informational metadata ',negative
'are using all dirty propertybased optimistic locking ',negative
'orphans should deleted during saveupdate ',negative
'maybe concrete sqlpropertyresult type but map exactly what required the moment ',negative
'for some reason the antlrcommonast initialization routines force this method get called twice the first time with empty string ',negative
'check ',negative
'sqlaliassuffixesi ',negative
'void showsql void formatsql ',negative
'materialize associations and initialize the object later ',negative
'private todo hhh and hhh ',negative
'fetchjoin overrides default laziness fetchjoin overrides default laziness ',negative
'drop them reverse order case needs done that way ',negative
'this check needed since processing leaves the cursor after the last physical row for the current logical row thus are after the last physical row this might caused either scrolling the last logical row scrolling past the last logical row the latter scenario the previous logical row really the last logical row all other cases should process back two logical records the current logic row plus the previous logical row ',negative
'the owning entity may have been deleted and its identifier unset due identifierrollback which case try look its identifier from the persistence context ',negative
'build array with indices equal the total number actual returns the result hibernate will return for this query scalars nonscalars ',negative
'public return ',negative
'mckoi has known variation select for update syntax ',negative
'was referenced somewhere ',negative
'should performancewise generate new delegate instances for each request since these are locally stackscoped besides makes the code much easier read than the old transactionhelper stuff ',negative
'nothing even the operand parameter way could infer appropriate expected type here ',negative
'the root the incoming property path matched one the embedded composite identifier properties ',negative
'add normal properties ',negative
'serialization ',negative
'add the discriminator ',negative
'handles arrays and newly instantiated collections ',negative
'either its role changed ',negative
'noncritical swallow and let the other propagate ',negative
'will need create new entries ',negative
'this piece needed for usage select clause ',negative
'noop dont own the cache shouldnt stop ',negative
'key entity involved with the operation performed the listener value can either copy the entity the entity itself ',negative
'get the names the columns used link between the collection owner and the collection elements ',negative
'lets assume that there only one lazy fetch group for now ',negative
'more specifically datetime the operator minus the param needs some datetime type the operator plus the param needs some numeric type ',negative
'dont even bother trying read any further ',negative
'prepend value and type list with null for any positions before the wanted position ',negative
'not used for backward compatibility ',negative
'static helper methods ',negative
'base expectation impls ',negative
'this property belongs the table and inserted ',negative
'need extract the component values and check for subtype replacements ',negative
'add the primary key ',negative
'impl note allows multiple collection fetches long the entire fecthed graph still points back single root entity for return ',negative
'registercolumntype typesblob mediumblob registercolumntype typesblob blob ',negative
'delegate already handles columns ',negative
'estatusdeleted ',negative
'kept for backward compatibility until after the beta release ',negative
'legacy behavior apply the bridge ',negative
'exception occurs during flush user must call rollback ',negative
'turn off includesubclasses all fromelements ',negative
'cant just return null here since that would cause owning component become null ',negative
'the object transient detached ',negative
'now update only the tables with dirty properties and the table with the version number ',negative
'render the sql query ',negative
'must return valid rdmsrsa command from this method prevent rdmsrsa from issuing error ',negative
'write the values fields onto the prepared statement must use the state the time the insert was issued cos foreign key constraints not necessarily the objects current state ',negative
'characterl characterl for use prior characterl ',negative
'todo shouldnt inserts expectationsnone ',negative
'proxy cannot transient and breaks ',negative
'dont bother trying update know there row there yet ',negative
'this the root level node generate explicit from clause the root ',negative
'check ',negative
'actual cache the entries soft references are used for both the keys and the values here since the values pertaining the mru entries are kept seperate hard reference cache avoid their ',negative
'all fields are null might need delete existing row ',negative
'note updates joined tables cant batched ',negative
'string functions ',negative
'starting index ',negative
'object have been loaded with setreadonlytrue hhh ',negative
'build given containing element for the returnxxx elements param resultsetelem the element containing the return definitions param path clue param mappings the current processing state return the description the mappings ',negative
'private list new arraylist private list collectionaliases new arraylist private list new arraylist private list collectionresults new arraylist ',negative
'write any appropriate versioning conditional parameters ',negative
'check the detached object being merged the parent ',negative
'render the sql query ',negative
'determine the collection elements are entities ',negative
'the key the key immutable can use the current object state not necessarily the state the time the delete was issued ',negative
'let returnpropertys override whatever the persister has for aliases ',negative
'should use the current object state after any updates that occurred during flush ',negative
'might need run different filter entirely after the flush because the collection role may have changed ',negative
'amazingly these two will work because abstractcollection uses iterator fill the array ',negative
'cant cache this stuff either perinvocation are given map useralias lock mode create new map sqlalias lock mode ',negative
'note dirtyfieldsnull means had snapshot and couldnt get one using selectbeforeupdate oldfieldsnull just means had snapshot begin with might have used selectbeforeupdate get the dirtyfields ',negative
'loop through all the associations the current entity and make sure that they are processed before the current batch number ',negative
'parametercontainer impl ',negative
'temporary ',negative
'note that load this collection from cartesian product the multiplicity would broken use idbag instead ',negative
'column and table should renamed but would break the public api ',negative
'for manytomany joins use the tablename from the queryable collection for the default text ',negative
'int result result result typehashcode result result valuenull valuehashcode return result ',negative
'for the case dynamicupdatetrue need generate the update sql ',negative
'merge operations ',negative
'default collections sharing entity cache there one ',negative
'commented out inspection public abstract void addconditionstring alias string columns string condition ',negative
'dont need check laziness dirty checking algorithm handles that ',negative
'roottablename factorygetdialect ',negative
'for the case dynamicupdatefalse snapshot use the static sql ',negative
'abort the save the object already saved circular cascade ',negative
'not get then try ',negative
'remove initial and ',negative
'default sharing the entity cache there one ',negative
'have the form trimtrimsource trim leading and trailing spaces ',negative
'for the case dynamicinserttrue need generate the insert sql ',negative
'was reference self dont need nullify unless are using native generation which case definitely need nullify ',negative
'the user visible aliases which are unknown the superclass these are not the actual physical sql aliases ',negative
'for the case dynamicinsertfalse use the static sql ',negative
'composite key use foo and bar foo and bar for batching todo unnecessary for databases with ansistyle joins ',negative
'shortcut its location didnt change ',negative
'swaldman define cpstyle configuration parameters for properties with hibernatespecific overrides detect and warn about conflicting declarations ',negative
'need use the identifier type the collection owner since the incoming value actually the owners using the collections key type causes problems with propertyref keys ',negative
'instantiate collection during the flush process must ignore for the rest the flush ',negative
'moved from ',negative
'new collections that get found wrapped during flush shouldnt ignored ',negative
'meant handle dynamic instantiation queries ',negative
'newly wrapped collection not dirty get unnecessary version updates ',negative
'always add the collections query spaces ',negative
'the blob type requires size arguement this defaults bytes arg defaults whole byte other argument mods include kilobyte megabyte gigabyte refer the pbdevelopers guide for more info ',negative
'detached collections that get found reattached during flush shouldnt ignored ',negative
'revert traditional hibernate behavior setting initialpoolsize minpoolsize unless otherwise specified with cpstyle parameter ',negative
'need utilize dynamic delete statements ',negative
'otherwise utilize the static delete statements ',negative
'intentionally empty ',negative
'public boolean equalsobject other read return bagequalsother public int hashcodeobject other read return baghashcode ',negative
'final boolean forcecacherefresh ',negative
'just performance opt ',negative
'essentially have local hibernate transaction progress and already has the usertransaction cached use that usertransaction determine the status transaction manager has been located use that transaction manager determine the status finally the last resort try lookup the usertransaction via jndi and use that determine the status ',negative
'used set the type the parent dot node ',negative
'all joins join the the driving table ',negative
'more specifically datetime the operator minus really cannot determine the expected type either another datetime numeric would valid the operator plus the param needs some numeric type ',negative
'notice that skip the first table the driving table ',negative
'aliases named identifier aliasidname ',negative
'skip the driving table ',negative
'inserts ',negative
'get the right order not that really matters ',negative
'note early exit ',negative
'trying via forname first close drivermanagers semantics ',negative
'this bit only really absolutely necessary for handling requestedid but also good merge multiple object graphs since helps ensure uniqueness ',negative
'private boolean showsql private boolean formatsql ',negative
'case were deserialized different jvm look for instance with the same name alternatively could actual jndi lookup here ',negative
'try make sure dont wrap and already wrapped session ',negative
'this implied join from clause then use ansistyle joining and set the flag the fromelement that indicates that was implied the from clause itself ',negative
'render the where and from parts ',negative
'there already existing batch for this type entity check see the latest batch acceptable ',negative
'allow these through the the real session matter what ',negative
'dont really know all the codes required adequately decipher returned jdbc exceptions here simply allow the failure eaten and the subsequent should fail ',negative
'could regerate this inside each called method ',negative
'the cascadingaction implementations ',negative
'now render the joins ',negative
'youre closing down the connectionprovider chances are not real big deal just warn ',negative
'create new batch for this type the batch number the number current batches ',negative
'keyword support ',negative
'this will add the new from element the origin ',negative
'now render the select clause ',negative
'the keyword used insert row without specifying any column values ',negative
'now tie all together ',negative
'does the limit clause take maximum row number instead total number returned rows ',negative
'insertupdatedelete sql ',negative
'the keyword used specify nullable column ',negative
'select sql ',negative
'overriden avoid systemexit ',negative
'need check laziness dirty checking handles that ',negative
'callable statement support ',negative
'fully resolve the map reference create implicit joins ',negative
'break the outer loop ',negative
'since this entity will now processed the latest possible batch can assured that will come after all other associations theres not need continue checking ',negative
'remove any snapshot not really for memory management purposes but rather because might now stale and there longer any entityentry take precedence this now handled removeentity ',negative
'the basic implementation simply use the nodes text ',negative
'intersystems cache does not current support select for update syntax set your transaction mode readcommitted before using ',negative
'cascade current collection elements ',negative
'constructors ',negative
'not really necessary but good for consistency ',negative
'try find out the name the primary key create identity the identitygenerator used ',negative
'cant cascade nonembedded elements ',negative
'postdelete after actually deleting row record the fact that the instance longer exists the database needed for identitycolumn key generation and remove from the session cache ',negative
'newly instantiated collection cant have orphans ',negative
'dont hold the jbc node lock throughout the that prevents reads and other updates ',negative
'check the version unsavedvalue appropriate ',negative
'create the sessionfactory from hibernatecfgxml ',negative
'handle orphaned entities ',negative
'check the unsavedvalue ',negative
'get here possible that have proxy the way the merge map resolution note decided put this here rather than the above loop was nervous about the performance the loopinloop especially considering this far more likely the edge case ',negative
'check see the secondlevel cache ',negative
'custom sql would better these were private ',negative
'our column span the number columns the ',negative
'for property references generate projectionalias ',negative
'key ',negative
'force immediate execution the insert ',negative
'general purpose parameters ',negative
'entities ',negative
'constructors ',negative
'loaded entity instances entityuniquekey ',negative
'allow any identifier quoted with backtick only recognizes identifiers beginning with letter ',negative
'collections ',negative
'configurable implementation ',negative
'identity map entityentry instances the entity instance ',negative
'write html footer ',negative
'entity proxies entitykey ',negative
'delete does cascade uninitialized collections ',negative
'snapshots current database state for entities that have not been loaded ',negative
'nativesql collect key column and autoaliases ',negative
'identity map array holder arrayholder instances the array instance ',negative
'cannot occur ',negative
'dont need lock the cache here since someone else inserted the same first the insert would fail ',negative
'this not strictly true actually just need make sure that ordered rootentity and that that orderby comes before any nonrootentity ordering ',negative
'try get ',negative
'pass control along the rest the processing chain ',negative
'set entitykeys deleted objects ',negative
'all this only really needs consider properties this class not its subclasses but since are reusing code used for sequential selects use the subclass closure ',negative
'list collection wrappers that were instantiating during result set processing that will need initialize the end the query ',negative
'protected void initpropertypaths final string path final type type final string columns final string formulatemplates final mapping factory throws mappingexception type formulatemplates type columns formulatemplates factory ',negative
'downgrade locks ',negative
'column getname ',negative
'nothing ',negative
'deserialize ',negative
'actually the semantics the next three are really bag note that unlike objects collection insertions updates deletions are not really remembered between flushes just reuse the same lists for convenience ',negative
'public boolean isshowsqlenabled return showsql public boolean isformatsqlenabled return formatsql ',negative
'with twodeep subqueries the same alias would get generated for both using the old method that now used fallback the main criteria alias isnt set ',negative
'arraynull templistsize ',negative
'sort the updates ',negative
'should safe only ever expect entitypersister references here ',negative
'optimize the hash size eliminate rehash ',negative
'unwrap the object ',negative
'impl note takes advantage the fact that escpaed single quote embedded within quoteblock can really handled two seperate quoteblocks for the purposes this method ',negative
'the entity associated with the current action ',negative
'this page intentionally left blank ',negative
'unfortunately this stuff cant cached because perinvocation not constant for the querytranslator instance ',negative
'initialize unwrap the object ',negative
'sequence support ',negative
'not anything ',negative
'cant batch joined inserts especially not identity insert nor can batch statements where the expectation based output param ',negative
'return the proxied object ',negative
'else collection element but also owner ',negative
'have the form trimtrimsource trim leading and trailing spaces early exit ',negative
'overwrite old proxy ',negative
'the mru cache used keep hard references the most recently used query plans note lru here bit misnomer indicates that lru entries are removed the actual kept entries are the mru entries ',negative
'early exit ',negative
'handles things like and and not and not not and between and overloaded and overloaded brackets not not not null overloaded not etc and expressions like foo bar maps fooid barid foobar foo maps foobar foo foobarbaz maps foobar barid and barbaz foobarbaz maps barbaz and foobar barid foobarbaz abc maps barbaz and foobar barid and bid foobarbaz abc maps barbaz and foobar barid and bid foobarbaz maps barbaz and foobar barid ',negative
'should actually throw exception ',negative
'both manytoone and onetoone are represented property entitypersister relying this value determine lazy fetch groups terms fieldlevel interception need make sure that return true here for the case manytoone and onetoone with lazynoproxy impl note lazynoproxy currently forces both lazy and unwrap set true the other case are extremely interested here that lazyproxy where lazy set true but unwrap set false thus use both here under the assumption that this return really only ever used during persister construction determine the lazy propertyfield fetch groupings that assertion changes then this check needs change well partially this issue with the overloading the term lazy here ',negative
'the property component ',negative
'the ids are fully resolved compare them with isdirty not ismodified ',negative
'cant instantiate ',negative
'queryjoinfragment join ',negative
'property embedded component invoke the identifier ',negative
'otherwise ',negative
'starts with the name mapped class new style ',negative
'treat just like new collection ',negative
'skip finalize methods ',negative
'return the fully resolved identifier value but not resolve the actual referenced entity instance note the owner the association not really the owner the ',negative
'this work only the very highest level the load dont let this method called recursively ',negative
'public static jdbcexception string sqlexception root string sql string string sql logerrorstring root logexceptionsroot return new jdbcexceptionstring root sql public static jdbcexception string sqlexception root logerrorstring root logexceptionsroot return new jdbcexceptionstring root ',negative
'note that each iteration the loop may add new elements ',negative
'know there exactly row can skip would great could always skip this problem for keymanytoone ',negative
'this can never happen because this rule will always eliminate the child not case not return xgetfirstchild not not ',negative
'need obtain the lock before any actions are executed since this may inversetrue bidirectional association and one the earlier entity actions which actually updates the database this action resposible for secondlevel cache invalidation only ',negative
'hhh make sure the callback gets cleared otherwise the instance stays static thread local ',negative
'point doing this none was requested ',negative
'while constructor running ',negative
'there probably row there try update rows were updated will find out ',negative
'note interface assumed already contain hibernateproxyclass ',negative
'nothing avoid lazy property initialization ',negative
'interfaces arguments ',negative
'not called runtime doesnt matter its slow ',negative
'todo ',negative
'chop off the rest the tree ',negative
'get the caller ',negative
'prefer regeneration identity ',negative
'get the caller principals ',negative
'refresh doesnt cascade uninitialized collections ',negative
'private static final alias defaultalias new alias null ',negative
'public boolean key return ',negative
'generate select fragment and then property select fragment for each expression just like ',negative
'public boolean key return ',negative
'special case this the leaf the containment graph even though not immutable ',negative
'iterate all the entities currently associated with the persistence context ',negative
'according both the ansisql and jpa specs trim takes variable number parameters between and least one paramer trimsource required from the sql spec trim function trim left paren trim operands right paren trim operands trim specification trim character from trim source trim specification leading trailing both trim specification omitted both assumed trim character omitted space assumed ',negative
'does this entity entry pertain the entity persister which are interested owner ',negative
'prepare persisters and link them with their cache ',negative
'check the managed object the parent ',negative
'allows various loaders mainly the queryloader check whether scrolling their result set should allowed default allowed ',negative
'otherwise the proxy was pruned during the serialization process ',negative
'does not handle arrays thats cos they cant lazy newly instantiated collections can the cast ',negative
'adds remove sortof alias for delete ',negative
'return ',negative
'saves updates dont cascade uninitialized collections ',negative
'early exit ',negative
'create our own copy the usersupplied tuplizer impl map ',negative
'the identifier quoted remove the quotes ',negative
'can the cast since orphandelete does not apply newly instantiated collections arrays cant track orphans for detached arrays ',negative
'truncate the identifier the max alias length less the suffix length ',negative
'full joins are not supported yet ',negative
'you may still have other resultsets update counts left process here but you cant now the resultset you just got will closed ',negative
'null not considered the same type integer nonnls nonnls ',negative
'properly handle propertyrefbased associations ',negative
'the needs come before where clause properly handle dynamic filters ',negative
'determine the getter and setter methods from the proxy interface any determine all interfaces needed the resulting proxy ',negative
'add another inner nested select add the main query close off the inner nested select ',negative
'destination this was the cause hhh originsettype fromfragment set the parent node type that the ast properly formed the destination node will have all the from text the parent node collection join too voodoo see joinprocessor ',negative
'then handle any userdefined entity modes ',negative
'strip off any leading and token ',negative
'then the pojo tuplizer using the dynamicmap tuplizer pojo representation available ',negative
'the condition not already there ',negative
'this has been shown happen occasionally rare cases when using transaction manager transactiontimeout where the timeout calls back through hibernates registered transaction synchronization separate reaping thread cases where that reaping thread executes through this block the same time the main application thread does can get into situations where these cmes occur and though not allowed perse the end result without handling specifically infinite looping here simply break the loop ',negative
'dontspaceadd ',negative
'public component sessionfactory ',negative
'for mysql ',negative
'detect discriminator values ',negative
'set custom entity resolver this entity resolver must set before addxxxmisc call default value link param entityresolver entity resolver use ',negative
'handle any filters applied this collection ',negative
'handle propertyref ',negative
'could not register synchronization the beforeafter completion callbacks ourself but need let jdbccontext know that this what are going doesnt keep trying register synchronizations ',negative
'hashmap columnsunique new hashmap ',negative
'null caused some problems ',negative
'two conditions where need transform this thetajoin syntax elem the root fromelement correlated subqueries the has been set true and elem represents implicit join ',negative
'cascade the refresh prior refreshing this entity ',negative
'not sure this would ever null but wanted careful ',negative
'even inversetrue ',negative
'need dirty check manytoones with notfoundignore order update the cache not the database since this case null entity reference can lose information ',negative
'register hibernate types for default use scalar sqlquery type auto detection ',negative
'true then execute updates otherwise just generate and display updates ',negative
'sqlfunction implementation ',negative
'only release the connection ',negative
'only check the version when upgrading lock modes ',negative
'deprecated option ',negative
'only carry the method has parameters ',negative
'woops got instance another class hierarchy branch ',negative
'compositeid ',negative
'create outerjoingenerator for this dialect ',negative
'actually this last test probably unnecessary since beforecompletion doesnt get called during rollback ',negative
'need step through the rows one row time slow ',negative
'lock acquisition support ',negative
'create dotnode ast for the path and resolve ',negative
'its already loaded dont need hydrate ',negative
'orphans should deleted during delete ',negative
'swallow and continue roll back jta transaction ',negative
'here have two possibilities the propertyname matches the explicitly identifier property name the propertyname matches the implicit property name ',negative
'the transaction already rolled back jta spec ',negative
'found collection element the result set ',negative
'this method noop there synchronization ',negative
'register the standard dialect resolver ',negative
'why all others non final ',negative
'even though might find preexisting element join path may not able reuse ',negative
'hella important optimization ',negative
'return thattypeequalstype value ',negative
'null child could occur for from clause filter ',negative
'the from element that the property ',negative
'since the result set cursor always left the first physical row after the last processed need jump back one position get the key value are interested skipping ',negative
'websphere however not sane jeejta container ',negative
'loop through all the associated entities and make sure they have been processed before the latest batch associated with this entity type ',negative
'for sane jeejta containers the transaction itself functions its identifier ',negative
'first try find matching constructor accepting param ',negative
'swallow the transaction was finished ',negative
'will ignored using the existing entry instead ',negative
'seconds ',negative
'this property belongs the table and not specifically excluded from optimistic locking optimisticlockfalse ',negative
'dont hold transactional lock for this ',negative
'some collections are not lazy ',negative
'fix the resident flag ',negative
'does the limit clause come the start the select statement rather than the end ',negative
'all are considered equal ',negative
'the following two lines were added ensure that thisparams not null which can happen with twodeep nested subqueries ',negative
'set the attributes the property reference expression ',negative
'the current batch number the latest batch for this entity type ',negative
'take snapshot ',negative
'can inner join superclass tables the row must there can never inner join subclass tables ',negative
'never evict this node ',negative
'does the collection referenced this fromelement specify orderby attribute attach the querys orderby ',negative
'create the join element under the from element ',negative
'for merging versioned entities consider the version having been changed only when the two version values are different and the target actually represents database state this second condition special case which allows entity merged during the same transaction though during seperate operation which was originally persistedsaved ',negative
'moved here from selectclause jsd ',negative
'predetermine and cache the hashcode ',negative
'not between notbetween ',negative
'make sure the root node for the region exists and has dataversion that never complains ',negative
'psclose just close not try return the pool note early exit ',negative
'map entitymode tuplizer ',negative
'now write the values fields onto the prepared statement ',negative
'this virtual property ',negative
'the currenttimestamp more accurate but only known supported sql server and later sybase not known support all ',negative
'this one needed only for guessentitymode ',negative
'will check current level some them are not null sublevels they exist ',negative
'build the dynamicmap tuplizer ',negative
'pointbase has known variation select for update syntax ',negative
'then domj tuplizer domj representation available ',negative
'see the entity already bound this session not look the entity identifier and assume that the entity persistent the not unsaved that rely foreign keys keep database integrity ',negative
'the work ',negative
'its uninitialized proxy cant transient ',negative
'weve been here before ',negative
'return the can use reset the proxy return result ',negative
'return false here most databases not properly support this construct ',negative
'put the standard tuplizers into the tuplizer map first ',negative
'hit the database after checking the session cache for snapshot ',negative
'found ctor but was not publicly accessible try request accessibility ',negative
'our parent another dot node meaning are being further dereferenced thus need generate join unless the parent refers the associated entitys because our table would know the ',negative
'private final sessionfactory ',negative
'search for collections reachability updating their role dont want touch collections reachable from deleted object ',negative
'cached for efficiency ',negative
'sql server just returns automatically ',negative
'thissessionfactory sessionfactory ',negative
'table support ',negative
'was not embedded the argument just ',negative
'have specialized case detached entity from the perspective the merge operation specifically have incoming entity instance which has corresponding entry the current persistence context but registered under different entity instance ',negative
'where fragment must empty ',negative
'its key changed ',negative
'int parameterstart list allparams iterator whereparams allparamssublist parameterstart allparamssize iterator ',negative
'miscellaneous support ',negative
'will need remove olde entries ',negative
'add the current fragment the thetajoins node ',negative
'force initialize ',negative
'lock doesnt cascade uninitialized collections ',negative
'return currentid ',negative
'null ',negative
'reset the ',negative
'persister ',negative
'processes everything except index ',negative
'uninitialized proxy pointing with this session then when accessed the underlying instance will contained ',negative
'reset the version ',negative
