Label, Type, Content
0, Line, //  next, add the constant http headers 
0, Line, //  ------------------------------- Properties managed by the ProtocolHandler 
0, Line, //  ------------------------------------------------------ Constructor 
0, Block, /*          * This method creates a valid base64 blob          */
0, Line, //  Hups! 
0, Line, //  EJB references 
0, Line, //  First two bytes should always be AB 
1, JavaDoc, /*      * TODO SERVLET3 - Add comments     * @param <T> TODO     * @param t   TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     * @since Servlet 3.0      */
0, Line, //  SecurityManager assume that untrusted applications may be deployed. 
0, Block, /*  constant_pool[0] is unused by the compiler and may be used freely         * by the implementation.          */
0, Line, //  Fall-back. Also used by unit tests 
0, Block, /*      * Find a method with the right name If found, call the method ( if param is     * int or boolean we'll convert value to the right type before) - that means     * you can have setDebug(1).      */
0, Block, /*          * If the error is triggered after Thread B completes async processing         * there is essentially a race condition between thread B making the         * change and the container checking to see if the error flag has been         * set. We can't easily control the execution order here so we don't         * test it.          */
0, Line, //  Stop the existing server 
0, Line, //  ensure it is contextual 
0, Block, /*  6 == length("javax.")  */
0, Line, // previously marked suspect, system below picked up the member again 
0, Line, //  -------------------- Removing data from the buffer -------------------- 
0, Line, //  Try a setFoo ( InetAddress ) 
0, Line, //  This has to be here as it can't be moved to SSLHostConfig since the 
0, Line, //  So many things to go wrong above... 
0, Block, /*      * Scan a URL for JARs with the optional extensions to look at all files     * and all directories.      */
0, Line, //  Confirm we have all 720 possible input orders   Set<String> orders = new HashSet<>(); 
0, Line, //  Avoid possible NPE 
0, Line, // initiate the strDefName with null. 
0, Line, //  Store nested <Member> elements 
0, Line, //  Create the Platform server 
0, Line, //  Work-around for XML documents that use just the file name for the 
0, Line, //  Generating href element 
0, Line, //  d.addAfterOrderingOthers(); 
0, Line, //  IPv6 
0, Line, //  Add the registration, noting any registration it replaces 
0, Line, //  ISE for now. Could swallow this silently / log this if the ISE   becomes a problem 
0, Line, //  Look up the user's credentials 
0, Block, /*      * Returns true if and only if all the resources for this web application     * are provided via a packed WAR file. It is used to optimise cache     * validation in this case on the basis that the WAR file will not change.      */
0, Line, //  Have we authenticated this user before but have caching disabled? 
0, Line, //  an acceptable certificate 
0, Line, //  JSP 2.1   JSP 2.1   JSP 2   JSP 21 
0, Line, // update our map of members, expire some if we didn't receive a ping back 
0, Line, //  Store nested <GlobalNamingResources> element 
0, Line, //  post-construct elements 
0, Line, //  creation exception was ignored   nothing was put onto the stack 
0, Line, //  this successful NonLogin access should replenish the 
0, Line, //  If child is started then it is too late for life-cycle listener   to register the child so register it here 
0, Line, //  SRV 10.9.2 - Handling an error is entirely the application's   responsibility when an error occurs on an application thread.   Calling sendError() followed by complete() and expecting the standard 
0, Line, //  preface which is longer than a single ping. 
0, Line, //  no reason to hide this - but good reasons to not hide 
0, Line, //  next, access it again to harvest the session id url parameter 
0, Block, /*  JavaCC - OriginalChecksum=151e58546054b618e758d7dc172cc7b5 (do not edit this line)  */
0, Line, //  This is a directory - strip leading "META-INF/resources" 
0, Line, //  a response.sendError() will be ignored 
0, Line, //  Process the data we have 
0, Line, //  Process this property change 
0, Block, /*  we want to wait for the process to exit,  Process.waitFor()                 * is useless in our situation; see                 * http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=4223650                  */
1, Line, //  FIXME - log configuration problem 
0, Line, //  Flush not called as the writer passed could be a BodyContent and   it doesn't allow to flush. 
0, Line, //  No need to log failure - it is expected in this case 
0, Line, //  ------------------------------------------------------------ Constructors 
0, Line, //  Can't close a uConn directly. Have to do it like this. 
0, Line, //  Check to see if the expected listener fired. 
0, Line, //  If not using a connection pool, open a connection to the database 
1, JavaDoc, /*      * @return TODO     * @since Servlet 3.0 TODO SERVLET3 - Add comments      */
0, Line, //  Indicates if a performance short-cut is available 
0, Line, // TRIBES_MBR_END 
0, Line, //  Send j2ee.state.starting notification 
0, Block, /*  Is expression language being ignored - affects unquoting. \$ and \# are     * treated as literals rather than quoted values.  */
0, Line, //  Total time = divide by requestCount to get average. 
0, Line, //  systems which don't support it cause major problems 
0, Line, //  All other resources should not be deleted 
0, Line, //  check if the validation query has changed. 
0, Line, //  wait long enough for my NonLogin session to expire 
0, Line, //  Check for connection aborted cond 
0, Line, //  Only if the Context has started. If it has not, then it   will have its own "after_start" life-cycle event later. 
0, Line, //  Assume a 'complete' FilterRegistration is one that has a class and 
0, Line, //  simple character, just write it out. 
0, Line, //  When including a file, we need to check for a BOM   to determine if a conversion is required, so we 
0, Line, //  Close the class definition 
0, Line, //  Finish processing the connection 
0, Line, //  session-cookie-config added in 3.0 
0, Line, //  included in the Vary header. 
0, Line, //  Parse the one or more named attribute nodes 
0, Line, //  null base, null response 
0, Line, //        for async 
0, Line, //  COMPLEMENTOFDEFAULT is also not exactly as defined by the docs 
0, Block, /*  * The BoM detection is derived from: * https://svn.us.apache.org/viewvc/tomcat/trunk/java/org/apache/jasper/xmlparser/XMLEncodingDetector.java?annotate=1742248 * * The prolog is always at least as specific as the BOM therefore any encoding * specified in the prolog should take priority over the BOM.  */
0, Line, //  The buffer is already at (or bigger than) limit. 
0, Line, //  This is decoded and normalized 
0, Line, //  Check headers - looking to see if response is chunked (it should be) 
0, Line, //  Should probably log the throwable 
0, Line, //  Wrap use of tag in try/finally to ensure clean-up takes place 
0, Line, //  Include empty segments. 
0, Line, //  Formerly part of the main() method in SmapGenerator 
0, Line, //  Read some content from the resource 
0, Line, //  Whatever kind of value it is, return it as a string 
0, Block, /*      * https://bz.apache.org/bugzilla/show_bug.cgi?id=61197      */
0, Line, //  VERIFY TEXT/HTML 
0, Line, //  Treat headers as single values by default. 
0, Line, // extra 
1, Line, //  TODO: Tests for unexpected flags. Better located in tests for section 6? 
0, Line, //  borrow a new connection from the pool 
0, Line, //  Return the normalized path that we have completed 
0, Line, // transfer state from another map 
0, Line, //  Can't map context or wrapper without a uri 
0, Line, //  Allowed roles should be the union of the roles in the constraints   * is any app role   User role is an app role 
0, Line, //  The ScheduledThreadPoolExecutor doesn't use MaximumPoolSize, only CorePoolSize is available 
0, Line, //  Clear the first map 
0, Line, //  Usually means an invalid protocol has been configured 
0, Line, //  RFC 7540, 5.3.4 endpoints should maintain state for at least the 
0, Line, //  Update the value of the "out" attribute in the page scope   attribute namespace of this PageContext 
1, Line, // There's no way to specify the century in SimpleDateFormat.  We don't want to hard-code  20 since this could be wrong for the pre-2000 files. 
0, Line, //  Listeners were added in 2.3 so should be excluded in 2.2 
0, Line, //  Don't allow more than one servlet on the same pattern 
0, Line, //  foo%bar.jsp 
0, Line, //  Ignoring maxConcurrentStreams increases the overhead count 
0, Block, /*      * Look at a threads stack trace to see if it is a request thread or not. It     * isn't perfect, but it should be good-enough for most cases.      */
0, Block, /*      * private fields      */
0, Line, //  slightly paranoid verification 
0, Line, //  20-2f - 
0, Line, //  ------------------------------------------------------ public 
0, Line, //  Create QName object 
0, Line, //  Create byte array and copy bytes 
0, Line, //  MemoryUserDatabase requires the use of ConfigFileLoader/ConfigurationSource 
0, Line, // Executor 
0, Line, //  Cast the input object to an array (calling method has checked it is   an array)   Get the target type for the array elements 
0, Line, // are we closing or closed? 
0, Line, //  we should not get here 
0, Line, //  Handle dynamically adding welcome files 
0, Line, //  Only need a list when members are expired (smaller gc) 
0, Block, /*  Generated By:JJTree: Do not edit this line. SimpleNode.java  */
0, Block, /*      * Test {@link RemoteIpFilter} in Tomcat standalone server      */
1, Line, //  XXX Should be moved to embedded 
0, Line, //  session is rewrite at other request, rewrite this also 
0, Line, //  Server port 
1, Line, // synchronize, big time FIXME 
0, Line, //  The tests are only supported for APR and OpenSSL 
0, Line, //  Retrieve values of userRoleName attribute 
0, Block, /*              * If the request length exceeds the size of the output buffer,             * flush the output buffer and then write the data directly. We             * can't avoid 2 writes, but we can write more on the second              */
0, Line, //  Prepare a writer to a buffered area 
0, Line, //  NO-OP. Some connections are expected to fail. 
0, Line, //  serialize sessionID 
0, JavaDoc, /*  * <p>Abstract implementation of the <b>Valve</b> interface that generates a web * server access log with the detailed line contents matching a configurable * pattern. The syntax of the available patterns is similar to that supported by * the <a href="https://httpd.apache.org/">Apache HTTP Server</a> * <code>mod_log_config</code> module.</p> * * <p>Patterns for the logged message may include constant text or any of the * following replacement strings, for which the corresponding information * from the specified Response is substituted:</p> * <ul> * <li><b>%a</b> - Remote IP address * <li><b>%A</b> - Local IP address * <li><b>%b</b> - Bytes sent, excluding HTTP headers, or '-' if no bytes *     were sent * <li><b>%B</b> - Bytes sent, excluding HTTP headers * <li><b>%h</b> - Remote host name (or IP address if * <code>enableLookups</code> for the connector is false) * <li><b>%H</b> - Request protocol * <li><b>%l</b> - Remote logical username from identd (always returns '-') * <li><b>%m</b> - Request method * <li><b>%p</b> - Local port * <li><b>%q</b> - Query string (prepended with a '?' if it exists, otherwise *     an empty string * <li><b>%r</b> - First line of the request * <li><b>%s</b> - HTTP status code of the response * <li><b>%S</b> - User session ID * <li><b>%t</b> - Date and time, in Common Log Format format * <li><b>%u</b> - Remote user that was authenticated * <li><b>%U</b> - Requested URL path * <li><b>%v</b> - Local server name * <li><b>%D</b> - Time taken to process the request, in millis * <li><b>%T</b> - Time taken to process the request, in seconds * <li><b>%F</b> - Time taken to commit the response, in millis * <li><b>%I</b> - current Request thread name (can compare later with stacktraces) * <li><b>%X</b> - Connection status when response is completed: *   <ul> *   <li><code>X</code> = Connection aborted before the response completed.</li> *   <li><code>+</code> = Connection may be kept alive after the response is sent.</li> *   <li><code>-</code> = Connection will be closed after the response is sent.</li> *   </ul> * </ul> * <p>In addition, the caller can specify one of the following aliases for * commonly utilized patterns:</p> * <ul> * <li><b>common</b> - <code>%h %l %u %t "%r" %s %b</code> * <li><b>combined</b> - *   <code>%h %l %u %t "%r" %s %b "%{Referer}i" "%{User-Agent}i"</code> * </ul> * * <p> * There is also support to write information from the cookie, incoming * header, the Session or something else in the ServletRequest.<br> * It is modeled after the * <a href="https://httpd.apache.org/">Apache HTTP Server</a> log configuration * syntax:</p> * <ul> * <li><code>%{xxx}i</code> for incoming headers * <li><code>%{xxx}o</code> for outgoing response headers * <li><code>%{xxx}c</code> for a specific cookie * <li><code>%{xxx}r</code> xxx is an attribute in the ServletRequest * <li><code>%{xxx}s</code> xxx is an attribute in the HttpSession * <li><code>%{xxx}t</code> xxx is an enhanced SimpleDateFormat pattern * (see Configuration Reference document for details on supported time patterns) * </ul> * * <p> * Conditional logging is also supported. This can be done with the * <code>conditionUnless</code> and <code>conditionIf</code> properties. * If the value returned from ServletRequest.getAttribute(conditionUnless) * yields a non-null value, the logging will be skipped. * If the value returned from ServletRequest.getAttribute(conditionIf) * yields the null value, the logging will be skipped. * The <code>condition</code> attribute is synonym for * <code>conditionUnless</code> and is provided for backwards compatibility. * </p> * * <p> * For extended attributes coming from a getAttribute() call, * it is you responsibility to ensure there are no newline or * control characters. * </p> * * @author Craig R. McClanahan * @author Jason Brittain * @author Remy Maucherat * @author Takayuki Kaneko * @author Peter Rossbach  */
0, Line, //  Set the status, then generate the XML response containing 
0, Line, //  8KB is what tomcat would use by default anyway 
0, Line, //  Target JVM 
0, Line, //  Protect against possible NPE if key has been removed in another   thread. Not worth locking the keys while this loop completes. 
0, Line, //  Character decoding 
0, Line, //  Make sure we get a 200 response and not a 405 response   which would indicate that error.jsp is complaining about being called   with the PUT method. 
0, Line, //  BZ 51249 
0, Line, //  Duplicate of message not yet processed 
0, Line, //  New binary message 
0, Line, //  Expire all active sessions 
0, Line, //  unexpected 
0, Line, //  EL 3.0 specification says parameter is LambdaExpression but it   may already have been evaluated. If that is the case, the   original parameter will have been checked to ensure it was a   LambdaExpression before it was evaluated. 
0, Line, //  Configure the authenticator and inherit the Realm from Engine 
0, Line, //  JNDI resources are unbound in CONFIGURE_STOP_EVENT so stop   naming resources before they are unbound since NamingResources   does a JNDI lookup to retrieve the resource. This needs to be 
0, Line, //  default to appBase dir + name 
0, Line, //  Can't read files - ignore 
0, Line, //  Register with JMX 
0, Line, //  Should never happen as B2CConverter should replace   problematic characters 
0, Line, //  not match. 
0, Line, //  An empty URL is not acceptable 
0, Line, // invoke all the listeners 
0, Line, //  ----------------------------------------------- HTTPS specific properties   -------------------------------------------- Handled via an SSLHostConfig 
0, Line, //  Fill up the input buffer with as much data as we can 
0, Line, //  Throws exception if alive 
0, Line, //  Return our cached information (if any) 
0, Line, //  no flags 
0, Line, //  Strip leading slash if present, as Sun JAAS impl 
1, Line, // todo implement  should only return keys where this is active. 
0, Block, /*  Cache components of the MBean registration.  */
0, Line, //  Add the relevant path-mapped filters to this filter chain 
0, Line, // this happens a lot before the system has started   up 
0, Block, /*      * Create a message to request the given URL.      */
0, Line, //  Unable to complete the TLS handshake. Treat it as   if the handshake failed. 
0, Line, //  Cache NotFound results to save repeated calls to findClass()   which is relatively slow 
0, Line, //  Java 9 onwards. The internal class loaders no longer extend   URLCLassLoader 
0, Line, //  Consume and buffer the request body, so that it does not   interfere with the client's handshake messages 
0, Line, //  ------------------------------------------------- MapElement Inner Class 
0, Line, //  Decrypt the data in the buffer 
0, Line, //  If JULI is used, shut JULI down *after* the server shuts down   so log messages aren't lost 
0, Line, //  Output is via an OutputStream 
0, Line, //  Milli-seconds in 24 hours 
0, Line, //  This should normally return "http", but any non null non exception is good enough 
0, Line, // uniqueId data 
0, Line, //  Store nested <Service> elements 
0, Line, //  Regular expressions will only ever be used with EqualNode   so return zero for equal and non-zero for not equal 
0, Line, //  No data to process 
0, Line, //  Retrieve value of userPassword 
0, Line, //  Note: This will also be true for the Graal substrate VM 
0, Line, //  Use the same domain as our associated container if we have one 
0, Block, /*      * Verify preferring of brotli in default configuration for actual Firefox and Chrome requests.      */
0, Line, //  Return value undefined 
0, Line, // channel1.addInterceptor(tint); 
0, Line, //  No (detectable) changes to the WAR 
0, Line, //  Parsing lock request 
0, Line, //  Tomcat can use URLs other than file URLs. However, a protocol   other than file: will generate a bad file system path, so   only add file: protocol URLs to the classpath. 
0, Line, //  Output the simple/old format for backwards compatibility 
0, Line, //  Deploy expanded folders 
0, Line, //  Add an SCI that has no interest in any type 
0, Line, //  Need to read response headers to test version switching 
0, Line, //  If we already know the current state, return it. 
0, Line, //  Check destination path to protect special subdirectories 
0, Line, //  No version found for this name. Create one. 
0, Block, /*         private Exception doRequest(String method,                                    String queryString,                                    String contentType,                                    String requestBody,                                    boolean allowBody) {         */
0, Line, //  Looking for \r\n\r\n 
0, Line, //  undocumented yet - for embedding apps that are around, alive. 
0, Line, //  No additional implementation - just need a class that extends BB for   testing EL methods calls 
0, Line, //  The surrogate pair ends with a high-surrogate. 
0, Line, //  Modified WAR triggers a reload if there is an XML   file present   The only resource that should be deleted is the   expanded WAR (if any) 
0, Line, //  If this is missing, 
0, Line, //  First request in separate thread because the response won't be 
0, Line, //  Copying source to destination 
0, Block, /*  Timestamp of last time servlet resource was modified  */
0, Line, //  Store nested <CookieProcessor> elements 
0, Line, //  If the path is already context-relative, just pass it through 
0, Line, //  Identify which parameter isn't an exact match 
0, Line, //  Be VERY careful if you call this method directly. If it is called   twice for the same socket the JVM will core. Currently this is only   called from Poller.closePollset() to ensure kept alive connections   are closed when calling stop() followed by start(). 
0, Line, //  record the location of the first non lwsp and drop down to process the   token characters. 
0, Line, //  no error message provided 
0, Line, //  check the application itself for the extension 
0, Line, // if var specified, put the current token into the attribute "var" defines. 
0, Line, //  Lazy init 
0, Line, //  Stop the evictor before the pool is closed since evict() calls 
0, Line, //  if there were non-metacharacters, copy them all as a block 
0, Line, //  Password on PooledConnectionAndInfo does not match 
0, Line, // this should never be called with a network buffer that contains data  so we can clear it here. 
0, Line, // message-destination 
0, Line, //  Method call not at end of expression 
0, Line, //  Load and initialize all "load on startup" servlets 
0, Line, //  HTTP separators less comma, semicolon and space since the Netscape   spec defines those as separators too.   '/' is also treated as a special case 
0, Line, //  a.addBeforeOrdering("c"); 
0, Line, //  Indicates that two replacement characters are missing 
0, Line, //  The browser isn't expecting this conditional response now.   Assuming that it can quietly recover from an unexpected 412.   BZ 43687 
0, Block, /*              * Generate a 'attr = "value"' for each <jsp:param> in plugin body              */
0, Line, //  the specified paramType is not String. 
0, Line, //  not point to a file 
0, Line, //  Don't ignore RuntimeExceptions thrown by   this method 
0, Line, //  Redirect to the corresponding SSL port 
0, Line, //  Can't normalize canPath earlier as canonicalBase is not normalized 
0, Line, //  Access log 
0, Line, //  We've got to resolve the very call to the interpreter   at runtime since we don't know what type to expect   in the general case; we thus can't hard-wire the call   into the generated code. (XXX We could, however,   optimize the case where the bean is exposed with   <jsp:useBean>, much as the code here does for   getProperty.) 
0, Line, //  host's configBase 
0, Line, //  ************************************************************************   General Purpose Runtime Methods   ************************************************************************ 
0, Line, //  child.destroy() may have already been called which would have   triggered this call. If that is the case, no need to destroy the   child again. 
0, Line, // to use encodeInteger we need to place the first byte in the buffer. 
0, Line, //  Echo the message back 
0, Line, //  see tearDown()! 
0, Line, //  If specified, Implementation Vendor ID must match 
0, Line, //  Allowed roles should be the union of the roles in the constraints   User role is in first constraint 
0, Line, //  We must have a begin and end attributes 
0, Line, //  Check each defined security constraint 
0, Line, //  Even if the resource content larger than objectMaxSizeBytes   there is still benefit in caching the resource metadata 
0, Line, //  Store image as PNG 
0, Line, //  Note: ECB is not an appropriate mode for secure communications.              return new ECBEncryptionManager(algorithm, new SecretKeySpec(encryptionKey, algorithmName), providerName); 
0, Line, //  Always set httpOnly if the context is configured for that 
0, Line, //  Store nested <Sender> element 
0, Line, //  Partially processed the request so need to respond 
0, Line, //  The handshake process reads/writes from/to the   socket. status may therefore be OPEN_WRITE once   the handshake completes. However, the handshake   happens when the socket is opened so the status   must always be OPEN_READ after it completes. It   is OK to always set this as it is only used if   the handshake completes. 
0, Line, //  any other exception or error is odd. Here we log it   with "ERROR" level, so it will show up even on   less-than-verbose logs. 
0, Line, //  Testing 
0, Line, //  Not sure we need this 
0, Line, //  The surrogate pair starts with a low-surrogate. 
0, Line, //  Has to match signature in DataSource 
0, Line, //  111ozzzz 
0, Line, // we have done our initial handshake 
0, Line, // create a add value button 
0, Line, //  Check for universal mapping 
0, Line, //  Register with MBean server 
0, Line, // optimization, if we do have a writable channel, write it now 
0, Line, //  If you manage to get more than 100 million of ids, you'll   start getting ids longer than 8 characters. 
0, Line, //  -------------------------------------------------- CORS Response Headers 
0, Line, //  If there is only one, consider it to be /the/ user 
0, Line, //  Add new members or refresh the members in the membership 
0, Line, //  Request attribute support 
0, Line, //  Don't start host if already started 
0, Line, //  Order is important for the error handling below.   Must look up c1 first. 
0, Line, // Variables like DATE_LOCAL, DATE_GMT, and LAST_MODIFIED need to be   updated when  the timefmt changes. This is what Apache SSI does. 
0, Line, //  [seguin] added for consistency -- most other objects have recycle(). 
0, Line, //  reverse that so this valve can write to the response. 
0, Line, //  of the digester's stack 
0, Block, /*      * Fatal error. Usually an I/O error. Try and send notifications. Make sure     * socket is closed.      */
0, Line, //  Invalid field-name, skip to the next one 
0, Line, //  Manager is required for remaining check 
1, Line, //  Socket write buffer is empty. Write the provided buffer directly   to the network.   TODO Shouldn't smaller writes be buffered anyway? 
0, Line, //  ----------------------------------------------------------------------   Instrumentation Methods 
0, Line, // only once per VM 
0, Line, //  Detect format error at translation time 
0, Line, //  instance of TagExtraInfo 
0, Line, //  Given the minIdleSwap settings, this should swap one out to get below 
0, Line, //  Connection properties 
0, Line, //  these are lazy created to reduce memory overhead 
0, Line, //  Keep the original configuration line as it is not possible to get   the parameters back without an API change 
0, Line, //  The APR/native connector always supports ALPN if TLS is in use   because OpenSSL supports ALPN. Therefore, this is equivalent to   testing of SSL is enabled. 
0, Line, //  handle assigning deferred vars to VariableMapper, storing   previous values under '_el_ve[i]' for later re-assignment 
0, Line, //  Delete reload resources (to remove any remaining .xml descriptor) 
0, Block, /*  Callers of this method must:         * - have acquired the readPending semaphore         * - have acquired a lock on readCompletionHandler         *         * This method will release (or arrange for the release of) the         * readPending semaphore once the read has completed.          */
0, Line, //             // ignore 
0, Line, //  Validate host 
0, Line, //  override those in annotations 
0, Line, // make sure that the session gets ready to expire if 
0, Line, //  Delete destination resource, if it exists 
0, Line, //  --------------------------------------------- SSL is not supported in AJP 
0, Line, //  Build scheme://host:port from request 
0, Line, //  Since authenticate modifies the response on failure, 
0, Line, //  use the loader Registry 
0, Line, //  This class's class loader if no joy with the tccl 
0, Line, //  Create dummy root and initialize it with given page encodings 
0, Line, //  any active event. 
0, Line, //  Test behavior needs to adjust for OpenSSL 1.1.1-pre3 and above 
0, Line, //  There should be no data to read 
0, Line, //  do nothing 
0, Line, //  Add the roles as additional subjects as per the contract with the   JAASRealm 
0, Line, //  Release Stream 15 which is waiting for a single byte. 
0, Block, /*  for MBean to read ready and busy  */
0, Line, //  Protect against NPEs if the context was destroyed during a 
0, Line, //  Skip null valves 
0, Line, //        null of *any* other type so this works. 
0, Line, //  NO-OP by default 
0, Line, //  Configure the socket 
0, Line, //  filter-mapping/dispatcher/ASYNC added in Servlet 3.0 
0, Line, //  Third example from spec with e & f added 
0, Line, // unlock the global lock 
0, Line, //  Only those fragments listed should be processed 
0, Line, //  Set maximum messages size to 10.000 bytes. 
0, Line, //  Handle dynamically removing host aliases 
0, Line, //  finally, provide credentials to confirm the resource 
0, Block, /*      * Pulled out into a separate method in case we need to handle other unusual     * sequences in the future.      */
0, Line, //  ------------------------------------------------------- Private Methods 
0, Line, //  No match with previous registration so need to check listeners   for all less specific registrations to see if they need to be   notified of this new registration. That there is no exact match   with a previous registration allows a few short-cuts to be taken 
0, Line, //  We're done. 
0, Block, /*      * ScriptlessBody ::= ( '<%--' JSPCommentBody ) | ( '<%@' DirectiveBody ) | ( '<jsp:directive.'     * XMLDirectiveBody ) | ( '<%!' <TRANSLATION_ERROR> ) | ( '<jsp:declaration'     * <TRANSLATION_ERROR> ) | ( '<%=' <TRANSLATION_ERROR> ) | ( '<jsp:expression'     * <TRANSLATION_ERROR> ) | ( '<%' <TRANSLATION_ERROR> ) | ( '<jsp:scriptlet'     * <TRANSLATION_ERROR> ) | ( '<jsp:text' XMLTemplateText ) | ( '${'     * ELExpressionBody ) | ( '<jsp:' StandardAction ) | ( '<' CustomAction     * CustomActionBody ) | TemplateText      */
0, Line, //  (2 bytes for length, each cipher ID is 2 bytes) 
0, Line, //  Ran out of message buffer - exit inner loop and   refill 
0, Line, //  Update the UID on initial lookup 
0, Line, //  Retrieve and remove the SavedRequest object from our session 
0, Line, //  Try to flush all data 
0, Line, //  NOTE: The expected values must themselves be \ escaped below 
0, Line, //  Handle special case because the syntax for the empty set is the same 
0, Line, //  AES should beat CAMELLIA 
0, Line, //  Try from the current loader (that's the case for trusted apps)   Should only be required if using a TC5 style classloader structure   where common != shared != server 
0, Line, //  type (0 for data)   flags (0)   stream (0)   payload (0) 
0, Line, //  verify the sessionID has not changed 
0, Block, /*      * test cases with good BASIC Auth credentials - Base64 strings     * can have zero, one or two trailing pad characters      */
0, Line, //  Use the thread local mapping data 
0, Line, //  -------------------- JMX registration  -------------------- 
0, Line, //  Create blank instance 
0, Line, //  Extension wrapper 
0, Line, //  - content type (note: this will not force the content type, use a filter 
0, Line, //  The JDBC specification requires that a Connection close any open   Statement's when it is closed.   DBCP-288. Not all the traced objects will be statements 
0, Line, //  interrupted 
0, Line, //  Deploy expanded folder 
0, Line, //  The remainder of the processing needs to know about container 
0, Line, //  Check a known attribute 
0, Line, //  Context doesn't use version directly 
0, Line, //  response will be empty if this exception is thrown 
0, Block, /*          * This method is called as part of the custom tag's start element.         *         * If the given custom tag has a custom nesting level greater than 0,         * save the current values of its scripting variables to temporary         * variables, so those values may be restored in the tag's end element.         * This way, the scripting variables may be synchronized by the given         * tag without affecting their original values.          */
0, Line, //  Store nested <SessionIdGenerator> element; 
0, Line, //  Use a single listener for read and write. Listeners often need to   share state to coordinate reads and writes and this is much easier as 
0, Line, //  makes parsing simpler. 
0, Line, //  (0) Check our previously loaded class cache 
0, Line, //  Should use POST 
0, Line, //  Set up the context init params 
0, Line, // if they are, simply issue the memberAdded message 
0, Line, //  Most likely cause is a user closing their browser. Check to see if   the root cause is EOF and if it is ignore it.   Protect against infinite loops. 
0, Line, //  -------------------- utils -------------------- 
0, Block, /*  Generated By:JJTree: Do not edit this line. AstDiv.java  */
0, Line, //  Assume EVAL_BODY_BUFFERED 
0, Line, //  Construct an object name with the right domain 
0, Line, //  See if the URLHandler can resolve it 
0, Line, //  End of /* */ comment 
0, Line, //  Cleanup, in case the page ends with a template text 
0, Line, //  A failure here is not fatal as the directory may be unavailable   now but available later. Unavailability of the directory is not   fatal once the Realm has started so there is no reason for it to   be fatal when the Realm starts. 
0, Line, //  ------------------------------------------------------- Public Methods 
0, Line, //  POST with overlapping GET and POST parameters 
0, Line, //  nested handler so handler may be null. 
0, Line, //  NoOp 
0, Line, //  list. 
0, Line, //  NO-OP. WebSocket has no requirement to access the TLS information   associated with the underlying connection. 
0, Line, //  Use the POJO message handler wrappers as they are designed to wrap   arbitrary objects with MessageHandlers and can wrap MessageHandlers   just as easily. 
0, Line, //  Separated out to make it easier for folks that extend NioEndpoint to 
0, Line, //  Append the helper class 
0, Line, //  Default name is "other" per JAAS spec 
0, Line, // msg.setMsgNr((int)++total); 
0, Line, //  WebSocket version header 
0, Block, /*          * Clone the returned array only if there is a security manager         * in place, so that performance won't suffer in the non-secure case          */
0, Line, //  No methods 
0, Line, //  Check SSL has not be configured with anything else 
0, Line, //  Swallow all exceptions apart from those that must be re-thrown 
0, Line, //  Iterator 
0, Line, //  we are here, since close on is failed. That means it was not null 
0, Line, //  A connection for the connection factory has already been enrolled   in the transaction, replace our delegate with the enrolled connection 
0, Block, /* --Deployer Operations ------------------------------------ */
0, Line, //  Make sure we get the original 500 response and not a 405 response   which would indicate that error.jsp is complaining about being called 
0, Line, // get the value of the "delim" attribute 
0, Line, //  Is this request URI subject to a security constraint? 
0, Line, //  Name of jar file 
0, Line, //  Add or replace the specified attribute 
0, Line, //  Spec does not define an order. 
0, Line, //  Fire "body" events for all relevant rules 
0, Line, //  Add '/' so it isn't encoded when we encode a path 
0, Line, //  -------------------------------------------------------- Private Methods 
0, Line, // prepare the buffer with the incoming data 
0, Line, //  ------------------------------------------------------- Abstract methods 
0, Line, //  Can't use StringBuilder due to DateFormat 
0, Line, //  This must be the EOS symbol which MUST be treated   as an error 
0, Line, //  The pool has been dereferenced and the class loader   GC'd. Cancel this timer so the pool can be GC'd as   well. 
0, Line, //  After a last wrap, consider it is going to be done 
0, Line, //  prevent it from looking ( if it finds one - it'll have dup error ) 
0, Line, //  is. 
0, Line, //  so hasData() will return false, and this method can return -1 
0, Block, /*  * Originally written by Jason Hunter, http://www.servlets.com.  */
0, Line, //  If there are too many open streams, simply ignore the push   request. 
0, Line, //  we can't assume the chain flushed its output 
0, Line, // create a channel object 
0, Block, /*      * Replaces the text at the start of START_TEXT with PATCH_TEXT.      */
0, Line, //  Now use a settings frame to increase the size of the flow control 
0, Line, // now the total buffer has to be long enough to hold 
0, Block, /*              * Make sure the encoding explicitly specified in the XML             * prolog (if any) matches that in the JSP config element             * (if any), treating "UTF-16", "UTF-16BE", and "UTF-16LE" as             * identical.              */
0, Line, //  Use mark(1)/reset() rather than skip(-1) since skip() is a NOP   once the end of the String has been reached. 
0, Line, //  Fail if no entries found 
0, Line, //  Delete   Purge the cookie's value 
0, Line, //  Now check the value reference 
0, Line, //  Check the length 
0, Line, //  Acquire global JNDI resources if available 
