Label, Type, Content
0, Line, //     @Rule 
0, Line, //  we replace '.' only in the className part   with '$' to find an inner class. The case that   the package is really a class is handled elsewhere 
0, Line, //  Always abort execution for an execution failure (as opposed to a node failure) 
0, Line, //  Box value 
0, Line, //  Back to being a pending dependency   Clear remaining incoming edges, as they must be all from constraints 
1, JavaDoc, /*  * An _immutable_ view of the variant of a component. * * TODO - this should replace or merge into VariantResolveMetadata, OutgoingVariant, ConfigurationMetadata  */
1, Line, //  because it's a capability conflict resolution, there is only one candidate per module identifier   so we can be lenient wrt the version number used in the descriptor, which helps whenever the user   used the convenience "notation" method 
0, Line, //  Notify upwards of currently existing descendant spec hierarchy 
0, Line, //  For Maven we don't really know if an optional dependency is required for runtime or compile   so we use the safest: compile 
0, Line, //  when FileVisitOption.FOLLOW_LINKS, we only get here when link couldn't be followed 
0, Line, //  modifies args in place 
0, Line, //  construct project tasks 
0, Line, //  Locked by the same process, treat as if locked by another process 
0, Line, //  end::jupiter-example[] 
0, Line, //  We *absolutely* need to avoid polluting the project with ClassInfo from *our* classloader   So this class must NOT call any dynamic Groovy code. This means we must do what follows using   good old java reflection! 
0, Line, //  Gcc on windows requires the path to be set 
0, Line, //  jarName format: org.jacoco.agent-<version>.jar 
1, Line, //  TODO improve lookup by reusing AvailableJavaHomes testfixture   for now we play it safe and just return false; 
0, Line, //  Continue 
0, Line, //  Disable command line file for now because some custom assemblers   don't understand the same arguments as GCC. 
0, Line, //  in particular, this is about GStrings 
0, Line, //  Should retain this on the metadata rather than calculate on each invocation 
0, Line, //  Collect this early, as the process' current directory can change during embedded test execution
0, Line, // task properties:
0, Line, // we can try sending something to the daemon and try out if he is really dead or use jps  if he's really dead we should deregister it if it is not already deregistered.  if the daemon is not dead we might continue receiving from him (and try to find the bug in messaging infrastructure) 
1, Line, //  TODO - should decorate 
0, Line, //  crash 
0, Line, //  GENERATE getConvention() 
0, Line, //  node and any subclass resolving will then take place elsewhere 
1, Line, //  TODO removing this stuff from the store should be handled through some sort of decoration 
0, Line, //  Set the context classloader to the bootstrap classloader, to work around how JAXP locates implementation classes   This should ensure that the JAXP classes provided by the JVM are used, rather than some other implementation 
0, Line, //  Delete the coverage file before the task executes, so we don't append to a leftover file from the last execution.   This makes the task cacheable even if multiple JVMs write to same destination file, e.g. when executing tests in parallel.   The JaCoCo agent supports writing in parallel to the same file, see https://github.com/jacoco/jacoco/pull/52. 
1, Line, //  TODO: fix the way we work out which exception is important: TaskExecutionException is not always the most helpful
0, Block, /*      * The manifest if this is a jar file and has a manifest, null otherwise.      */
0, Line, //  Either a resolvable expression or a non-empty unresolvable expression, collect. Ignore includes with no value 
0, Line, //  Deployments are considered outOfDate until initial execution with file watching 
0, Line, //  When the component defines a precompiled header, we need to check if the precompiled header is the _first_ header in the source file.   For source files that do not include the precompiled header as the first file, we emit a warning   For source files that do include the precompiled header, we mark them as a "source file for pch"   The native compiler then adds the appropriate compiler arguments for those source files that can use PCH 
1, Line, //  TODO: do we need any factories here? 
0, Line, //  Object propertyMissing(String name) 
0, Line, //  Body is an expression with one or more arguments 
0, Line, //  Always publish process info for multi-request workers 
0, Line, //  the platform doesn't exist, so we're building a lenient one 
0, Line, //  Don't bother resolving local components asynchronously 
0, Line, //  A report to be generated, ignore 
0, Line, //  Authoritative result means don't do remote search 
0, Line, //  no dynamic constraints defined, so dynamicId equals revId 
0, Line, //  Write rich content to stdout and plain content to stderr 
1, Line, //  TODO:HH This should be moved back into languageNative project 
0, Line, //  Build may have failed before getting to projectsLoaded 
1, Line, //  TODO make this work with pending elements
1, Line, //  TODO: Ultimately, this should be some kind of 3rd party dependency that's visible to dependency management.
1, Line, //  TODO: These should come from somewhere else, probably 
0, Line, //  Create test lifecycle task 
1, Line, //  TODO: This should become smarter and move into the compiler infrastructure instead     of the task, similar to how the other native languages are done.     For now, this does a rudimentary incremental build analysis by looking at     which files changed . 
0, Line, //  Ensure binding validation has been done. This should happen elsewhere 
0, Line, //  invoked by Groovy 
0, Line, //  IDEA doesn't like the result of file.toURI() so use the absolute path instead 
0, Line, //  Version isn't used, except by a human looking at the output of jps. 
0, Line, //  No tool chains can build for this platform. Assemble a description of why 
0, Line, //  We need to use the deprecated constructor as it is compatible with certain previous versions of the Zinc compiler 
0, Line, //  Need to compile all secondary routes ("Foo.routes") before primary ("routes") 
0, Line, // handler.registerResolver(new UpgradeCapabilityResolver()); 
0, Line, //  we do not do our name mangling to find an inner class   if the type is a ConstructedClassWithPackage, because in this case we   are resolving the name at a different place already 
0, JavaDoc, /*      * <p>Allows the container to be configured, creating missing objects as they are referenced.</p>     *     * <p>TODO: example usage</p>     *     * @param configureClosure The closure to configure this container with     * @return This.      */
0, Line, //  Ends up with: 1 2 3 -> 4 <- 5 6 
0, Line, //  This agent should be loaded via the custom system ClassLoader 
0, Line, //  Update the cache entry in the index: this resets the age of the cached entry to zero 
0, Line, //  Should be excluded 
0, Line, //  Still 'updated' with reason when version remains the same. 
0, Line, //  check for duplicate entries in java and resources 
0, Line, //  Use Throwable to record the location where a suffix was registered, to allow diagnostics when a collision is found   This may have performance implications, however the assumption is that class generators are global scoped objects that are created once and in very small numbers 
0, Line, //  Strategy mutations will not require a re-resolve 
0, Line, //  Maven local 
0, Line, //  Adds a void $propName(Closure<?> cl) method that delegates to model state 
0, Line, //  Print something to verify it is after task execution 
0, Line, //  This is used only to retain strong references to the values 
0, Line, // windows needs an additional backslash in jar urls 
0, Line, //  Add a line before the first question that has been asked of the user   This makes the assumption that all questions happen together, which is ok for now   It would be better to allow this handler to ask the output renderers to show a blank line before the prompt, if not already present 
0, Line, //  should not happen
0, Line, //  Versions before 3.2 would throw away the cause. There was also a regression in 4.0.x 
0, Line, //  This cannot be CopyOnWriteArrayList because we need to iterate it in reverse,   which requires atomically getting an iterator and the size.   Moreover, we iterate this list far more often that we mutate,   making a (albeit home grown) copy-on-write strategy more appealing. 
0, Line, //  No more unused label? Try to resize. 
0, Line, //  Some POMs depend on themselves through their parent POM, don't add this dependency   since Ivy doesn't allow this!   Example: http://repo2.maven.org/maven2/com/atomikos/atomikos-util/3.6.4/atomikos-util-3.6.4.pom 
0, Line, // Assuming the message has correct format. Not bullet proof, but seems to work ok for now. 
0, Line, //  A nested instance 
0, Line, //  Use the origin file when it can satisfy the basename requirements 
0, Line, //  https://docs.oracle.com/javase/specs/jls/se12/html/jls-3.html#jls-Keyword 
0, Line, //  we must not use interrupt() because it would automatically   close the connection (sending data from an interrupted thread   automatically closes the connection) 
0, Line, //  Eagerly calculate the file if this will be used as a dependency of some task   This is to avoid having to lock the project when a consuming task in another project runs 
0, Line, //  legacy mode for internal APIs 
1, JavaDoc, /*  * A minimal resolver, which does not use any native services. Used during bootstrap only. You should generally use {@link FileResolver} instead. * * TODO - share more stuff with AbstractFileResolver.  */
0, Line, //  Clear previous traversal state, if any 
0, Line, //  Notify threads that may be waiting on this task to complete.   This is required because although all builds may share the same coordination service, the 'something may have changed' event that is fired when a task in this build completes   happens before the state tracked here is updated, and so the worker threads in the consuming build may think the task has not completed and go back to sleep waiting for some   other event to happen, which may not. Signalling again here means that all worker threads in all builds will be woken up which can be expensive.   It would be much better to avoid duplicating the task state here and instead have the task executors communicate directly with each other, possibly via some abstraction   that represents the task outcome
0, Line, // we don't want to support "--flag true" syntax 
1, Line, // a list instance is needed here, as org.gradle.internal.snapshot.ValueSnapshotter.processValue() does not support  serializing Iterators directly 
0, Line, //  Execute the health check that should send out a DaemonExpiration event   if the daemon is unhealthy 
0, Line, //  this is an artifact asked for a particular dependency 
0, Line, //  origins have to be stored until the end of the build 
0, Line, //  Parking space for the write cursor 
0, Line, //  Caller must be holding lock 
0, Line, //  Don't close 
0, Line, //  skipped versions were not used in a release 
0, Line, //  Fallback to ClassLoader's lookup 
0, Line, // argument quoting:   - " must be encoded as \"   - % must be encoded as %%   - pathological case: \" must be encoded as \\\", but other than that, \ MUST NOT be quoted   - other characters (including ') will not be quoted   - use a state machine rather than regexps 
0, Line, //  test if vanilla name is current class name 
0, Line, //  revisit all dependencies and possibly change the classpath order! 
0, Line, //  Any node that the preceding task must run after is also a preceding node. 
0, Line, //  return var 
0, Line, //  Never up to date 
0, Line, //  line gap between the text area and the status area. 
0, Line, //  expand the thread pool until we hit max workers 
0, Line, //  otherwise, keep lock open 
0, Line, //  -1 because of Z_ERROR 
0, Line, //  Work backwards from highest version, return the first candidate with qualified version and release status, or candidate with unqualified version 
0, Line, //  externals are mapped to linked resources so we just need a name of the resource, without full path   non unique folder names are naively deduped by adding parent filename as a prefix till unique   since this seems like a rare edge case this simple approach should be enough 
1, Line, //  TODO:lptr this should be added only if the scan plugin is applied, but SnapshotTaskInputsOperationIntegrationTest   TODO:lptr expects it to be added also when the build cache is enabled (but not the scan plugin) 
0, Line, //  Use the ABI as the hash 
0, Line, //  need to defer loading of Zinc/sbt/Scala classes until we are   running in the compiler daemon and have them on the class path 
0, Line, //  GENERATE super.<propName>(v) 
0, Line, //  At this point, we need the component metadata, because it may declare attributes that are needed for matching   Component metadata may not necessarily hit the network if there is a custom component metadata supplier 
0, Line, //  GENERATE private boolean <flag-name>; 
0, Line, //  Expire when Daemon Registry becomes unreachable for some reason 
0, Line, //  <tr>     <td><link linkend="$id"><literal>$name</literal></link</td>     <td>$description</td>   </tr> 
0, Line, //  the new value is a better fit than the old one 
0, Line, //  A single leaf node as child and total text is not too long, collapse 
0, Line, //  Define a classes variant to use for compilation 
0, Line, //  Edge states are deduplicated, this is a performance optimization 
0, Line, //  Only remove edges that come from a different node than the source of the dependency going back to pending   The edges from the "From" will be removed first 
0, Line, //  Coercion is an expensive process, so we cache the result of coercing to other attribute types.   We can afford using a hashmap here because attributes are interned, and their lifetime doesn't   exceed a build 
0, Line, //  Detach the process from the parent terminal/console 
0, Line, //  This is the first time we've seen the module, so register with conflict resolver. 
0, Line, //  TODO: Whenever we allow _user_ services to be injected, this would have to know   from which classloader we need to load the service 
0, Line, //  Source file has not been compiled before, or its include file graph has changed in some way   Calculate the include file graph for the source file and mark for recompilation 
0, Line, //  Gradle core plus worker implementation classes 
0, Line, //  TODO: Does a static library really have any runtime elements?
0, Line, //  todo CC: check that it ok to do this if configurations have attributes 
0, Line, //  Prefer direct transformation over indirect transformation 
0, Line, //  Classes or resources requested, some Jars found, let's prefer these 
1, Line, //  TODO: We should set this for macOS, but this currently breaks XCTest support for Swift   when Swift depends on C++ libraries built by Gradle. 
0, Line, //  Check if type is Factory<? extends ElementType> 
0, Line, //  The default name for a model is the name of the Java interface 
0, Line, //  Compile the javascript file with the options we've created 
0, Line, //  We should never attempt to join strings so if you see this, there's a problem 
0, Line, //  Create a new group for tasks or configure project 
0, Line, //  If we've never resolved, must resolve 
0, Line, //  On Linux, we assume swift is installed into /opt/swift 
0, Line, //  This already throws when creating `apiElements` so be eager to have a clear error message 
0, Line, //  2 or more lines that look like stack trace elements 
0, Line, // for example: ':a SKIPPED' or ':foo:bar:baz UP-TO-DATE' but not ':a' 
0, Line, //  Maintain a hierarchy of all progress operations in progress — heads up: this is a *forest*, not just 1 tree 
0, Line, //  Already have a hard dependency, this optional dependency is not pending. 
0, Line, //  If the client has not set a location for SOURCE_OUTPUT, javac outputs those files to the CLASS_OUTPUT directory, so clean that instead. 
0, Line, //  Literal followed by *: matches #3 above 
0, Line, //  This may be thrown by the caller of this method at a later time 
0, Line, //  Exclude rules 
0, Line, // The maximum number of times to retry a request when S3 responds with a http 5xx error 
0, Line, //  most outer class is now element 0 
0, Line, //  3.x - 4.6 works on Java 7 - 8 
0, Line, //  First need to populate the default variant version mapping strategy with the default values   provided by plugins 
0, Line, //  Any available tool chain 
0, Line, //  Lock is held while creating ClassLoader - nothing else can happen while this is running 
0, Line, //  Treat all models returned to the action as part of the same object graph 
0, Line, //  We don't use Attribute.INTENSITY_BOLD_OFF as it's rarely supported like Windows 10 
0, Line, //  The wrapper uses the .ok file to identify distributions that are safe to use.   If we delete anything from the distribution before deleting the OK file, the   wrapper will attempt to use the distribution as-is and fail in strange and unrecoverable   ways. 
0, Line, //  may be we have C[k1:v1, k2:v2] -> should become (C)([k1:v1, k2:v2]) 
1, Line, //  TODO:lptr When we drop Java 8 support we can switch to using ClassLoader.getName() instead of storing our own
0, Line, //  A new module. Check for conflict with capabilities and module replacements. 
0, Line, //  attributes 
0, Line, //  return silently when directory doesn't exist 
0, Line, //  so "leaks" into the public API of this component 
0, Line, //  this.instantiator = AsmBackedClassGenerator.getInstantiatorForNext() 
0, Line, //  Log configuration 
0, Line, //  Isolate parameters in this thread prior to starting work in a separate thread 
1, Line, //  TODO: Provide an abstraction for accessing resources within the same module (maven-metadata, directory listing, etc)   That way we can avoid passing `ivyPatterns` and `artifactPatterns` around everywhere 
0, Line, //  not holding the cache lock, can stop now 
1, Line, //  TODO:instant-execution - remove kotlin predicate after updating the wrapper
0, Line, //  These are used to discard references to tasks so they can be garbage collected 
0, Line, //  Generate inputReferences() method 
0, Line, //  Special handling for artifacts declared for optional dependencies 
0, Line, //  the following only needs to be done serially to preserve ordering of dependencies in the graph: we have visited the edges   but we still didn't add the result to the queue. Doing it from resolve threads would result in non-reproducible graphs, where   edges could be added in different order. To avoid this, the addition of new edges is done serially. 
0, Line, //  Only false if no declared outputs AND no Task.upToDateWhen spec. We force to true for incremental tasks. 
1, JavaDoc, /*      * Closes the tooling API, releasing all resources. Blocks until completed.     *     * <p>May attempt to expire some or all daemons started by this tooling API client. The exact behaviour here is implementation-specific and not guaranteed.     * The expiration is best effort only. This method may return before the daemons have stopped.</p>     *     * <p>Note: this is not yet part of the public tooling API yet.</p>     *     * TODO - need to model this as a long running operation, and allow stdout, stderr and progress listener to be supplied.     * TODO - need to define exceptions.     * TODO - no further operations are allowed after this has been called     * TODO - cancel current operations or block until complete     * TODO - introduce a 'tooling API client' interface and move this method there      */
0, Line, //  a local component cannot have attributes (for now). However, variants of the component   itself may. 
0, Line, //  TODO - put this somewhere else 
0, Line, // Making the daemon infrastructure log with DEBUG. This is only for the infrastructure! 
1, Line, //  TODO LD use something more stable than a cast here 
0, Line, //  Tasks are ignored by providers if launchables is not null 
0, Line, // replace wildcard '*' with '.*' 
0, Line, //  now, do our processing using the antlr preprocessor results whenever possible. 
0, Line, //  Note: beforeEvaluate and afterEvaluate ops do not throw, instead mark state as failed 
0, Line, //  Optimizes comparisons by making sure that the 2 elements of   the pair are "sorted" by hashcode ascending 
0, Line, //  Return null to remove the statement 
0, Line, //  Reached the end of input, worker has crashed or exited 
0, Line, //  Ignore this progress operation, and map any reference to it to its parent (or whatever its parent is mapped to 
0, Line, //  This code path will always be a no-op following the changes in DefaultImmutableAttributesFactory   However this code will have to remain forever while the other one should be removed at some point (Gradle 7.0?) 
0, Line, //  Protects the following state 
0, Line, //  Still starting up 
0, Line, //  Show the direct cause of the last contextual cause only 
0, Line, //  populates descriptors, last descriptor in wins for a given architecture 
0, Line, //  We have a cached version, but it might be out of date, so we tell the upstreams to revalidate too 
0, Line, //  1.1, 1.2 
0, Line, //  determine the package name :( 
0, Line, //  Force the user home services to be stopped first, the dependencies between the user home services and the global services are not preserved currently 
0, Line, //  TODO: do not reference mutable state 
0, Line, //  At this stage, 'strictly' implies 'requires'. 
0, Line, //  Invert the map of (file extension -> UTI) pairs to   (UTI -> [file extension 1, ...]) pairs. 
0, Line, //  A primitive type 
0, Line, //  We could do this in Java, which would be easier. However, Twirl only has a Java interface in version 1.3+   If we used Java here then Gradle's TwirlCompiler would need to support both ScalaMethod for Twirl 1.0-1.2 and Java's Method for Twirl 1.3+   Method definition: https://github.com/playframework/twirl/blob/1.3.12/compiler/src/main/scala/play/twirl/compiler/TwirlCompiler.scala#L167 
0, Line, //  clean up comments and new lines 
0, Line, //     private ClassLoader methodParamClassLoader; 
0, Line, //  Managed internal views are allowed not to be implemented by the default implementation 
0, Line, //  equality has been tested before so we know groups are different 
0, Line, //  Checking if there is a type variable to resolve, since resolving the type variable via `TypeToken` is quite expensive. 
0, Line, //  if found only one project dependency - return it, otherwise call the next resolver 
0, Line, //  invoke the typed setter 
0, Line, //  All requests completed, write response 
1, Line, //  TODO: Make this more intelligent by matching the attributes of the runtime usage on the variant identities 
1, Line, //  Workaround for backwards compatibility. Previously, this case would unintentionally cause the method to be invoked on the owner   continue below 
0, Line, //  Don't render empty 'requested' reason 
0, Line, //  guessing right side part of a mapping 
0, Line, //  Assume an infrastructure problem 
0, Line, //  this.metaClass = <value> 
0, Line, //  Remove Kotlin DSL and Kotlin jars 
0, Line, //  maybe it matched through coercion 
0, Line, //  Start the download in another thread and wait for the result 
0, Line, //  '\\\r\n' discarded from stream 
0, Line, //  Make sure file order is always consistent 
0, Line, //  If previous resolve failed, no point in re-resolving 
0, Line, //  If we are pretending that we don't have a sourcepath, the compiler will   look on the classpath for sources. Since we don't want to bring in any   sources implicitly from the classpath, we have to ignore source files   found on the classpath. 
0, Line, //  Dependencies de-duplication 
0, Line, //  we have for example a class name A, are in class X   and there is a nested class A$X. we want to be able   to access that class directly, so A becomes a valid   name in X. 
0, Line, //  we're writing 2 copies of the resource: one relocated, the other not, in order to support `getResource/getResourceAsStream` with   both absolute and relative paths 
0, Line, //  Cannot visit local artifacts until transform has been executed 
0, Line, //  Note the order in which the build phase are added is important 
0, Line, //  the "status" attribute is mandatory, so if it's missing, we need to add it 
0, Line, //  Stop cancelling before sending end-of-input 
0, Line, //  GENERATE private <type> <property-field-name>; 
0, Line, //  Handler to detect Gradle metadata redirects 
0, Line, //  Task is not required - skip it 
0, Line, //  NOTE: we use non-blocking IO as there is no reliable way when using blocking IO to shutdown reads while   keeping writes active. For example, Socket.shutdownInput() does not work on Windows. 
1, Line, //  TODO - capitalise the target name in the task name   TODO - don't create a launch target for a library 
0, Line, //  If they change, continuity of the IDs will be broken. 
0, Line, //  Zero or more * characters followed by at least one !* 
0, Line, //  We can only have attributes if we have the factory, then need to copy 
0, Line, //  We don't care about producing nodes that haven't finished yet 
0, Line, //  The eclipse workspace contains projects from root and included builds. Check projects from all builds   so that models built for included builds do not consider projects from parent builds as external. 
0, Line, //  Broken version 
0, Line, // no mode infos available - fall back to defaults 
0, Line, //  start of tag marker 
0, Line, //  add groovy-ant to bring in Groovydoc for Groovy 2.0+ 
0, Line, //  No hard dependency, queue up pending dependency in case we see a hard dependency later. 
0, Line, //  TODO: Assumes there's a single 'main' Swift component 
0, Line, //  the ansi escapes. 
0, Line, //  It is possible that multiple threads will execute this branch concurrently, when the type is missing. However, the contract for `get()` below will ensure that   only one thread will actually generate the implementation class
0, Line, //  Index of the artifact set == the id of the artifact set 
0, Line, //  Version not found at this base path 
1, JavaDoc, /*      * Create binaries for test suites. TODO: This should really be a @ComponentBinaries rule, but at this point we have no clue what the concrete binary type is, so everything has to be duplicated in     * specific plugins. See usages for example.      */
0, Line, //  NOTE: Windows uses Path, but allows asking for PATH, and PATH         is set within builder object for some things such         as CommandLineIntegrationTest, try PATH first, and         then revert to default of Path if null 
0, Line, //  Use Java serialization for everything else 
0, Line, //  Save the processed metadata for next time. 
0, Line, //  TODO:LPTR Should be @Nested with @Console inside 
0, Line, //  We need to add missing files as source roots, since the package name for deleted files provided by IncrementalTaskInputs also need to be determined. 
0, Line, //  ignore classes in method bodies 
0, Line, //  There are only enough entries to make up 1 block, so move the entries of the right sibling into   this block and discard this block. Might also need to merge the parent 
0, Line, //                 resolution.setLibraryBinary(null); 
0, Line, //  A path, either "" or <> delimited 
0, Line, //  If we get here, we have no idea how much memory the worker is using 
0, Line, //  Work around some bugs in Input.skip() 
0, Line, //  the ansi escapes for piping it into ansi color aware commands (e.g. less -r) 
0, Line, //  remove build listener 
0, Line, //  core javadoc options 
0, Line, //  Need to make sure we remove duplicates, so we can't just compose iterators from source collections 
0, Line, //  The provider is of compatible type and the element was either already realized or we are removing a provider to the element 
0, Line, //  And now let's make sure we do not have another version of that virtual platform missing its metadata 
0, Line, //  Current Model 
0, Line, //  we add a package if there is none yet and the module has one. But we   do not add that if the type is a ConstructedClassWithPackage. The code in ConstructedClassWithPackage   hasPackageName() will return true if ConstructedClassWithPackage#className has no dots.   but since the prefix may have them and the code there does ignore that 
0, Line, //  PatternFilterable overrides to broaden return type 
0, Line, //    Generate factory class   
0, Line, //  java.lang.Object found, which is not a test class 
0, Line, //  If there are 'pending' dependencies that share a target with any of these outgoing edges,   then reset the state of the node that owns those dependencies.   This way, all edges of the node will be re-processed. 
0, Line, //  the regular typed setter 
0, Line, //  Inject 
0, Line, //  Axe everything after the expected exception 
0, Line, //  Use a Class-Path manifest JAR to circumvent too long command line issues on Windows (cap 8191)   Classpath is huge here because it's the test runtime classpath 
0, Line, //  API first 
0, Line, //  stderr of Gradle is redirected to stdout of xcodebuild tool. To work around, we consider xcodebuild stdout and stderr as   the error output only if xcodebuild failed most likely due to Gradle. 
0, Line, //  Treat all errors as warnings, for backwards compatibility 
0, Line, //  tag::host-and-path[] 
0, Line, //  Just the minimal stuff necessary for the worker infrastructure 
0, Line, //  unclear what the best thing to do here would be 
0, Line, //  TODO wolfs: Move these identifiers to the actual strategy classes when they live in :snapshots 
0, Line, //  May (or may not) be mutable - unpack the state 
0, Line, //  Host: x86   Target: ia64 
0, Line, //  Previously traversed but new constraints no longer pending, so partial traversing 
0, Line, //  ...  end::sample[] 
0, Line, //  MODULE_WORKING_DIR doesn't seem to work correctly and MODULE_DIR seems to be in `.idea/modules/<path-to-subproject>`   See https://youtrack.jetbrains.com/issue/IDEA-194910 
0, Line, //  Note: order is crucial here. Nodes are traversed through these states in the order defined below 
0, Line, //  Ignore 
0, Line, //  verbose output is written to stderr for some reason 
0, Line, //  V 
0, Line, //  These errors happen if the JNI lib is not available for your platform.   But since we are on ANSI friendly platform, assume the user is on the console. 
0, Line, //  in order to avoid tracking the set of enqueued nodes 
0, Line, //  we assume generated file collections have no build dependencies 
0, Line, //  Always need the files, as we need to run the transform in order to calculate the output artifacts. 
0, Line, //  For each candidate node, add it to the preceding nodes. 
0, Line, //  Add tasks to build various kinds of components 
0, Line, //  Don't need these things, they're provided by the runtime 
0, Line, //  Loop over all listed versions, sorted by LATEST first 
0, Line, //  is method that returns Boolean is not a getter according to JavaBeans, but include it for compatibility with Groovy 
0, Line, //  The following code was patched according to the following PR: https://github.com/fusesource/jansi/pull/70 
0, Line, //  if we reach this point it means the node selection was restarted, but   effectively it has the same incoming edges as before, so we can return   the result we computed last time 
0, Line, //  Create test suite test task 
0, Line, //  Protects the following fields 
1, Line, //  Did we already consider it as an output after the previous execution? 
0, Line, //  This happens when the connection between the worker and the build daemon is closed for some reason,   possibly because the build daemon died unexpectedly. 
0, Line, //  not a valid signature
0, Line, // remember if module id was annotated 
0, Line, //  property requires >= JAXP 1.5 / Java8 
0, Line, //  Capture non-file input changes 
0, Line, //  Add the items in this page of results to the list we'll return. 
0, Line, //  This will cause problems on Windows if the path to the Gradle executable that is used has a space in it (e.g. the user's dir is c:/Users/Luke Daley/)   This is fundamentally a windows issue: You can't have arguments with spaces in them if the path to the batch script has a space   We could work around this by setting -Dgradle.user.home but GRADLE-1730 (which affects 1.0-milestone-3) means that that   is problematic as well. For now, we just don't support running the int tests from a path with a space in it on Windows.   When we stop testing against M3 we should change to use the system property. 
0, Line, //  TODO - should iterate over each candidate until we successfully copy into the cache
0, Line, //  TODO: Replace with native test task
0, Line, //  Must close each input first 
1, Line, //  TODO: To get rid of this, we need a `FunctionalSourceSet` instance here, and that's surprisingly difficult to get. 
0, Line, //  64 bit   32 bit 
0, Line, //  prevent file system change events when generated content 
0, Line, //  there are no left candidate, do not bother checking other attributes 
0, Line, // partial match 
1, Line, //  TODO generic model related super exception? 
0, Line, //  TODO:lptr this should be added only if the scan plugin is applied, but SnapshotTaskInputsOperationIntegrationTest     expects it to be added also when the build cache is enabled (but not the scan plugin)
0, Line, //  Based on https://github.com/playframework/twirl/blob/1.3.13/compiler/src/main/scala/play/twirl/compiler/TwirlCompiler.scala#L156     
0, Line, //  no-op 
0, Line, //  path(Type) 
0, Line, //  Find the status line for the previous record of this task 
0, Line, //  Inherit implementation dependencies 
0, Line, //  Register the domain object 
0, Line, //  Temporary Classpath implementation for new jvm component model 
1, Line, //  TODO - this should work for any build, rather than just an included build 
0, Line, //  Special case "build successful" when there is no result object to send 
0, Block, /*              * NOTE! The JDK code to create SSLContexts relies on the values of the given system properties.             *             * To prevent concurrent changes to system properties from interfering with this, we need to synchronize access/modifications             * to system properties.  This is best effort since we can't prevent user code from modifying system properties willy-nilly.             *             * The most critical system property is java.home. Changing this property while trying to create a SSLContext can cause many strange             * problems:             * https://github.com/gradle/gradle/issues/8830             * https://github.com/gradle/gradle/issues/8039             * https://github.com/gradle/gradle/issues/7842             * https://github.com/gradle/gradle/issues/2588              */
0, Line, //  append full stack trace 
0, Line, //  tag::custom-task-class[] 
0, Line, //  Use the file from the cache when it does not 
0, Line, //  see if the grammar if out-of-date by way of its super-grammar(s) as gleaned from parsing the grammar file 
0, Line, //  This is a performance optimization. Most modules do not declare capabilities. So, instead of systematically registering   an implicit capability for each module that we see, we only consider modules which _declare_ capabilities. If they do,   then we try to find a module which provides the same capability. It that module has been found, then we register it.   Otherwise, we have nothing to do. This avoids most of registrations.
0, Line, //  Use a dummy security manager, which hacks the application classpath into the system ClassLoader 
0, Line, //  GENERATE this.services() 
0, Line, //  A reference to this class 
0, Line, //  checks if it's a derived platform 
0, Line, //  Discard actions after execution 
0, Line, //  Set explicit build file, if required 
0, Line, //  Gradle's log levels correspond to slf4j log levels   as implemented in OutputEventListenerBackedLogger.   These levels are mapped to java.util.logging.Levels   corresponding to the mapping implemented in the   SLF4JBridgeHandler which is installed by this logging system. 
0, Line, //  Not the first g++ in the path, needs the path variable updated 
1, Line, //  Workaround for https://issues.gradle.org/browse/GRADLE-2625 
0, Line, //  Ivy can resolve files from multiple hosts, so we need to look at all   of the possible URLs used by the Ivy resolver to identify all of the repositories 
0, Line, //  When age == 0, verified since the start of this build, assume the meta-data hasn't changed 
0, Line, //  Keep this expression 
0, Line, //  retrieve content from URL and write to output 
0, Line, //  Default Eclipse JRE paths:   https://github.com/eclipse/eclipse.jdt.debug/blob/master/org.eclipse.jdt.launching/plugin.xml#L241-L303 
0, Line, //  Callable<? extends String> 
0, Line, //  Consider variant aware components with no buildable binaries as non-buildables 
0, Line, // the default 
0, Line, //  Only use this for top level project scripts 
1, Line, //  TODO: We basically don't support copying custom Javadoc options
0, Line, //  Any available Visual Studio >= 2019 
0, Line, //  TODO: Make plan executor respond to changes in parallelism configuration 
0, Line, //  TODO: Change the default location for these reports to follow the convention defined in #configureReportOutputDirectory
0, Line, //  do nothing 
0, Line, //  An application ClassLoader: Inspect class to collect up the classpath for it 
0, Line, //  do not include module-info files, as they would represent a bundled dependency module, instead of Gradle itself 
0, Line, // We might leave that in if we decide it's a good idea for an extra safety net. 
0, Line, //  User scope is expected to be persisted in the global cache since 4.0. 
0, Line, // The matching is very simple at the moment but it should solve majority of cases.  It operates using String#contains and it tests either requested or selected module.
0, Line, //  Move default values into body of closure, so they can use <inputs-lvar> 
0, Line, //  Check that given daemon still exists in registry - a daemon registry could be removed and recreated between checks 
0, Line, //  could make resolveDependencies() cache its result for later use by GenerateIdeaModule 
0, Line, //  need to validate that the selected configuration still matches the consumer attributes   Note that this validation only occurs when `dependencyConfiguration != null` (otherwise we would select with attribute matching)
0, Line, //  rename project dependencies 
0, Line, //  Convert Swift-like macros to a Map like NativeCompileSpec expects 
