@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'list sqlparameter objects used call execution ',negative
'not encoding the value contains scheme fallback default ',negative
'spr ',negative
'implementing factorybean ',negative
'ignore attribute change ',negative
'really want return the proxy ',negative
'initialize routematcher before parent initializes handler mappings ',negative
'url paths found lets consider handler ',negative
'springs custombooleaneditor accepts more flag values than the jdks default editor ',negative
'other properties specified check bean name ',negative
'there was perhaps still transaction ',negative
'adding cookie header should result cookies ',negative
'unresolvable bean type probably from lazy bean lets ignore ',negative
'modified the original metadata replacing placeholders values ',negative
'',negative
'only paths the default file system can converted file exception translation for cases where conversion not possible ',negative
'finally reregister all internal beanpostprocessors ',negative
'explicitly check implemented interfaces for settergetter methods well ',negative
'reset transaction isolation previous value changed for the transaction ',negative
'reset active flag ',negative
'header bytes and bytes for numberofentries ',negative
'disallowing access systemgetenv means that our ',negative
'not compatible number types ',negative
'template methods ',negative
'singleton instance found check bean definition ',negative
'already confirmed cannot match then return ',negative
'set the target ',negative
'build advisors for all aspectj aspects the bean factory ',negative
'and have equivalent hash codes even though equals returns false ',negative
'instantiate all remaining nonlazyinit singletons ',negative
'jta available use ',negative
'methods manage line numbers ',negative
'allow metaclass and other customization ',negative
'spr ',negative
'execute scripts directly against the datasource ',negative
'editor was found edit the value ',negative
'not managed destroy has impact ',negative
'use byte bytes for eclipse ',negative
'gets additional calls from transactioncontrol ',negative
'which causes the prefix test output ',negative
'physically remove and close leaf nodes first the way back the ',negative
'test classic error code translation should move there next the exception pass not one ',negative
'retrieval bean instances ',negative
'interesting standard inspector picks nonvoid return types indexed write methods default ',negative
'support methods for use subclass variants ',negative
'far from ideal ',negative
'publishert methods were the publisher the writesubscriber ',negative
'lifecycle ',negative
'match object created factorybean ',negative
'nonexistent scope ',negative
'init redirectview with webappcxt ',negative
'spr ',negative
'should never invoked isruntime returns false ',negative
'distinguish from default listablebeanfactory behavior ',negative
'spr ',negative
'quote the returned message this the change ',negative
'update the absolute maximum stack size the method ',negative
'ensure that override order correct and that singleton ',negative
'transparently remove resourceholder that was marked void ',negative
'success and error responses may use different content types ',negative
'only set parent context parent messagesource parent messagesource registered already ',negative
'return the given method name matches the mapped name pthe default implementation checks for xxx xxx and xxx matches well direct equality can overridden subclasses param methodname the method name the class param mappedname the name the descriptor return the names match see string ',negative
'mirrors springwebmvc ',negative
'assume sync execution encoding with fluxjust ',negative
'spr ',negative
'the transaction manager will flag error incompatible already exists ',negative
'should dynamic proxy implementing both interfaces ',negative
'might still need view name translation for plain error model ',negative
'replace goto with gotow and jsr with jsrw ',negative
'does not currently traverse interface hierarchies ',negative
'note the forwarded resource supposed determine the content type itself ',negative
'create entitymanager based the infos vendorspecific type which might more specific than the fields type ',negative
'avoid typedescriptor initialization not necessary ',negative
'know that are optimizing can use the ',negative
'now invoke the callback all processors handled far ',negative
'must not able set enter message with return value placeholder ',negative
'note that ints type collectioninteger but the collection returned createcollection type collectioncolor thus cannot cast color ',negative
'load hibernate configuration from given location ',negative
'note the following multiline layout for enhanced code readability ',negative
'use autowirecapable factory order support extended qualifier matching only exposed the internal beanfactory not the applicationcontext ',negative
'sigh complicated basically have have all parameters match until the varargs one then the rest what being provided should the same type whilst the final argument the method must array that how easynot the final parameter are supplied does match exactly array already ',negative
'inlinemap ',negative
'could not find got look ',negative
'update the http client that returns updated config ',negative
'have been declared nothing ',negative
'save previous nestedpath value build and expose current nestedpath value use request scope expose nestedpath included pages too ',negative
'now repeat with get ',negative
'however not compliant remove the improper trailing slash ',negative
'client error ',negative
'multi annotations ',negative
'transactional event execution all ',negative
'check whether aspect enabled cope with cases where the pulled automatically ',negative
'this isnt serializable ',negative
'august days and not daylight saving boundary ',negative
'deserialize superclass fields ',negative
'evaluate using standard context ',negative
'for states call ',negative
'placeholders not resolvable resource not found when trying open ',negative
'since impossible determine the actual type type parameter resort requiring the caller provide the actual type parameter too not set constructor enable easy cglibproxying passing constructor arguments spring aop proxies quite cumbersome ',negative
'and then mock the file changing the file says has been modified ',negative
'but should still find classes ',negative
'track write listener calls from here ',negative
'jmxkind ',negative
'namereverter saved back ',negative
'caching required only call the underlying method ',negative
'skip already processed first phase above ',negative
'convert elements target type determined ',negative
'multipart file field ',negative
'spr ',negative
'audio ',negative
'web and scopes ',negative
'knock out dynamic part ',negative
'now add new translator and verify wins ',negative
'unknown number subtypes best guess double division ',negative
'http header ',negative
'custom methods ',negative
'parsecheckiseven ',negative
'private class extends ',negative
'create and visit the first implicit frame ',negative
'only supported output format ',negative
'match raw bean instance might raw factorybean ',negative
'get back arrays single elements ',negative
'methods parse annotations type annotations and parameter annotations ',negative
'throw fallback producer exception since original was probably ',negative
'escaped should skipped ',negative
'proxy needed ',negative
'new spring resolve placeholders embedded values such annotation attributes ',negative
'process captures spr ',negative
'first code valid ',negative
'same object equal ',negative
'used ',negative
'servlet propertysources have precedence over system propertysources ',negative
'write method ',negative
'massage return value necessary ',negative
'full qualifier matching supported ',negative
'main assignability check about follow ',negative
'jacksons indicating incomplete payload ',negative
'could still custom variant classloader ',negative
'original handler must have been invoked well ',negative
'could not possibly contain currency code try with locale and likely let fail parse ',negative
'also expose methods from javalangclass itself ',negative
'management paused tasks ',negative
'apply transaction name any weblogic transaction ',negative
'todo objectclass unresolvable ',negative
'nested map ',negative
'the constructor arguments are name birthday and nationaltiy ',negative
'override global attribute with local attribute ',negative
'shutdown hook registered yet ',negative
'',negative
'now have the final argument the method are checking match and have more other arguments left pass ',negative
'checking that the test class name ends with tests ensures that actual test class passed this method opposed config class which would imply that likely have been passed the declaringclass instead the rootdeclaringclass ',negative
'lookup foo the root then bar that then use that the key into ',negative
'determine bean scope ',negative
'nonnull value but obvious equality with the candidate value ',negative
'autowired ',negative
'replace local with new property source ',negative
'result ',negative
'nonstatic method ',negative
'check see delegating extendedbeaninfo expected ',negative
'may need resolve contained runtime references ',negative
'does the actual noncglib superclass implement beanfactoryaware call its setbeanfactory method not just exit ',negative
'the types are equal mergesourcetype dsttype dsttype there change ',negative
'check propertyspecific editor first ',negative
'remove since will reinserting the resolved attribute value ',negative
'usertransaction has already been obtained from jndi the probably sits there well ',negative
'adapt default cache level ',negative
'clear interruptions ensure that the consumer closes successfully working around misbehaving jms providers such activemq ',negative
'evaluate the specified any ',negative
'couldnt find the parameter value ',negative
'ignoring failure due missing result consider the cache put has proceed ',negative
'nonabstract bean should work even serves parent ',negative
'see ',negative
'check fixed rate ',negative
'constantvalue attributes always use bytes ',negative
'may happen with groovygenerated methods ',negative
'check transport connection first ',negative
'not allowed change the transaction settings the jdbc connection ',negative
'autodetect any beans that are already mbeans ',negative
'spr ',negative
'hotelgetid inn ',negative
'public class extends ',negative
'test full templates ',negative
'static getter ',negative
'already validated the parameter above ',negative
'convenience methods for sending messages ',negative
'left cannot null this point ',negative
'the has parent the parent not set the current context the root ',negative
'should wipe the cache ',negative
'spr ',negative
'else use the aopproxy ',negative
'other order guarantees for methods with unresolvable dependencies and methods that depend them required dependencies will created via default constructor ',negative
'any client frame other than connect ',negative
'invert the order reverse sort ',negative
'look for argtype match elements ',negative
'skip the classfiles attributescount field ',negative
'',negative
'map entry iteration less expensive initialize than foreach with lambdas ',negative
'iterate over the declared rowmappers and register the corresponding sqlparameter ',negative
'todo accidental match ',negative
'postgres getobject returns pgobject but need string ',negative
'else rethrow conform the contracts and ',negative
'iterate over copy allow for init methods which turn register new bean definitions while this may not part the regular factory bootstrap does otherwise work fine ',negative
'register default template loaders ',negative
'getannotation does not search interfaces ',negative
'evals ',negative
'unknown exception typically wrapper with common mvc exception cause since exceptionhandler type declarations also match firstlevel causes only deal with toplevel mvc exceptions here lets rethrow the given exception for further processing through the chain ',negative
'spr ',negative
'spr ',negative
'printastexprgetast ',negative
'bodytag implementation ',negative
'test fallback assume that database will ever return this error code but xxx will bad grammar picked the fallback sqlstate translator ',negative
'',negative
'spr ',negative
'fall back getobject without type specification again ',negative
'spr ',negative
'rfc ',negative
'allow subclass provide custom initialization the reader ',negative
'they are reusable ',negative
'',negative
'dont need introductionadvisor for this kind introduction its fully selfdescribing ',negative
'the class name but inner class assuming its special subclass openjpa ',negative
'the following can also used directly access the environment instead relying placeholder replacement value environmentenigma ',negative
'spr ',negative
'pointing existing alias just remove placeholder ',negative
'client server specific multipart writers currently ',negative
'consume ',negative
'assert rightdesc ',negative
'the default same value pubsubdomain ',negative
'nop ',negative
'parse exclude and include filter elements ',negative
'consider changing this live change the factory required ',negative
'only really happens jboss case early timeout explicit rollback call necessary clean the transaction expected jboss call still necessary ',negative
'implementation the jca workmanager interface ',negative
'implementation ',negative
'spr ',negative
'may have found some var names that were bound previous primitive args binding step filter them out ',negative
'silently skip nonexisting directories ',negative
'create andor resize the output local variables array necessary ',negative
'user sessions from this registry only one server ',negative
'default method compute common super classes when computing stack map frames ',negative
'finally invoke all other until further ones appear ',negative
'arraylist containing liststring listinteger ',negative
'delete first and last characters value and ',negative
'ljavalangstring style arrays ',negative
'should repropagate updated attribute ',negative
'fields for the control flow and data flow graph analysis algorithms used compute the maximum stack size the stack map frames control flow graph contains one node per basic block and one edge per jump from one basic block another each node each basic block represented with the label object that corresponds the first instruction this basic block each node also stores the list its successors the graph linked list edge objects the control flow analysis algorithms used compute the maximum stack size the stack map frames are similar and use two steps the first step during the visit each instruction builds information about the state the local variables and the operand stack the end each basic block called the output frame irelativelyi the frame state the beginning the basic block which called the input frame and which iunknowni during this step the second step link and link fix point algorithm that computes information about the input frame each basic block from the input state the first basic block known from the method signature and the using the previously computed relative output frames the algorithm used compute the maximum stack size only computes the relative output and absolute input stack heights while the algorithm used compute stack map frames computes relative output frames and absolute input frames ',negative
'note jboss throws plain runtimeexception with rollbackexception cause ',negative
'spr ',negative
'try variable resolution against target type ',negative
'classlevel annotation ',negative
'compute the concrete types the stack operands the end the basic block corresponding this frame resolving its abstract output types and merge these concrete types with ',negative
'subclass remoteexception ',negative
'may return early but least already cancelled all known timers ',negative
'check reinitialization ',negative
'the following call enigma literally invokes the local enigma method not cglib proxied version since these methods are essentially factory bean methods ',negative
'message converters ',negative
'spr and spr ',negative
'defineclass variant available all ',negative
'get directly from target ',negative
'must not kick for map keys but rather only for map values ',negative
'complain louder exists but directory ',negative
'spr ',negative
'oplt ',negative
'object objectname objectname ',negative
'check have cached item matching the conditions ',negative
'spr ',negative
'visit the innerclasses attribute ',negative
'important here assume that the frames are ordered the stackmaptable attribute although this not guaranteed the attribute format this allows incremental extraction the labels corresponding this attribute see the comment above for the stackmaptable attribute ',negative
'some custom static bloc clinit ',negative
'private methods for use state ',negative
'the following assertions fail only during coverage runs assertequals assertequalsnew pugetjarfileurlsget ',negative
'parse the rest the typeannotation structure starting with the targetpath structure ',negative
'operatornot ',negative
'subscribervoid implementation ',negative
'jta available ',negative
'should wipe the cache ',negative
'take list asis when passed here ',negative
'spr ',negative
'null not instanceof anything ',negative
'this test case consists entirely tests loaded suite ',negative
'does not throw exception ',negative
'locking should independent nop shared ',negative
'parse and create the argument types one each loop iteration ',negative
'constructor ',negative
'now unwrap scoped proxy ',negative
'the introduced method throws exception ',negative
'spr ',negative
'proxytargetclass default true dont need set explicitly here ',negative
'spr ',negative
'spr ',negative
'dont want the default happening ',negative
'determine default ',negative
'indicates that the chosen instantiation strategy does not work the given jvm typically failure initialize the default lets assume that any subsequent attempts use objenesis will fail well ',negative
'from singleton beans and inner beans ',negative
'create sessions ',negative
'create the methodinvocation clone ',negative
'returns the wrong declaring class for overridden read methods which turn violates expectations link extendedbeaninfo regarding method equality springs link class helps out here and now put into use extendedbeaninfo well ',negative
'need get reference the clientside targetsource ',negative
'registry binding failed lets unexport the rmi object well ',negative
'load bean definitions from resource bundle ',negative
'dsttype any other type mergesrctype dsttype top whatever srctype ',negative
'only accept unnamed parameters for index matches ',negative
'update the successor blocks basicblock the control flow graph ',negative
'remaining transaction timeout overrides specified value ',negative
'strange fsxac strips leading unless prefixed with file ',negative
'marker object for classes that not have any debug info ',negative
'otherwise assume that externally provided factory has been initialized with appropriate settings ',negative
'spr ',negative
'nothing ',negative
'the string corresponding the modulemainclass attribute null ',negative
'spr ',negative
'unary expressions ',negative
'primary differentiation ',negative
'when the condition empty string ',negative
'but the event was not actually published since the applicationcontext ',negative
'marshalling ',negative
'ignore after send failure ',negative
'for testing want more control the hash ',negative
'instantiation sufficient trigger failure this going fail ',negative
'properly create the remaining two instances ',negative
'allow postprocessors modify the merged bean definition ',negative
'delegate the current resourceloader possible ',negative
'beans are registered this point just grab them from the server ',negative
'call coming through infrastructureproxy interface ',negative
'may need additional runtime argument check ',negative
'compare the values ',negative
'check that listinstance not considered bean type factorymethods ',negative
'typical classes ',negative
'check whether got absolute file path without file prefix for backwards compatibility well consider those straight file path ',negative
'visit the sourcefile and attributes ',negative
'spr ',negative
'invocation entitymanager interface coming ',negative
'occurrence can return input asis ',negative
'spr ',negative
'need visit all indexed annotations ',negative
'spr ',negative
'prove that the processor chokes the invalid key ',negative
'try field lookup fallback for jdk enum custom enum with values defined static fields resulting value still needs checked hence dont return right away ',negative
'case elementvalue with annotationvalue field see ',negative
'let throw raw the type the exception the throws clause the method ',negative
'check position for operatorand ',negative
'set properties ',negative
'visit the class declaration the minorversion and majorversion fields start bytes before ',negative
'todo spr qualify relative path locations done ',negative
'passing intstring call foointegerstring requires boxing conversion argument zero ',negative
'using nullsafeequals for proper array equals comparisons ',negative
'gson tojson with type argument will exclusively use that given type ignoring the actual type the object which might more specific subclass the specified type which includes additional fields consequence were only passing parameterized type declarations which might contain extra generics that the object instance doesnt retain ',negative
'dont try again ',negative
'spr ',negative
'user exception was the root cause exit now ',negative
'retrieve existing registry ',negative
'jacksondatatypejoda not available ',negative
'avoiding inserting checkcast because first part expression returns map ',negative
'spr ',negative
'assume index otherwise ',negative
'offsetdelta rule all cases ',negative
'previous and current block references and list successors ',negative
'fall back ',negative
'ignore well try validatorfactory unwrapping next ',negative
'process default methods interfaces ',negative
'this should work serializableperson equal ',negative
'fall through loadable check below ',negative
'must not able set empty exception message ',negative
'',negative
'set because sesstionattributes ',negative
'constvalueindex constantutf ',negative
'create new collection map ready for the indexer ',negative
'todo following lines are workaround for hibernate bug hibernate throws exception due flush actually has flushed meaning that the database was updated outside the transaction ',negative
'see spr ',negative
'register the pointcut ',negative
'and fixedcallbacks into the callbacks array ',negative
'this suffix does not close the initial prefix but rather just one that occurred within the property name ',negative
'consider any charsequence including stringbuffer and stringbuilder string ',negative
'spr ',negative
'given ',negative
'only attempt the second one lead recovery ',negative
'check metainf folder ',negative
'check whether there reference shared environment properties ',negative
'nothing ',negative
'dont run out memory then this test success ',negative
'check printstacktrace ',negative
'spr ',negative
'class field method ',negative
'unexpected exception from external delegation call close connection and rethrow ',negative
'method handling ',negative
'order very important must add superclass then its superclass chain then each interface and its superinterfaces ',negative
'unclosed prefixes the property name left this the suffix are looking for ',negative
'hessian check another layer ',negative
'spr spr ',negative
'clean start that simplebean included ',negative
'metaannotation default value lookup annotation type ',negative
'spr ',negative
'oraclebased implementation for detecting the current schema ',negative
'exercise the comparator invocation code that runs equalitycheck called from interpreted and compiled code ',negative
'holds the compiled form the expression has been compiled ',negative
'spr ',negative
'add constructor arguments ',negative
'escaped prefix use plain value ',negative
'create attribute instance ',negative
'read the providesindex provideswithcount and provideswithindex fields and visit them ',negative
'check whether actual close attempt necessary ',negative
'spr ',negative
'worked when using applicationcontext see commented fails when using beanfactory ',negative
'havent yet been into second branch ',negative
'proof that the value field did not get set ',negative
'check for file with language and country localization ',negative
'the startpc index signatureindex fields each entry the ',negative
'setting the user can longer modify any entity ',negative
'returned resource path does not start with relative directory assuming absolute path returned strip absolute path ',negative
'cant pass the resolver along ',negative
'the user has provided custom loadtimeweaver instance ',negative
'verifying parameterized support ',negative
'qualifier annotations have local ',negative
'wut ',negative
'use objectinputstreams default classloader ',negative
'fall back bean definition attribute ',negative
'implementation ',negative
'test empty string ',negative
'note transactional inherited ',negative
'try url connection contentlength header ',negative
'handling ipv hosts described spr ',negative
'private class cant compile ',negative
'invocations ',negative
'public methods ',negative
'check for windowsstyle path ',negative
'',negative
'must idempotent the following lookup must still work ',negative
'alright not this interface then ',negative
'spr ',negative
'this first may add responsebodyadvice beans ',negative
'can remove ',negative
'remove the entity manager holder from the thread ',negative
'let the subclass process the properties ',negative
'use given numberformat for parsing text ',negative
'set the local variable ',negative
'instance method bfpp interferes with lifecycle autowiring fails warnlevel logging should have been issued about returning bfpp from nonstatic bean method ',negative
'session created ',negative
'method with changing parameter types change reference type ',negative
'successorblock has changed must processed thus not already the list blocks process add this list ',negative
'spr ',negative
'will managed correctly even transaction was created this aspect ',negative
'equals hashcode tostring ',negative
'the config classes that imported this one were all skipped therefore are skipped ',negative
'todo verify remaining output for forms and fix whitespace ',negative
'the insert ',negative
'bytes each for accessflags nameindex descriptorindex and attributescount ',negative
'allow for matching with regular unionmethodmatcher providing same hash ',negative
'and make sure not assign label into currentbasicblock lastbasicblock ',negative
'abstract bean should throw exception creation attempt ',negative
'empty map ',negative
'resolve merged bean definition locally ',negative
'all reflectiondetected methods found asm method set proceed ',negative
'this gets changed must remain sorted ',negative
'get the names the metadata parameters ',negative
'get the bean again from the ',negative
'third step replace the asm specific instructions any ',negative
'spr ',negative
'spr ',negative
'into more exhaustive comparisons ',negative
'ignore indicates reference back the bean were trying advise want find advisors other than the currently created bean itself ',negative
'spr ',negative
'use prototype bean definition avoid registering bean dependent bean ',negative
'try another time this time using strings ',negative
'spr ',negative
'candidate class not importselector process configuration class ',negative
'continue since the bytesmessage typically wont used any further ',negative
'dont add advisors empty list may indicate that proxying just not required ',negative
'otherwise pick concrete media type ',negative
'',negative
'accdeprecated asm specific the classfile format uses deprecated attribute instead ',negative
'async support options ',negative
'give other interceptors chance handle the timeout ',negative
'write ',negative
'spr ',negative
'just want ensure that doesnt bomb ',negative
'restriction http methods default particular for use with annotated controllers ',negative
'there might multiple best patterns lets make sure have the correct uri template variables ',negative
'will remove ',negative
'the offset the localvariabletable attribute ',negative
'concrete types ',negative
'process any importresource annotations ',negative
'level ',negative
'implementation mailsender ',negative
'fails ',negative
'see ',negative
'corresponding qualifier factory method typically configuration class ',negative
'only one the advisor but not both pointcutadvisor then mismatch takes care the situations where introductionadvisor used see spr ',negative
'evaluates false ',negative
'method that gets type converted parameters ',negative
'controllers ',negative
'detect loadtimeweaver and prepare for weaving found ',negative
'check localeindependent common messages for the given message code ',negative
'implementation ',negative
'spr ',negative
'usenewconnection true then obtain nonmanaged connection our modifications are handled separate transaction false then use the current transactions connection relying the use nontransactional storage engine like myisam for the incrementer table also use straight jdbc code because need make sure that the insert and select are performed the same connection otherwise cant sure that lastinsertid returned the correct value ',negative
'',negative
'fulfill all the parameter requirements except the last one ',negative
'close the state this context itself ',negative
'build jobdetail instance ',negative
'some unknown type desired rely getobject ',negative
'check that the perclause pointcut valid ',negative
'set the given any ',negative
'integerclass ',negative
'assert that only static non static are set but not both none ',negative
'voidreturning nonindexed write method ',negative
'only consider bean eligible the bean name not defined alias for some other bean ',negative
'cache editor for search type avoid the overhead repeated assignablefrom checks ',negative
'check name asis ',negative
'note not actually invoked within transaction since the test class annotated with notsupported ',negative
'spr ',negative
'opand ',negative
'evaluate the property upfront ',negative
'key should coerced string representation ',negative
'found matching targetsource ',negative
'check whether the usertransaction transactionmanager implements ',negative
'passing substring call foosuperstring close match ',negative
'pass custom isolation level eclipselinks databaselogin configuration since spring ',negative
'first invoke the that implement priorityordered ',negative
'type table entries management ',negative
'note the following multiline layout for enhanced code readability ',negative
'not changed ',negative
'only nonsimple types even not annotated ',negative
'thus the following though perhaps counter intuitive must false ',negative
'try localeresolver were within dispatcherservlet request ',negative
'configuration class may not final cglib limitation unless declares ',negative
'level ',negative
'create alias ',negative
'gzip response found need unzip ',negative
'use arrayshashcode since objectutils doesnt comply annotationhashcode ',negative
'create new session necessary ',negative
'create entitymanager based the fields type ',negative
'stack rightleftorslots ',negative
'suite tests root requests for default servlets srv websphere tomcat and other containers see ',negative
'should never called since return true from isasyncreturnvalue ',negative
'methods get types from descriptor reflected method constructor other types etc ',negative
'take any bean name that can determine urls for ',negative
'still more specific class ',negative
'this class can used parse other classes containing constant definitions public static final members the code asxxxx methods this class allow these constant values accessed via their string names pconsider class foo containing code public final static int constant instance this class wrapping code fooclass will return the constant value from its code asnumber method given the argument code constant pthis class ideal for use propertyeditors enabling them recognize the same names the constants themselves and freeing them from maintaining their own mapping author rod johnson author juergen hoeller since ',negative
'number cache seconds ',negative
'else let use the default testdb name ',negative
'this will sometimes fail you use classpath instead classpath the result depends the classpath testclasses are segregated from classes and they come first the classpath like maven then breaks classes comes first like spring build then ',negative
'propagated callers but the transaction still considered committed ',negative
'basic conversion intstring ',negative
'explicit bean name found ',negative
'swallow let original exception get through ',negative
'instance methods ',negative
'recalculate taking into account count inside lock and items that will purged ',negative
'try with exceptional ',negative
'first step compute the number argument types methoddescriptor ',negative
'lazily prepare service and stub necessary ',negative
'read the attributeinfos attributename and attributelength fields ',negative
'not incrementer must range possibly empty ',negative
'additional candidate with same length ',negative
'ignore might unresolved placeholder nonexisting base directory ',negative
'publish the final event ',negative
'array required apply appropriate conversion elements ',negative
'test property set tbname ',negative
'create field error with the exceptionss code typemismatch ',negative
'set enhanced subclass the userspecified bean class ',negative
'expose the form object name for nested tags ',negative
'try reuse ',negative
'register alias for backwards compatibility with ',negative
'should not called since override instead ',negative
'this had better bad sql grammar code ',negative
'steps the binding algorithm ',negative
'does not exist ',negative
'handle close method only close not within transaction ',negative
'read the switch labels ',negative
'shouldnt happen ',negative
'spr ',negative
'case factorybean return prototype status created object ',negative
'now copy both the callbacks from maincallbacks ',negative
'spr ',negative
'has the concrete child bean values ',negative
'use request configuration given the user when available ',negative
'transaction rollback oracle deadlock ',negative
'',negative
'this will call the varargs concat with empty array ',negative
'now fastforward minutes ',negative
'generate the proxy class and create proxy instance ',negative
'blocks ending with jsr instructions see link visitjumpinsn that can reach ',negative
'may not possible produce single databuffer synchronously ',negative
'passing sub call super close match ',negative
'spr classes ',negative
'transactional ',negative
'queryresultstring nikola tesla member the ieee society ',negative
'check two perinstance mixins were distinct ',negative
'put exact matches the front tried first ',negative
'make properties entry combining bean name and property ',negative
'remove the session holder from the thread ',negative
'copy autowire settings from original bean definition ',negative
'not necessary cast the target bridge have the same return type this conveniently includes void and primitive types which would fail casted its not possible covariant from boxed unbox vice versa having boxunbox for bridges todo also isnt necessary checkcast the return assignable from the target this would happen subclass used covariant returns narrow the return type within bridge ',negative
'spr toplevel json values ',negative
'hessian stream ',negative
'this should not match because the administratort ',negative
'reproducing bug requires that the class specified target pointcut doesnt include the advised methods implementation instead base class should include ',negative
'with the possible next task element ',negative
'jpa handle unwrap method could proxy match ',negative
'emulate what happens when bfpps are added application context its lifobased ',negative
'not allowed ',negative
'superclass found return its annotation metadata and recurse ',negative
'spr ',negative
'and then the messageconsumer gets created ',negative
'reference out date ',negative
'extra slashes and spaces ',negative
'date ',negative
'operator precedence ',negative
'self description ',negative
'default instance reused across requests unless one configured explicitly ',negative
'skipping ',negative
'resolve system properties userdir ',negative
'lookup cached subpropertyaccessor create new one not found ',negative
'have code default text that need resolve ',negative
'attribute header bytes bytes for name flags and version and bytes for counts ',negative
'javautillogging default ',negative
'peek into the file look for doctype ',negative
'object ',negative
'full iteration necessary ',negative
'null assume the problem because the right token was not found the end the expression ',negative
'rebroadcast ',negative
'target connection already fetched target connection necessary for current operation ',negative
'update response ',negative
'should also remove level leaving only level ',negative
'multivaluemap implementation ',negative
'dosuspend failed original transaction still active ',negative
'spr ',negative
'custom targetsource found ',negative
'property access class object ',negative
'',negative
'name create one ',negative
'slightly diff here because return value isnt list single entity ',negative
'configuration properties ',negative
'look ejb home and create method ',negative
'spr ',negative
'leniently match first line due differences between jdk and jdk ',negative
'add the session identifier needed not embed the session identifier remote link ',negative
'assume single argument object ',negative
'case prebound session restore previous flush mode ',negative
'setup the types that want match against ',negative
'class test naming beans error message ',negative
'recursively process the configuration class and its superclass hierarchy ',negative
'',negative
'invoke any method the advised proxy see the interceptor has been invoked ',negative
'implementation template methods ',negative
'uncompilable argument conversion occurring ',negative
'value ',negative
'bytes respectively ',negative
'mono empty ',negative
'base pattern matches jar file search for matching entries within ',negative
'advised serializableperson ',negative
'could happen during restructure must able create reference for null entry ',negative
'see ',negative
'fetch either from dispatcherservlet the root context ',negative
'will probably never happen doesnt make much sense ',negative
'spr ',negative
'used test invalid methods that exist the proxy interface ',negative
'apply specific isolation level any ',negative
'perform simple mbean count test ',negative
'isnt null otherwise ',negative
'keep viewresolvers sorted order ',negative
'doesnt matter the referenced bean hasnt yet been registered ',negative
'second pass look for method where arguments can converted parameter types ',negative
'visit the attribute ',negative
'applies statically but not dynamically ',negative
'filter registered for this type call ',negative
'match all elements the first ',negative
'servletcontext params are available ',negative
'postgresstyle casting operator should skipped ',negative
'properties ',negative
'else compare the inner classes entry namesymbolinfo with the arguments this method and throw exception there difference ',negative
'those the local variables the input frame dstframe ',negative
'transaction active but synchronization active ',negative
'spr ',negative
'add new element the list ',negative
'not using parsemimetype avoid static init cost ',negative
'find all translators being careful not activate factorybeans ',negative
'the method may interface lets check the target class well ',negative
'shouldnt custom translate this ',negative
'register all matching methods ',negative
'release all objects ',negative
'register calendars ',negative
'the offset the code attribute ',negative
'determine the path for the request dispatcher ',negative
'fail next write ',negative
'lifecycle methods ',negative
'result ',negative
'spr ',negative
'bad session just get out ',negative
'generic assignment can little confusing given listcharsequence list extends charsequence liststring allowed and often used for argument input for example see listaddall you can get items from but you cannot add items without getting generic type not applicable for the arguments error this makes sense since you added stringbuffer would break the rules not allowed since there extends cause the generic not applicable for the arguments error when adding which would pollute ',negative
'making available for jsp ',negative
'check new locale ',negative
'let our handler know before sending the open frame the remote handler ',negative
'potentially overlapping with result above ',negative
'unusual but legal return type properly test generic type handling flux values collected list ',negative
'check all bean definitions ',negative
'prevent clearconnection from trying close ',negative
'combining configuration classes with properties based loader doesnt really make sense but thats for unit testing purposes ',negative
'regular servlet container behaves expected any case the trailing slash the result urlpattern mapping dont remove that slash ',negative
'parameterized for serverside use ',negative
'demonstrates cant inject that event because the generic type lost ',negative
'possibly ',negative
'annotationbased return value types ',negative
'inner bean generate identity hashcode suffix ',negative
'resourceloader override necessary ',negative
'methods dealing with prepared statements ',negative
'when the condition double slot primitive ',negative
'and can done successfully ',negative
'should never happen ',negative
'definition localkind type designates the concrete type local variable the beginning the basic block corresponding this frame which known when this method called but was not when the abstract type was computed ',negative
'indexed read method ',negative
'chain statics ending with static field ',negative
'cant assume ordering for others use list ',negative
'should cast the interface ',negative
'check that references survived pooling ',negative
'raise had global rollbackonly marker ',negative
'',negative
'for subclasses nothing default ',negative
'september days ',negative
'clone the since potentially beanfactoryaware ',negative
'cache the ejb create method that must declared the home interface ',negative
'specific ',negative
'parsechecknew int count ',negative
'binding from returning clause ',negative
'inner expression was found this composite ',negative
'attempted read first activity this field and property canread before them ',negative
'its cached messageconsumer ',negative
'not already marked belonging subroutine mark belonging ',negative
'now try protected method and singleton ',negative
'list should unmodifiable ',negative
'simple beanshell script lets create proxy for implementing the given interfaces ',negative
'registering callbacks statically opposed threadlocal critical for usage osgi environment spr ',negative
'the testbean created separately for each bean ',negative
'spr ',negative
'this one only thrown the jmx not the jdk jmx code ',negative
'equality amongst standard annotations ',negative
'spr ',negative
'correlation queried when response being created ',negative
'find all handleradapters the applicationcontext including ancestor contexts ',negative
'the plan start with whole second rounding necessary seconds match move otherwise find the next match next match the next minute then roll forwards minute matches move otherwise find the next match next match the next hour then roll forwards reset the seconds and hour matches move otherwise find the next match next match the next day then roll forwards reset the minutes and seconds and ',negative
