'simple variable name doing this first gives the correct java precedence for vars imported class names least the simple case see testsprecedencebsh should also speed things bit ',negative
'like tablinsn ',negative
'getbufferhistory method ',negative
'trying bind already bound ',negative
'the following instance variables mutate during evaluation and should reset the reset method where necessary ',negative
'find the bsh method ',negative
'update request already progress ',negative
'call script invoke string methodname object args ',negative
'default equals testing for equality with the this reference ',negative
'check plugin with the same name already loaded ',negative
'see ',negative
'start the entity ',negative
'long theres nothing the read buffer try reading more data for external entity popping the entity stack for either ',negative
'save file sends vfs update vfs file dialog box shown from the same event frame the save the vfsupdate will delivered before the directory loaded and before the path set ',negative
'expandabbrev method ',negative
'getpreferredsize method ',negative
'inputhandler constructor ',negative
'filerootsvfs constructor ',negative
'this stuff because the browser not able handle more than one request yet ',negative
'fileschangeddialog constructor ',negative
'have type info and the child array initializer pass along else use the default eval style this allows array initializer handle the problem allowing for future enhancements loosening types there ',negative
'renderer class ',negative
'theres explicit character stream ',negative
'record and lines specially that auto indent can take place ',negative
'case tooltipinitialdelay ttmgetinitialdelay tooltipreshowdelay ttmgetreshowdelay ttmsetinitialdelay ttmsetreshowdelay break case break ',negative
'guess ideally all browsers should have views but since they dont just use the active view that case since some actions depend view being there and dont want add checks them all ',negative
'push the boolean constant true for declaredonly ',negative
'remind calling isdirectory floppy drive displays stupid error dialog box windows ',negative
'valuechanged method ',negative
'favoritesmenubutton constructor ',negative
'line seperator ',negative
'normal condition ',negative
'selectall method ',negative
'the user pressed the search bar want focus back there after the prefix done ',negative
'showsplashscreen method ',negative
'isprefixactive method ',negative
'gutteroptionpane constructor ',negative
'header ',negative
'null some variables that retaining references closed views wont hurt much ',negative
'push the existing status ',negative
'avoid having deal with readwrite locks and such insert the loaded data into the buffer the postload cleanup runnable which runs the awt thread ',negative
'make the url absolute ',negative
'paths caseinsensitive filesystems are stored lower case the hash ',negative
'create new read buffer note the fourcharacter margin ',negative
'check have stop parsing ',negative
'flush any remaining data ',negative
'value ',negative
'queue redos first most recent last oldest ',negative
'notations ',negative
'major syntactic productions ',negative
'runscript method ',negative
'paint token backgrounds ',negative
'invokeaction method ',negative
'getstartoffset method ',negative
'method ',negative
'isdragenabled method ',negative
'removekeybinding method ',negative
'resolveentity method ',negative
'create stream tokenizer for parsing simple stackbased language ',negative
'flags for parsing context ',negative
'getlastaction method ',negative
'can happen the user presses twice real quick and the buffer has unsaved changes ',negative
'getlength method ',negative
'readnextchar method ',negative
'parse the first content particle ',negative
'getrepeatcount method ',negative
'construct method ',negative
'getlastactioncount method ',negative
'this successor has not already been pushed onto the stack ',negative
'entry class ',negative
'bytecode the method indexes loop indexes ',negative
'linemanager constructor ',negative
'try modespecific abbrevs first ',negative
'this constructor used for convenience when know the set beforehand new retokenoneoffalse new retokenoneoftrue ',negative
'recenthandler class ',negative
'add trymatch list possibilities ',negative
'protected members ',negative
'didnt find class variable name prefix above there are two possibilities are simple name then can pass void variable reference are compound then must fail this point ',negative
'weve got object resolve the method ',negative
'ease debugging xthisthis refers the enclosing class instance ',negative
'special ',negative
'setselection method ',negative
'for backwards compatibility with plugins that fiddle with jedits layout ',negative
'transactioncomplete method ',negative
'getelementcount method ',negative
'this either ',negative
'that end followed arrow will always put caret the end the previous line for example ',negative
'push this constructor index number onto stack ',negative
'paramtypes ',negative
'else set and return ',negative
'stop checking rules there was match ',negative
'execute the action ',negative
'reads and copies instruction ',negative
'figure out some minor things ',negative
'windowtablemodel constructor ',negative
'location ',negative
'edit mode modegetname ',negative
'initbufferswitcher method ',negative
'get the constructorargs selector field from constructorargs ',negative
'index the last char the block the block size last ',negative
'repeat was true originally clear otherwise might have been set the action etc ',negative
'method ',negative
'updatetitle method ',negative
'cvvisitlinenumber index labelsindex push this before args ',negative
'add the end the bucket ',negative
'myfocusmanager class ',negative
'leave null ',negative
'cant happen ',negative
'digit operator recharclassescapes set ',negative
'class ',negative
'selected header skip the next row ',negative
'conditional node constructed its condition true all the nodes that have been pushed since the node was opened are made children the the conditional node which then pushed the stack the condition false the node not constructed and they are left the stack ',negative
'byte sequence xxxxxxx xxxxxxx ',negative
'only set all buffers savedclosed ',negative
'updates current stack size max stack size unchanged because stack size variation always negative this case ',negative
'first all this action set readnextchar not clear the repeat ',negative
'mousewheelhandler class ',negative
'should normally ',negative
'remember the last executed action ',negative
'handlekey method ',negative
'disallowing voids here was easy way support the throwing more descriptive error message use undefined argument method call very common ever turns out that need support that for some reason well have reevaluate how get metainformation about the arguments the various invoke methods that take object could either pass bsharguments down overloaded forms the methods throw exception subtype including the argument position back where the error message would compounded ',negative
'invokereadnextchar method ',negative
'jcheckboxlist constructor ',negative
'stop people doing dumb stuff like center ',negative
'getvalues method ',negative
'class ',negative
'for evaluation ',negative
'note bshmethod needs reevaluate the method return type here this broken ',negative
'userinput method ',negative
'gotoprevbracket method ',negative
'read the encoding ',negative
'positional parameters will inserted where occurs the expansion ',negative
'user drops into the same selection where they started nothing ',negative
'actionperformed class ',negative
'handle abbrevs the form abbrevpospospos ',negative
'fields optimize the creation link edge edge objects using pool reusable objects the shared pool linked list edge objects linked each other their link edgepoolnext field each time codewriter needs allocate edge removes the first edge the pool and adds private list edge objects after the end the control flow analysis algorithm the edge objects the private list the codewriter are added back the pool appending this private list the pool list order this constant time both head and tail the private list are stored this codewriter ',negative
'have check again since above might set newfile flag ',negative
'isok method ',negative
'progressupdate method ',negative
'for reload command ',negative
'only initial load ',negative
'byte sequence wwwwzzzzyy yyyyxxxxxx uuu uuzzzz yyyyyy xxxxxx uuuuu wwww ',negative
'some stuff once loading finished ',negative
'reloading file clear dirty flag ',negative
'case backward jump with offset this case automatically replace goto with gotow jsr with jsrw and ifxxx with ifnotxxx gotow where ifnotxxx the opposite opcode ifxxx ifne for ifeq and where designates the instruction just after the gotow ',negative
'invokelastaction method ',negative
'try and merge existing selections one one with the new selection ',negative
'invoke the block overriding namespace with localnamespace ',negative
'user drops into selection replace selection ',negative
'getselectedvalue method ',negative
'now done namespace automatically when root the classes which are imported default ',negative
'instead passing these around each method just store them instance variables note that this not threadsafe ',negative
'also cache the static namespace name genclass ',negative
'aboutdialog constructor ',negative
'there are requests execute awt requests immediately ',negative
'labelrenderer class ',negative
'multiple threads log stuff dont want the output get mixed ',negative
'resolved the variable ',negative
'create noninteractive local interpreter for this namespace with source from the input stream and outerr same this interpreter ',negative
'maximumlayoutsize method ',negative
'method ',negative
'finalize method ',negative
'two additional bytes will required replace this goto jsr instruction with gotow jsrw ',negative
'five additional bytes will required replace this ifxxx instruction with ifnotxxx gotow where ifnotxxx the opposite opcode ifxxx ifne for ifeq and where designates the instruction just after the gotow ',negative
'weak ref deadref ',negative
'undomanager constructor ',negative
'method ',negative
'floatdockablewindow method ',negative
'register the options dialog this done before the initial selection ensure that the first selected optionpane displayed startup ',negative
'pushelement method ',negative
'found cache the full name the bshclassmanager ',negative
'exceptions table entries max stack size and max locals ',negative
'changes temporary opcodes inclusive and ifeq jsr inclusive ifnull and ifnonnull ',negative
'aboutpanel class ',negative
'get rid keys never need handle ',negative
'startdocument method ',negative
'dockablelisthandler constructor ',negative
'get all positions from offset the end inclusive ',negative
'constants ',negative
'set proxy host ',negative
'return the newly created untitled ',negative
'setrepeatcount method ',negative
'peekelement method ',negative
'getcellrenderer method ',negative
'handle class suffix operation prefix must bshtype ',negative
'releases all the edge objects used this codewriter ',negative
'popelement method ',negative
'dockablelisthandler class ',negative
'showdockablewindow method ',negative
'method ',negative
'getcolumncount method ',negative
'static part class ',negative
'lay out independent buttons ',negative
'createpopupmenu method ',negative
'method ',negative
'control flow analysis algorithm while the block stack not empty pop block from this stack update the max stack size compute the true non relative begin stack size the successors this block and push these successors onto the stack unless they have already been pushed onto the stack note hypothesis the link labelbeginstacksize the blocks the block stack are the true non relative beginning stack sizes these blocks ',negative
'method ',negative
'check whether shortcut prefix others ',negative
'save the element info ',negative
'canclose method ',negative
'buttons ',negative
'try looking the element ',negative
'insert the content model any ',negative
'read the entity name and prepend necessary ',negative
'make new one necessary ',negative
'for space sspace pass the key typed since international keyboards sometimes produce keypressed space but not keytyped space you have space insert ',negative
'view text areas temporarily blank out while buffer being loaded indicate the user that there data available yet ',negative
'searchdone method ',negative
'factory class ',negative
'theoretically segment could have segoffset but segmentbuffer never does that ',negative
'note some interesting things are going here swap instead push the primary mode operation acts like are the enclosing namespace super must preserved etc not call the body block eval with the namespace override instead allow create second subordinate blocknamespace child the fornamespace variable propogation still works through the chain but the blocks child cleans the state between iteration which correct java behavior see forscopebsh ',negative
'openaction constructor ',negative
'auto wrap always restart search auto wrap off and were called from macro stop search were called interactively ask the user what ',negative
'factory constructor ',negative
'getminimumsize method ',negative
'sorting methods ',negative
'addcomponent method ',negative
'instance part class ',negative
'updates current stack size max stack size unchanged ',negative
'both original args were primitives return primitive result else was mixed wrapperprimitive return the wrapper type exception for boolean result return the primitive ',negative
'floataction constructor ',negative
'invokemethod here generally used outside code callback into the bsh interpreter when are acting interface for scripted listener etc this case there real call stack make default one starting with the special javacode namespace and our namespace the next ',negative
'getmodeproperties method ',negative
'see the application wants redirect the system andor supply its own character stream ',negative
'make default true for the next action ',negative
'noninteractive return control now ',negative
'see should place this toolbar before any others ',negative
'getview method ',negative
'method body can only use return statment type return control ',negative
'getparentnull null ',negative
'show extra expecting info ',negative
'avoid our skip table having length hash each character the input into character the alphabet xxff using the lower bits the characters value resulting more reasonable skip table length the result this that more than one character can hash the same index but since the skip table encodes the position occurence the character furthest into the string with particular index whether not the only character with that index index collision only means that that this heuristic will give suboptimal skip complete skip table could use the differences between colliding characters maximal effect the expense building table that over orders magnitude larger and very sparse ',negative
'map null primtivenull coming ',negative
'localscoping switch follow strictjava else recurse ',negative
'methods for interacting with parser ',negative
'ucs with byteorder marker xfe xff ucs bigendian ',negative
'rolloverbutton constructor ',negative
'floataction class ',negative
'toggleaction class ',negative
'pops block from the stack ',negative
'stylerenderer class ',negative
'method ',negative
'toggleaction constructor ',negative
'method ',negative
'squeltch security exception ',negative
'save settings case user kills the backgrounded jedit process ',negative
'method ',negative
'ensure dont have empty space the bottom top etc ',negative
'dont beep the user presses some key dont know about unless prefix active otherwise will beep when caps lock pressed etc ',negative
'has body else just for side effects ',negative
'install userselected packages ',negative
'setmode method ',negative
'linecontext class ',negative
'make tmp namespace hold the original constructor args for use eval the parameters node ',negative
'get the instance initializer block from the static this ',negative
'this protects against stupid people like doing stuff like ',negative
'addentry method ',negative
'set the instance this reference the instance ',negative
'marktokens method ',negative
'indentation ',negative
'getproperties method ',negative
'method ',negative
'whitespace ',negative
'getposition method ',negative
'shiftindentleft method ',negative
'seticonpath method ',negative
'shiftindentright method ',negative
'parse conditional section conditionalsect includesect ignoresect includesect include markupdecl ignoresect ignore ignoresectcontents ignoresectcontents skiplit comment char ignoresectcontents char char note the has already been read todo verify that handling ignoresectcontents right ',negative
'getdockabletitle method ',negative
'begin beanshell modification super constructor args null node null callstack parseexception knows where the error ',negative
'method ',negative
'getdirectoryentry method ',negative
'listdirectory method ',negative
'blank line ',negative
'computes the true beginning stack size this successor block ',negative
'adddockablewindow method ',negative
'method ',negative
'getvalueat method ',negative
'closecurrentarea method ',negative
'silly allow for antialiased characters fuzz ',negative
'hidedockablewindow method ',negative
'the search works starting the anchor first character the pattern the initial offset long the anchor far enough from the enough the text for the pattern match and until the pattern matches compare the pattern the text from the last character the first character reverse order where character the pattern mismatches use the two heuristics based the mismatch character and its position the pattern determine the furthest can move the anchor without missing any potential pattern matches ',negative
'some platforms throw exceptions the file does not exist when ask for the canonical path ',negative
'method ',negative
'canonpath method ',negative
'matter what happends stops from leaving buffer bad state ',negative
'getdockablewindow method ',negative
'ordinals for various reasons why error this type can thrown ',negative
'getviews method ',negative
'class ',negative
'last possible start position match with this pattern this negative the pattern longer than the text causing the search loop below immediately fail int lastanchor reversesearch offset patternlength length patternlength ',negative
'position variable for pattern test position ',negative
'method ',negative
'getdefaultcolorfor method ',negative
'true number bytes added removed from this instruction future number padding bytes current number padding byte previously over estimated variation newoffset newoffset newoffset ',negative
'access flags ',negative
'szptr zptr ',negative
'addlayoutcomponent method ',negative
'getscreenlinecount method ',negative
'getallpluginentries method ',negative
'pluginoptions constructor ',negative
'this makes hypersearch much faster ',negative
'when doing save the path save path will not the same the buffers previous path buffergetpath that case want create backup the new path even the old path was backed well backedup property set ',negative
'getwhat method ',negative
'getleftdockingarea method ',negative
'initially zero that always show the first message ',negative
'gettopdockingarea method ',negative
'close method ',negative
'loop again loop ended last pass done ',negative
'dont care ',negative
'the skip array used determine for each index the hashed alphabet how many characters can skipped mismatch occurs characater hashing that index ',negative
'finishresizing method ',negative
'class ',negative
'setresizepos method ',negative
'not sure when this can happen but does sometimes witness the jedit bug tracker ',negative
'method ',negative
'otherwise just insert the text ',negative
'constant pool item constant pool items can created with the newxxx methods the link classwriter class ',negative
'getrightdockingarea method ',negative
'insert the attributes any ',negative
'remember which classes dont exist because beanshell tries loading all possible imported prefixclass name combinations ',negative
'since subsequent macros with the same name are ignored load user macros first that they override the system macros ',negative
'correctly handle text flavor file list flavor text area read only all flags ',negative
'constructor ',negative
'for toolbar display ',negative
'now the selectors ',negative
'paintchildren method ',negative
'begin actionlistener implementation ',negative
'drophandler class ',negative
'getshortcut method ',negative
'entry constructor ',negative
'this necessary have file opened from the finder before jedit running set the currently active buffer ',negative
'ask whether override that other shortcut ',negative
'make executable ',negative
'tags plugin likes call this method times other than startup need fire notify the search bar and ',negative
'lazy ',negative
'layoutcontainer method ',negative
'optionsdialog constructor ',negative
'modeproperties constructor ',negative
'true was read after usually means this doswindows file ',negative
'pass redistribute free space ',negative
'when get here have either empty assemble buffer bytes write numtowrite ',negative
'lay out docking areas ',negative
'dont this bufferinsert that can insert multiple files once ',negative
'xml query routines ',negative
'dont want new file create read only buffer current file sql vfs something ',negative
'constructors ',negative
'start end ',negative
'lay out dependent buttons ',negative
'equal first visible line ',negative
'elements ',negative
'bufferchangehandler class ',negative
'lazily create skip and suffix arrays for either the search pattern the reversed search pattern ',negative
'variable class found this type ref autoallocatethis then create one child this ',negative
'position tool bars they are managed ',negative
'the buffer count becomes then guaranteed become very soon dont anything that case ',negative
'only for docked ',negative
'wait for painted ensure progress updated continuously ',negative
'this property only loaded and saved the current buffer file set selected otherwise defaults ',negative
'note bshmethod needs reevaluate arg types here this broken ',negative
'strictjava mode check for loose parameters and return type ',negative
'only set open ',negative
'word end operator ',negative
'method ',negative
'methods compute offsets and manage forward references ',negative
'invalidatelayout method ',negative
'ddwwss within ',negative
'getlayoutalignmentx method ',negative
'got here unused display manager list ',negative
'textareaselection class ',negative
'getlineendoffset method ',negative
'good introduction the boyermoore fast string matching algorithm may found moores website ',negative
'dont know the right hand side the assignment yet has least one setter the right name ',negative
'getlayoutalignmenty method ',negative
'chain returns false rejected the token due optimization and next was combined with lasttoken ',negative
'recordinput method ',negative
'method ',negative
'styletablemodel constructor ',negative
'quicknotepadactions implementation ',negative
'autoalloc ',negative
'jsrw ',negative
'word break operator ',negative
'least one property listed here true load the plugin ',negative
'constants ',negative
'multiple files word bonus ',negative
'xxx ',negative
'send full range events avoid breaking plugins ',negative
'always the range the current block size this number ',negative
'utility methods instruction resizing used handle gotow and jsrw ',negative
'weve fallen through here are longer resolving class type ',negative
'position center edit pane split pane ',negative
'the ensure that gets digits gets digits and ',negative
'getdefaultproperty method ',negative
'step copies the bytecode the method into new bytevector updates the offsets and inserts removes bytes requested ',negative
'loadprops method ',negative
'movedown method ',negative
'getclassinstance throws exception not there ',negative
'cant override prefix shortcuts ',negative
'showbufferswitcher method ',negative
'returns false with outdated cache ',negative
'duplicates check for allwhitespace string ',negative
'set group start end marks ',negative
'mode constructor ',negative
'private members used mark words ignore see constructor for the list ',negative
'might have been closed result the above ',negative
'tool bar and status bar gets added propertieschanged depending the tool bar alternate layout setting ',negative
'class name were just starting eval name try make else fail ',negative
'java object ',negative
'skip throws ',negative
'not evaluate methods this super class instance space inside constructor ',negative
'set the default entities here ',negative
'decide how many coding tables use ',negative
'set the input variables ',negative
'direct conversion from classes type descriptors without intermediate type objects ',negative
'private prevent invocation with param that isnt primitivewrapper ',negative
'getlastphysicalline method ',negative
'generate initial set coding tables ',negative
'endindex now position nextindex end string position after ',negative
'iscelleditable method ',negative
'run jeditlauncher installation ',negative
'that the last isnt checked ',negative
'for operatorassign operations save the lhs value before evaluating the rhs this correct java behavior for postfix operations should not ',negative
'namespacechanged new variable addition ',negative
'getextendedstate method ',negative
'replacebtn new charat gridaddreplacebtn ',negative
'trying cast primitive object type primitivenull can cast any object type ',negative
'forward jump ',negative
'addruleset method ',negative
'number nodes stack current mark ',negative
'set untyped variable directly the block ',negative
'clockwise rotation ',negative
'and adds the successor list the currentblock block ',negative
'remove action sets dockables etc that user doesnt see the broken plugin ',negative
'special handling end input for ',negative
'create app start script ',negative
'replaces old bytecodes with new ones ',negative
'find end subexpression ',negative
'freeze the callstack for the stack trace ',negative
'updateui method ',negative
'gettokenmarker method ',negative
'method ',negative
'linked list tokens sort some closed loops can exist ',negative
'appends the head tail list the beginning the pool list ',negative
'calculate the cost this group coded each the coding tables ',negative
'base external identifiers for resolution ',negative
'removes from the pool ',negative
'the problem with this that have two edit panes looking the same buffer and the file reloaded both will jump the same location ',negative
'adds the previous edge the list edges used this codewriter ',negative
'returns the positions the resized instructions ',negative
'later need know certain code called from the main thread ',negative
'savegeometry method ',negative
'insert the expansion ',negative
'jdk adds methods obtain drive letter label and list the desktop windows ',negative
'gzipped setting ',negative
'setfoldlevel method also sets fold level valid flag ',negative
'bottom ',negative
'nothing ',negative
'push nulls for various args invokemethod interpreter callstack callerinfo ',negative
'call sendbreak after fixed number lines stdout are read ',negative
'dockablelayout class ',negative
'get the title here not the factory constructor since the factory might created before plugins props are loaded ',negative
'note its cache class resolution here because when the class space changes the namespace will discard cached names ',negative
'increment the symbol frequencies for the selected table ',negative
'getcheckedvalues method ',negative
'dummyrenderer class ',negative
'only one new file open which clean just close which will create untitled ',negative
'backward jump ',negative
'endelement method ',negative
'method ',negative
'substitute result matching the rule start into the end string shell script mode matched into construct rules for highlighting readins like this eof eof ',negative
'settokenmarker method ',negative
'order these from longest shortest start assuming longest more repeats ',negative
'ismanagingfocus method ',negative
'this string will returned getversion ',negative
'check whether this shortcut already exists ',negative
'remember old values case action changes them ',negative
'getsymbolicname method ',negative
'big enough for pair lookbehind most recent lookbehind second most recent ',negative
'define the new class the classloader ',negative
'skip whitespace the end ',negative
'this the class public can use accessibility ',negative
'copy ',negative
'dont handle key pressed ',negative
'dont these checks while save progress because for moment newmodtime will greater than oldmodtime due the multithreading only supported local file system ',negative
'resolve symlinks avoid loops ',negative
'true non relative max stack size ',negative
'create the class static namespace ',negative
'that dont see the same tip again the user clicks next tip ',negative
'end static members ',negative
'precalculate these dont pay for the math every time need access them ',negative
'handlenowordbreak method ',negative
'updates current stack size max stack size unchanged because stack size variation always negative null ',negative
'method invocation lhs non lhs evaluation can both encounter method calls ',negative
'getnextrequest method ',negative
'default ',negative
'and finally the block data proper ',negative
'fix for byte files should open using the default line seperator ',negative
'doawtrequest method ',negative
'the file size not known start with resonable default buffer size ',negative
'process big buckets starting with the least full ',negative
'the main sorting loop ',negative
'create directoryentry manually instead using since many vfss have broken implementations this method ',negative
'fill defaults for these from system properties the corresponding bufferxxx properties not set ',negative
'check see the instance has already been initialized the case using this alternate constuctor ',negative
'the start and end flags will wrong with reverse search enabled but they are only used the regexp matcher which doesnt support reverse search yet remind fix flags when adding reverse regexp search ',negative
'java does not support this encoding have handle manually ',negative
'just enter was pressed another text field ',negative
'didnt have component previously create border ',negative
'gather modifiers for class method field lookahead true then are being called part lookahead and should not enforce any rules otherwise validate based context field method class ',negative
'workthreadhandler class ',negative
'this ensures that undo can clear the dirty flag properly when all edits save are undone ',negative
'now another magic bit number indicate the end the last block sqrtpi you want know did want use but contains too much repetition for feel statistically comfortable call paranoid ',negative
'ldcw ',negative
'transmit the mapping table ',negative
'bsh script variable reference were just starting the eval name base object were evaluating relative this type reference check ',negative
'updateassignedto method ',negative
'begins new current block resets the relative current and max stack sizes ',negative
'stop script kiddies from opening the edit server port and just leaving open dos ',negative
'anchor position refers the index into the source input which the matching operation began this also useful for the anchorindex option ',negative
'show remove button ',negative
'either class suntoolsjavacmain must there ',negative
'method ',negative
'remember make this option later ',negative
'highlevel ',negative
'gotow ',negative
'and save them order not recompute them the future ',negative
'check for match inside line ',negative
'setshortcut method ',negative
'try load the module dont refer directly here were dependent upon ',negative
'fail silently since may using ufs ',negative
'the above sizes have not been computed yet compute them ',negative
'information current reader current input stream current line number current column number type input source stack input soruces current external entity current character encoding how many bytes read from current source ',negative
'updates the instructions addresses the catch local var and line number tables ',negative
'stack change but end current block with one new successor ',negative
'types for newarray ',negative
'analyses the successors the block ',negative
'ends current block with one new successor ',negative
'getpluginicon method ',negative
'some java versions return the clipboard contents using the native line separator have convert here ',negative
'push the name the method constant ',negative
'user cancelled ',negative
'case constantsputfield ',negative
'the back end needs place store the mtf values whilst calculates the coding tables could put them the zptr array however these values will fit short overlay szptr the start zptr the hope reducing the number cache misses induced the multiple traversals the mtf values when calculating coding tables seems improve compression speed about ',negative
'case macro file name has space spaces break the viewtoolbar property for instance since uses spaces delimit action names ',negative
'now that know how many chars there are get the width ',negative
'static initializer ',negative
'ignore already added see comment loadmacros ',negative
'computes the stack size variation ',negative
'clone separates single match from the chain ',negative
'changes the opcode the jump instruction order able find later see resizeinstructions codewriter these temporary opcodes are similar jump instruction opcodes except that the bytes offset unsigned and can therefore represent values from which sufficient since the size method limited bytes ',negative
'ebcomponent implementation ',negative
'throw new cerror ',negative
'ask whether remove the old shortcut ',negative
'wait for pending requests ',negative
'getkeybinding method ',negative
'over estimation the number bytes added this instruction current number padding bytes ',negative
'attribute methods ',negative
'you are ever unluckyimprobable enough get stack overflow whilst sorting increase the following constant and try again practice have never seen the stack above elems the following limit seems very generous ',negative
'helper method get font from plugin properties ',negative
'throw new ioexceptioninvalid block size ',negative
'insert start search from beginning current match this will continue highlight the current match until another match found ',negative
'for backwards compatibility the color variable stored also property ',negative
'utility methods control flow analysis algorithm ',negative
'useful for debugging purposes ',negative
'other public methods ',negative
'ensurecapacity method ',negative
'paint bracket scope ',negative
'method ',negative
'the param typed check assignability ',negative
'start with little cheat most cases the entire sequence character data will already the readbuffer not fall through the normal approach ',negative
'look for declaration subset ',negative
'append method ',negative
'allocates byte vector this size order avoid unnecessary arraycopy operations the bytevectorenlarge method ',negative
'computes the real size the bytecode this class ',negative
'awt thread request ',negative
'implementation the classvisitor interface ',negative
'gotonextword method ',negative
'find longest match them all observe leftmost longest ',negative
'were the first add update add update sending runnable awt thread ',negative
'getcaretline method ',negative
'smartend method ',negative
'filesactivated method candoubleclickclose set false when enter pressed ',negative
'getselectedtext method ',negative
'getstructurematch method ',negative
'gotostartofline method ',negative
'case manainsn ',negative
'check whether the other shortcut the alt shortcut ',negative
'for compatibility with older jedit versions ',negative
'hide current line highlight ',negative
'have binding foo but user asks remove foo bar ',negative
'method ',negative
'method ',negative
'impl note since multiple searches now allowed extra level hierarchy ',negative
'check for backupdirectory and create that directory doesnt exist ',negative
'this was literal super reference then allow recursion setting the variable get the normal effect finding the nearest definition starting the super scope any other resolution qualified this type reference want set the variable directly that scope thisx somethistypex the old scoping rules super didnt this ',negative
'setsorttype method ',negative
'the entire save operation can aborted ',negative
'loadmenuitem method ',negative
'proxy port ',negative
'skips padding bytes ',negative
'delegate methods ',negative
'method ',negative
'when the text area switches will reset anyway ',negative
'opcodes visit method idem ',negative
'loadmenu method ',negative
'invalid regexp ignore return true avoid annoying beeping while typing ',negative
'special case current development version ',negative
'since recentbuffer will set the one that was closed ',negative
'old plugins expected jedit style behavior where propertieschanged was sent after plugins were started ',negative
'this handled little differently from other jedit settings the splash screen flag needs known very early the startup sequence before the user properties have been loaded ',negative
'recurse set global untyped var else set here namespace varscope recurse getglobal this this modification makes default allocation local ',negative
'screen line stuff ',negative
'synchronized ',negative
'check for pcdata alone ',negative
'check escape rule parent ',negative
'index works for abc lists not for generic lookahead index ',negative
'still have call this even equals the old one that the offset manager sets the validity flag ',negative
'the object instance has already been initialzed another constructor fall through invoke the constructor body below ',negative
'the vfs supports renaming files first save filenamesave then rename that filename that the save fails data will not lost pre now call instead constructing the path directly since some vfss might not allow filenames ',negative
'buffsigetpath ',negative
'figure out this start tag empty element and dispatch event accordingly ',negative
'loop until the subset ends ',negative
'read and write must kept perfectly sync its very simple file format doing this way faster than serializing since serialization calls reflection etc ',negative
'had different type throw error this allows declaring the same var again but not with different even assignable type ',negative
'add the jars before checking deps since dep check might require all jars present ',negative
'inputpane class ',negative
'dont need two identical shortcuts ',negative
'our children are prefix expression and any number suffixes dont eval any nodes until the suffixes have had opportunity work through them this lets the suffixes decide how interpret ambiguous name for the class operation ',negative
'keybinding class ',negative
'put fornamespace the top the stack note its important that there only one exit point from this method that can swap back the namespace ',negative
'fields ',negative
'addoptiongroup method ',negative
'addmarker method ',negative
'fontselectordialog class ',negative
'seteolmarkercolor method ',negative
'keep the first nonnull frc get since sometimes get invalid ones subsequent pages windows ',negative
'ucs without bom must begin with xml ucs littleendian byteorder mark ',negative
'autodetect encoding within the gzip stream ',negative
'run method ',negative
'setscreenlinecount method ',negative
'this ensures that the text areas look slightly more consistent with the rest the metal while depends notsowelldocumented portions swing only affects appearance future breakage shouldnt matter ',negative
'try toobject which knows how work through inner classes and see what end with ',negative
'var lhs ',negative
'empty line inherit previous lines fold level ',negative
'superclass method invocation superfoo ',negative
'collapsed range ',negative
'having all the info packed into int not very and makes the code somewhat more complicated but saves lot memory the new document model has just bytes overhead per line linecontext instances are now internalized only few should actually the heap the old document model there were objects per line for total about bytes plus cached token list which used another bytes ',negative
'some duplication for super see notes for this above were enclsing class instance and have superclass instance our super the superclass instance ',negative
'skips instruction ',negative
'one lines chunks are invalid remaining lines are also invalid ',negative
'perform suffix operation the given object and return the new value obj will node when suffix evaluation begins allowing interpret contextually for class thereafter will value object lhs determined tolhs must handle the tolhs case each point here ',negative
'marker constructor ',negative
'pushes this successor onto the stack ',negative
'ldcw ',negative
'setcontent method ',negative
'redo method ',negative
'type already assignable cast necessary this last allow various errors above caught cast primitivevoid object would pass this ',negative
'copy text before gap ',negative
'remove the bsh get the index the between the host and the port located ',negative
'getassignable would catch this for typed param ',negative
'lastwascr true just read followed specify that this windows file but take further action and just ignore the ',negative
'get the type constructing prototype array with arbitrary zero length each dimension int array default zeros ',negative
'thats have match ',negative
'queue undos last most recent first oldest ',negative
'selectpane method ',negative
'give all text areas the same font ',negative
'this ensures that undo can clear the dirty flag properly when all edits save are undone ',negative
'save method ',negative
'found existing variable here above recurse allowed ',negative
'note that firstline lastline loop does not execute ',negative
'the lock our declaring namespaces this reference the methods super the case class its the class instance ',negative
'setbuffer method ',negative
'because the cliprects height usually even multiple the font height subtract from otherwise one too many lines will always painted ',negative
'getfoldlinestyle method ',negative
'computes the true non relative max stack size this block ',negative
'set untyped variable untyped param ',negative
'paintvalidline method ',negative
'write simple script ',negative
'method ',negative
'vfs constructor ',negative
'this should not happen with checkonly true ',negative
'remove constructor ',negative
'unwrap target exception the interface declares that throws the will delivered not will wrapped undeclaredthrowable ',negative
'unloadpluginjar method ',negative
'nothing entered show search and replace dialog box ',negative
'precontentremoved method ',negative
'cwd not implemented this version ',negative
'super ',negative
'bgenjjtree castexpression ',negative
'evaluate our prefix needs evaluating first this the first evaluation our prefix mayb node directly from the primaryprefix eval object its lhs resolve value note the ambiguous name construct now necessary where the node may ambiguous name this becomes common might want make static method nodetoobject something the point that cant just eval need direct the evaluation the context sensitive type result namely object class etc ',negative
