@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'try node creation for around second ',negative
'the user explicitly overrides the default login context they probably expected sasl succeed but got here sasl failed ',negative
'servers have been set now test secure connection successful ',negative
'assert remotepeerbean replicatedserver ',negative
'the leader going dump the database ',negative
'for dead peer ',negative
'visiblefortesting ',negative
'login and also update the subject field this instance ',negative
'process sync request ',negative
'however failure still expected user not authenticated acl check will fail ',negative
'threadsleep ',negative
'note that this thread isnt going doing anything else rather than spawning another thread will just call run this thread ',negative
'dumpconnections connection implemented only ',negative
'make sure that they timed out and didnt return normally ',negative
'dont need roll back any records because there nothing left ',negative
'xffffffffl ',negative
'incremental change must majority quorum system ',negative
'assert remotepeerbean replicatedserver ',negative
'exception set when local session failed upgrade just need report the error ',negative
'have check closingchannel because error receivemessage could have led close being called ',negative
'the xid for pings ',negative
'concurrent reconfigs are allowed this can happen ',negative
'oldest log already remove this should point the start ',negative
'reconstructing transaction with the chroot prefix ',negative
'verify the data the second transaction ',negative
'now check the bytes match the quota ',negative
'step for the toaster ',negative
'higher zxid ',negative
'the list already removed from the ephemerals not have worry about synchronizing the list this only called from there need for synchronization the list not changed here only create and delete change the list which are again called from sequence ',negative
'nonjavadoc see ',negative
'authentication packet ',negative
'this should never happen ',negative
'but still whats valid white list will get through ',negative
'need make sure that dont take the snapshot twice ',negative
'ill remain the leader ',negative
'fails ',negative
'diff proposals commit ',negative
'the connect attempt was cancelled but succeeded anyway make sure close the channel otherwise may leak file descriptor ',negative
'reset minsnapretaincount invalid less than file int will not allow purge less ',negative
'verify that empty child name success sequential ',negative
'send trunc and forward any packet starting ',negative
'node created successfully then means that zookeeper service ',negative
'visiblefortesting ',negative
'throttle acceptance new requests this entailed state change ',negative
'main loop ',negative
'this should never happen but should fall back sending snapshot just case ',negative
'nonjavadoc getsessionmeta ',negative
'add all the removed watch events the event queue that the clients will notified with datachild watchremoved event type ',negative
'the pattern holding far lets run the counter bit sure continues spit out the correct answer ',negative
'creates list peers ',negative
'use single listener instance reduce note this listener only added when logistraceenabled true ',negative
'last committed was leader change from now the new leader should commit ',negative
'new watcher which will used for removal ',negative
'close the session that ephemeral node deleted ',negative
'matching has been deprecated rfc and can used fallback only when subjectalts are available ',negative
'content changed ',negative
'write extra configurations ',negative
'during connection expiry the server will close the connection after the socket closed when the client tries read line text will throw see jira issue zookeeper ',negative
'session creation assertfails dump the thread stack and try the next server ',negative
'extract server from first part joiner serverx ',negative
'learner with ipaddress principal ',negative
'this expected case since server down and cant vote observer current role and need votes from ',negative
'remove watcher for each node and remove node from collection watched nodes ',negative
'create the nioservercnxn that will handle the client requests ',negative
'this the limit node get the real node and update the count and the bytes ',negative
'wait for servers ',negative
'try again ',negative
'set true when connected quorum server ',negative
'worst case here the tmp fileresourcesfd are not cleaned and the caller will notified ioexception ',negative
'test child watch and create with sequence ',negative
'return zxid zero since the database empty ',negative
'start peer and check joins the quorum ',negative
'authenticate client certificate ',negative
'use setdata instead sync api force view update check zookeeper for details ',negative
'color for toaster ',negative
'now check the counts match the quota ',negative
'here enable the which zookeeper tests depends ',negative
'nonjavadoc ',negative
'this the only child node ',negative
'make sure has chance write disk ',negative
'start and schedule the the purge task ',negative
'peer within committedlog range ',negative
'empty logs ',negative
'close the client without changing the node ',negative
'dont need worry about removing empty sets theyll eventually removed when they expire ',negative
'shouldnt happen without filter ',negative
'means notification ',negative
'kill half the servers make change restart the dead ',negative
'sends more notifications havent received enough otherwise processes new notification ',negative
'shutdown flag ',negative
'assert ',negative
'getznodelist and getznodelistjson are bogus but necessary unfortunately jersey unable render both xml and json properly the case where object contains listarray its impossible get render properly for both result need split into two jaxb classes ',negative
'todo test octet fully ',negative
'this can happen state transitions just ignore the request ',negative
'addition when performing operations particular subject subjectdoas the tobeused gsscredential should added subjects private credential set otherwise the gss operations will fail since credential found ',negative
'local session ',negative
'building notification packet send ',negative
'followers out not majority ',negative
'ignore ',negative
'authenticating learner ',negative
'sasl authentication completed successfully not enable the sockets writable flag that any packets waiting for authentication complete ',negative
'assert resolver called times because shouldnt cache the resolved addresses ',negative
'stat ruok and isro are white listed ',negative
'the response ',negative
'getting quorum from all necessary configurations ',negative
'ignore for purposes this test ',negative
'matches authenticationid and authorizationid ',negative
'the following ifthenelse block process syncs the leader the sync coming from follower then the follower handler adds synchandler otherwise client the leader that issued the sync command then synchandler wont contain the handler this case add synchandler and call processrequest the next processor ',negative
'check for well formed acls this resolves ',negative
'make sure everything consistent ',negative
'kill all followers ',negative
'class verify the thread has become follower ',negative
'exists only defeat instantiation ',negative
'should see that now all servers have the same config servers ',negative
'possible ',negative
'test synchronous api ',negative
'read after the renegotiation attempt and will fail ',negative
'todo write the vaddrbytes ',negative
'wait seconds for the disco delivered ',negative
'return message queue for another attempt later epoch hasnt changed ',negative
'not rsa assume ',negative
'this file copied from hadoops security branch with the following changes package changed from usage hadoops configuration class removed since not available zookeeper instead system property used ',negative
'note that should run the server shut down and only then simulate reconfig progress writing the temp file but here other server competing with them fle can skip this step ',negative
'populate the necessary data structures the commitprocessor instance and run processcommitted ',negative
'create persistent sequential node ',negative
'pick reasonable epoch number this should only happen once when moving new code version ',negative
'set the values based the mode were ',negative
'processing queuedrequests process the next requests until find one for which need wait for commit cannot process read request while are processing write request ',negative
'this code originally from hdfs see the similarly named file there case bug fixing history etc branch trunk github revision dabeeceaeacbfcbb ',negative
'try remove follower which the only remaining server this should fail ',negative
'write txnlog and take periodic snapshot ',negative
'this test simulate the use case change membership through rolling restart for node ensemble expand node ensemble verify during the process each node has the expected configuration setting pushed via updating local zoocfg file ',negative
'validate upper limit ',negative
'wait for the listener terminate ',negative
'now have invalid data disk lets load and verify ',negative
'dont anything ',negative
'simply return dont require auth ',negative
'set saslloginfailed true simulate the loginexception ',negative
'aborting multi shouldnt leave any record ',negative
'the only requests that should tobeapplied are write requests for which will have hdr cant simply use requestzxid here because that set read requests equal the zxid the last write ',negative
'dont have challenge yet skip sending notification ',negative
'things needed for waitfornewleaderack run usually leaderlead but were not running leader here ',negative
'also clears the wantclientauth flag according docs ',negative
'but consume with log message all other types exceptions ',negative
'member variables for mocking zkdatabase ',negative
'else there need clear the database when new quorum established can still apply the diff top the same zkdb data fetch new snapshot from leader the zkdb will cleared anyway before loading the snapshot ',negative
'one time scheduling ',negative
'regardless ticketrenewwindow setting above and the ticket expiry time thread will not sleep between refresh attempts any less than minute milliseconds minute ',negative
'whether have any pending buffers the output queue not ',negative
'are throttled need queue ',negative
'remember these servers can add them back later ',negative
'dns resolution tests ',negative
'try load passwordprotected private key with the wrong password ',negative
'force buffer fill next read ',negative
'test view contains other servers ',negative
'make sure the first handshake completed and only the second one failed ',negative
'the value callcount can exceed only the callback thread ',negative
'will get checksum failure ',negative
'read the log back from disk this will throw javaioioexception crc check failed prior zookeeper ',negative
'account for running within ikvm and create new mbeanserver the platformmbeanserver does not exist ',negative
'registers shutdown handler which will used know the ',negative
'session moved connection level error need tear down the connection otw zookeeper might happen client slow follower starts renew session fails before this completes then tries the fast follower leader and successful however the initial renew then successfully fwdprocessed the leader and result the client and leader disagree where the client most recently attached and therefore invalid session moved generated ',negative
'have received from all nodes then terminate ',negative
'were done dont expect send another bind ',negative
'nonjavadoc see ',negative
'write length message ',negative
'reconfig tests with addresses ',negative
'flag determine whether authenticate not ',negative
'since the proposal has been committed need send the commit message also ',negative
'now corrupt the snapshot ',negative
'reset cnxn factory ',negative
'enable observers have identifier need generic identifier least for quorumcnxmanager use the following constant the value such generic identifier ',negative
'try connecting with the same session different ',negative
'session can both local and global session during upgrade ',negative
'directories ',negative
'ignoring exception there interrupted exception then one the following assertion will fail ',negative
'and try renew the ticket ',negative
'finally should also check that the lagoff server has updated ',negative
'create servers ',negative
'checkedoutputstream cout new checkedoutputstream ',negative
'see jira issue zookeeper ',negative
'start because will create empty part first ',negative
'wins the challenge then close the new connection ',negative
'thrown the caller does not have permission retrieve the configuration this case simply returning false correct ',negative
'this just means that the session revalidation failed ',negative
'this fine ',negative
'verify that now zookeeper service and running ',negative
'should exist ',negative
'change everyones leader election port ',negative
'the files expected ',negative
'verify access using original auth ',negative
'specific election address ',negative
'node doesnt exists ',negative
'truncate ',negative
'snapshot containing byte znode and logfile containing create txn ',negative
'leader goes looking state ',negative
'this sleep time represents the time follower would take declare the leader dead and start new leader election ',negative
'number machines increased server not the new cluster ',negative
'peer and peer are and the above example ',negative
'init connection executors ',negative
'verify that all the servers see the same number nodes the root ',negative
'property not set should get the default value ',negative
'building challenge packet send ',negative
'tried all servers and couldnt connect ',negative
'this the only place that can throw exception ',negative
'nonjavadoc see ',negative
'generates ports per server ',negative
'',negative
'now the tally ',negative
'pretend that any watcher exists ',negative
'',negative
'this server should fail join the quorum not using tlsv ',negative
'this method maintain compatiblity startupzks and enable sharing zks ',negative
'assuming the packet will sent out successfully because fails the channel will close and clean queues ',negative
'see zookeeperjava for explanation why need suppresswarningstry ',negative
'create with createmode ',negative
'which means acked from itself ',negative
'there are two things going the logic below skip comparing the zxid and electionepoch for votes for servers out election need skip those because they can inconsistent due scenarios described and given that only one ensemble can running single point time and that each epoch used only once using only and epoch compare the votes sufficient see skip comparing peerepoch were running with mixed ensemble with version and without the change version introduced zookeeper see the server running with and without zookeeper will return different peerepoch during rolling upgrades its possible that servers are returning epoch while the other are returning epoch the other server need ignore the peerepoch able join ',negative
'are done with deserializing the the datatree update the quotas create path trie and also update the stat nodes ',negative
'restore the system property was set previously ',negative
'simple operation make sure the connection fine ',negative
'current number toaster ',negative
'check that the servers are have the right config and can process operations ',negative
'need cancel this selection key from the selector ',negative
'data should get updated ',negative
'throw loginexceptions ',negative
'materialize the watchers based the event ',negative
'start follower after its broadcast state make sure ',negative
'quorum this needs auth ',negative
'validate that the old value there and not the new one ',negative
'read error and input streams this would free the buffers ',negative
'new ',negative
'useful for testing watch handling behavior ',negative
'sasl authentication completes ',negative
'only partially sent this buffer update the position and exit the loop ',negative
'add multiple data watches ',negative
'create ephemeral znode ',negative
'this severe error that cannot recover from need exit ',negative
'but written out the transaction log ',negative
'rest commands fail ',negative
'principals must not gssapi use digestmd mechanism instead ',negative
'this the same object thiszk but cache the downcast ',negative
'the version appended filename should the same the one quorum verifier ',negative
'override setting zktestcase ',negative
'should not able remove follower ',negative
'',negative
'lets either become the leader watch the newupdated node ',negative
'servers list but theres peertypeobserver token config ',negative
'started which should take one ticktime seconds ',negative
'the customized leader catch the startforwarding call without synchronized set the node value then call the generate the ongoing ',negative
'lets just make sure can still move ',negative
'exception expected ',negative
'use outofband method verify ',negative
'track totals seconds ',negative
'check that the dynamic configuration file contains the membership info ',negative
'get the args ',negative
'available ',negative
'',negative
'start taking old servers ',negative
'when leader election completed the leader will set its lastprocessedzxid epoch there will txn associated with this zxid the learner will set its lastprocessedzxid the same value get diff snap from the leader the same learner come back sync with leader using this zxid will never find this zxid our history this case will ignore trunc logic and always send diff have old enough history ',negative
'remove all the watchers for the given path ',negative
'dont backup static config for standalone mode also dont backup reconfig feature disabled ',negative
'wait for the the request processor his job ',negative
'should able reconnect with the same session ',negative
'just make sure that actually did get process the ',negative
'send follower info including last zxid and sid ',negative
'java and later prefer gcm ciphers due improved aesni support ',negative
'simulate the upgrading scenario where the reconfig znode ',negative
'another client deleted the node first ',negative
'clean the dead machines ',negative
'since preallocate define eof ',negative
'this test takes too long tos run ',negative
'changing servers role port done adding with the same ',negative
'send trunc and forward any packet starting ',negative
'need wake connect success failure avoid timing out which may blocked waiting for first connect dotransport ',negative
'file should not exist ',negative
'start old cluster ',negative
'since clients authentication with server progress send only the nullheader packet queued primeconnection this packet must sent that the sasl authentication process can proceed but all other packets should wait until ',negative
'send trunc and forward any packet starting maxcommittedlog ',negative
'set shutdown flag ',negative
'everything went ',negative
'first line should version info ',negative
'push update request the queue resume selecting the current set interest ops which may have changed ',negative
'inform foo update ',negative
'negative counter for observer server ids ',negative
'keep the quorum peer running and force into the looking state kill leader election ',negative
'set ensemble with servers ',negative
'anything after this needs the transaction log not applied directly memory ',negative
'servers and should connect all servers including the one ',negative
'make sure have all servers listed ',negative
'current state ',negative
'property value takes precedence provided ',negative
'counter count connection processing threads ',negative
'delaying the server startup that reference wont initialized the defect scenario while processing the connection request zkserver needs sessiontracker reference but this not yet initialized and the server still the startup phase resulting npe ',negative
'default value peer participant ',negative
'now try ephemeral node this will trigger session upgrade there will createsession request inject into the pipeline ',negative
'sasl authentication has succeeded failed ',negative
'older than ondisk txnlog ',negative
'header base text footer ',negative
'just move the new list ',negative
'members comma separated list new membership information contents membership configuration file for use only with nonincremental reconfiguration this may specified manually via the members flag will automatically filled reading the contents actual configuration file using the file flag ',negative
'the server not running hits internal error ',negative
'reception queue ',negative
'simple error checking for conflicting modes ',negative
'prime the server that going come late with txns ',negative
'validate that dont see any txn from the second session ',negative
'could not create tmp directory hold jaas conf file test will fail now ',negative
'running outside the context ant ant using single test process then use all valid ports ',negative
'this the mode place before for version the protocol which didnt send peer epoch ',negative
'data watcher ',negative
'follower out not majority ',negative
'check that the first operation successful all request ',negative
'check throttling ',negative
'start servers ',negative
'epoch ',negative
'nonjavadoc ',negative
'current leader candidate ',negative
'disconnect the client killing the socket not sending the session disconnect the server usual this allows the test verify disconnect handling ',negative
'delete the first log file will fail read back from disk ',negative
'since user has provided sessionid ',negative
'the outgoing queue will sent the zookeeper server ',negative
'nothing needed ',negative
'peer miss the committedlog and txnlog disabled ',negative
'didnt read anything within the timeout fallthrough and assume the connection plaintext ',negative
'the start the txn ',negative
'number znodes this test creates each snapshot ',negative
'message tag ',negative
'add itself ',negative
'this node does not have child the leaf node check its the leaf node ',negative
'this will wake the accept thread and the other selector threads and tell the worker thread pool begin shutdown ',negative
'fle fast leader election ',negative
'add new node should trigger watch ',negative
'scenario where only three parameter are passed ',negative
'servers without any authentication configured ',negative
'verify zoocfgdynamic and zoocfgbak files existing locally when reconfig feature flag off default ',negative
'visible for testing ',negative
'are setting the num quota ',negative
'this should flush the config servers and ',negative
'create datatree with quota nodes pathtrie get updated ',negative
'handshake ',negative
'servers current config next config ',negative
'have read length bytes ',negative
'this normal for example server found out about new config through fastleaderelection gossiping and then got the same config uptodate message its already known ',negative
'simulating logic create session request has delayed and now reaches here the leader ',negative
'note releases the bytebuf for dont need ',negative
'scenario where four parameter are passed ',negative
'restart peer with and should fail join the ',negative
'new members are initialized with current config the new server ',negative
'port changes after bind the original port was update localaddress get the real port ',negative
'member variables for mocking leader ',negative
'case off tries enable server sasl ',negative
'second add electingfollowers waitforepochack returns without exceptions ',negative
'should cause foobar and foo get deleted when checkcontainers called ',negative
'remove serverx prefix which quorum peer does not include ',negative
'extract keyword arguments command from request parameters ',negative
'nonjavadoc see orgapachejuterecord javalangstring ',negative
'dont have designated leader need into leader election ',negative
'localpeerbean replicatedserver ',negative
'cannot create ephemeral nodes local session ',negative
'got expected exception ',negative
'for numclients this tests the case currenthost null reconfigmode true for numclients this tests the case currenthostnull reconfigmode true ',negative
'test that sequential filenames are being created correctly ',negative
'dont schedule the purge task with zero negative purge interval ',negative
'may get the correct exception but the txn may through ',negative
'send diff and forward any packet starting ',negative
'ensemble and will reject ',negative
'validateprocessor set similar fashion tobeapplied processor can prepost validating requests ',negative
'returned empty set must not modifiable ',negative
'not writing them back static file ',negative
'shut servers down ',negative
'notifies watcher removal ',negative
'well fill this later ',negative
'exists watcher ',negative
'shutdown the previous ',negative
'mark this connection once again ready for selection ',negative
'the following statement will throw ',negative
'test that reconfiguration fails the proposed change would leave the cluster with less than participants standaloneenabled true checks that standaloneenabled false its legal remove all but one remaining server ',negative
'process has not terminated check has completed not just destroy ',negative
'myhostfoocomfoocom ',negative
'entry this method qcm must nonnull and the locks both qcm and qvlock must held dont want change out from under have hold qvlock and since the call qcmconnectone will take the lock qcm and take qvlock again inside that the caller needs have taken ',negative
'already started writing pbb will already exist ',negative
'default create this directory but otherwise complain instead see zookeeper for more details ',negative
'down ',negative
'must java earlier ',negative
'client only has outgoing socket the event loop group only needs single thread ',negative
'this valid node for quota ',negative
'seconds ',negative
'tests that incremental reconfig fails the current config hiearchical ',negative
'are cleared ',negative
'zxid should nonnull too ',negative
'shut them down and then simulate reboot with reconfig progress ',negative
'new followers ',negative
'socket options for tcp keepalive ',negative
'possible since its just deserialized from packet the wire ',negative
'all clients should connected ',negative
'when leadershutdown calls ssclose the call accept throws exception catch and set stop true ',negative
'visible for testing ',negative
'reset incomingbuffer ',negative
'tests the case currenthost null lastindex calls next for clients with index numclients ',negative
'make sure have these servers listed ',negative
'accepted epoch should now have ',negative
'trying load pem file with pkcs loader should fail ',negative
'sun doesnt include the address that causes this exception thrown also uae cannot wrapped cleanly log the exception order capture this critical detail ',negative
'maximum retry count while trying bind election port ',negative
'font used display message ',negative
'server login ',negative
'both servers and will have the next config file which means ',negative
'the close operation rename fails well get notified worst case the tmp file may still exist ',negative
'the scenario that inspired this unit test ',negative
'test that with snaps returns empty list ',negative
'check the new configuration with the same quorum address ',negative
'using linux bash commands retrieve info ',negative
'map the elem the new expiry time different previous ',negative
'dont validate right away will another session create first ',negative
'lowerbound grace period secs ',negative
'the default quorumverifier quorummaj ',negative
'java default should have the cbc suites first ',negative
'find some server thats staying ',negative
'',negative
'number servers stayed the same decreased ',negative
'closing the resources ',negative
'loginfoclosed client zkdescribecnxn ',negative
'this just packet from old server which doesnt contain readonly field ',negative
'arrange act ',negative
'character base path ',negative
'write read request mix ',negative
'send the watches ',negative
'before restart ',negative
'delete any already existing next file ',negative
'setdata using chroot client ',negative
'default white list for empty all command should fail ',negative
'this will add local session tracker enabled ',negative
'wait some time let this get written disk ',negative
'the leader should time out and remaining servers should into looking state new leader wont established since that would require completing the reconfig which not possible while ',negative
'rollback change records from failed multiop ',negative
'returns the serverid from the sessionid the high order byte ',negative
'the previous local session was not persisted ',negative
'servers current config next config ',negative
'need set islocalsession tree for these type request that the request processor can process them correctly ',negative
'arrange ',negative
'read the uptodate ack ',negative
'observer calls waitfornewleaderack should fail ',negative
'ensure all servers started ',negative
'stop called shortly after start before this thread started running ',negative
'strip leading ',negative
'machine under load ',negative
'wait for the falseleader disconnect ',negative
'verify whether the connecting host present authorized hosts not exists then connecting peer not authorized join the ',negative
'newly elected zookeeper quorum ',negative
'compatibility ',negative
'rethrow exception ',negative
'cool now make parentcversion will trigger fixup processing processtxn ',negative
'disable sending diff using txnlog that this test still testing the zookeeper bug ',negative
'authenticating object exists ask for its progress ',negative
'use txnlog and committedlog sync ',negative
'execute writer operation and flush ',negative
'eof corrupted record ',negative
'set peers server null ',negative
'check that the second operation failed after the first request ',negative
'restore socket timeout the old value ',negative
'ensure least the two clients created are accounted for ',negative
'dont delete tmpfile this ensures dont attempt create tmpdir with duplicate name ',negative
'disable enabled ',negative
'close the session and newly created ephemeral node should deleted ',negative
'only commit otherwise will flaky then verify serverstats updated the number commits threshold set ',negative
'clean dead sessions ',negative
'max buffer size read from the network ',negative
'send diff ',negative
'this server should fail join the quorum not using one the supported suites from the other ',negative
'before connecting quorum servers should have set dynamic file version and pointer and the lagoff server using the older version dynamic file ',negative
'this should never happen when executing reconfig command line because guaranteed that have zookeeperadmin instance ready use clicommand stack the only exception would test code where clients can directly set zookeeper object zookeepermain ',negative
'using the old plainsocketimpl prior jdk expect get socket exception ',negative
'when reconfig occurs where the leader removed becomes observer ',negative
'zookeeper createclient long sessionid zkgetsessionid byte passwd zkgetsessionpasswd zkclose zkclose loginfoclosed first session startsignal new countdownlatch new zookeeperhostport connectiontimeout this sessionid passwd startsignalawait loginfoopened reuse zkgetsessionid zkclose ',negative
'were good ',negative
'not want wait for session close send soon detect ',negative
'can just ignore because the child watcher takes care this ',negative
'current state sender ',negative
'get path watch ',negative
'ssl prohibits unilateral halfclose ',negative
'try access with different user myuser ',negative
'test failed somehow ',negative
'guarded sync ',negative
'close the session ',negative
'for selfsigned certs issuer subject ',negative
'connect ',negative
'updates see the implementation comment ',negative
'close the bad client socket immediately ',negative
'test receiveconnection able timeout socket errors ',negative
'verify that server following and has the same epoch the leader ',negative
'for tests and only thus packageprivate ',negative
'want make sure implement the state machine correctly are participant once leader elected can move either leading following however are observer error elected leader ',negative
'change the election round for one the members the ensemble ',negative
'log warning message there matching commit old leader send outstanding proposal observer ',negative
'validate data both follower and leader ',negative
'start all the servers ',negative
'',negative
'explicitly close the session then the session should ',negative
'send notification back the peer that sent this message also looking and its logical clock lagging behind ',negative
'zookeeper ',negative
'validate typical case requested negotiated ',negative
'server and the local session was not persisted ',negative
'the connecting peer observer ',negative
'gssapi server sends final packet after authentication succeeds ',negative
'peer has zxid epoch ',negative
'force snapshot and restore ',negative
'nothing ',negative
'',negative
'version cant parsed use the more conservative java default ',negative
'zookeeper testing negative number for redo command ',negative
'see jira issue zookeeper test auto reset large number ',negative
'are readonly mode seek for readwrite server ',negative
'lost quorum last committed andor last proposed config set shutdown flag ',negative
'have wait for the first ack wait until the leader ready and only then can start processing messages ',negative
'shutdown zookeeper ',negative
'second chance some cases leader change particular the timing very tricky get right order assure that the client has disconnected and reconnected some cases the client will disconnect then attempt reconnect before the server back which case well see another connloss the operation the try this catches that case and waits for the server come back ',negative
'force the zxid behind the content ',negative
'different zxids for server depending timing ',negative
'sends connection request asynchronously the quorum sasl authentication enabled this required because sasl server authentication process may take few seconds finish this may delay next peer connection requests ',negative
'suppose that this new server never heard about the reconfig proposal ',negative
'test worker threads are getting killed after connection loss ',negative
'with the defect leader hangs here also but with fix does not ',negative
'capture the command name from the url ',negative
'clear pending revalidations ',negative
'expected sort ',negative
'later epoch ',negative
'start with servers and clients ',negative
'initialize lastlogin login first time ',negative
'accept maxclientcnxns configureblocking ',negative
'start server again with corrupted database ',negative
'dont leak sockets errors ',negative
'determine whether need send authfailed event ',negative
'disable client sasl ',negative
'create transaction and snapshot files data directory ',negative
'the first poll just session delivery ',negative
'nonjavadoc ',negative
'different server since has been propagated ',negative
'correct ',negative
'connection set relied heavily four letter commands ',negative
'compare ',negative
'then disable throttling after seconds ',negative
'using the niosocketimpl after jdk the expected behaviour the client side reach the end the stream bytesread without socket exception ',negative
'utility method that recreates new zookeeperadmin handle and wait for the handle connect ',negative
'number servers increased ',negative
'ensure closes particular wait for thread exit ',negative
'reset for next run ',negative
'populate digestmd user password map with jaas configuration entries from the server section usernames are distinguished from other options prefixing the username with user prefix ',negative
'first test see the watch survives across reconnects ',negative
'getters ',negative
'imp safer side catching all type exceptions and remove sid from inprogress connections this avoid blocking further connection requests from this sid case errors ',negative
'lets change leader observer ',negative
'ensure server started ',negative
'peer has zxid epoch ',negative
'prevent untyped construction ',negative
'renewal threads main loop exits from here thread will exit ',negative
'the start second log since the first one removed ',negative
'nextprocessor returns ',negative
'see admina this link for all the commands ',negative
'getting newleader here instead discovery means this zab ',negative
'guarantee that the final token the one were expanding ',negative
'already has quota ',negative
'verify acls the response ',negative
'zookeeper server supports two kinds connection unencrypted and encrypted ',negative
'make sure that the error thread exits ',negative
'unknown session ',negative
'quorum servers ',negative
'peer has zxid epoch ',negative
'test old cluster ',negative
'thread run instance leader election for given quorum peer ',negative
'the directory containing the ',negative
'spy can check snapshot happened not ',negative
'verify access ',negative
'this should fail since the buffer size the data size due extra fields ',negative
'can get here valid global session ',negative
'session setup ',negative
'set currentlycommitting will block until this completes cleared commitworkrequest after ',negative
'expiry before next scheduled refresh ',negative
'new server type need handle inflight packets ',negative
'this will remove the cnxn from cnxns ',negative
'open connection ',negative
'use them all except one build the ensemble ',negative
'modify followers client port ',negative
'read readonly flag ',negative
'send closesession request ',negative
'the server should respond within ',negative
'element take and remove follow the same pattern want return the child node with the smallest sequence number since other clients are removeing and takeing nodes concurrently the child with the smallest sequence number orderedchildren might gone the time check dont call getchildren again until have tried the rest the nodes sequence order ',negative
'make clean snapshot ',negative
'clear out the ref ensure reuse ',negative
'servers and should able work independently ',negative
'setup session tracker ',negative
'this has set null when the same instance this class reused between test cases ',negative
'',negative
'nothing observers keep themselves themselves ',negative
'when localtrue here connection not available simply removes ',negative
'backward compatibility dynamic configuration the same file ',negative
'access only inside blocks ',negative
'trigger the watches ',negative
'sleep for seconds ',negative
'including the lagoff server ',negative
'code unfortunately must duplicated below since cant assign anything before calling super ',negative
'setup database with two znodes ',negative
'find the log file that starts before the same time the zxid the snapshot ',negative
'mutators ',negative
'handshake will take place and then should reject the untrusted cert ',negative
'make the transaction log directory read only ',negative
'expecting close log session closure ',negative
'create ephemeral node ',negative
'the quorumcnxmanager held through atomicreference ensure crossthread visibility ',negative
'for invalid dataversion number should not throw exception ',negative
'expected ',negative
'idx the the leader then everyone will get disconnected otherwise idx follower then just that client will get ',negative
'this will wake the selector threads and tell the worker thread pool begin shutdown ',negative
'again after leader election ',negative
'trigger this will hopefully but not necessarily print details about detected leaks standard error before the error thrown ',negative
'need check the record datanode instance because changes zookeeper which adds default acl config node ',negative
'peer has zxid that have never seen ',negative
'start the zookeeper server param args the configfile the port datadir ticktime ',negative
'nodes and now form quorum and fully start attempts vote for fails returns looking state ',negative
'unregister from jmx ',negative
'change the quorum system from majority hierarchical ',negative
'check session close request ',negative
'returns whether are interested writing which determined ',negative
'expect this fail the trust store does not contain private key ',negative
'use the odd one out for the client ',negative
'verify node delete watcher ',negative
'this case not tested throw the expected exception ',negative
'and ',negative
'not logs anything else per zookeeper ',negative
'xff extended feature extended type ttl ',negative
'longer valid ',negative
'and now goes back normal next should everything ',negative
'mutation packets will queued during the serialize need mark when the peer can actually start using the data ',negative
'shutdown for the last time ',negative
'queue ',negative
'update the current candidate and the only one remaining return ',negative
'should never ever happen ',negative
'check get ',negative
'have majority then are good ',negative
'label store icon ',negative
'waiting for the session expiry ',negative
'throw new runtimeexceptionmy myid not the peer list ',negative
'additional sanity checks content selected wildcard can done here ',negative
'nada ',negative
'have the new credentials pass the logincontext constructor ',negative
'protected synchronizedthis ',negative
'wait one the follower the new leader ',negative
'exception expected ',negative
'just create some node that know the current zxid ',negative
'wait for the setdata txn being populated ',negative
'wrap sasl response token client inside response object ',negative
'ensure beans are leftover ',negative
'reconfig node access controlled default zookeeper ',negative
'initializing for new connection ',negative
'should elect itself leader and run itself ',negative
'next ',negative
'give datatree chance sync its lastprocessedzxid ',negative
'the child might already deleted during taking fuzzy snapshot but still need update the pzxid here before throw exception ',negative
'lets kill the leader and see new one elected ',negative
'when lock markernode allow writerecord continue ',negative
'below commands all need live connection ',negative
'',negative
'nothing ',negative
'should not happen ',negative
'check for valid snapshot ',negative
'close could have been called receivemessage failed ',negative
'move back the old port ',negative
'register watch the node ',negative
'not add non quorum packets the queue ',negative
'false means that the session has expired ',negative
'check all the followers are alive ',negative
'adding precreated watcher ',negative
'since sessiontracker and syncthreads poll just have set running false and they will detect during the poll ',negative
'',negative
'not need make copy nodedata because the contents are never changed ',negative
'set true when connected readonly server readwrite quorum server ',negative
'parse out chroot any ',negative
'prepare thread that will create znodes ',negative
'thread object will null refresh thread not needed ',negative
'just case ',negative
'gssapi ',negative
'the bug will manifest itself here because zkidle will expire ',negative
'authentication hasnt finished yet must wait for ',negative
'reconnect the client case were connected the shut down ',negative
'ignore connectionloss when removing from local session ',negative
'assuming the first packet the priming packet ',negative
'since this single buffer being resused need truncate the previous bytes string ',negative
'does createdelete depending the type and verifies cversion before the operation less than cversion afer ',negative
'just make sure are good when admin made some mistakes config file ',negative
'file when they boot ',negative
'delete ',negative
'receive challenge request ',negative
'ensure that can convert all valid integers keeperstates ',negative
'shutdown the server ',negative
'this server voter new config with the same quorum address then will remain the leader otherwise uptodate follower will designated leader this saves ',negative
'cluster ',negative
'the client not currently connected any server ',negative
'nonjavadoc see ',negative
'todo partitioning peers and clients ',negative
'run servers for while ',negative
