@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'rethrow the exception ioexception ',negative
'build hash map from colname object for old columnstats ',negative
'first traverse the batch evaluate and prepare the keywrappers ',negative
'project ',negative
'batch batch ',negative
'serializes decimal the maximum bit precision decimal digits ',negative
'for the first grandkid replace the original parent ',negative
'get one the default separators avoid having set custom separator ',negative
'optional bool isguaranteed default false ',negative
'otherwise heuristics ',negative
'were folding multiple masked lines into one ',negative
'leftsemijoin found match and not have any additional predicates skipping the rest the rows the rhs table the semijoin ',negative
'zero reducers ',negative
'only the minimum cast for decimals other types are assumed safe fix needed also dont anything for nonprimitive children maybe should assert ',negative
'since timestamps are averaged with double dont need partial class and since timestamps are output double for avg dont need final class either vectorudafavgmerge partial vectorudafavgmerge final ',negative
'startedtime ',negative
'the branch represented the list ',negative
'case ',negative
'this time completes adding just foreign key constraints for table ',negative
'perform repldumpload ',negative
'seen the users ',negative
'open client session ',negative
'checking for null the forloop condition prevents nullptr exception and allows fail more gracefully with parsing error ',negative
'also the location field partition ',negative
'check that find all expected columns ',negative
'used based stats collector ',negative
'use full partition path for error case ',negative
'hiveexception expected ',negative
'create paritioned table ',negative
'default this will same that super class but need obtain again ',negative
'',negative
'finally try reuse with something the queue due fairness this wont work ',negative
'the following repeatedx values will set any the columns are repeating ',negative
'testlazyhbaseobject test for the lazyhbasexxx classes ',negative
'check the partitions exist the desttable ',negative
'extra value that can return while reading ahead ',negative
'this string constant will persisted metastore indicate whether corresponding ',negative
'tblpatterns ',negative
'mark the start the sync write sync update lastsyncpos ',negative
'perform major compaction there should extra base dir now ',negative
'defining partition names unsorted order ',negative
'find any referenced resources ',negative
'abstract method overridden for task execution ',negative
'contain the ',negative
'add keys this grouping set ',negative
'this map which vectorized row batch columns are the value columns ',negative
'simulate insert into partitions ',negative
'for last batch row group adjust the batch size ',negative
'yarntez job dont have the kerberos credentials anymore use the delegation token ',negative
'need loop here handle the case where consumer goes away ',negative
'that test doesnt block ',negative
'have deleterecordid currrecordidinbatch must now move find next the larger deleterecordid that can possibly match anything the batch ',negative
'',negative
'total blocks total elements the rowcontainer temporary file holding the spilled blocks ',negative
'value the configuration object ',negative
'the below group fields pools etc can only modified the master thread ',negative
'serdetype ',negative
'methods should really protected but some places have use this field ',negative
'the column map can not generated ',negative
'find the value matched column ',negative
'this used communicate over the not related tokens used talk llap daemons itself via the securit work ',negative
'note that recent metastore stores decimal string ',negative
'write out header for the payload ',negative
'timeseries query ',negative
'value columns ',negative
'ptf input that represents source the overall query this could table subquery ptf chain requires execution multiple ptf operators then the original invocation object decomposed into set component invocations every component invocation but the first one ends ptfqueryinputspec instance during the construction the operator plan ptfqueryinputspec object the chain implies connect the ptf operator the input has been generated far ',negative
'start hive server ',negative
'create mapworks and add them the sparkwork ',negative
'optional bool isguaranteed ',negative
'check noscan command ',negative
'not available nothing ',negative
'and use set remember which virtual columns were actually referenced ',negative
'schema evolution will insert the acid columns row schema for acid read ',negative
'verify that when have kerberos credentials pull the serialized token ',negative
'set output isrepeating true make sure gets overwritten similarly with nonulls ',negative
'foreigndbname ',negative
'same primitive category ',negative
'then need create metastore client that proxies that user ',negative
'user takes precendence over groups unless ordered explicitly ',negative
'optional optional optional ',negative
'equalscheck true and the inputoi the same the outputoi ',negative
'space usually ',negative
'since the udtf operator feeds into lvj operator that will rename all the internal names can just use field name from the udtfs the internal name ',negative
'validatecstr ',negative
'another quick path ',negative
'this pair defined the index build new mutation keyvalue cqrowkey cvcolumnvisibility value ',negative
'digit int all lowest decimal digit longword ',negative
'standard case ',negative
'pull the table schema out the split info ',negative
'despite string being primitive cant serialized binary ',negative
'reserve spaces for the byte size the list which integer and takes four bytes ',negative
'testing negative substring index start index should yield the last characters the string ',negative
'backwardforward compatible ',negative
'creating dummy table control the event truncate not ',negative
'ignore the preupgrade script errors ',negative
'over here should have some checks the deserialized object against the orginal object ',negative
'remove from src pool ',negative
'should error since exists ',negative
'for partitionless table initialize partvalue null ',negative
'insert some rows into table ',negative
'long they are still the same stream and are not already released ',negative
'invoke the outputformat entrypoint ',negative
'file name ',negative
'add added jars ',negative
'ideally want specify the different arguments updatelocation separate argnames however did that helpformatter swallows all but the last argument note that this know issue with the helpformatter class that has not been fixed specify all arguments with single argname workaround this helpformatter bug ',negative
'the context along ',negative
'case test with just originals single split strategy with two splits ',negative
'have found match insert this distinct clause head ',negative
'wait exception happens otherwise retry immediately ',negative
'for conditional task next task list should return the children tasks each task which contained the conditional task ',negative
'note the xff just way convert unsigned bytes signed integer ',negative
'read from hive test ',negative
'dont sync ',negative
'this duplicate invocation function dont add windowingspec ',negative
'objs ',negative
'used only for debugging testing purposes ',negative
'fields belong one the next entries ',negative
'repeating null ',negative
'the map should now empty ',negative
'nothing ',negative
'for each big tables bucket call the start forward ',negative
'normal case active session was removed from the pool session was restarted out bounds any userside handling should ignored ',negative
'txns table should have atleast one entry because just inserted the newly opened txns ',negative
'need set this only for replication tasks ',negative
'read count ',negative
'this will only get called once since compactrecordreader only returns one record the input split based the split were passed instantiate the real reader and then iterate until finishes since there way parametrize instance class ',negative
'merge join work ',negative
'set authorization mode ',negative
'fill forwardcache with skipvector ',negative
'begin conversion ',negative
'first take look any fieldschemas contain comma ',negative
'key ',negative
'make sure get correct number sessions each queue and that dont crash ',negative
'this path only potentially encountered during setup otherwise specific partxxxx file name generated and passed ',negative
'should not filter any object ',negative
'now tell launchmapper which files should add hadoopclasspath ',negative
'based the errormsg set hiveexception ',negative
'',negative
'data columns partition columns ',negative
'acquire txn batch ',negative
'all privilege expanded these not needed here ',negative
'hasnulls true then this array contains true the value null otherwise false the array always allocated batch can reused later and nulls added ',negative
'cache has found old buffer for the key and put into array instead our new one ',negative
'extract the record type ',negative
'initialize all children first ',negative
'this either the first batch weve used the current batch buffer ',negative
'register running task into the runningtasks structure ',negative
'normal close ',negative
'nonjavadoc see ',negative
'decided treat this collection regular object ',negative
'clear the other ones ',negative
'named url the ',negative
'cannot abandon the attempt here the concurrent operations might have released all the buffer comprising our buddy block necessitating merge into higher list that may deadlock with another thread locking its own victims one can only take list locks separately moving down the alternative would release the free list lock before reserving however iterating the list that way difficult wed have keep track things the main path avoid retrying the same headers repeatedly wed rather keep track extra things failure ',negative
'metastore schema version different than hive distribution needs ',negative
'copied from errormsgjava ',negative
'mappings ',negative
'check stats are same need update ',negative
'task data structures have been initialized ',negative
'read via object store ',negative
'list cvalue list rowvalues assertequals cvaluesize ',negative
'invalid expression throw some exception but not incompatible metastore ',negative
'different sign just add the absolute values ',negative
'this set ',negative
'all good combine the baseoriginal only etl strategies ',negative
'partitions not match currently not merge ',negative
'split into digit middle and lowest longwords hand ',negative
'optional string appid ',negative
'perform minor compaction again this time will remove the subdir for aborted transaction ',negative
'need this for jackson work ',negative
'used for readfields ',negative
'create the mapping for this column with configured encoding ',negative
'optimize local fetch does not work with llap due different local directories used containers and llap ',negative
'drop table ',negative
'initiate cancel request cancel the thread execution and interrupt the thread thread interruption not handled jobexecutecallable then thread may continue running completion the cancel call may fail for some scenarios that case retry the cancel call until returns true max retry count reached param future future object which has handle cancel the thread ',negative
'',negative
'test that returns emptyset the filter selects partitions ',negative
'move clock backwards that allocation after allocation ',negative
'the partitions are unknown the call says due the expression evaluator returning null for partition sent partial expression ',negative
'check any operator had fatal error early exit during execution ',negative
'not cache this its child rdd intend cached ',negative
'get the aggregate function matching the name the query ',negative
'register that have visited this operator this rule ',negative
'only the hive catalog should cached ',negative
'store the config system properties ',negative
'call getvarcharmaxlength every deserialize call ',negative
'create the default white list from list safe config params and regex list ',negative
'stats values for col ',negative
'nested complex types trigger kryo issue plan deserialization ',negative
'the offset the first input does not need change ',negative
'partial spec ',negative
'number aliases ',negative
'this avoids extra serialization deserialization these objects ',negative
'poolpath ',negative
'the key portion the entry will the internal column name for the join key expression ',negative
'kill server ',negative
'its leaf add the move task child ',negative
'undone ',negative
'invoked for test methods ',negative
'nonjavadoc see ',negative
'schema ',negative
'encountered partitioning column this will better handled metadataonly optimizer ',negative
'table may not found when materialization cte ',negative
'then lets check the one know about ',negative
'column type not specified use string ',negative
'returns the node currently the top the stack ',negative
'job request executor list job status requests ',negative
'stats values for col ',negative
'test mixed case ',negative
'set hashtable memory usage ',negative
'remove the locks didnt see dont look for them again next time ',negative
'now get all the onetomany things start with partitions ',negative
'are good since subquery top level expression ',negative
'get the following out the way when you start the session these take ',negative
'try read the dropped tbl via cachedstore should throw exception ',negative
'its not some operator pass back ',negative
'has been removed does not have child for instance semijoin can quickly skip this one ',negative
'wont metastoreside ppd for the things have locally ',negative
'sanity check that for map got encodings ',negative
'null means cannot wrap the cause logged inside ',negative
'see method comment ',negative
'invalid merge smaller register merge bigger ',negative
'alpha order please ',negative
'everything comes from cache ',negative
'this mapper class used for merge file work ',negative
'blocks until the async query complete ',negative
'see also the usage for binary for now only want text ',negative
'disabling rewriting removing from cache ',negative
'the column must aggregate column inserted gby dont have account for this column when computing product ndvs ',negative
'choose cumulative ',negative
'export works file level you have copyn the table dir youll have those output ',negative
'change the filter condition into join condition ',negative
'can only happen theres evictor thread interrupted ',negative
'set null information the small table results area ',negative
'multiply make room for sign bit ',negative
'there maybe more than splits the group however they all have unique path assert that ',negative
'check individual elements subrecord ',negative
'process the batch ',negative
'left repeats ',negative
'check the contents the file ',negative
'now hivedecimal ',negative
'start offset each field ',negative
'string object ',negative
'inject behavior where repl load failed when try load table and partition ',negative
'grammar prohibits more than column are guaranteed have only element this lists ',negative
'the node cannot accept task the moment ',negative
'',negative
'most likely this means its temp table ',negative
'set double data vector array entries for null elements the correct value unlike other colscalar operations this one doesnt benefit from carrying over nan values from the input array ',negative
'field ',negative
'theres lock manager essentially means didnt acquire locks the first place thus need release locks ',negative
'for now not limit this one per split ',negative
'detect there are multiple attributes join key ',negative
'not call mqgetrowcountjoin will trigger ',negative
'used kyro ',negative
'there was preexisting work generated for the bigtable mapjoin side need hook the work generated for the associated with the rsmj pattern with the preexisting work otherwise need associate that the mapjoin linked the work associated with the rsmj pattern ',negative
'recursively remove any its parent who only have this child ',negative
'first remove all the grants ',negative
'lets make sure only read the relevant part the writable case reuse ',negative
'load them into setlong ',negative
'todo cache the information from the metastore ',negative
'pass removing invalid candidates misses far exceed max tolerable misses ',negative
'note the null array indexed keyindex which not available internally the mapping from long double etc index key index kept once the separate vectorcolumnsetinfo object ',negative
'mrinput not interest since itll always ready ',negative
'out the request provided that its signed ',negative
'rule searching for dynamic pruning expr theres least expression wrapping ',negative
'expecting not change the size internal structures ',negative
'adds the taskid the fspkey ',negative
'check bucketing both was done the same way ',negative
'bare ',negative
'the right input correlator should produce correlated variables ',negative
'letter byte latin capital with grave bytes ',negative
'throw new null fschema fschema pigschema tableschema pigschema tableschema ',negative
'total characters byte length ',negative
'ensure counters are set when data has actually been read ',negative
'this here normally communicator does this ',negative
'follow the reducesink operator upstream which small table side ',negative
'try the extremes precision and scale ',negative
'parse and initialize the hbase columns mapping ',negative
'filters for pushing ',negative
'needed columns ',negative
'the name the functiontable ',negative
'set register value and compute inverse pow for register value ',negative
'bgenjjtree senum ',negative
'note setting these separately very hairy issue certain combinations since cannot decide what type table this becomes without taking both into account and many cases the conversion might illegal the only thing allow true txprops for backward compat ',negative
'sum small tables size this join exceeds configured limit hence cannot convert ',negative
'partnames ',negative
'the object does not exist want add ',negative
'total characters byte length ',negative
'lookup the specified type and set this nodes type precludes forward and self references for now ',negative
'retain the original join desc the map join ',negative
'currently not support ptf operator ',negative
'get list selected column ids ',negative
'not supported ',negative
'this method assumes that the list has null entries that enforced elsewhere the vectorizer class null passed list entry behavior not defined the future null values are allowed the list sure handle valued logic correctly not col null should considered unknown that would become false the where clause and cause the row question filtered out see the discussion jira hive ',negative
'',negative
'round even ',negative
'parse the first byte vintvlong determine the number bytes ',negative
'sql comment prefix beeline also supports shellstyle prefix ',negative
'write datum out stream ',negative
'this optimize queries the form select countdistinct key from where sorted and bucketized key partial aggregation performed the mapper and the reducer gets row partial result per mapper ',negative
'',negative
'what position the mapjoin the different parent work items will have ',negative
'hopefully this will helpful case npes ',negative
'partialsum ',negative
'start concurrent testing ',negative
'bgenjjtree definitiontype ',negative
'merge nomatchs and match selected ',negative
'not ',negative
'expecting only single instance task running ',negative
'both categories are primitive return the comparison type names ',negative
'null out some row column entries undone ',negative
'should this group converted mapside group because the grouping keys for ',negative
'the objectinspector for array and map expects extra layer ',negative
'cancolumnstatsmerge guarantees that accurate before merge ',negative
'make comparisons work properly the factor gets the decimals sign too ',negative
'nonjavadoc see ',negative
'shortminvalue ',negative
'now have base file ',negative
'key databasetablespdplb hive store lowercase table name metastore and counters character case sensitive ',negative
'make copy currentmetavars there race condition that currentmetavars might changed during the execution the method ',negative
'write second nonnull element ',negative
'stats from reader ',negative
'catalog ',negative
'parentdbname ',negative
'ssl enabled override the given value hadooprpcprotection and set authentication this disables any encryption provided sasl since ssl already provides ',negative
'can immediately reuse session theres nothing wait for just return ',negative
'get column statistics for all output columns ',negative
'test drop view ',negative
'grouping sets need transform them into immutablebitset objects for calcite ',negative
'try temporarily adding the parent ',negative
'will call abort ',negative
'create the directory ',negative
'field ',negative
'parent keys are null empty bail out ',negative
'grantortype ',negative
'add row chain except case unb preceding only firstval needs tracked ',negative
'forward arg forward arg workdir llapdaemonsite llapdaemonsite forward via configjson forward arg used localize jars used localize jars used localize jars forward via configjson llapdaemonsite relevant parameter forward arg forward arg forward via configjson llapdaemonsite ',negative
'type name should already set subclass ',negative
'mysql can use intn ',negative
'nway first small table ',negative
'field ',negative
'only returns subset per call ',negative
'for computing the autogenerated field ids thrift ',negative
'todo later may have map ',negative
'containers are not being tracked for reuse this safe ignore since deallocate task will come ',negative
'field ',negative
'hive move this fallback logic cliconfigs ',negative
'enable cache and use default strategy ',negative
'calcite literal millis convert seconds ',negative
'the order the fields the lazybinary small table value must used ',negative
'data structures coming from qbjointree ',negative
'get appropriate object from the string representation the value ',negative
'did not see skew key this table continue next table are trying avoid extra call filesystemexists ',negative
'single long value hash map based the serialize the long key into binarysortable format into output buffer accepted ',negative
'insert reduceside ',negative
'dimension ',negative
'the schemaevolution class has added the acid metadata columns lets update our readertypes ppd code will work correctly ',negative
'for there rankdenserank function there are unpushedpred the form rnkvalue constant then use the smallest constant val the ranklimit the windowingtablfn there are wdw fns with end boundary past the current row the condition can pushed down limit nonjavadoc see javautilstack javalangobject ',negative
'optional int ',negative
'prepends partition spec input path candidate file name ',negative
'setup tablescan ',negative
'add the current constant struct the right hand side the clause ',negative
'define the expected schema ',negative
'count number true values seen far ',negative
'construct case expression handle the null indicator this also covers the case where left correlated subquery projects fields from outer relation since loj cannot produce nulls the lhs the projection now need make nullable lhs reference using nullability indicator this this indicator null means the subquery does not produce any value result any rhs ref this usbquery needs produce null value ',negative
'there need add colname again otherwise will get duplicate colnames ',negative
'this has called before initializing the instance hmshandler using the hook startup ensures that the hook always has priority over settings xml the thread local conf needs used because this point ',negative
'required input format ',negative
'corresponding struct fields the same time ',negative
'end udfrowsequencejava ',negative
'map priv being granted required privileges ',negative
'this filter has correlated reference create value generator ',negative
'nothing ',negative
'add whether the row filtered not ',negative
'bail there are any changes note that dont care about aba here all the stuff the left has been taken out already noone can touch and all the stuff the right yet seen dont care they changed with this its the same free list the processing sequence will remain the same going right ',negative
'there are more active client sessions stop the server ',negative
'destination memory this the only partition memory proceed without check destination partition being empty indicates write buffer will allocated thus need check memory full check periodically ',negative
'the url does not have database name add the trailing ',negative
'testspecific delay just before the check happens ',negative
'tabletypes ',negative
'nonjavadoc see javalangstring ',negative
'fetch all the hints ',negative
'set alias fetch work ',negative
'dynamic partition replace input path root paths with dynamic partition ',negative
'dont bother validating ',negative
'create list top nodes ',negative
'check the context matches ',negative
'user privileges testdb testtable testtable testtable testtable testdb ',negative
'make sure minihs closes all its connections ',negative
'already copied successfully ignore ',negative
'string allaliases ',negative
'all stats variables are visible for testing ',negative
'return the errors that occur the most frequently ',negative
'target compression block the middle the range slice the range two ',negative
'limit length chars ',negative
'need wait the last iteration ',negative
'map keep track which child generated with work ',negative
'anythingelse foo ',negative
'show tables should faster than that ',negative
'update with new values ',negative
'this task was added preemption list remove ',negative
'varchar not between ',negative
'return single arraylist where the first element the number bins bins and subsequent elements represent bins pairs ',negative
'set the results ',negative
'are not allowed lose digits multiply compatible with oldhivedecimal behavior overflow consider does make sense restrictive just did repeated addition would succeed ',negative
'forwarded the batch this method ',negative
'test serialization ',negative
'handle both file and jarurlentry the case shaded hive libs ',negative
'and the operator dot then its table column reference ',negative
'max disabled can safely return true ',negative
'append new config params whitelist ',negative
'happens when unexpected failure occurs getattribute for example ',negative
'cvalue list rowvalues assertequals cvaluesize listval list cvalueget assertequals listvalsize mapval map listvalget assertequals mapvalsize listvalget listval list cvalueget mapval map listvalget assertequals mapvalsize assertequalsb mapvalgeta assertequalsd mapvalgetc listvalget ',negative
'does not need actual time just nonzero distinct value test against ',negative
'both blockedby are either there not ',negative
'dynamic part vals specified ',negative
'get the app report from yarn ',negative
'the case where agg countcorvar changed countnullindicator note any nonnullable field from the rhs can used the indicator however true field added the projection list from the rhs for simplicity avoid searching for nonnull fields projecta all gby keys rewritten nullable projexpr aggregate groupbyall left input refs countnullindicator other aggs projectb all left input refs plus the rewritten original projected exprs joinreplace corvar input ref from leftinputrel leftinputrel project everything from rightinputrel plus the nullindicator true rightinputrel ',negative
'lastheartbeattime ',negative
'must produce the same result murmurhashhash with seed ',negative
'the first group ',negative
'insert creates copy ',negative
'instantiate the metastore server handler directly instead connecting through the network ',negative
'recursive ',negative
'have finished tree walking correlation detection will first see need abort the operator tree has not been changed ',negative
'the caller probably created the new session with the old config but update the ',negative
'authorize against the table operation that location permissions can checked any ',negative
'path path throws ioexception ',negative
'this needed prevent the hikaridatasource from trying connect the ',negative
'set data location and input format must text ',negative
'pending change boolean ',negative
'convert the work containing sortmerge join into work had regular join note that the operator tree not changed still contains the smb join but the plan changed aliastowork etc contain all the paths was regular join ',negative
'bucket ',negative
'need discard the buffer cannot lock eviction takes care that ',negative
'increment the min txn that heartbeat thread will heartbeat only from the next open transaction the current transaction going committed fail dont need heartbeat for current transaction ',negative
'data left current page load data from new page ',negative
'object equality issame means that the objects are semantically equal ',negative
'currentinputfile will updated only inputfilechanged inputfilechanged not called throughout the operator tree currentinputpath wont used anyways ',negative
'destination partition any the intermediate destination directory the final destination directory ',negative
'the left child not join multijoin operator ',negative
'must read through fields not want ',negative
'ensure partinfos tableinfo initialized ',negative
'create subquery ',negative
'returns true statement represented line not complete and needs additional reading from console used handlemultilinecmd method ',negative
'can only start once fragment has completed the map should clear this point ',negative
'todo use for now till dynamicserde ready ',negative
'same responsibility initializeoi but for the rawinput ',negative
'hive depends filesplits ',negative
'important note for multiand the class will catch cases with more parameters ',negative
'initialization isnt finished until all parents all operators are initialized for broadcast joins that means initializing the dummy parent operators well ',negative
'mapjoin later ',negative
'newstate columnstatsstate complete partial none complete complete partial partial partial partial partial partial none complete partial none ',negative
'case theres delay for the heartbeat but the delay within the reapers tolerance then txt should able commit ',negative
'the number data columns that the current reader will return only applicable for vectorrow deserialization ',negative
'initialize with data type conversion parameters ',negative
'validation required ',negative
'trigger scheduling since new node became available ',negative
'there nothing change ',negative
'invalid values ',negative
'devenagari sign virama bytes ',negative
'compare the mapper get offset method the list mappings ',negative
'store the previous value for the path specification ',negative
'all good such partition exists move ',negative
'posmap unfortunate consequence batchingiterating thru results ',negative
'case viewfs need lookup where the actual file know the filesystem use resolvepath sure shot way knowing which file system the file ',negative
'construct setop rel ',negative
'localtmppath the root all the stats under there will selstatsfiles selstatsfiles etc where sel and sel are the ids ',negative
'apply schema evolution adding some columns ',negative
'more data ',negative
'roleprivileges ',negative
'format clustered statement ',negative
'drop one function see what remains ',negative
'compute seconds first subtract the milliseconds stored the nanos field the timestamp from the result gettime ',negative
'avoid allocating temporary variables for special cases signum scale zero ',negative
'dont expect missing buckets from mere actually there should buckets just pass null bucketing context union suffix should also accounted for ',negative
'optional queryidentifier ',negative
'tablesused ',negative
'there should one argument that array struct ',negative
'the join filters out the nulls its there are ',negative
'convert seconds milliseconds ',negative
'native vectorization not supported ',negative
'loop through all the inputs determine the appropriate return typelength return type all char inputs return char all varchar inputs return varchar all charvarchar inputs return varchar all binary inputs return binary otherwise return string ',negative
'error checking later and detect just dot ',negative
'explicitly close zkdatabase since zookeeperserver does not close them ',negative
'required for insertion into treemap ',negative
'',negative
'there can never more concurrent takers than uncommitted ones ',negative
'also add settings clusterspecificconf make sure these get picked whoever started this ',negative
'any preexisting datanucleus property should passed along ',negative
'struct value simply list values the schema can used map the field name the position the list ',negative
'intwritable can just sum the reduce ',negative
'walk over the input row resolver and copy the output ',negative
'tokresourceuri restype respath ',negative
'hive command operations ends here ',negative
'can pretty sure that entire line can processed single command since always add line separator the end while calling ',negative
'prevent construction outside the get method ',negative
'note the sync marker seen the header ',negative
'data was moved from original location cache directory need move back ',negative
'now add the tables and columns from the current connection ',negative
'not block each other since they are part the same txn ',negative
'there current unread chunk read from that else get the next chunk ',negative
'deserialize split ',negative
'multiple means lookup ',negative
'make sure there subquery top level expression ',negative
'use existing location ',negative
'this where set the sort columns that will using for keyvalueinputmerge ',negative
'cache helper data for deserialization could avoid having ',negative
'whatever have ',negative
'final long roundmultiplyfactor absroundpower ',negative
'reset data container prevent being added again ',negative
'not lot you can here ',negative
'are dealing with bag tuple column need worry about subschema ',negative
'are forcing the usage vectorudfadaptor for test purposes ',negative
'update field collations ',negative
'regex the form column name following characters are not allowed column name ',negative
'for nonvectorized operator case wrap the reader possible ',negative
'string storage type overrides table level default binary storage ',negative
'alas crossed some dst boundary the time day doesnt matter the caller well ',negative
'nulls ',negative
'clear jointree and parse context ',negative
'might generate select operator top the join operator for semijoin ',negative
'serialize path offset length using filesplit ',negative
'big case write the length vint and then the value bytes ',negative
'lets validate that the serde exists ',negative
'find the immediate parent possible for for query like select from where implies depends parent would not check last alias the array for parent can not itself ',negative
'note tablealias must valid nonambiguous table alias because weve checked that toktableorcols process method ',negative
'compute the keys ',negative
'cant use toarray here because java dumb when comes generics arrays ',negative
'initialize using data type names projection the column range typessize ',negative
'user specified row limit set the query ',negative
'whether this vertex dummy which does not really exists but created ',negative
'the set join operators which can converted bucketed map join ',negative
'simulate update partitions depending causeconflict choose one the partitions ',negative
'replace column references checkexprast with corresponding columns input ',negative
'utc has such adjustment ',negative
'the first input correlator always the rel defining ',negative
'tests not setting maxrows return all tests setting maxrows return all ',negative
'nothing bail out ',negative
'nothing there operator tree associated with sourcealias source there not operator tree associated with targetalias target ',negative
'events for the source colums tasks ',negative
'one the params null then expected null ',negative
'can have multiple branches due dpp semijoin opt ',negative
'throw exception the user trying truncate column which doesnt exist ',negative
'use the object already have ',negative
'this new key keep writing the first record ',negative
'since this inside delta dir created hive earlier can only contain bucketx bucketxflushlength ',negative
'add the archive file distributed cache ',negative
'new table ',negative
'intermediate key anything between key and the following ',negative
'user specified fraction always takes precedence ',negative
'clone the column stats and return ',negative
'replacement allowed the existing table older than event ',negative
'now add the projuniquekeyset the child keys that are fully projected ',negative
'the gby key constant ',negative
'limit the number threads that can launched ',negative
'all bigtable input columns key expressions are isrepeating then ',negative
'substitution option define ',negative
'make sure metastore doesnt mess with our bogus stats updates ',negative
'enforce minimum precision factor ',negative
'just examine the lower word ',negative
'position the single native vector map join small table ',negative
'test that database and table dont coalesce ',negative
'not generated cookie continue ',negative
'serialize the value ',negative
'urldecoder misnamed class since actually decodes xwwwformurlencoded mime type rather than actual url encoding which the file path has therefore would decode which incorrect spaces are actually either unencoded encoded replace first that they are kept sacred during the decoding process ',negative
'granularity partition column ',negative
'bucket should small and bucket should large make sure thats the case ',negative
'list leaves that werent under and expressions ',negative
'note due tez the session may actually invalid case some errors currently reopen attempted reuse will take care that cannot tell the session usable until try return this the pool even its unusable reopen supposed handle this ',negative
'udf which sleeps for simulate long running query ',negative
'pass ',negative
'just return ',negative
'update the state removedfromlist that parallel notifyunlock doesnt modify ',negative
'need input object inspector that for the row will extract out the vectorized row batch not for example original inspector for orc table etc ',negative
'since subtraction not commutative can must subtract the order passed ',negative
'set tez execution summary false ',negative
'length file count directory count ',negative
'the column partition column skip the optimization ',negative
'rights signum wins notice the negation because are subtracting right ',negative
'failover workeridentity ',negative
'create tables ',negative
'best effort ',negative
'skip the counting the values are the same for windowing countdistinct case ',negative
'there only one blank utf ',negative
'get the tables for the desired pattern populate the output stream ',negative
'this may change after every setmapjoinkey call ',negative
'return static variable with results set some set values ',negative
'optional int physicaledgecount ',negative
'verify mergeandmovetask not optimized ',negative
'this was added during plan generation ',negative
'group distribute sort cluster ',negative
'race protection ',negative
'ready for cleaning state this case ',negative
'simple trims ',negative
'not split ',negative
'the last key column the dummy grouping set figure out which scratch column was used can overwrite the dummy ',negative
'nonencrypted path equals strength ',negative
'script file ',negative
'ignore any predicates partition columns because have already accounted for these the table row count ',negative
'thread name for reporter thread ',negative
'not overwrite there are duplicate keys ',negative
'partition keys can not set but added one remove for ',negative
'note this may just block wait for session based parallelism ',negative
'nonjavadoc see ',negative
'because append the prefix when serializing the column ',negative
'stats values for col ',negative
'set the client ',negative
'stats the big input ',negative
'noop for default output file ',negative
'generate reducesink operator for the join ',negative
'enables orc ppd create delta should push predicate here ',negative
'string chars long byte and byte char ',negative
'merge stats from cache with metastore cache ',negative
'unique keys for this test ',negative
'protected boolean useminmax ',negative
'',negative
'remove the candidate filter ops ',negative
'dictates which operator allowed ',negative
'buffer already allocated keep using dont reallocate ',negative
'finally put the ranges list for future use shared between rgs ',negative
'isatty system call will return the file descriptor terminal else ',negative
'add shutdown hook flush the history history file and also close all open connections ',negative
'get the actual converted schema ',negative
'test failed ',negative
'fastisshort returns false ',negative
'dynamic value which will determined during query runtime ',negative
'nonjavadoc see ',negative
'this should not vectorize all ',negative
'nothing localize ',negative
'restore the hashmap from disk deserializing currently kryo used for this purpose ',negative
'has nulls repeating ',negative
'ignore the keys which are local source warehouse ',negative
'check grpset require additional job ',negative
'char ',negative
'rows ',negative
'the configured owner does not own the file throw ',negative
'optional int vertexindex ',negative
'called set the appropriate input format for tasks ',negative
'grouping sets are not allowed this restriction can lifted future ',negative
'index fetchoperator which providing smallest one ',negative
'for longs and java overheads semiarbitrary ',negative
'the child and operator extract its children ',negative
'multikey value hash map optimized for vector map join the key uninterpreted bytes ',negative
'modify sourcetable ',negative
'partition droppped after repl dump ',negative
'conversion needed and not variablelength argument just return what passed ',negative
'ctimestamp cdecimal cbinary cdate cvarchar cchar cbinary ',negative
'setup web ',negative
'decimal string formatting ',negative
'case max list members max query string length ',negative
'notify tests and global async ops ',negative
'only allow integer index for now ',negative
'test that values that know are missing are shown absent ',negative
'reversedmemorymb set make memory allocation fraction adjustment needed ',negative
'change query fetchtask use new location specified results cache ',negative
'ast expression not valid column name for table ',negative
'only need run the logic for tables missed ',negative
'initialize configuration ',negative
'nothing check ',negative
'register the cacheaware path that parquet reader would thru ',negative
'the following tests use serialized asts that generated using hive from branch ',negative
'test that exclusive locks coalesce one ',negative
'reset the bean ',negative
'ends character this means they appended time indicator ',negative
'running normal async query with exceptionsthen need close ophandle ',negative
'roottasks the entry point for all generated tasks ',negative
'called map operator propagated recursively single parented descendants ',negative
'someone already allocated this arena just the usual thing ',negative
'value ',negative
'otherwise take the child itself ',negative
'nonjavadoc see javasqlrowid ',negative
'vectorized expression that dont expect will called due shortcircuit evaluation ',negative
'another query referring that property with the conf overlay should fail ',negative
'fallthrough ',negative
'this check necessary because for spark branch the result array from getinputpaths above could empty and therefore numthreads could ',negative
'delete the parent node all the children have been deleted ',negative
'need for grouping and the target tasks this code path should never triggered the moment grouping disabled dagutils uses ',negative
