@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'todo are intentionally eating all events tfm document ',positive
'wellformedness rule for package check that the alias for imported element doesnt conflict with any existing name section uml spec other types name conflicts namespace are checked link crnameconflict todo mvw alias the same another class name then this critic fires but the explanation and wizard are wrong ',positive
'make use the default visibility which public todo centralise this knowledge see ',positive
'todo bobs says what the purpose this flag please document ',positive
'todo ',positive
'not needed ',positive
'todo maybe should stop first find highest priority ',positive
'todo how implement this method properly ',positive
'todo ',positive
'todo make this final asap ',positive
'now know that this critic still valid what need figure out the corresponding todo item still valid the todo item replaced the name some offender has changed that affects its description the contents the list offenders has changed check that creating new todoitem and then verifying that looks exactly the same this really creates lot todo items that goes waste ',positive
'todo what should here ',positive
'the following debug line now the single most memory consuming line the whole argouml allocates approximately all memory allocated suggestions for solutions check there logloglevelfine string string method that can used instead use two calls for now linus just comment out logloglevelfine applying critic headline ',positive
'todo why need this when can just change the font and achieve the same effect ',positive
'todo this work should deferred until actually needed for display ',positive
'todo removed from uml ',positive
'todo should doing anything deleted elements this throws exception remove events skip for now tfm ',positive
'todo implement ',positive
'todo allow other configuration handlers ',positive
'todo implement ',positive
'werent given system attempt use the url for the jar that were loaded from why tfm ',positive
'todo implement ',positive
'todo register listener for target todo item changes and for new showstep requests ',positive
'todo review priority public system has been reversed from original implementation ',positive
'todo this shouldnt require two passes through the list tfm ',positive
'todo implement ',positive
'compute which critics should active they can applied applyallcritics for given designer note setting global data the isenabled bit each critic based the needs one designer dont really support more than one designer which why each designer would support more than one designer has his own agency todo should loop over simpler list critics not compoundcritics param the designer ',positive
'todo why this disabled always ',positive
'todo should have image wizard some logo ',positive
'todo ',positive
'todo these buttons for future enhancement ',positive
'todo check type ',positive
'todo for uml powertypes are accessed indirectly through the generalizationsets that contain generalization since nov author ',positive
'todo implement ',positive
'unused currently stringbuffer taggedvaluessb ',positive
'todo implement ',positive
'todo placeholder implementation until support for tracking perproject basis implemented return dirty ',positive
'empty implementation ',positive
'todo why this special case tfm ',positive
'empty implementation ',positive
'flag indicate are creating new current project todo this isnt threadsafe way doing mutual exclusion ',positive
'empty implementation ',positive
'todo ',positive
'todo indicate the direction ',positive
'todo need way set the line color and width here but testdependencies thinks this creates dependency cycle fig line new argofiglinesnapx snapy snapx snapy argofiglinecolor ',positive
'apparently this method never called ',positive
'todo this code can removed when getcurrentproject removed ',positive
'todo can just this every time need for else bob ',positive
'todo tentative implementation want something that updates the list open projects just simple open and close events tfm ',positive
'todo add empty placeholder here ',positive
'todo ',positive
'todo needs completing stub implementation only tfm ',positive
'todo needs ',positive
'todo this removed from uml ',positive
'todo why arent throwing exception here returning null results npe and explanation why ',positive
'todo expect association end here check more carefully tfm ',positive
'todo this should only checking for the top level package anything all ',positive
'todo implement ',positive
'use little trick find out where argo being loaded from todo use different resource here argoini unused and deprecated ',positive
'todo placeholder implementation until support for tracking perproject basis implemented ',positive
'todo why arent throwing exception here returning null results npe and explanation why ',positive
'todo performance drain load all classes startup time they should lazy loaded when needed instead scanning all classes for ones which implement our loadable module interface should use manifest entry special namename pattern that look for find the single main module class load here tfm ',positive
'enable todo this default selects all modules that are found eventually would rather obey default either from the modules themselves from how they are found and also have information what modules are selected from the configuration ',positive
'its jar clean and make look like file url ',positive
'also show tagged values for uml todo what for uml here ',positive
'todo why arent throwing exception here returning null results npe and explanation why ',positive
'todo why arent throwing exception here returning null results npe and explanation why ',positive
'todo why arent throwing exception here returning null results npe and explanation why ',positive
'todo mark diagramproject dirty ',positive
'todo have any potential consumers the unversioned name outside the notation subsystem ',positive
'the constructor todo why does this method not handle all settings ',positive
'todo these defaults need checked against historical ones ',positive
'todo shouldnt something here ',positive
'todo handle parse error ',positive
'todo this trycatch will needed once the code below improved ',positive
'todo this name the expression language should configurable the user according the uml standard the expression language should the same for all elements one diagram uml not sensible default usually this some pseudolanguage return the name the expression language ',positive
'todo why arent throwing exception here returning null results npe and explanation why ',positive
'todo need control separately for attributes and operations ',positive
'todo ',positive
'need extend the that can replace the above deprecated call with something like this ',positive
'empty implementation ',positive
'todo this needs more work simply throw the new extension point away ',positive
'todo find better default language todo should know the notation language since ',positive
'todo can put the static block within the init ',positive
'todo reuse the offender list ',positive
'todo the next line should use buildguard but doesnt show the guard the diagram why mvw ',positive
'todo this good way handling nested notation the following fails the tests new ',positive
'todo this good way handling nested notation ',positive
'todo add stereotype application ecore anytype ',positive
'todo want isaumlelement here ',positive
'todo any special handling for null names append will use null ',positive
'todo this dtd doesnt exist cant tell readers look for wprintlndoctype profile system profiledtd but need line make the funky uml persister work remove this line the above uncommented ',positive
'todo add implementation ',positive
'todo need the project specific diagram settings here ',positive
'ignored shouldnt have been the project the place ',positive
'todo add recent patterns ',positive
'todo these can not simply translated ',positive
'todo possible use more than one variable ',positive
'todo support other name kinds ',positive
'todo allow zargo profile well ',positive
'todo check its just get the first zip entry since the zip file should contain only one xmi file thn ',positive
'todo profile dependencies for uml ',positive
'todo possible use more than one variable ',positive
'todo support real types ',positive
'xxx hypotheses qualifiers dont know ',positive
'todo check types ',positive
'stylepanel class which provides additional parameters for changing text elements provided gef todo ',positive
'todo implement iterate todo implement sortedby todo implement subsequence ',positive
'todo possible use more than one variable ',positive
'todo possible use more than one variable ',positive
'todo possible use more than one variable ',positive
'how handle empty target lists probably the tabtext should only show empty pane that case ',positive
'todo investigate the unnamed opposite end ',positive
'todo support real numbers ',positive
'todo investigate abstractionmapping not the model subsystem ',positive
'todo implement oclexpression ',positive
'todo ',positive
'todo check this ',positive
'todo implement the difference between ocliskindof and oclistypeof ',positive
'todo this should really coded the other way round only act associations which are important for representing the current perspective and only act single end the association tfm ',positive
'todo want use the project here instead just its name ',positive
'todo this could made more efficient working with iterators directly and creating composite iterator made all the various sub iterators ',positive
'todo this going cause the color reset refresh ',positive
'todo presentation ',positive
'for tagged values use their containing modelelement since they dont have property panels their own todo may want this for other types too ',positive
'reorder submenu todo think this requires but not sure tfm ',positive
'empty implementation not used ',positive
'todo add button force garbage collection ',positive
'todo only fetch names and defer fetching panels until needed ',positive
'hide save action during load otherwise get the appearing title bar and the save enabling models are updated todo still need this now the save enablement improved ',positive
'todo replace the functioncall the next line once not support java any more ',positive
'todo beautify the part this string ',positive
'the text box containing the problem messages todo this should hidden default but accessible via details button tab provide more info the user ',positive
'todo required ',positive
'todo better implementation would batch events into logical groups and update the tree one time for the entire group synchronizing access the model repository that stays consistent during the query this would likely require doing the updates different thread than the event delivery thread prevent deadlocks for right now protect ourselves with trycatch blocks ',positive
'todo the copy function not yet completely implemented will have some exceptions here and there ',positive
'todo want all enabled tabs listen only the one that selectedvisible tfm ',positive
'the drag gesture listener notified drag gestures recognizer the typical response initiate drag invoking dragsourcestartdrag todo find way show different image when multiple elements are dragged param draggestureevent the draggestureevent describing the gesture that has just occurred see ',positive
'todo consider inherited attributes ',positive
'todo support other types drag here you set the owner dragging into namespace alternative could drag states into composite states ',positive
'returns set union all unique applicable stereotypes for given collection model elements todo this not optimized for performance param elements the given collection model elements return the set with stereotype uml objects ',positive
'todo handle nway associations ',positive
'todo ignore and report exception until gettop implemented ',positive
'todo required ',positive
'called after the diagram font gets changed todo need anything here see ',positive
'dont know what otherwise ',positive
'todo not implemented ',positive
'have connection ends ',positive
'todo need more specific here about what build ',positive
'todo not implemented ',positive
'todo mark diagramproject dirty ',positive
'additional cleanup needed because this would not removed extdestroy ',positive
'todo consider inherited attributes ',positive
'dont know what otherwise ',positive
'specialist selection class for figpartitions this ensures that all swimlanes are the same length height todo make sure that all swimlanes appear side side uml spec states separated from neighboring swimlanes vertical solid lines both sides todo allow drag the west and east edge resize both the selected fig and the fig connected that side todo show northwest and southwest handle only leftmost swimlane todo show northeast and southeast handle only rightmost swimlane author bob ',positive
'the activity diagramp todo finish the work subactivity states ',positive
'this may not actually make any difference present the code behind addtrigger needs more work ',positive
'todo ',positive
'todo have anything add here ',positive
'todo may return the following when the relocate has been implemented ',positive
'todo before adding new region make the last region its minimum size smallest size that will still contain all enclosed ',positive
'todo required ',positive
'todo required ',positive
'todo required ',positive
'todo really need listening for both these events ',positive
'todo this comparison very suspect should use equals method the code within the block fact never executed hesitate change this now will trigger code has never been used before and not aware any problems that usage may introduce think that need able find different way implement the intent here which seems correct edge drawings that should actually not allowed bob ',positive
'todo after removing region reset the overall size the node ',positive
'associations not supported yet todo create appropriate classdiagramedge ',positive
'todo required ',positive
'todo make another pass deal with overlaps ',positive
'todo required ',positive
'todo may return something useful when the relocate has been implemented like all statemachines that are not activitygraphs ',positive
'stylepanel which adds checkbox show hide the stereotypep todo author mvwtigrisorg ',positive
'todo enable models and subsystems change this flag work started markus believe where does this stand bob ',positive
'todo todoitem stuff should made opaque extension ',positive
'todo for uml this isstatic ',positive
'todo ',positive
'todo why need this ',positive
'todo why need this ',positive
'todo this needs modified for uml ',positive
'for backward compatibility everything above and right todo polar domain ',positive
'todo would better here continue the loop and try build the rest the compartment hence trycatch should internal the loop ',positive
'todo why are these different colors tfm ',positive
'todo how handle changes shadowsize from the project properties ',positive
'todo ',positive
'todo required ',positive
'todo add unnamed new something localized course ',positive
'todo should require graphmodel the constructor since our implementations setnamespace are going try and set the namespace the graphmodel well ',positive
'perhaps something like the following would work instead rectangle drawingarea ',positive
'todo this must happen the awt thread ',positive
'todo need better algorithm ',positive
'not needed ',positive
'todo possible use more than one variable ',positive
'todo use this event mechanism update the checkmark the presentation tab ',positive
'todo this turns out performance bottleneck can probably optimize the common case caching our iterator and current position assuming that the next request will for greater index ',positive
'assert todo really always need this only notationprovider null ',positive
'lets test which situation have possibilities the nodes are already the diagram can use canaddedge for this one the nodes already the diagram the other has added both the nodes are not yet the diagram for the time being will only implement situation todo implement situation and ',positive
'todo required ',positive
'todo required ',positive
'todo more strongly typed data structure could used here ',positive
'perform rerouting srcdest nodes have changed pthis method needs armed previous mousedragged avoid the situation where the user just clicks the node then clicks some unrelated fig without moving the edge ptodo improve the fig finding algorithm find the top most fig the layer will useful for nested states statechart see ',positive
'window that shows the progress bar and cancel button convenience callers which may executing thread other than the swing event thread all methods use make sure that swing calls happen the appropriate thread todo react the close button the cancel button was pressed ',positive
'write todo check sections are not used within the file and put them comments the end the file hint use second map compare with the used keys param filename the file name param indent the current indentation param outputlostsections true lost sections are written ',positive
'todo uml what here ',positive
'todo required ',positive
'todo implement this show some documentation ',positive
'todo required ',positive
'todo these have been used for most instances new figfoox but additional work required extract the constant from calculations etc ',positive
'todo work here ',positive
'todo what does the output directory have with the class path project ',positive
'todo this next line prevent loading usecase with stereotype grow why ',positive
'todo required ',positive
'utility function localize the given string with help text and show the status bar the argouml window this function used favour the inline call enable later improvements would possible show helpballoon todo work this out one matter possibly improve show multiple lines param the given string localized and shown ',positive
'compilecheckbox new jcheckbox todo implement the compile feature for now disable the checkbox borderlayoutsouth ',positive
'todo ',positive
'save the source language the model todo support multiple languages now that have uml tagged values param node param language ',positive
'todo this transformation java specific need more languagenotation scheme for specifying qualified names possible algorithm replace all punctuation with our internal separator replace multiple separators with single instance for languages like what about tfm ',positive
'todo need add filechooser ',positive
'todo this needs improved even for nongui calling the config panel needs initialized ',positive
'todo implement additional operations ',positive
'return the fully qualified name model element java dot separated format todo really need language independent format here perhaps the list names that form the hierarchy tfm ',positive
'not needed ',positive
'todo need uml equivalent ',positive
'todo ',positive
'the list with objects that should shown the combobox todo using list here forces linear search when were trying add new element the model which can very slow for large models ',positive
'generates new unique and returns string the contents the string supposed unique with respect all strings generated other instances this class todo should consider using javautiluuid for this instead return string with unique content ',positive
'todo ',positive
'todo add updown buttons control the ordering items ',positive
'todo support other name kinds ',positive
'todo add all top level packages ',positive
'the property that this comboboxmodel depicts changed the uml model this method will make sure that the changes will done the comboboxmodel equally todo this function not yet completely written inheritdoc see ',positive
'todo support other kinds tail ',positive
'todo this the right range here ',positive
'how handle empty target lists probably the wizstep should only show empty pane that case ',positive
'this class provides text field that can used display the text all comments associated with annotated modelelement todo this could use more work currently returns all commentname commentbody attributes concatenated together into single readonly document since nov author tom morris tfmorrisgmailcom ',positive
'todo should assert this never happens before removing panels should control their own listeners ',positive
'todo implement this ',positive
'todo this updating model per character basis well event listeners every character very wasteful tfm ',positive
'todo the project should bound the action when created ',positive
'todo would better defer this initialization until the panel actually needs displayed perhaps optimistically always return true and figure out later weve got something display tfm ',positive
'this panel contains radio buttons that represent the changeability asssociationend author since jan todo for uml this needs changed just readonly frozen not changeable ',positive
'todo what with the return value ',positive
'todo property name will need updated for uml unfortunately can specify two property names here ',positive
'todo want fire targetremoved here enough just stop updating the targets ',positive
'todo expression and instancevalue how anyone have example ',positive
'not implemented yet ',positive
'mock the facade the modeleventpump the factories and helpers are all created mock objects using easymock for each them there should also possibility access their link mockcontrol object todo create the rest the getters for the control objects author linus tolke ',positive
'todo what shall with the exception ',positive
'todo with new reference resolving scheme the model subsystem will cache the systemid the profile open and resolve the profile its own thus the javautillist will found and the return value will present again ',positive
'todo suspect this isnt needed call isnt needed but dont remove till out alphabeta stage ',positive
'the uml model elements test todo this needs updated with version for uml ',positive
'todo need this this the same emptyfiggetheight ',positive
'todo use reflection against the test case ensure that does not import nonargouml classes ',positive
'todo what can with other kind actions ',positive
'todo maybe return message already exists check first and and the first found has activator then set this call message the activator and skip the code below ',positive
'todo need uml equivalent ',positive
'todo before adding new region make the last region its minimum size smallest size that will still contain all enclosed ',positive
'todo why need remove then add the fig ',positive
'todo minimum height should not calculated every time but only when figmessage has been added removed currently doing that doesnt work because unknown problem how test create only two crs and create message between them then move the create message the bottom until that fixed the workaround call updateminimumheight every time the minimum size needed ',positive
'todo expression and instancevalue how anyone have example ',positive
'todo removed from uml ',positive
'todo implement ',positive
'finds the operation which callevent refers based the given transition this function determines the context the statemachine that contains the given transition the context classifier then all operations this classifier are candidates the context behavioralfeature then all operations the owner classifier are candidates the first operation which the name matches the result for activity diagrams the context package then all operations all classifiers the package are candidates todo this function works for the most normal cases but needs some testing for rare cases internal transitions todo the parameters the candidates are ignored maybe this method should return set matching operations author mvw param trans object type transition param opname the name the operation sought return object the operation with the given name null ',positive
'get the innermost containing model modelelement containing model can found the outermost containing modelelement returned which could the original element itself has owner this method intended return the innermost containing model but there are circumstances where one may really expect the outermost containing model root package returned where its being used test two elements are from disjoint namespace hierarchies hence there are two separate methods with different semantics the method link getrootobject returns the outermost containing object todo note also that some code uses navigate down from the top instead from the bottom need use consistent algorithm for this tfm param handle the model element return model for the model element ',positive
'todo need uml equivalent ',positive
'theres more handled which still need implemented ',positive
'builds actor the same namespace the given actor the object not and actor nothing builtp todo this shouldnt just silently fail passed bad argument this contract will change tfm param model the namespace param actor the given actor return actor the newly built actor ',positive
'listtransition result new arraylisttransition todo not complete how retrieve the transitions ',positive
'todo first implementation will call buildpopop and extract all the contained actions the toolbar will built the same structure the toolbar will displayed the left the jlist under the label ',positive
'todo implement remaining supported types ',positive
'todo implement remaining supported types ',positive
'todo need uml equivalent ',positive
'todo gone uml ',positive
'todo unfinished implementation ',positive
'eclipse uml implementation xmiwriter todo need facilities for writing and reading stable ids tofrom either xmiid xmiuuid author tom morris ',positive
'todo all buildcreate methods need undo support tfm ',positive
'todo bob says how can autogenerate this list ',positive
'not needed ',positive
'todo correctly implement next function the model subsystem for issue ',positive
'todo need uml equivalent ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'todo correctly implement next function the model subsystem for issue ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'todo this updating model per character basis well event listeners every character very wasteful tfm ',positive
'language must unique select the current empty language todo alert ',positive
'not needed ',positive
'the property that this comboboxmodel depicts changed the uml model this method will make sure that the changes will done the comboboxmodel equally todo this function not yet completely written inheritdoc see ',positive
'not needed ',positive
'not needed ',positive
'todo review the tool tips ',positive
'not needed ',positive
'the list with objects that should shown the combobox todo using list here forces linear search when were trying add new element the model which can very slow for large models ',positive
'not needed ',positive
'the panel that shows value specification for other uml element todo need implements changelistener yes cant use without optional class the optional dont need ',positive
'not needed ',positive
'todo else alert ',positive
'todo enhance the isvalidnamespace function that this never happens ',positive
'not needed ',positive
'not needed ',positive
'todo after removing region reset the overall size the node ',positive
'todo gone uml ',positive
'todo not implemented ',positive
'todo not implemented ',positive
'todo not complete ',positive
'how handle empty target lists probably the wizstep should only show empty pane that case ',positive
'todo not all namespaces are useful here any wfrs ',positive
'todo this work should deferred until actually needed for display ',positive
'todo should anything allowed current diagram ',positive
'todo expect association end here check more carefully tfm ',positive
'todo this not done yet eventually this will also feed the rational log ',positive
'todo removed from uml ',positive
'todo not implemented ',positive
'not needed ',positive
'todo this will need change when support multiple user models ',positive
'todo next for single hasnext ',positive
'todo fully implement this ',positive
'todo implement following wfr for the parent must included the namespace the return gengetparent ',positive
'todo ',positive
'not needed ',positive
'todo before allowing this should really check that defined ',positive
'todo not implemented ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'identifier for addonly changeability todo note this should not uml version ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'todo correctly implement next function the model subsystem for issue ',positive
'make readonly copy the listeners list that reentrant calls back addremovelistener wont mess todo potential performance issue but need the correctness tfm ',positive
'todo review all callers make sure that they localize the title process harold braun ',positive
'todo ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'todo once the default constructor deleted only set dirty flag ',positive
'todo all super constructors should take graphmodel ',positive
'todo ',positive
'not needed ',positive
'todo get project other necessary context from source egetsource ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'todo make this more efficient for large ios ',positive
'todo ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'todo ',positive
'todo bob says how can autogenerate this list ',positive
'todo failed resolve url signal error ',positive
'todo countreport unresolved references ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'todo implement support for multiple taggedvalues ',positive
'not needed ',positive
'not needed ',positive
'not needed ',positive
'todo treat message ',positive
'todo implement ',positive
'todo why would this null ',positive
'todo treat message ',positive
'todo rework use uml tagdefinitions tfm ',positive
'todo needs undo support ',positive
'todo this linear search list that contain many thousands items one for every fig the entire project ',positive
'todo check this this literally adapted from nsuml ',positive
'fix set the application name for mac ',positive
'todo what can with other kind actions ',positive
'todo use the svgwriterd implementation cmd new ',positive
'apparently this method never called ',positive
'todo not implemented yet the idea that some problems identified critics can fixed with certain design manipulations transforms that can applied automatically resolve the problem this method replies true iff the given problem can fixed the fixit method actually does the fix see also see criticfixit ',positive
'todo not implemented yet the given todoitem can fixed automatically and the user wants that happen then obviously this depends the specific critic and problem default this method does nothing param item the todo item param arg the design material ',positive
'list checkliststatuses indexed the model element itself todo should use weak references that this forgotten about when the object removed ',positive
'todo maybe the exception strings should internationalized ',positive
'todo understand qualifiers ',positive
'todo convert this some sensible logging ',positive
'todo possible use more than one variable ',positive
'reply the todoitem that the designer should see iff predicate returns true default just fills the fields the todoitem from accessor methods this critic critic subclasses may override this method the accessor methods add computed fields the todoitem todo critics may want add new fields todoitem make stillvalid more efficent see criticcritique param the offender param dsgr the designer return todoitem ',positive
'todo implementation ',positive
'todo removed from uml ',positive
'todo find the proper implementation javautillogging api ',positive
'todo review all callers make sure that they localize the title ',positive
'removes listener eventtype pair from the listener list todo replace the listener implementation with eventlistenerlist for better performance param event the event which the listener will not listen any more param listener the listener removed ',positive
'check the offendersp this called from the constructors where the offenders are given todo why only care about checking the first offenders above param offs the offenders ',positive
'not needed ',positive
'todo this linear search list that contain many thousands items one for every fig the entire project ',positive
'todo check this ',positive
'todo test coverage for this createproppanel tfm ',positive
'todo tests for infix operators even though not yet supported ',positive
'the uml metamodel mof cmof model want nodes with tagownedmember attribute xmitypecmofclass todo this code untested tfm ',positive
'for modules would usefule able remove their factoriesp todo the effect this method not yet tested param factory the factory remove ',positive
'todo should not using assert here but dont want change lead release dont know how much testing done with assert ',positive
'test the constructor used for loading profile from jar file todo test fignode throws exception something goes wrong ',positive
'modelelement abstract create tests todo add any other relevant tests ',positive
'need add tests for the following aggregationkind changeablekind orderingkind pseudostatekind scopekind visibilitykind ',positive
'todo test the generated string correct ',positive
'tests the list with namespaces defined contains only valid namespaces todo this test does not test anything really ',positive
'todo why this causing crash ',positive
'todo this needs more work test creation when operation selected author since jan ',positive
'todo this requires that the tests run with assertions enabled which isnt guaranteed all environments ',positive
'for some reason listsetequals allocates lot memory well some memory least lets try avoid that when not needed invoking this test only when the two previous tests are not decisive ',positive
'tests for the diagramsettings todo test chaining settings author tom morris based testprojectsettings michiel ',positive
'todo should not using assert here but dont want change lead release dont know how much testing done with assert ',positive
'todo fix this that new sequence diagrams are tested ',positive
'todo rewrite this test using reflection against uml class this code has been commented out since september ',positive
'test creation collaboration diagrams todo test creating operation author since jan ',positive
'test uml xmi file make sure that gets converted properly todo our uml converter currently only handles xmi throws indicates test configuration problem throws umlexception fails open the file ',positive
'tests the list with namespaces defined contains only valid namespaces todo this test does not test anything really ',positive
'the application should have checked for availability startup for tests would expect unix developers correctly configured replace with assert when are jre ',positive
'todo this should fail but doesnt ',positive
'todo write test for enumerations although they are not yet supported ',positive
'test read compressed models mainly verify the correct reading andromda profiles todo move this test into argouml base when will want read also zip file author lmaitre ',positive
'todo tests for navigation association classes even though not yet supported ',positive
'tested this above need test again ',positive
'todo tests for type conformance even though not yet supported ',positive
'testing does not fire conflict with crnameconflict ',positive
'todo should remove the leftovers from other tests cleanallextents assert ',positive
'entered prove that the test below not needed ',positive
'todo this requires that the tests run with assertions enabled which isnt guaranteed all environments ',positive
'todo why does fail for changing the name associationend why should pass ',positive
'for modules would useful able remove their factories todo the effect this method not yet tested param factory the factory remove ',positive
'todo test this ',positive
'todo test the generated string correct ',positive
'todo tests for ranges collection definition even though not yet supported ',positive
'todo tests for collections collections even though not yet supported question should this happen with all collections only the constructed ones ',positive
'test creation metatypes todo could add tests here make sure that can not create abstract types ',positive
'listening only remove events does not work todo check this works now with new event pump tfm ',positive
'todo need some way driving this from panel xml rather than hard coded test ',positive
'todo prove that this works the does not cut see ',positive
'todo presumably this only relevant obj actually model profile added test isamodelobj isaprofileobj would clarify what going here ',positive
'all events going the explorer must pass through here firstp most will come from the uml model via the eventadapter interfacep todo some cases test cases this object created without setting the treemodel linus will add tests for this now would better this created only when the explorer created todo the explorertreenode also listens some events from diagrams does not follow the rule above since created september author alexb ',positive
'add figs the fignode backtofront order ',negative
'see ',negative
'make port invisible unless mouse enters ',negative
'see ',negative
'event handlers mouselistener implementation ',negative
'firenoderemovednode ',negative
'the following does not seem work centered the fig instead ',negative
'only show actions for associations not already diagram ',negative
'get the widest all textfigs calculate the total height ',negative
'generalization ',negative
'create the new figassociation edge replace the node ',negative
'make sure dont try set things smaller than the minimum ',negative
'center the namefig since center justification does not seem work ',negative
'only show actions for associations not already diagram ',negative
'nonnls ',negative
'see ',negative
'nothing this rect will always transparent ',negative
'were about upgrade the file lets take archive first ',negative
'see ',negative
'actions specific the use case diagram toolbar ',negative
'update any text colors fonts etc ',negative
'only show actions for associations not already diagram ',negative
'update the relative sizes and positions internel figs ',negative
'see ',negative
'popupaddoffset should equal the number items added here ',negative
'loop through the associations counting the ends with aggregations ',negative
'add stereotypes submenu ',negative
'the fix ',negative
'handle and consume editing events ',negative
'only show actions for associations not already diagram ',negative
'now can remove ourself which will also remove the attached association ends edges ',negative
'mmessage ',negative
'list model element listeners weve registered ',negative
'want maintain minimum width for the fig also add the border dimensions the minimum space required for its contents ',negative
'added this part load the extra menu content ',negative
'and the stereotypes its features ',negative
'owner related todo items ',negative
'binary association not node reject ',negative
'fig related todo items ',negative
'intentional there nonsense the field not set the value ',negative
'parse the text that was edited ',negative
'intentional there nonsense the field return false ',negative
'pass everything except editing events superclass ',negative
'stereotype fig covers the name fig ',negative
'the source the event uml object then the uml model has been changed ',negative
'lazily create the event ',negative
'default implementation nothing ',negative
'the source association end should not the classifier the user has drawn the wrong way round swap here ',negative
'default implementation nothing ',negative
'see ',negative
'todo update setting ',negative
'end class crunnavigableassoc ',negative
'accessors ',negative
'the extend label its not true stereotype dont use the stereotype support int ',negative
'set the tooltip string ',negative
'see orgxmlsaxattributes ',negative
'default implementation nothing ',negative
'since body ever looks the type the diagram appearance event can simplify from sending every existing event one event only but since there catchall event defined just use one rationale reduce the number total refreshes the drawing ',negative
'default implementation nothing ',negative
'note that multiplicity what the notation listening for uml uppervalue are listened uml not currently why not required register for lowervalue also ',negative
'default implementation nothing ',negative
'use case has external separator external means external the compartment box this horizontal line sticks out the box and touches the ellipse edge ',negative
'default implementation nothing ',negative
'fail silently expect users accidentally drop wrong component ',negative
'required for mouselistener interface but only care about clicks ',negative
'the diagram are always owned the model this first implementation ',negative
'required for mouselistener interface but only care about clicks ',negative
'see ',negative
'required for mouselistener interface but only care about clicks ',negative
'see umlcomboboxmodel action ',negative
'required for mouselistener interface but only care about clicks ',negative
'make sure the only figgroups diagram are also fignodes the report ',negative
'need update model element went away ',negative
'see ',negative
'required for keylistener interface but not used ',negative
'private utility routine work out the positive coordinate point oval given the radii and coordinatep todo use this calculate the separator lines param radius direction param radius direction param coordinate return positive coordinate for the given coordinate ',negative
'both ends must defined and nodes that are the graph already ',negative
'link the new include relationship the ends ',negative
'internal methods ',negative
'figassociationrole figassociationrole new figassociationrole ',negative
'newfc content ',negative
'number goals should now ',negative
'gef sets different fig than the one that had construction time need set its color and width ',negative
'mark this newly created this get round the problem with creating figs for loaded comments that had stereotypes they are saved with their dimensions including the stereotype but since pretend the stereotype not visible add height the first time render such comment this complete fudge and really ought address how comment objects with stereotypes are saved but that will hard work ',negative
'place the edge the layer and update the diagram ',negative
'update the priority the critic the same priority the decision ',negative
'end computeroute ',negative
'see ',negative
'todo does this help ',negative
'snooze and verify its been enabled ',negative
'this not circle circle edge default let gef calculate edge route ',negative
'test with class and class diagram ',negative
'two iterations refinement maybe should forloop ',negative
'recursively place all nodes pointed outgoing transitions because the recursive algorithm multiple outgoing transitions will end very lopsided because one entire subgraph will done before dealing with the other transitions param seen set nodes seen far param node the node collect neighbors for ',negative
'get the two ends any valid edge ',negative
'see ',negative
'only allow binary associations ',negative
'see ',negative
'set the drop location the case ',negative
'see ',negative
'todo assumes public ',negative
'see ',negative
'melementimport ',negative
'see ',negative
'modifiers ',negative
'see ',negative
'this sets the linewidth all the group ',negative
'see ',negative
'the line angle less than degrees then snap the line straight ',negative
'todo associationrole ',negative
'dependency potentially has many clients and suppliers only consider the first each not clear that should really accept the case where there more than one either ',negative
'binary association not node reject ',negative
'add the node check that actor use case and add the model namespace ',negative
