@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'another test ',negative
'end period not original series this first item after end period this last item before end ',negative
'remove plot but plot removed instead ',negative
'the reverse transformed value will the start the next nonexcluded and nonexception segment ',negative
'number format ',negative
'middle check and ',negative
'format string ',negative
'add last point for fillpath and close path ',negative
'date format ',negative
'suppresses compiler warning ',negative
'number format ',negative
'add entity for the item ',negative
'orientation ',negative
'from seriesdataset ',negative
'create subplot ',negative
'null will returned ',negative
'tblrc top bottom and right ',negative
'yadj descent leading float boundsgetheight ',negative
'add the subplots ',negative
'the actual panning occurs later the mousedragged method ',negative
'separatorpaint ',negative
'apply upper margin increasing upper bound ',negative
'tblrc ',negative
'now get the data and plot the visual representation will depend the mrenderer that has been set ',negative
'',negative
'for item labels have special case because there the possibility draw the regular item label near just the upper yvalue the regular item label near the upper yvalue plus additional item label near the lower yvalue ',negative
'axisoffset ',negative
'absolute value since the relative positions are reversed for horizontal orientation ',negative
'tblrc items ',negative
'request with negative index ',negative
'',negative
'try negative row index ',negative
'domainaxes ',negative
'check independence ',negative
'work out the number periods skip for labelling ',negative
'private attributes ',negative
'tblrc ',negative
'turn off antialiasing when filling rectangles ',negative
'draw shared domain axis ',negative
'adjust the drawing area for the plot insets any ',negative
'tblrc ',negative
'shape filled ',negative
'check handling when the dataset regular xydataset not xyzdataset ',negative
'get the previous data point ',negative
'rendering order ',negative
'calculate the data area ',negative
'domainaxislocations ',negative
'case object mutable and publiccloneable ',negative
'tblrc ',negative
'try default instance ',negative
'renderers ',negative
'forces recalculation the axis range ',negative
'',negative
'closetickpaint ',negative
'rangeaxes ',negative
'fake dataset change event update axes ',negative
'rangeaxislocations ',negative
'some setup ',negative
'',negative
'get list keys ',negative
'check independence ',negative
'first tick group create label text ',negative
'annotations ',negative
'handle panning have start point ',negative
'draw the arrow ',negative
'there alignment adjustment made ',negative
'rangegridlinepaint ',negative
'generate the grid ',negative
'',negative
'delegate argument checking xydataitem ',negative
'rangegridlinestroke ',negative
'from outlier array sort out which are outliers and put these into arraylist there are any farouts set the flag the ',negative
'',negative
'rectangled hotspot ',negative
'rowrenderingorder ',negative
'get the data point ',negative
'',negative
'key that hasnt been mapped should return the default group ',negative
'background range markers ',negative
'this should never happen with the existing code but throw exception case future changes make possible ',negative
'rangecrosshairvalue ',negative
'default notify listeners when the chart changes ',negative
'parameter value calculate log using positive value ',negative
'starts the front finishes the back going around the left side ',negative
'labelgenerator ',negative
'assum super always initialized allzero matrix the total sum should upon initialization however set doubleminvalue get the same effect and yet avoid division upon initialization ',negative
'',negative
'starts back finishes front clockwise ',negative
'background domain markers ',negative
'override default ',negative
'foreground range markers ',negative
'special case where the lowest xvalue xlow ',negative
'foreground domain markers ',negative
'bufferedimage image ',negative
'',negative
'make sure there are exceptions ',negative
'',negative
'return ',negative
'weight ',negative
'work out scaling required ',negative
'add second renderer with the same index dataset now will used ',negative
'dont zoom unless the mouse pointer the plots data area ',negative
'calculate power using positive value then negate ',negative
'create new space object one wasnt supplied ',negative
'check for independence ',negative
'define the default locations for axes ',negative
'',negative
'series outline paint ',negative
'fixed range axis space ',negative
'more than demo applications are included with the jfreechart developer guidefor more information see ',negative
'',negative
'send dataset change event self ',negative
'shadowgenerator ',negative
'axis line paint ',negative
'',negative
'adjust the drawing area for the plot insets any ',negative
'should get for negative index ',negative
'try dataset with single value ',negative
'parameter value use asis ',negative
'dont need anything ',negative
'didnt get exception all good ',negative
'the value not within the axis range ',negative
'correct outcome ',negative
'should equal ',negative
'dial outline paint ',negative
'',negative
'add second dataset ',negative
'get the current data item ',negative
'labelfont ',negative
'check second argument less than first argument ',negative
'labelpaint ',negative
'check index getitemcount throws exception ',negative
'should able give dataset arbitrary index ',negative
'the plot area too small just return ',negative
'multiple axes are mapped the first the list should returned ',negative
'set xor mode draw the zoom rectangle ',negative
'should able give renderer arbitrary index ',negative
'outline paint ',negative
'domaingridlinepaint ',negative
'are using the chart buffer ',negative
'add second dataset ',negative
'collect entity and tool tip information ',negative
'add second dataset ',negative
'draw average special aims requirement ',negative
'tooltipgenerator ',negative
'only draw have good values ',negative
'wrong outcome ',negative
'adjust the drawing area for plot insets any ',negative
'drawborder ',negative
'can pan this plot ',negative
'tick label paint ',negative
'force redraw new entity code ',negative
'rangegridlinestroke ',negative
'update the linking line target for later add entity for the pie section ',negative
'now map the dataset the second xaxis ',negative
'xydataset only provides methods for reading dataset ',negative
'tick label font ',negative
'remove the point iperiodcount out the rolling sum ',negative
'value paint ',negative
'check there are any values earlier than specified the history count ',negative
'value font ',negative
'set some objects ',negative
'needle paint ',negative
'set theme using the new shadow generator feature available for backwards compatibility not enabled default ',negative
'stroke ',negative
'draw the new zoom rectangle ',negative
'tick label format ',negative
'settickvalues was missing from colorpalette ',negative
'alpha ',negative
'',negative
'stroke ',negative
'value ',negative
'draw border ',negative
'since the items are ordered could more clever here and avoid iterating over all the data ',negative
'paint ',negative
'class variable initializes ',negative
'tick paint ',negative
'end check and ',negative
'meter angle ',negative
'add the subtrahends points the polygon reverse ',negative
'key ',negative
'stop listening for changes the existing chart ',negative
'row keys ',negative
'have rotation ',negative
'get positive exponent create multiplier value multiply round and divide for bound value ',negative
'change the generator and make sure only affects ',negative
'outlinestroke ',negative
'secondary rangeaxes ',negative
'',negative
'draw the axis label note that state passed and returned ',negative
'rosecenterpaint ',negative
'create the plot ',negative
'rosepaint ',negative
'first determine the size the chart rendering area ',negative
'reset the default overwrite mode ',negative
'interiorgap ',negative
'interiorgap ',negative
'extent ',negative
'labelgap ',negative
'bar ',negative
'sectionpaint ',negative
'additional dataarea modifications check whether modification ',negative
'circular ',negative
'another empty series ',negative
'ignorenullvalues ',negative
'tblrc left item only ',negative
'direction ',negative
'now get the data and plot the visual representation will depend the renderer that has been set ',negative
'sectionpaintmap ',negative
'create the colorchange dialog ',negative
'',negative
'row ',negative
'',negative
'case comparing another timeperiod object ',negative
'',negative
'new methods ',negative
'row keys ',negative
'when the dataset contains series expect the value range null ',negative
'labeloutlinestroke ',negative
'separatorsvisible ',negative
'plot dataset pass series item domainaxis dataarea rangeaxis crosshairstate entities ',negative
'tblrc all ',negative
'labeloutlinepaint ',negative
'when the dataset contains one more series but those series contain items expect the value range null ',negative
'shadowpaint ',negative
'newestat takes value previously held oldestat ',negative
'shadowyoffset ',negative
'outlinevisible ',negative
'get log version lower bound and round integer ',negative
'try customised instance ',negative
'links visible ',negative
'verify various indices inside segment are the same segment ',negative
'maximumlabelwidth ',negative
'tooltipgenerator ',negative
'explodepercentages ',negative
'nonjavadoc see ',negative
'labelshadowpaint ',negative
'suppress shadow generation because pdf vector format and the shadow effect applied via bitmap effects ',negative
'backgroundimage ',negative
'tblrc ',negative
'bufferedimage image ',negative
'',negative
'',negative
'handle transparency and compositing ',negative
'startangle ',negative
'list store the series index and bar region can draw all the labels the end ',negative
'direction ',negative
'fixme add setbasestrokestroke boolean ',negative
'shadowgenerator ',negative
'get the relevant source coordinate given the plot orientation ',negative
'outlinepaint ',negative
'store the current time zone ',negative
'axislinepaint ',negative
'previous data point ',negative
'check that the url generator has been cloned ',negative
'the following alternative only supported jdk support jdk onwards ',negative
'urlgenerator ',negative
'',negative
'linkmargin ',negative
'process outliers each outlier either added the appropriate outlier list new outlier list made ',negative
'labellinkstroke ',negative
'use valuemarker for the tests because need concrete subclass ',negative
'',negative
'only needed calculating percentages ',negative
'legenditemshape ',negative
'offset the start the box the box width smaller than the category width ',negative
'check that the url generator has been cloned ',negative
'long result wont work with jdk ',negative
'',negative
'when the dataset contains series expect the value range null ',negative
'',negative
'the clone references the same dataset the original ',negative
'',negative
'plot likely registered listener with the existing axis ',negative
'bufferedimage image ',negative
'create dataset ',negative
'check that zero items are ignored requested ',negative
'get two consecutive segments for various tests ',negative
'outlinestroke ',negative
'submit the current data point crosshair candidate ',negative
'check that null items are ignored requested ',negative
'cant use the following valueof method because wont compile with jdk ',negative
'change the generator and make sure only affects ',negative
'this should have been defined boolean primitive because allowing null values nuisancebut part the final api now well have support ',negative
'change the shape and make sure only affects ',negative
'dont know anything about the ordering the xvalues but can still skip any initial values that fall outside the range ',negative
'check that negative items are always ignored ',negative
'draw the item label there one ',negative
'nodatamessagepaint ',negative
'fixme add boolean ',negative
'nodatamessagefont ',negative
'reset the default overwrite mode ',negative
'nodatamessage ',negative
'deregister the composite listener for the chart ',negative
'try null collection ',negative
'need guard against thiszoompoint being null ',negative
'foregroundalpha ',negative
'',negative
'wrong outcome ',negative
'draw the top axes ',negative
'drawingsupplier ',negative
'now some optional customisation the chart ',negative
'backgroundalpha ',negative
'add entity for the item ',negative
'secondary renderers ',negative
'row antialiasing ',negative
'dataextractorder ',negative
'does nothing override necessary ',negative
'maxvalue ',negative
'title xaxis label yaxis label data create legend generate tooltips generate urls ',negative
'valuefont ',negative
'subtrahend not specified assume zero ',negative
'axisoffset ',negative
'key not found ',negative
'orientation ',negative
'get here know that duplicate values are not permitted ',negative
'axislinestroke ',negative
'polygon definitions ',negative
'',negative
'since the flow layout relatively straightforward information needs recorded here ',negative
'labelgenerator ',negative
'draw the label ',negative
'tooltipgenerator ',negative
'copy range before the start the series data ',negative
'add another value ',negative
'suppresses compiler warning ',negative
'change series paint ',negative
'add second dataset plotted against second axis ',negative
'null will returned ',negative
'event generated the dataset already empty ',negative
'urlgenerator ',negative
'shape filled ',negative
'axislabelgap ',negative
'performs the actual drawing here ',negative
'secondary domainaxislocations ',negative
'there existing dataset remove the plot from the list change listeners ',negative
'webfilled ',negative
'check that super class fields are being looked ',negative
'change the legenditemshape ',negative
'axisindices can null nonempty containing only integer objects that are unique ',negative
'thermometerpaint ',negative
'',negative
'valuelocation ',negative
'now add third value the series ',negative
'far know the locale for the calendar only affects week number calculations and since datetickunit doesnt week arithmetic the default locale whatever should fine here ',negative
'first tick group did not zero tick last iteration ',negative
'domainaxislocation ',negative
'delegate info and source argument checks ',negative
'domaingridlinepaint ',negative
'loop over intervals between nodes ',negative
'valueformat ',negative
'change rendering order ensure that bar overlapping the right way around ',negative
'valuepaint ',negative
'dataset index ',negative
'axislocation ',negative
'',negative
'thermometerstroke ',negative
'add the subtrahends points the polygon reverse ',negative
'shape visible ',negative
'verify attributes set during object construction ',negative
'this doesnt work ',negative
'draw domain crosshair required ',negative
'',negative
'check starting new column ',negative
'secondary rangeaxislocations ',negative
'calculate power using positive value then negate ',negative
'secondary domainaxes ',negative
'only draw have good values ',negative
'rangeaxis ',negative
'bar not visible ',negative
'add the subplots ',negative
'get the previous point and the next point can calculate hot spot for the area used the chart entity ',negative
'renderer ',negative
'change series outline paint ',negative
'bufferedimage image ',negative
'bar not visible ',negative
'bufferedimage image ',negative
'adjust the drawing area for plot insets any ',negative
'bufferedimage image ',negative
'for mousereleased event horizontalzoom verticalzoom will true can just test for either being false otherwise both are true ',negative
'parent plot ',negative
'itemlabelfontlist ',negative
'bufferedimage image ',negative
'outlinepaint ',negative
'try collection with single number plus null ',negative
'restore original tooltip dealys ',negative
'bufferedimage image ',negative
'',negative
'create dataset ',negative
'number format ',negative
'create subplot ',negative
'data ',negative
'create subplot ',negative
'need redraw the buffer ',negative
'remove plot but plot removed instead ',negative
'shadowyoffset ',negative
'create dataset ',negative
'submit the current data point crosshair candidate ',negative
'locale should not matter here ',negative
'nothing item not visible ',negative
'add second dataset plotted against second axis ',negative
'since this only used clearrect dont update the yet ',negative
'paint ',negative
'when the xvalues are sorted descending order the lower bound found calculating relative the xhigh value ',negative
'fixed legend items ',negative
'',negative
'',negative
'relay the event from the canvas our registered listeners ',negative
'rangecrosshairvalue ',negative
'shape visible ',negative
'check series with one item ',negative
'use item paint for fills default ',negative
'shadowgenerator ',negative
'barrenderer ',negative
'textanchor ',negative
'create storage for listeners ',negative
'ticklabelfont ',negative
'last item series draw the lot set the alphatransparency ',negative
'now map the dataset the second xaxis ',negative
'int midy int plotareagetminy plotareagetheight ',negative
'add second dataset ',negative
'tick value not between show tick label its the first last the set its beyond that show fewer the values get larger ',negative
'add second dataset ',negative
'tblrc top left and center ',negative
'should able give renderer arbitrary index ',negative
'organise the data with the following assumption the data are sorted then that the data will represented rectangle formed using and march along the yaxis the same value until new value found which point will flag the index where xixi ',negative
'should able give dataset arbitrary index ',negative
'check whether the column now empty ',negative
'bufferedimage image ',negative
'adjust for insets ',negative
'bufferedimage image ',negative
'cant allow duplicate values need check whether there item with the given xvalue already ',negative
'bufferedimage image ',negative
'unregister the collection change listener each series the collection ',negative
'',negative
'empty dataset should return null range ',negative
'bufferedimage image ',negative
'try dataset with some content ',negative
'bufferedimage image ',negative
'',negative
'bufferedimage image ',negative
'',negative
'renderer ',negative
'private numberformat ',negative
'bufferedimage image ',negative
'outline stroke ',negative
'quadrant paint ',negative
'set theme using the new shadow generator feature available for backwards compatibility not enabled default ',negative
'bufferedimage image ',negative
'create the polygon add the minuends points polygon ',negative
'',negative
'return the generator for all series there one ',negative
'paint sequence ',negative
'from xydataset ',negative
'draw the tick marks and labels ',negative
'now test that the clone independent the original ',negative
'shape sequence ',negative
'there existing dataset remove the plot from the list change listeners ',negative
'outline stroke sequence ',negative
'for series with data expect ',negative
'outline paint sequence ',negative
'baseitemlabelpaint immutable need clone reference ',negative
'',negative
'now overwrite this item with another ',negative
'create dataset ',negative
'setup our test timelines legend for comments below spaces segments included the final timeline excluded segments via timeline rules exception segments inherited from base timeline exclusions ',negative
'bufferedimage image ',negative
'axisindices can null nonempty containing only integer objects that are unique ',negative
'paint ',negative
'gradient paint transformer ',negative
'paint index ',negative
'item ',negative
'font ',negative
'this case every color has range values ',negative
'outlinepaint ',negative
'with buffer use xor draw the rectangle over the chart ',negative
'lowerbound ',negative
'only relevant when this subplot ',negative
'startangle ',negative
'create array items reverse order ',negative
'upperbound ',negative
'were doing this for testing only and make sure that only add data ascending order xvalue ',negative
'backgroundpaint ',negative
'compute common deltas ',negative
'tickradius ',negative
'clear the flag ',negative
'multiple axes are mapped the first the list should returned ',negative
'nothing drawn the row index not included the list with the indices the visible rows ',negative
'radius ',negative
'try few checks ensure that the clone independent the original ',negative
'check the case where there secondary dataset that doesnt have renderer falls back renderer ',negative
'verify that the plot listening the cloned renderer ',negative
'check that the listener lists are independent ',negative
'check key order ',negative
'shape index ',negative
'draw median ',negative
'stroke ',negative
'now try reject equality ',negative
'outlinestroke ',negative
'check negative index throws exception ',negative
'outline stroke index ',negative
'dont know anything about the ordering the xvalues iterate until find the first crossing any know there are least items the series this point ',negative
'check inherited attribute ',negative
'the axis not visible additional space required ',negative
'now remove but since aequalsa this will fact remove ',negative
'add value the second series ',negative
'actually removes ',negative
'check that the generator has been cloned ',negative
'radius ',negative
'check for unknown column ',negative
'check that the listener lists are independent ',negative
'section outline paint ',negative
'check that the listener lists are independent ',negative
'there are only null items get nanrange ',negative
'radius ',negative
'copy the middle three items ',negative
'visible ',negative
'deregister the collection change listener each series the collection ',negative
'shape ',negative
'locale should not matter here ',negative
'test default instance ',negative
'check that empty dataset handled ',negative
'test default instance ',negative
'continue and separate the labels only necessary ',negative
'test default instance ',negative
'set the category names ',negative
'dateformatoverride ',negative
'negative values not allowed parameter value the mathlog function based not ',negative
'test default instance ',negative
'use valuemarker for the tests because need concrete subclass ',negative
'test default instance ',negative
'column all null values still counted ',negative
'outer radius ',negative
'first arrange without constraints then see the width fits within the required rangeif not call arrangefn max width ',negative
'stroke ',negative
'now when the default group mapped shouldnt increase the group count ',negative
'foregroundpaint ',negative
'the split may occur either splitted segments any but not both ',negative
'inner radius ',negative
'constructors and factory methods ',negative
'foreground paint ',negative
'tick mark stroke ',negative
'background ',negative
'confirm overwriting existing value ',negative
'frameanchor ',negative
'start check and ',negative
'angle ',negative
'immutable need clone reference ',negative
'dataset index ',negative
'clear mapping ',negative
'test custom instance ',negative
'nothing ',negative
'templatevalue ',negative
'correct outcome ',negative
'outline stroke ',negative
'suppresses compiler warning ',negative
'fill paint ',negative
'check retrieve value index ',negative
'valueanchor ',negative
'not highlowdataset just draw line connecting this point with the previous point ',negative
'dial cap ',negative
'now make change the renderer and see triggers plot change event ',negative
'paint ',negative
'not first last tick graph and value change value indicate zero tick create label for tick ',negative
'outlinepaint ',negative
'get the coordinates the original gradientpaint ',negative
'frame ',negative
'negative paint ',negative
'view ',negative
'negative then set flag and make positive ',negative
'layer ',negative
'populate deprecated fields ',negative
'font ',negative
'check that null dataset returns null bounds ',negative
'check series with one item ',negative
'standard resourcebundle behaviour ',negative
'try default instance ',negative
'apply the margins these should apply the exponent range ',negative
'outlinestroke ',negative
'insets text field private insetstextfield label insets text field private insetstextfield ',negative
'angle ',negative
'check that the generator has been cloned ',negative
'five dates check ',negative
'tblrc items ',negative
'check that the listener lists are independent ',negative
'check series with four items ',negative
'outlinestrokelist ',negative
'check that the generator has been cloned ',negative
'radius ',negative
'majorticklength ',negative
'check that the listener lists are independent ',negative
'cursor midx columnradius axisgap ',negative
'test default instance ',negative
'sometimes the last few days the year are considered fall the first week the following year refer the javadocs for gregoriancalendar ',negative
'majortickstroke ',negative
'tblrc bottom item only ',negative
'test customised instance ',negative
'baseoutlinepaint immutable need clone reference ',negative
'test customised instance ',negative
'try null dataset should return null range ',negative
'majortickincrement ',negative
'add the last point ',negative
'majortickpaint ',negative
'the configured call the removecodebase method typically the init method applet ',negative
'test custom instance ',negative
'consider time periods ordered after general objects ',negative
'label ',negative
'outline paint index ',negative
'try customised instance ',negative
'unregister the collection change listener each series the collection ',negative
'seriesvisible ',negative
'remove value ',negative
'baseseriesvisible ',negative
'second pass adds shapes where the items are ',negative
'have use concrete subclass ',negative
'parameter value the mathlog function based not ',negative
'cycle through all the segments contained the basetimeline exception segment ',negative
'cant find any differences ',negative
'test default instance ',negative
'constructors ',negative
'seriesvisiblelist ',negative
'adjust for padding ',negative
'outlinepaintlist ',negative
'get the axis label size and update the space object ',negative
'check that setting the max date something before the current min date works ',negative
'work out the anchor point ',negative
'basefillpaint ',negative
'just the lines filling ',negative
'baseshape ',negative
'check series with two items ',negative
'five dates check ',negative
'small log values use create numeric value for tick ',negative
'createentitieslist ',negative
'the segment must splitted insert new point strict test forces have real segments not equal points and avoids division ',negative
'check series with one item ',negative
'private double arrowlength ',negative
'complicate things little ',negative
'customise the title position and font ',negative
'shapelist ',negative
'only power value its and its resulting tick value will larger than lower bound data decrement generate more ticks ',negative
'baseoutlinestroke ',negative
'add the new chart ',negative
'seem the same ',negative
'draw the plot background and axes ',negative
'slope ',negative
'create new space object one wasnt supplied ',negative
'',negative
'renderer gridlines ',negative
'itemlabelpaint ',negative
'while the tick labels overlap and there are more tick sizes available choose the next bigger label ',negative
'but this does ',negative
'null will returned ',negative
'this not one our included segment skip ',negative
'add the last point ',negative
'baseitemlabelfont ',negative
'work out the value label and position ',negative
'itemlabelfont ',negative
'draw the lower shadow ',negative
'',negative
'nothing ',negative
'itemlabelpaintlist ',negative
'calculate the bar width this calculation differs from the barrenderer calculation because the bars are layered top one another there effectively only one bar per category for the purpose the bar width calculation ',negative
'use valuemarker for the tests because need concrete subclass ',negative
'sanity check for data area ',negative
'createentities ',negative
'yaxis label ',negative
'baseitemlabelpaint ',negative
'initial zoom point was set ignore dragging ',negative
'',negative
'bufferedimage image ',negative
'shape ',negative
'baseoutlinepaint ',negative
'baseoutlinepaint ',negative
'insets ',negative
'now check autopopulatetrue ',negative
'baselegendshape ',negative
'itemlabelsvisible ',negative
'five dates check ',negative
'legendshape ',negative
'legendtextfont ',negative
'outline paint ',negative
'baselegendtextfont ',negative
'itemlabelfont ',negative
'now check autopopulatetrue ',negative
'failed ',negative
'negative item label anchor ',negative
'check series with items ',negative
'now remove series from collection ',negative
'five dates check ',negative
'five dates check ',negative
'first test for equality contains contained ',negative
'check series with items ',negative
'add series collection should not equal ',negative
'unlikely that state will null but check anyway ',negative
'categoryplot plot ',negative
'categoryplot plot ',negative
'seem the same ',negative
'five dates check ',negative
'five dates check ',negative
'backgroundpaint ',negative
'check series with repeating items ',negative
'check series with three items ',negative
'check series with two items ',negative
'check series with three items ',negative
'check series with three items ',negative
'check dataset with two time periods ',negative
'check that the generator has been cloned ',negative
'check series with four items ',negative
'check series with four items ',negative
'check series with three items ',negative
'check series with four items ',negative
'key not found ',negative
'check series with three items ',negative
'private paint negativebarpaint ',negative
'check series with four items ',negative
'check series with two items ',negative
'check series with repeating items ',negative
'bufferedimage image ',negative
'check series with items ',negative
'check series with two items ',negative
'empty dataset should return null range ',negative
'were doing this for testing only and make sure that only add data descending order xvalue ',negative
'and independent ',negative
'try with gradient paint ',negative
'start check and ',negative
'drawyerror ',negative
'positivebarpaint ',negative
'and independent ',negative
'should equal ',negative
'jfreechart chart ',negative
'compute number labels ',negative
'jfreechart chart ',negative
'empty dataset should return null range ',negative
'lastbarpaint ',negative
'firstbarpaint ',negative
'the renderer should not equal barrenderer ',negative
'quick check for independence ',negative
'',negative
'jfreechart chart ',negative
'jfreechart chart ',negative
'get the current data item ',negative
'top ',negative
'bufferedimage image ',negative
'should equal ',negative
'urlgenerator ',negative
'middle check and ',negative
'middle check and ',negative
'jfreechart chart ',negative
'shadowxoffset ',negative
'shadowyoffset ',negative
'empty dataset should return null range ',negative
'set flag true negative values not allowed and the lower bound between and ',negative
'check series with two items ',negative
'empty dataset should return null range ',negative
'empty dataset should return null range ',negative
'what our alignment ',negative
'jfreechart chart ',negative
'check that the generator has been cloned ',negative
'',negative
'',negative
'',negative
'urlgeneratorlist ',negative
'',negative
'',negative
'right ',negative
'bufferedimage image ',negative
'get the origin the zoom selection the javad space used for drawing the chart that before any scaling fit the panel ',negative
'drawbaroutline ',negative
'',negative
'autowidthfactor ',negative
'itemmargin ',negative
'try something from the base class ',negative
'base value ',negative
'',negative
'minimumbarlength ',negative
'maximumbarwidth ',negative
'barpainter ',negative
'complicate things little ',negative
'shadowsvisible ',negative
'default instances ',negative
'jfreechart chart ',negative
'bufferedimage image ',negative
'bufferedimage image ',negative
'empty dataset should return null range ',negative
'shadowxoffset ',negative
'jfreechart chart ',negative
'jfreechart chart ',negative
'jfreechart chart ',negative
'jfreechart chart ',negative
'shadowsvisible ',negative
'barpainter ',negative
'try null argument ',negative
'',negative
'setuseyinterval ',negative
'locale should not matter here ',negative
'default instances ',negative
'try empty dataset ',negative
'setdrawbaroutline ',negative
'setbase ',negative
'legendbar ',negative
'setmargin ',negative
'check list containing nonnumber object ',negative
'autowidthmethod ',negative
'drawopenticks ',negative
'comparable ',negative
'end check and ',negative
'roundxcoordinates ',negative
'legendline ',negative
'drawxerror ',negative
'drawcloseticks ',negative
'',negative
'opentickpaint ',negative
'end check and ',negative
'ticklength ',negative
'try empty dataset should return null range ',negative
'candlewidth ',negative
'drawvolume ',negative
'first arrange without constraints and see this fits within the required ranges ',negative
'downpaint ',negative
'uppaint ',negative
'check boxpaint null also ',negative
'check that the generator has been cloned ',negative
'find out where place the label ',negative
'linepaint ',negative
'outlinepaint ',negative
'fillpaint ',negative
'jfreechart chart ',negative
'bufferedimage image ',negative
'axislocation ',negative
'paint ',negative
'bufferedimage image ',negative
'outlinestroke ',negative
'shape ',negative
'make sure that modifying the returned array doesnt change the function ',negative
'jfreechart chart ',negative
'check independence ',negative
'request with negative index ',negative
'first arrange without constraints and see this fits within the required ranges ',negative
'jfreechart chart ',negative
'stripoutlinevisible ',negative
'default instances ',negative
'jfreechart free chart library for the javatm platform copyright object refinery limited and contributors project info this library free software you can redistribute andor modify under the terms the gnu lesser general public license published the free software foundation either version the license your option any later version this library distributed the hope that will useful but without any warranty without even the implied warranty merchantability fitness for particular purpose see the gnu lesser general public license for more details you should have received copy the gnu lesser general public license along with this library not write the free software foundation inc franklin street fifth floor boston usa oracle and java are registered trademarks oracle andor its affiliates other names may trademarks their respective owners chartutilitiesjava copyright object refinery limited and contributors original author david gilbert for object refinery limited contributors wolfgang irler richard atkinson xavier poinsard changes dec version the jpeg method comes from wolfgang irlers class jan changed savechartasxxx methods pass ioexceptions back caller jun added image map methods aug added writebufferedimage methods modified writeimagemap method support flexible image maps aug added savechartasjpeg and writechartasjpeg methods with info objects sep added writeimagemap method support overlib sep fixed errors reported checkstyle oct exposed jpeg quality setting and png compression level parameters oct fixed writechartasjpeg empty method bug mar updated writeimagemap method suggested xavier poinsard see feature request aug added support for custom image maps using and sep separated png encoding from writing chart outputstream dec chart draw method modified include anchor point feb edited javadocs and added argument checking apr fixed problem with buffered image type aug modified use encoderutil for all image encoding aug delegated image map related functionality imagemaputil jan renamed imagemaputil imagemaputilities removed method string chartrenderinginfo which exists imagemaputilities jfreechart feb api doc update mar use tryfinally close output stream savechartasxxx methods jan fix bug dont create image with transparency when saving jpeg format jul use paramchecks class ',negative
'autowidthgap ',negative
'bottom ',negative
'find out where place the label ',negative
'shape filled ',negative
'timeseries result ',negative
'locale shouldnt matter here ',negative
'stripwidth ',negative
'default instances ',negative
'axisoffset ',negative
'test finddomainbounds well ',negative
'check the bounds simple dataset ',negative
'check that null dataset returns null bounds ',negative
'axis ',negative
'blockheight ',negative
'blockwidth ',negative
'paintscale ',negative
'shapeoutlinevisible ',negative
'stripoutlinepaint ',negative
'try null argument ',negative
'insets ',negative
'stripoutlinestroke ',negative
'check retrieve value index ',negative
'anwender hat abgebrochen ',negative
'now replacing the dataset should update the axis range ',negative
'now replacing the dataset should update the axis range ',negative
'line ',negative
'simple case ',negative
'shapeanchor ',negative
'the clone independent ',negative
'far know the locale for the calendar only affects week number calculations and since datetickunit doesnt week arithmetic the default locale whatever should fine here ',negative
'linestroke ',negative
'',negative
'try null value ',negative
'try deleting null ',negative
'case object mutable and publiccloneable ',negative
'modify the original list its best the url generator not affected ',negative
'case object mutable but not publiccloneable ',negative
'the clone contains reference the original object ',negative
'start with the current tick unit ',negative
'try null calendar ',negative
'the clone contains reference the original object ',negative
'all tick labels have the same width equal the height the font ',negative
'check null argument ',negative
'check that clone independent the original ',negative
'check sorted rows ',negative
'the clone contains reference clone the original object ',negative
'try null key ',negative
'confirm that the clone independent the original ',negative
'try null key ',negative
'',negative
'',negative
'replace existing value ',negative
'request width index itemcount ',negative
'try row index too high ',negative
'check handling null key ',negative
'check null argument ',negative
'check null list ',negative
'scaling with factor does not change the range ',negative
'have rotation ',negative
'try unknown key ',negative
'try key index itemcount ',negative
'try negative key index ',negative
'range ',negative
'lower upper mid point used ',negative
'expand does not change the range ',negative
'map key new group ',negative
'check empty dataset ',negative
'autosort ',negative
'remove item ',negative
'dmo added this panel for colorbar control start dmo additions ',negative
'test independence ',negative
'add value ',negative
'calculate midnight first monday after relative current locale ',negative
'check key order ',negative
'try null keys ',negative
'now overwrite group ',negative
'confirm that the clone independent the original ',negative
'check independence ',negative
'new map always has group the default group ',negative
'check retrieve value index ',negative
'text ',negative
'check retrieve value key ',negative
'check key order ',negative
'check retrieve value key ',negative
'check retrieve value index ',negative
'check retrieve value key ',negative
'check retrieve value index ',negative
'the default group always index ',negative
'the default group not mapped should still count towards the group count ',negative
'try null calendar ',negative
'indices are assigned the order that groups are originally mapped ',negative
'check invalid indices ',negative
'nonexistent group should return ',negative
'null argument should throw exception ',negative
'check invalid indices ',negative
'small check for independence ',negative
'number ',negative
'try array containing single number ',negative
'dmo end dmo additions ',negative
'comparable ',negative
'check negative index throws exception ',negative
'check empty dataset ',negative
'try column index too high ',negative
'try negative column index ',negative
'try null column key ',negative
'try null row key ',negative
'try unknown row key ',negative
'try null ',negative
'comparable ',negative
'try null source ',negative
'basic check for independence ',negative
'its use index equal the size the list ',negative
'basic check for independence ',negative
'number ',negative
'this expected ',negative
'this expected ',negative
'this expected ',negative
'',negative
'try null calendar ',negative
'defer argument checks ',negative
'test null source ',negative
'check index getitemcount throws exception ',negative
'check that two empty datasets are equal ',negative
'try null ',negative
'this expected ',negative
