@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'extract transfer data ',negative
'use the hostconfiguration the key retrieve the httpclient need ensure that any items used its equalshashcode methods are not changed after use host port protocol localaddress proxy ',negative
'returned true its sure that file not null ',negative
'includes other types credentials ',negative
'there are arguments can send file the body the request  needs multiple file upload scenerio ',negative
'just append all the parameter values and use that the post body ',negative
'nonnls nonnls ',negative
'keys for user preferences ',negative
'default sans serif nonnls ',negative
'allow for missing optional jars ',negative
'default charset used deliberately here ',negative
'these group names must have displayname properties nonnls nonnls nonnls ',negative
'found testplan then are our way the testfragment ',negative
'only try load the jmx test plan there one ',negative
'filter the tree for testfragment ',negative
'might null testing ',negative
' jmetertreenode selectednodeclone ',negative
'parent but child failed add message and flag the parent failed ',negative
'ensure global counters and lock are shared across threads the group ',negative
'the default class convert int integer etc ',negative
'insert the into random list positions ',negative
'creation the customizer and gui initialization delayed until the first configure call dont need all that just find out the static label menu categories etc ',negative
'clone avoid enabling existing node ',negative
'programming error dont continue ',negative
'set the selection once per iteration ',negative
'original rather odd behaviour start the end ',negative
'create new list containing numelements null elements ',negative
'replace with reordered copy ',negative
'retrieve the formatted data using the same encoding used create ',negative
'not wildcard ',negative
'dont change the string used jmx files nonnls nonnls nonnls nonnls nonnls nonnls ',negative
'needed for httpsampler ',negative
'setdonetrue ',negative
'weve gone through the whole list and are now back the start point our search ',negative
'this only reloads necessary ignores the reference ',negative
'nonnls ',negative
'form encoding has priority over page encoding ',negative
'startend index default value for string getters and setters ',negative
'not implemented public static final string save saveas not implemented public static final string saveall saveall not implemented public static final string savetoprevious save ',negative
'nonnls ',negative
'implements unsharedcomponent ',negative
'although the default not the same for the string value only used internally ',negative
'are disabling the editremove menu item and the editadd menu item disabled then also need disable the edit menu the java look and feel guidelines say disable menu all menu items are disabled ',negative
'prevent entry nothing ',negative
'perthread field ',negative
'case are converting back from floating point drop the decimal fraction nonnls ',negative
'type field ',negative
'text field ',negative
'chop servername nonnls ',negative
'handle ipv urls ',negative
'chop servernamexx ',negative
'for all the file multiparts must tell not include the actual file content ',negative
'check the header manager had content type header this allows the user specify his own contenttype for post request ',negative
'buffer hold the post body except file content ',negative
'standalone ',negative
'allow headers override host setting nonnls host ',negative
'none the arguments have name specified just send all the values the put body ',negative
'embedded ',negative
'can cause npe httpclient closes the connection revert original method closes the connection ',negative
'jpanel looppanel new jpanelnew borderlayout ',negative
'charset must agree with contenttype below nonnls ',negative
'this map serves two purposes maps names containers ensures only one container per file across all threads the key the concatenation the file name and the xpath string ',negative
'write the form data post body which have constructed the setheaders this contains the multipart start divider and any form data arguments ',negative
'were sure that there least one file because methods return value ',negative
'add also the length the file content ',negative
'check should multipartformdata post request ',negative
'normal post request with parameter names and values ',negative
'nonnlsnonnlsnonnls nonnls ',negative
'nonnls nonnls nonnls ',negative
'default value nonnls ',negative
'nonnls maintain original default ',negative
'action listener will added later ',negative
'ignore everything else ',negative
'the headers are written using iso encoding nonnls ',negative
'note position these elements the menu must match the corresponding values nonnls nonnls nonnls nonnls nonnls ',negative
'guardedbythis ',negative
'stop action notifications while shuffle this around ',negative
'include request body post put patch ',negative
'reinstate action notifications ',negative
'never null ',negative
'functions are wrapped and nonnls ',negative
'set the current value ',negative
'check know the encoding the form ',negative
'can share these ',negative
'dont redirect the following multiple choice not modified use proxy unused ',negative
'get the start the file ',negative
'preserve original case ',negative
'fetch some variables ',negative
'originally the response code was saved with the code but retrieved with the code changed always use but allow for when restoring values nonnls nonnls nonnls ',negative
'loop label nonnls nonnls nonnls nonnls ',negative
'checkbox nonnls ',negative
'suppress messages stdout ',negative
'update the dataencoding ',negative
'internal business ',negative
'dropdown menu ',negative
'number previous matches ',negative
'dtd not reachable ',negative
'extract the contenttype present nonnls ',negative
'nonnls temporary copies can set the final ones ',negative
'this method assumes utf input data ',negative
'update follow redirects setting just for this connection ',negative
'must done after opening connection ',negative
'can happen for bad input document ',negative
'works even contentencoding null ',negative
'the following are used set the result details return from the script nonnls nonnls nonnls ',negative
'normal inputstream not available ',negative
'object properties ',negative
'this closes ',negative
'get all the request properties which are the headers set the connection ',negative
'exclude the cookie header since cookie reported separately the sample ',negative
'value list strings ',negative
'count the retries well the time ',negative
'check cache for entry with expires header the future ',negative
'start with tries least once and retries most maxconnretries times ',negative
'attempt the connection ',negative
'try again ',negative
'this should never happen but ',negative
'nice weve got connection finish sending the request ',negative
'done with the sampling proper ',negative
'now collect the results into the httpsampleresult ',negative
'get the component parts assume domains must have least parts apacheorg dont try matching against org however dont check couk here ',negative
'cannot null here ',negative
'texthtml charsetiso ',negative
'either file path location given get the file object have file ',negative
'set default save menu item disabled since the default node that selected root which does not allow items inserted ',negative
'nonnls nonnls nonnls nonnls nonnls nonnls nonnls ',negative
'will already have been logged xpathutil fail the sample ',negative
'avoid reopening the file repeatedly after error only try open the first execute call may reopened eof but that will cause most one failure ',negative
'store any cookies received the cookie manager ',negative
'redirected automatically the url may have changed ',negative
'just case clear any other remaining variables ',negative
'has been seen redirect use header possible message found ',negative
'dont process again ',negative
'what match against not change the string value test plans will break nonnls ',negative
'save cache information ',negative
'random class for generating random numbers ',negative
'create data input text field return the panel for entering the data ',negative
'check found acceptcharset attribute the form ',negative
'ensure old value not left defined ',negative
'return the absolutepath the file ',negative
'jmx file attribut names not change nonnls ',negative
'only replace default provided ',negative
'check see the proxy host and port are set ',negative
'get filename ',negative
'note matchgroups includes group ',negative
'note that the filename also used key the pool used documents provided the testplan are not currently pooled they may change between samples ',negative
'created the document ',negative
'refname has already been set the default present ',negative
'must local content not using pool ',negative
'note responsedata encoding server specific therefore byte unicode byte conversion ensure utf encoding required xpathutil convert unicode string utf bytes nonnls ',negative
'number refnamen variable sets keep ',negative
'create temporary file make sure always have file give the postwriter whereever are whatever the current path ',negative
'test method for httpsampler this method test sending request which contains both formdata and file content ',negative
'save the count ',negative
'original match behaviour ',negative
'means save all the matches ',negative
'remove any single matches ',negative
'its not set lets check the user passed proxy host and port from command line ',negative
'remove any leftover variables ',negative
'must here document ',negative
'required satisfy httpsamplerbase should not called override sample ',negative
'assume the argument value encoded according the http spec utf ',negative
'remove the group count ',negative
'nonnls jmx file attribut names not change ',negative
'the string not recognised debug assumed ',negative
'assume will fail ditto nonnls ',negative
'how many groups are there ',negative
'set the response defaults ',negative
'warning could large ',negative
'api expects null not empty array see ',negative
'remove the remaining vars ',negative
'blank headermanager exists try get the soaphttpconnection after the first request there should connection object stored with the cookie header info ',negative
'check the proxy ',negative
'contains strings and integers ',negative
'use proxy set try pick the proxy host and port from either the text fields from jmeterutil they were passed from command line ',negative
'for some reason the host blank and the port zero the sampler will fail silently ',negative
'add match integer ',negative
'api uses raw types ',negative
'scheme used for slow http sockets cannot set default because must set httpclient instance ',negative
'nonnls nonnls nonnls nonnls nonnls nonnls nonnls ',negative
'string not empty ',negative
'nonjavadoc see ',negative
'nonjavadoc see ',negative
'allow for property not yet being set probably only applies test cases ',negative
'random match ',negative
'nonjavadoc see ',negative
'for request data ',negative
'save the agent for next time round ',negative
'see mergefileproperties must private the file list needs special handling nonnls mimetype kept for backward compatibility with old test plans nonnls filename kept for backward compatibility with old test plans nonnls ',negative
'nonjavadoc see ',negative
'see ',negative
'make internal list all results allow reload data with filter interval ',negative
'nonnls nonnls nonnls nonnls nonnls ',negative
'nonjavadoc see ',negative
'nonjavadoc see ',negative
'nonjavadoc see ',negative
'not reading the response for real improves the performance slow clients ',negative
'reuse documentation nonnls nonnls ',negative
'reponse code doesnt really apply since the soap driver doesnt provide response code ',negative
'set http scheme override necessary ',negative
'always want override the https scheme ',negative
'run menu nonnls ',negative
'accessed from multiple threads ',negative
'can throw ioexception ',negative
'perform the sample ',negative
'file menu nonnls ',negative
'weve finished with the request can add the localaddress for display ',negative
'http protocol violation but avoids npe ',negative
'this sequence borrowed from ',negative
'follow redirects and download page resources appropriate ',negative
'pick headers failed execute the request ',negative
'although the spec says utf should used for encoding url parameters most browser use iso for default encoding not known use null for contentencoding then the url parameters will added with the value the url and the encode flag set false ',negative
'edit menu nonnls ',negative
'always create hash because will always need ',negative
'allow for null strings ',negative
'proxy dont check proxy fields ',negative
'userprovided keystore keystore generated jmeter single entry ',negative
'lookup key must agree with all the values used create the httpclient ',negative
'set the content encoding ',negative
'onetime init for this client ',negative
'this class not serialised the interpreter instance for this class ',negative
'set retry count ',negative
'check the request itself tells what the encoding ',negative
'override the defualt schemes necessary ',negative
'start iterate through the elements ',negative
'set proxy details ',negative
'this was the old value that was checked for nonnls ',negative
'add variables for access context and variables ',negative
'reset case was set previously ',negative
'allow the mimetype the file control the content type ',negative
'nonnls set params single line nonnls and set array nonnls nonnls ',negative
'overridden nontestbean implementations return the property value instead ',negative
'need process further ',negative
'need separate protocol from authority otherwise httpserver would match httpserver could use separate fields but simpler combine them ',negative
'used when postdata pure xml xmlrpc call for put ',negative
'want retain insertion order linkedhashmap necessary ',negative
'method left empty here but allows subclasses override ',negative
'and string ',negative
'header not the status line nonnls ',negative
'need specify the port the default ',negative
'get rid the query and the ',negative
'get all the request headers ',negative
'must csv nonnls ',negative
'helper class can generate request data without dumping entire file contents ',negative
'parse other header lines looking for contentlength ',negative
'encoding does not really matter here ',negative
' charset ',negative
'create header manager ensure that the browsers headers are captured and sent the server ',negative
'content encoding specified use that the encoding any parameter values ',negative
'save the last valid content length one ',negative
'dont try adjust the host name ',negative
'write the request our own stream ',negative
'ssl connection ',negative
'create the parts add any parameters ',negative
'keep the raw post data ',negative
'get the posted bytes using the encoding used create ',negative
'table cell being edited should accept the current value and stop the editing before adding new row ',negative
'nonnls this the default used httpclient ',negative
'will hostport for connect ',negative
'must proxied https request nonnls ',negative
'not multipart check the header manager had content type header this allows the user specify his own contenttype for post request ',negative
'nonnls flash media manifest ',negative
'used gui ',negative
'constructor for use during startup intended for nongui use param name summariser ',negative
'second the tag was composite tag recursively parse its children ',negative
'know which button selected ',negative
'reset ',negative
'skip report packages implementation incomplete skip report gui implementation incomplete not work progress ',negative
'just add placeholder text for file content ',negative
'none the arguments have name specified just send all the values the post body ',negative
'get path part the url preserving schema auth host present ',negative
'check have found contentlength header nonnls ',negative
'note encoded not selected arggetencodedvalue equivalent arggetvalue ',negative
'are displaying assertionresult ',negative
'scriptruntimecallcx fun global args global ',negative
'decimalformat adds the number the end the format there are formatting characters need way prevent this from messing the file name ',negative
'let stringentity perform the encoding ',negative
'point doing this perconnection basis there currently way configure leave the defaults set the ssl context ',negative
'look for special response length header nonnls ',negative
'the next line looks odd but proxied http requests look like get http url starts with http not whereas https proxy requests look like connect wwwgooglecouk http followed get gwsrdcr http ',negative
'set the content type ',negative
'find the page encoding and possibly encodings for forms the page the response from the web server ',negative
'saved copy first line for error reports ',negative
'add the parameters ',negative
'use the default encoding for urls ',negative
'reset locale necessary other locales are properly handled ',negative
'the value already encoded the user must decode the value now that when the httpclient encodes end with the same value the user had entered ',negative
'add the parameter httpclient will urlencode ',negative
'inclusion filter assumes most the files are not wanted therefore usefile set false unless matches ',negative
'nonnls see ',negative
'buffer hold the entity body ',negative
'provide the mime type here ',negative
'only create this are overriding whatever default there may there are arguments can send file the body the request ',negative
'notused font plaintext new fontplain fontplain these must not static otherwise language change does not work nonnls ',negative
'just append all the parameter values and use that the entity body ',negative
'check file being uploaded nonnls ',negative
'check have any content send for body ',negative
'generate result nec and populate ',negative
'nonnls change the classname drop down ',negative
'fetch once needs stay constant ',negative
'http post request multipartformdata with value that will change they are url encoded values are similar viewstate parameter that net uses ',negative
'look for special sleep request nonnls ',negative
'this class not cloned per thread this shared guardedbythis ',negative
'none the arguments have name specified just send all the values the entity body ',negative
'nonnls have default ',negative
'the request entity repeatable can send first our own stream can return ',negative
'default nonnls ',negative
'this probably cannot happen ',negative
'argument next the next line nonnls nonnls ',negative
'does not need synchronised all access from same thread ',negative
'lock object must exist ',negative
'ignored already processed ',negative
'dont try twice ',negative
'process nonnls ',negative
'ensure that clones share the same lock object ',negative
'may the empty string ',negative
'get the inputreader use ',negative
'supermergeinelement ',negative
'forward sampler ',negative
'value return eof nonnls nonnls ',negative
'dont process the name column ',negative
'note the item name used changelanguage create locale for that language need ensure that the language strings are valid they exist use the locale language constants also need ensure that the names are valid resource entries too ',negative
'nonnls nonnls nonnls nonnls ',negative
'are enabling the editadd menu item then also need enable the edit menu the edit menu may already enabled but theres harm trying enable again ',negative
'get the file name the current project ',negative
'just use the first one the possible many charsets ',negative
'use negative condition missing null value treated false ',negative
'check the input tag type for image ',negative
'create the multiparts ',negative
'disable delete there are rows the table delete ',negative
'default normal nonnls ',negative
'function name nonnls ',negative
'force reopen next sample ',negative
'the methods are called the start and end test however when test run multiple nodes there guarantee that all the teststarted methods will called before all the threadstart sampleoccurred methods for other threads nor that testended will only called after all sampleoccurred calls the ordering only guaranteed within single test ',negative
'contentlength ',negative
'nonnls can add them again init ',negative
'marker for query string attribute ',negative
'jmx names not change nonnls ',negative
'authorization ',negative
'derived from ',negative
'host always ',negative
'empty override superclass method ',negative
'allow for some margin error check that the throughput uses the time elapsed for the sub results ',negative
'empty overrides superclass methods ',negative
'contenttype ',negative
'nonnls nonnls nonnls nonnls nonnls ',negative
'add samplerdata for consistency with beanshell sampler nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls ',negative
'need use the int now ',negative
'add alias for original stringfromfile name had only one underscore nonnls nonnls ',negative
'int mark ',negative
'add new field remember the following static xyz instance xyzxyz clone sxyz xyz perhaps setxyzboolean savexyz update add new fields marshall and update andor httpsampleconverter update csvsaveservice csvxxxx static update messagesproperties add savexyz entry update jmeterproperties add new property update listenersxml add new property csv and xml names etc take screenshot update listenersxml and with new dimensions might not change ',negative
'dummy ',negative
'nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls ',negative
'methods needed subclasses get access the implementation ',negative
'new ',negative
'nonnls nonnls nonnls nonnls nonnls nonnls nonnls ',negative
'nonnls select last tab ',negative
'notread nonnls ',negative
'test method for httpsampler this method test sending only file multipart ',negative
'jmx field names not change values nonnls ',negative
'nonnls ensure variable has been provided ',negative
'private void drawcrossgraphics int int gdrawlinex iconwidth iconheight gdrawlinex iconwidth iconheight gdrawlinex iconwidth iconheight gdrawlinex iconwidth iconheight ',negative
'keep track the file writer and the configuration the instance used close them not the same the instance that creates them this means one cannot use the saved printwriter use getsaveconfig ',negative
'key tcpkey errkey entry socket string ',negative
'number active threads this group ',negative
'this wont work right remove components but dont not going worry about right now ',negative
'nonnls default value false ',negative
'set the start time for the thread duration seconds ',negative
'default for concurrent pool not change ',negative
'search enter nonnls ',negative
'jmx names ',negative
'ensure that these are set even paramters are provided nonnls nonnls ',negative
'default concurrent pool size for download embedded resources ',negative
'dont bother reporting stop test interruptions ',negative
'the default setting used historic ',negative
'fetch once must done under lock also protects against null ',negative
'use for combobox source address type preserve order specially with localization ',negative
'always remove cookies always remove authorization remove additional headers ',negative
'nonnls default value secs ',negative
'only encode strings outversion nonnls ',negative
'this what jorphanutilssplit does ',negative
'use default encoding ',negative
'filefield kept for backward compatibility with old test plans nonnls ',negative
'pass request new proxy thread ',negative
'nonnls supported methods ',negative
'check there gui ',negative
'get ',negative
'derive the mapping content types parsers ',negative
'look for objects ',negative
'optionally number the requests ',negative
'checks the scheduler stop the iteration ',negative
'got any results then perform processing the result ',negative
'test sending data utf ',negative
'look for applets ',negative
'table still contains one more rows highlight select the appropriate one ',negative
'search menu nonnls ',negative
'properties sent remote servers ',negative
'ensure that interrupt cannot overlap with shutdown ',negative
'then need download the binary ',negative
'store hash instead storing response nonnls ',negative
'externally callable suite method for use junit allows tests run directly under junit rather than using the startup code the rest the module parameters can passed less flexible ',negative
'dimension ',negative
'not synch but not modified after creation ',negative
'returns empty array for null ',negative
'send the mail ',negative
'dont display request headers label null empty ',negative
'code ',negative
'skip parameters with blank name allows use optional variables parameter lists ',negative
'implementation the ',negative
'use multipart have been told files are present and the files should not send the post body ',negative
'create some properties and get the default session ',negative
'try ensure that more javascript code processed ',negative
'check there are any difference between name and value and their encoded name and value ',negative
'timeout occurred ignore and keep looping until were told stop running ',negative
'there difference mark not needing encoding ',negative
'element tags must unique keep sorted nonnls nonnls nonnls nonnls nonnls ',negative
'this only possible for party controllers default ',negative
'this cant happen how should utf not supported just throw error ',negative
'boolean toreturn true ',negative
'allow use relative file urls ',negative
'nonnls end names used jmx files ',negative
'http urls must absolute allow file relative nonnls nonnls ',negative
'empty collection cast local var here allow suppresswarnings ',negative
'add the query string http get delete request ',negative
'already contains prefix ',negative
'default port for protocol used not include port url ',negative
'use the encoding which should used according the http spec which utf ',negative
'nonnls all threads all threads ',negative
'check the sampler has specified content encoding ',negative
'nonnls dont set empty keep cssjquery nonnls nonnls dont set empty keep attribute nonnls dont change impl ',negative
'records the existance equal sign ',negative
'jmx file attributes not change values nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls jmx file attributes ',negative
'create message ',negative
'response data nonnls request data nonnls sampler result nonnls ',negative
'not know the content encoding the query string ',negative
'true the scheduler enabled ',negative
'append body post put ',negative
'these are not multithreaded dont make static iso format nonnls ',negative
'the object used for each row ',negative
'the suite method creates separate test suites for each the types test the suitexxx methods create list items tested and create new test instance for each each test type has its own constructor which saves the item tested note that the suite method must static and the methods run the tests must instance methods that they can pick the item value which was saved the constructor ',negative
'transaction done not have sampler sample ',negative
'private iterator used unwrap the url from the urlstring class ',negative
'there separator case namevalue name ',negative
'know the encoding can decode the argument value make easier read for the user ',negative
'warn message avoid performance impact ',negative
'not know the encoding just use the encoded value the browser has already done the encoding save the values ',negative
'noop ',negative
'have name ',negative
'need call the supernext instead thisnext which done genericcontroller because call thisnext will return the transactionsampler and not want that need get the next real sampler controller ',negative
'iterate through the urls and download each image ',negative
'get the url matcher ',negative
'dont fetch unless pattern compiles ',negative
'urlreplace ',negative
'jmx attributes not change ',negative
'create button trigger the file chooser ',negative
'there were some spaces the url ',negative
'used both and clientjmeterengine the latter case only resultcollectors are updated only these are relevant the client and updating other elements causes all sorts problems skip certain processing for remote tests ',negative
'dont think localmatcher can null here but check just case ',negative
'have pattern and the url does not match skip ',negative
'default serial download embedded resources ',negative
'selected then generate parent sample otherwise per original controller ',negative
'the code for failed sample ',negative
'deliversampler allows sampler null but result must not null ',negative
'init with default value ',negative
'sample all resources with threadpool ',negative
'number capturing groups possibly containing base hrefs ',negative
'private void setsuccesscountlong count thissuccesscount count ',negative
'clear all data before display new ',negative
'call normal shutdown wait ending all tasks ',negative
'need change the foreground color ',negative
'put timeout tasks couldnt terminate ',negative
'remove the other parsed tab present ',negative
'private void setfailurecountlong count thisfailurecount count ',negative
'case nodetextnode break ',negative
'add result main sampleresult ',negative
'did all the tasks finish ',negative
'was not set should only happen junit testing new throwabledebug ',negative
'sends the result the visualiser updates the model used for sending emails ',negative
'not intended instantiated ',negative
'cache for objectmessage only used when parsing from file because textarea property replacement might have been used ',negative
'actions ',negative
'get next sample and its name ',negative
'action targets ',negative
'true iff were currently processing event triggered the user selecting the edit option used prevent reverting the combo noneditable during processing secondary events ',negative
'param res httpsampleresult check return parser class name may null entry does not exist ',negative
'public static final int threadgroup ',negative
'nonnls default normal ',negative
'the redirect url got was not valid url ',negative
'identifiers nonnls nonnls nonnls ',negative
'this means sample saved ',negative
'only add sample sample valid url redirect that have actually sampled the url ',negative
'now populate the any totalres fields that need come from lastres ',negative
'helper method get attribute value exists param attrs list attributs param attname attribute name return ',negative
'take copy cannot get npe ',negative
'method set files list uploaded param value httpfileargs object that stores file list uploaded ',negative
'point saving empty list ',negative
'some editors may need the descriptor ',negative
'private buttongroup actionbuttons ',negative
'method get files list uploaded ',negative
'weed out the empty files ',negative
'state variables ',negative
'noop provide based empty impl and avoid breaking existing implementations ',negative
'may also happen long value intmax ',negative
'target ',negative
'add any assertion that failed children the sample node ',negative
'for new test plans that dont have fileparammime properties ',negative
'nonnls nonnls these are the names the getset methods ',negative
'updated the property lists ',negative
'does not need synch because only accessed from the sampler thread the clientpool does access different thread but clientpool fully synch ',negative
'action ',negative
'computes the value the curve the pecified abscissa and relative the beginning the right piece spline curve ',negative
'noninstantiable ',negative
'are enabling the editremove menu item then also need enable the edit menu the edit menu may already enabled but theres harm trying enable again ',negative
'unwraps the urlstring class return the url ',negative
'duration ',negative
'for calculating throughput across all threads ',negative
'else nothing cell isnt string edit ',negative
'for holding the througputinfo objects for all threadgroups keyed abstractthreadgroup objects ',negative
'assume the sample will run soon the delay has expired ',negative
'calculate the delay based the mode ',negative
'the case the test uses file set locally and prevent loading the file repeatedly ',negative
'fetch the throughput each time may vary during test ',negative
'static int signify the type logical comparitor assert ',negative
'total number threads ',negative
'the host has key already ',negative
'active threads this group ',negative
'the max size have the latency the first packet enough for ',negative
'utf unsupported you must joking ',negative
'have oldstyle file definition save now deal with any additional file arguments ',negative
'all threads alternate calculation ',negative
'means not defined ',negative
'cache the parser ',negative
'noop state held component ',negative
'all threads this group alternate calculation ',negative
'tic every ',negative
'control reuse cached ssl context subsequent iterations ',negative
'the title graph empty can assume some default ',negative
'need sync one per instance ',negative
'stroke and shape line settings ',negative
'apacheorg nonnls ',negative
'wwwapacheorg ',negative
'test sending data utf with values similar viewstate parameter that net uses with values urlencoded but the always encode set false for the arguments this how the http proxy server adds arguments the sampler ',negative
'add cache ',negative
'get hostname ',negative
'evaluation occurs when nbloops not yet evaluated when nbloops equal special value infiniteloopcount ',negative
'jmx implementation attribute values also displayed gui not change nonnls ',negative
'disable downloading and rendering images and frames enable the editorkit the stream property can then ',negative
'test method for httpsampler this method test sending only formdata urlencoded data ',negative
'spite the name this actually used determine the loop controller repeatable the value only used nextisnull when the loop end condition has been detected forevertrue then calls resetloopcount otherwise calls setdonetrue loop controllers always set forevertrue that they will executed next time the parent invokes them thread group sets the value false nextisnull sets done and the thread group will not repeated however its not clear that thread group could ever repeated ',negative
'get past separator ',negative
'put request does not use multipart need for boundary ',negative
'the displayname the empty string leave like that ',negative
'get the encoding use for the request ',negative
'there are arguments can send file the body the request ',negative
'ensure the manager initialised dont currently need anything further this sets the default https protocol ',negative
'create the content length are going write ',negative
'since the tags are extracted from html form any values must already have been encoded ',negative
'just append all the parameter values and use that the put body ',negative
'java impl accepts urls with unsafe characters dont anything ',negative
'keep the content will sent later ',negative
'currently invoke using subclass ',negative
'set the content length ',negative
'the copying thread wont generally detect eof ',negative
'class used create the method will nonnull either class object was provided during construction can used instead invokee when using interfaces ',negative
'the title graph empty can assume some default ',negative
'above but with aggregate sample instead ',negative
'allow for the old jmx file which used the local language string ',negative
'sortfiltermodel mysortedmodel new ',negative
'the labels are too long theyll squeezed make the chart viewable ',negative
'methods used userparameterxml get xml parameters from xml file ',negative
'record some sizes allow with different options ',negative
'dont call isheadless here has side effect ',negative
'handle the various methods ',negative
'the value the second group ',negative
'expected results established using the dda algorithm see closer closer closer closer closer closer ',negative
'allows httpsamplerproxy call subclasses can override necessary ',negative
'map translations for tags only created there least one tag and resourcebundle has been provided ',negative
'provide access httpsamplerbase methods ',negative
'did not want spoof the address ',negative
'add listener intercept texttofind changes and reset search ',negative
'set preemptive auth ',negative
'chop servernamexthing ',negative
'needs accessible httpsampler ',negative
'generate error body ',negative
'set default parameters needed ',negative
'split line into namevalue pairs and store headers relevant name contentlength then return value int else return ',negative
'handle oldstyle jmeter properties ',negative
'parsing methods ',negative
'cannot happen ',negative
'get the boundary string for the multiparts from the content type ',negative
'this must done last must not overridden ',negative
'nothing ',negative
'our own cookie handling ',negative
'did not replace the entry use the existing one ',negative
'chop servername ',negative
'may generate ',negative
'chop servernamexx nonnls ',negative
'set any default request headers ',negative
'test method for httpsampler this method test sending httpsampler with form parameters and only the filename file ',negative
'methods ',negative
'setup connection ',negative
'will throw key not there ',negative
'tmp inputstream needs have good counting ',negative
'pick actual path after redirects ',negative
'can missing redirect ',negative
'constants and data members ',negative
'were behind schedule try catch assume the sample will run immediately ',negative
'nonnls nonnls nonnls nonnls nonnls nonnls ',negative
'for access from test code ',negative
'should only evalute the condition the first time first iteration are called for subsequent calls are inside the ifcontrollergroup then just pass the control the next item inside the control ',negative
'because find only returns correct element types ',negative
'label count mean min max std dev error age throughput kbsec avg pagesize ',negative
'the text field should expand horizontally but have fixed height ',negative
'button for adding new arguments the table private jbutton add button for removing arguments from the table private jbutton delete ',negative
'synch needed because multiple threads can update the counts ',negative
'unique barrier creation ensured synchronized setup ',negative
'protected void tablemodel new objecttablemodel new string encodeornot includeequals new functor new functorgetname new functorgetvalue new new functorisuseequals new functor new functorsetname new functorsetvalue new new functorsetuseequals new class stringclass stringclass booleanclass booleanclass ',negative
'parameter name exists http request then change its value with value obtained with regular expression ',negative
'constructors ',negative
'must defined ',negative
'label count mean median min max error age throughpur pagesize ',negative
'set the local address one exists ',negative
'this column actually consists row with two subcolumns the first column contains the labels and the second column contains the fields ',negative
'default checked nonnls ',negative
'instantiate requestview classes ',negative
'use dynamic graph size checked disable the dimension fields ',negative
'remove any port specification nonnls nonnls ',negative
'sampler selection ',negative
'started from ide with full classpath allow override nonnls nonnls ',negative
'ensure transient object created the server ',negative
'draw the axis ',negative
'add ',negative
'the test plan has have more than samples for generate half way decent distribution graph the larger the sample the better the results ',negative
'some kinds invalid url ',negative
'set the graph with header footer axis and graph display ',negative
'delay deviation ',negative
'ensure that directory urls end nonnls nonnls ',negative
'already include the ',negative
'the following needed for httpclient originally tried doing this httpsampler but appears that was done too late when running gui mode set the commons logging default avalon logkit not already defined ',negative
'last before response data ',negative
'nonnls nonnls nonnls jmeterlog nonnls sample result log file nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls nonnls ',negative
'lazy init ',negative
'methods ',negative
'listen test and handle tidyup after nongui test completes running remote test then after waiting few seconds for listeners finish files calls deal with the naming timer thread ',negative
'all needed ensure reusablility ',negative
'only add summariser can not shared with the resultcollector ',negative
'use later ',negative
'null means use the default ',negative
'process command line property definitions these can potentially occur multiple times ',negative
'dynamic proxy overrules static proxy ',negative
'avg delay ',negative
'nonnls nonnls nonnls nonnls nonnls removed expiration because its just annoyance for static cookies ',negative
'includes proxy settings the compare ',negative
'have both file body and form data then only form data will sent ',negative
'replacement only needs occur when starting the engine see ',negative
'set any required proxy credentials ',negative
'for result ',negative
'prepare the request tabbed pane ',negative
'deliberate use deprecated ctor create nongui version avoid headless problems ',negative
'allow httpclient handle the redirects ',negative
'this daemon thread which should only reach here there are other nondaemon threads still active ',negative
'set all the headers from the headermanager ',negative
'hint background color bottom tabs grey not blue ',negative
'genericcontroller sub new genericcontroller ifcontroller ',negative
'because will not prevent adding two properties the same name need select the first value that this elements values prevail over defaults provided configuration elements ',negative
'evaluate the condition which can blank last was the last sampler otherwise evaluate the condition see not false blank only evaluate the end the loop must only called start and end loop param loopend are loop end return true means continue ',negative
'codes tell client actions ',negative
'use regexes match the source data ',negative
'this applied fields that should cause restart when changed nonnls ',negative
'proxy can take some while start show wating cursor ',negative
'action names ',negative
'have credentials should set preemptive authentication ',negative
'prevent both redirect types from being selected ',negative
'dont know how many entries will skipped ',negative
'add any files ',negative
'change cancel label close nonnls ',negative
'not know the char set the file uploaded set null ',negative
'update the current field the addend only expected but other values will work the roll method only supports changes single unit down ',negative
'not know what the char set the file ',negative
'nonnls set default save menu item disabled since the default node that selected root which does not allow items inserted ',negative
'set the multipart for the post ',negative
'destination setup static else dynamic nonnls default maintain compatibility ',negative
