oracle, Pattern, NLP, TM, MAT, MAT_TM, MAT_NLP,Comments
0,0,0,0,0,0,0,// Get Text for Icon
0,0,0,0,0,0,0,// add this message to frequency database
0,0,0,0,0,0,0,// split the hierarchical name with at the delimiters
0,0,0,0,0,0,0,"/*     * wait for stream threads to die     *     */"
0,0,0,0,0,0,0,//Do nothing
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#search(org.columba.core.filter.FilterRule, org.columba.mail.folder.imap.IMAPFolder)	 */"
0,0,0,0,0,0,0,// add filter criteria
0,0,0,0,0,0,0,// update headerlist of destination-folder // -> this is necessary to reflect the changes visually // but only do it if the target folder is still in sync!
0,0,0,0,0,0,0,// false if search/replace is currently working
0,0,0,0,0,0,0,// double-click mouse listener
0,0,0,0,0,0,0,// expect a different hashcode from a newly created item...
0,0,0,0,0,0,0,// Display resulting MimeParts
0,0,0,0,0,0,0,"//		 create MH folder // -> use homeDirectory as top-level folder // -> this has to be an absolute path"
0,0,0,0,0,0,0,// set double-click action for attachment viewer
0,0,0,0,0,0,0,// Register F2 hotkey for renaming folder when the message panel has // focus
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#setFirstLoginAction(org.columba.mail.imap.IFirstLoginAction)	 */"
0,0,0,0,0,0,0,// listen for configuration changes
0,0,0,0,0,0,0,// Get Tooltip for Icon
0,0,0,0,0,0,0,//$NON-NLS-1$//$NON-NLS-2$ //$NON-NLS-1$//$NON-NLS-2$
0,0,0,0,0,0,0,// public JComponent getContentPane() { // JComponent c = super.getContentPane(); // // // // return c; // }
0,0,0,0,0,0,0,// load xml document
0,0,0,0,0,0,0,// ---- titleTextField ----
0,0,0,0,0,0,0,// get message node at selected row
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.core.gui.util.ISelectionListener#selectionChanged(org.columba.core.gui.util.SelectionChangedEvent)	 */"
0,0,0,0,0,0,0,// Singleton
0,0,0,0,0,0,0,//$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-1$
0,0,0,0,0,0,0,// found match
0,0,0,0,0,0,0,// definition of a second
0,0,0,0,0,0,0,// timer to use
0,0,0,0,0,0,0,//$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$
0,0,0,0,0,0,0,// add new renderer
0,0,0,0,0,0,0,// does not occur
0,0,0,0,0,0,0,// add headerfields which are about to show up
0,0,0,0,0,0,0,// make Columba logger parent of macchiato logger
0,0,0,0,0,0,0,// enable/disable smilies configuration
0,0,0,0,0,0,0,//Do not access the inputstream after this line!
0,0,0,0,0,0,0,"//	public String marshall(IStructureType type); //	public IStructureType unmarshall(String xmlString);"
0,0,0,0,0,0,0,// get composer controller // -> get all the account information from the controller
0,0,0,0,0,0,0,// super(node, folderItem); // super(getDefaultItem("IMAPRootFolder", getDefaultProperties()));
0,0,0,0,0,0,0,"/*(.*://.*?)""  ""something"" with ://          (could be .*? but then the Pattern would match whitespace)             (      (&gt;).*  a html-Encoded > followed by anything                                                  |  or([""+punc+""]*)""  any Punctuation        (<br>)? 0 or 1 trailing <br>             )$  end of String*/"
0,0,0,0,0,0,0,// apply additional handcrafted rules
0,0,0,0,0,0,0,// Shall we use the HTML-IViewer?
0,0,0,0,0,0,0,// Which Charset shall we use ?
0,0,0,0,0,0,0,// check if this message was already learned // -> only add if this is not the case
0,0,0,0,0,0,0,// get header from folder
0,0,0,0,0,0,0,"/*	 * validate command parameters. At the moment only checks if there are any	 * invalid email addresses	 *	 */"
0,0,0,0,0,0,0,// Read Stream in String
0,0,0,0,0,0,0,// this is a HTML message
0,0,0,0,0,0,0,// execute filter
0,0,0,0,0,0,0,// strip HTML message -> remove all HTML tags
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.chat.jabber.IBuddyStatus#getStatusMessage()	 */"
0,0,0,0,0,0,0,// XmlElement selectedBrowser = // messageviewer.getElement(OptionsItem.SELECTED_BROWSER); // selectedBrowser.addObserver(this);
0,0,0,0,0,0,0,// init new renderer
0,0,0,0,0,0,0,// same object
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see java.util.Observer#update(java.util.Observable, java.lang.Object)	 */"
0,0,0,0,0,0,0,// apply model
0,0,0,0,0,0,0,// open connection to SMTP server
0,0,0,0,0,0,0,// parse key:value lines
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.gui.config.general.MailOptionsDialog	 *	 * @see java.util.Observer#update(java.util.Observable, java.lang.Object)	 */"
0,0,0,0,0,0,0,// this is a text/plain message
0,0,0,0,0,0,0,// now send message source
0,0,0,0,0,0,0,// remove old renderer
0,0,0,0,0,0,0,// setText(body);
0,0,0,0,0,0,0,// use new viewitem
0,0,0,0,0,0,0,// final URL url = extractURL(ev);
0,0,0,0,0,0,0,"// icon //		putValue(SMALL_ICON, ImageLoader //				.getSmallImageIcon(""apply-filters-16.png""));"
0,0,0,0,0,0,0,// Some error in the client/server communication //  --> fall back to default login process
0,0,0,0,0,0,0,// if have already a suitable folder skip the search
0,0,1,0,0,0,0,// shortcut key // no shortcut here, because F10 conflicts with system accelerator key // putValue(ACCELERATOR_KEY, KeyStroke.getKeyStroke(KeyEvent.VK_F10, // 0));
0,0,0,0,0,0,0,// return default-account SpamItem instead 
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.folder.IMailbox#getMimePartSourceStream(java.lang.Object,	 *      java.lang.Integer[])	 */"
0,0,1,1,1,1,1,// TODO (@author fdietz): this should be changed into a "real" window
0,0,0,0,0,0,0,// super.getTableCellRendererComponent( table, value, isSelected, // hasFocus, row, column );
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.folder.event.IFolderListener#messageRemoved(org.columba.mail.folder.event.IFolderEvent)	 */"
0,0,0,0,0,0,0,// ======== this ========
0,0,0,0,0,0,0,// open context-menu // -> this has to happen in the awt-event dispatcher thread
0,0,0,0,0,0,0,"/*     * (non-Javadoc)     *     * @see org.columba.mail.folder.IMailbox#getAttribute(java.lang.Object,     *      java.lang.String)     */"
0,0,0,0,0,0,0,// scale image
0,0,0,0,0,0,0,// synchronize local UID list with server UID list
0,0,0,0,0,0,0,//private boolean pop3;
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.api.command.Command#execute(org.columba.api.command.Worker)	 */"
0,0,0,0,0,0,0,// buf.append("<b>" + title + "</b><br>");
0,0,0,0,0,0,0,"/* (non-Javadoc) * @see javax.swing.table.TableCellRenderer#getTableCellRendererComponent(javax.swing.JTable, java.lang.Object, boolean, boolean, int, int) */"
0,0,0,0,0,0,0,// return default-account ImapItem instead 
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.ristretto.message.Message#setHeader(org.columba.ristretto.message.Header)	 */"
0,0,0,0,0,0,0,// fetch date from // "From ???@??? // ..."
0,0,0,0,0,0,0,// vector.add(moreButton);
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.mail.folder.headercache.HeaderList#count()	 */"
0,0,0,0,0,0,0,// Create Multipart/Mixed if necessary
0,0,0,0,0,0,0,// insert head section with charset def.
0,0,0,0,0,0,0,// 2 columns
0,0,0,0,0,0,0,// parse line by line
0,0,0,0,0,0,0,// custom headers
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.core.shutdown.IShutdownManager#register(java.lang.Runnable)	 */"
0,0,0,0,0,0,0,// NOTE if SSL is possible we just need the plain login // since SSL does the encryption for us.
0,0,0,0,0,0,0,// remove body part if already shown in text viewer
0,0,0,0,0,0,0,// concrete implementation of actions
0,0,0,0,0,0,0,//  Set id on from address
0,0,0,0,0,0,0,// update folder selection
0,0,0,0,0,0,0,// wait 10 seconds and check for pending commands again // this is useful if a command causes a deadlock
0,0,0,1,1,1,1,// TODO i18n "Help" button
0,0,0,0,0,0,0,// leave dialog empty if no source contact model specified
0,0,0,0,0,0,0,// can no longer assume that sendMessageDialog has been displayed
0,0,0,0,0,0,0,// getting current uid
0,0,0,0,0,0,0,// is true if the last search was successful // a position of the word after the last search ivokation; -1 if nothing found // a position of the word after the last replace ivokation; -1 if nothing was replaced
0,0,0,0,0,0,0,// send as text/html
0,0,0,0,0,0,0,// create search folder
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.columba.core.filter.IFilterActionList#remove(int)     */"
0,0,0,0,0,0,0,// compose message body as text/plain
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.api.gui.frame.IDock#registerDockable(java.lang.String, java.lang.String, javax.swing.JComponent, javax.swing.JPopupMenu)	 */"
0,0,0,0,0,0,0,// setup filter configuration
0,0,0,0,0,0,0,// important for cancel
0,0,0,0,0,0,0,// add <head> section
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.api.gui.frame.IDock#dock(org.columba.api.gui.frame.IDockable, org.columba.api.gui.frame.IDock.REGION, float)	 */"
0,0,0,0,0,0,0,// write charset to header
0,0,0,0,0,0,0,// message doesn't contain this headerfield
0,0,0,0,0,0,0,// Remove the BodyPart(s) if any
0,0,0,0,0,0,0,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#indexOf(org.columba.core.filter.Filter)   */"
0,0,0,0,0,0,0,// *20030831, karlpeder* Also location is restored
0,0,0,0,0,0,0,// if message-size is bigger skip download of this message
0,0,0,0,0,0,0,// button.addMouseListener(new LinkMouseListener());
0,0,0,0,0,0,0,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterRule#setCondition(java.lang.String)   */"
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.addressbook.gui.table.model.TableModelDecorator#getRowCount()	 */"
0,0,0,0,0,0,0,// to allow empty messages
0,0,0,0,0,0,0,// create search criteria
0,0,0,0,0,0,0,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterRule#add(org.columba.core.filter.FilterCriteria)   */"
0,0,0,0,0,0,0,// Init Mime-Header with Default-Values (text/plain)
0,0,0,0,0,0,0,// skip, if filter is disabled
0,0,0,0,0,0,0,"/*		 * *20030918, karlpeder* Tags are stripped if the model contains a html		 * message (since we are composing a plain text message here.		 */"
0,0,0,0,0,0,0,// replace <head> section
0,0,0,0,0,0,0,"/*           * I specifically want this here to ensure that the directory exists and           * this method never returns null.           *           * Any files that were in the observation list have already been           * previously removed by checkFiles().           */"
0,0,0,0,0,0,0,// reset row height
0,0,0,0,0,0,0,//        putValue(LARGE_ICON, ImageLoader //                .getImageIcon("mark-as-important-16.png"));
0,0,0,0,0,0,0,// add signature if defined
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.addressbook.facade.IGroupItem#getContactCount()	 */"
0,0,0,0,0,0,0,// update tree-node (for renaming the new folder)
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see com.miginfocom.calendar.datearea.ActivityDragResizeListener#activityDragResized(com.miginfocom.calendar.datearea.ActivityDragResizeEvent)	 */"
0,0,0,0,0,0,0,// get message with UID
0,0,0,0,0,0,0,// start parsing line
0,0,0,0,0,0,0,// Set Default Charset or selected
0,0,0,0,0,0,0,// message belongs to which account?
0,0,0,0,0,0,0,// Setup the XML that is to be written
0,0,0,0,0,0,0,// Some error in the client/server communication // --> fall back to default login process
0,0,0,0,0,0,0,// insert link tags for urls and email addresses
0,0,0,0,0,0,0,// backwards compatibility
0,0,0,0,0,0,0,// for text comparisons
0,0,0,0,0,0,0,"/*					 * For multipart Content-Types we need to take action (if					 * boundary is nonexistent): Eudora stores content type =					 * multipart even though the message is not really multipart -					 * e.g. because an attachment already has has been decoded					 * by Eudora)					 */"
0,0,0,0,0,0,0,// tests, if the list substracted with an empty list is equal to itself
0,0,0,0,0,0,0,// if the parent is a virtual folder the search cannot be applied directly // look for the correct uids by finding the first non virtual folder
0,0,0,0,0,0,0,// retrieve the actual search result data
0,0,0,0,0,0,0,// headerfield is empty
0,0,0,0,0,0,0,// --> correct token data
0,0,0,0,0,0,0,// date
0,0,0,0,0,0,0,// server message numbers start with 1 // whereas List numbers start with 0 // -> always increase fetch number
0,0,0,0,0,0,0,// Init Mime-Header with Default-Values (text/html)
0,0,0,0,0,0,0,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterCriteria#setCriteria(int)   */"
0,0,0,0,0,0,0,// compose text part
0,0,0,0,0,0,0,// make sure this mailbox is selected
0,0,0,0,0,0,0,//attachments
0,0,0,0,0,0,0,// On the first try check if we need to show the password dialog // -> not necessary when password was stored
0,0,0,0,0,0,0,// compose html part
0,0,0,0,0,0,0,// ======== panel8 ========
0,0,0,0,0,0,0,// copy flags
0,0,0,0,0,0,0,// substitute special characters like: // <,>,&,\t,\n,"
0,0,0,0,0,0,0,// If the cause is a IMAPExcpetion then only password // wrong // else bogus authentication mechanism
0,0,0,0,0,0,0,// Now we can search this folder since no mail from // this folder will come in the list
0,0,0,0,0,0,0,// From this point we have a username and password // from configuration of from the dialog
0,0,0,0,0,0,0,// change subject column renderer back to default
0,0,0,0,0,0,0,// set the attachment flag
0,0,0,0,0,0,0,// get value of Subject, From or To header
0,0,0,0,0,0,0,// Get all MimeParts
0,0,0,0,0,0,0,// an url - check whether its already a link
0,0,0,0,0,0,0,// Return if not clicked on any column header
0,0,0,0,0,0,0,// If the same message is still shown // Mark it as read
0,0,0,0,0,0,0,// search for closing bracket separately to account for attributes in tag
0,0,0,0,0,0,0,// If tooltip is null, removes any tooltip text.
0,0,0,0,0,0,0,// button.addMouseListener(new LabelMouseListener());
0,0,0,0,0,0,0,// contains "," comma character
0,0,0,0,0,0,0,// Color backgroundColor = // UIManager.getColor("TextField.background");
0,0,0,0,0,0,0,// current position in s
0,0,0,0,0,0,0,// an email adress was found - check whether its already a link
0,0,0,0,0,0,0,//super.dock(messageViewerDockable, IDock.REGION.CENTER);
0,0,0,0,0,0,0,// Combine the results in one array
0,0,0,0,0,0,0,// Maps TableColumn objects to tooltips
0,0,0,0,0,0,0,// create attachment component with text, icon // tooltip, context menu and double-click action
0,0,0,0,0,0,0,// Current column whose tooltip is being displayed. // This variable is used to minimize the calls to setToolTipText().
0,0,0,0,0,0,0,// if the closing mark is after the s1 mark do not insert a link
0,0,0,0,0,0,0,// *20040229, karlpeder* Use default account as fall back
0,0,0,0,0,0,0,// at any time i get here uids of length 0. If this is so we should // return and do nothing
0,0,0,0,0,0,0,// getting last selection
0,0,0,0,0,0,0,// retrieve event from store
0,0,0,0,0,0,0,// awt-event-thread
0,0,0,0,0,0,0,// make sure that we have a Message-ID
0,0,0,0,0,0,0,// RFC822 - Header
0,0,0,0,0,0,0,// AND or OR ? -> AND is implicit, OR must be specified
0,0,0,0,0,0,0,/* remove from script list */
0,0,1,0,0,0,0,// move
0,0,0,0,0,0,0,// contains not
0,0,0,0,0,0,0,// Quote according model type (text/html)
0,0,0,0,0,0,0,"/*             \\b  Start at word boundary         ((\\w*(:\\S*)?@)?  [user:[pass]]@ - Constructprot + ""://  protocol and ://       [""+any+""]  match literaly anything...         ) (?=\\s|$)  ...until we find whitespace or end of String*/"
0,0,0,0,0,0,0,// get list of plugins
0,0,0,0,0,0,0,// just look if the first character alrady an < // so can use this mailaddress as the correct address
0,0,0,0,0,0,0,// plain text
0,0,0,0,0,0,0,"/*        * it's the script responsability to define the ""metadata"" by invoking        * .setName(), .setAuthor() and .setDescription()        */"
0,0,0,0,0,0,0,// UnsupportedFlavorException, IOException
0,0,0,0,0,0,0,"/* (non-Javadoc) * @see org.columba.core.gui.frame.focus.FocusOwner#selectAll() */"
0,0,0,0,0,0,0,// load plugin handler used for the columns
0,0,0,0,0,0,0,"/*		 * AbstractMessageFolder destFolder = (AbstractMessageFolder) treeView		 * .getDropTargetFolder();		 */"
0,0,0,0,0,0,0,// example: X-BeenThere: columba-devel@lists.sourceforge.net
0,0,0,0,0,0,0,// create html element, if it doesn't exist
0,0,0,0,0,0,0,// at the moment we are only supporting gpg. So let us code hard // here the gpg driver
0,0,1,0,0,0,0,//    shortcut key
0,0,0,0,0,0,0,"/* * *20030623, karlpeder* "" and space handled also */"
0,0,0,0,0,0,0,// select all rows
0,0,0,0,0,0,0,//int getRow(MessageNode node);
0,0,0,0,0,0,0,// We save only the first item in the cc-list
0,0,0,0,0,0,0,// expand all rows
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.columba.core.filter.IFilterActionList#addEmptyAction()     */"
0,0,0,0,0,0,0,// changing the selection to the first row
0,0,0,0,0,0,0,// Process the events
0,0,0,0,0,0,0,// load plugin
0,0,0,0,0,0,0,// only do checking if we are in online state
0,0,0,0,0,0,0,// if there are entries in the table
0,0,0,0,0,0,0,// tests, if the listPart substracted
0,0,0,0,0,0,0,"//			 @author: fdietz never request focus //requestFocus();"
0,0,0,0,0,0,0,// getting the node
0,0,0,0,0,0,0,// update status message
0,0,0,0,0,0,0,// if subject doesn't start already with "Fwd:" prepend it
0,0,0,0,0,0,0,// folder in which the update occurs
0,0,0,0,0,0,0,// enable, if more than zero treenodes selected
0,0,0,0,0,0,0,// scrolling to the first row
0,0,0,0,0,0,0,"//					 re-select folder"
0,0,0,0,0,0,0,"/*			 * // scrolling to the first row			 * scrollRectToVisible(getCellRect(row, 0, false)); requestFocus();			 */"
0,0,0,0,0,0,0,// fall-back to global resource loader
0,0,0,0,0,0,0,// don't clear selection
0,0,0,0,0,0,0,// Remove the ending separator and whitespace, if any exist
0,0,0,0,0,0,0,// init threaded-view model
0,0,0,0,0,0,0,// ensure tzid matches date-time timezone.. // Parameter tzId = // dtStamp1.getParameters().getParameter( // Parameter.TZID);
0,0,0,0,0,0,0,// remove all columns for column model
0,0,0,0,0,0,0,// pass tree to model, used by the threaded-view
0,0,0,0,0,0,0,// make it translucent
0,0,0,0,0,0,0,// init sorting model
0,0,0,0,0,0,0,// fill formatted textfield
0,0,0,0,0,0,0,// if subject doesn't start already with "Re:" prepend it
0,0,0,0,0,0,0,// notify observers (sorting state submenu)
0,0,0,0,0,0,0,// If address contains a comma, enclose the display name portion in double-quotes
0,0,0,0,0,0,0,// get translation
0,0,0,0,0,0,0,// *20030919, karlpeder* Added handling of html messages
0,0,0,0,0,0,0,// init view
0,0,0,0,0,0,0,// One is the easiest case
0,0,0,0,0,0,0,// column IDs are all lower case
0,0,0,0,0,0,0,// create new event with new UUID
0,0,0,0,0,0,0,// Assign a tooltip for each of the columns
0,0,0,0,0,0,0,// Unregister/register as Folder listener
0,0,0,0,0,0,0,// clear model
0,0,0,0,0,0,0,// substract the uids on the server from the downloaded uids -> // headerUids are the uids that have been removed from the server
0,0,0,0,0,0,0,// register interest on folder events
0,0,0,0,0,0,0,// make selected row visible again
0,0,0,0,0,0,0,// We don't need to issue a additional NOOP // here since the ensureLogin() call above // ensures also the correct Status in a // MIN_IDLE interval timeframe.
0,0,0,0,0,0,0,// if message was removed from JTable
0,0,0,0,0,0,0,// get current selection
0,0,0,0,0,0,0,// get inputstream of message body
0,0,0,0,0,0,0,// for example: "Re: this is a subject"
0,0,0,0,0,0,0,// skip if user didn't specify search term for this criteria
0,0,0,0,0,0,0,"/* * Test for boolean not equals(Object) */"
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#recentChanged(java.lang.String, int)	 */"
0,0,0,0,0,0,0,// get configuration
0,0,0,0,0,0,0,"/*				 * case WorkerStatusChangedEvent.FINISHED : setVisible(false);				 * break;				 */"
0,0,0,0,0,0,0,//MessageNode getMessageNode(Object uid);
0,0,0,0,0,0,0,"/* (non-Javadoc) * @see org.columba.core.gui.frame.focus.FocusOwner#undo() */"
0,0,0,0,0,0,0,// remember selected node
0,0,0,0,0,0,0,// loginMethod = (String) loginMethodComboBox.getSelectedItem();
0,0,0,0,0,0,0,// when marking messages, don't touch selection
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see com.miginfocom.calendar.datearea.ActivityMoveListener#activityMoved(com.miginfocom.calendar.datearea.ActivityMoveEvent)	 */"
0,0,0,0,0,0,0,// update infopanel (gray panel below the toolbar) // showing total/unread/recent messages count
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.calendar.ui.calendar.api.ICalendarView#recreateFilterRows()	 */"
0,0,0,0,0,0,0,// re-select previous selection
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.calendar.ui.calendar.api.IActivitySelectionChangedListener#selectionChanged(org.columba.calendar.ui.calendar.api.ActivitySelectionChangedEvent)	 */"
0,0,0,0,0,0,0,// only re-select if only a single row was formerly selected
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.calendar.ui.calendar.api.ICalendarView#getView()	 */"
0,0,0,0,0,0,0,// enable/disable cut/copy/paste/selectall actions // FocusManager.getInstance().updateActions();
0,0,0,0,0,0,0,"/* (non-Javadoc) * @see org.columba.core.gui.frame.focus.FocusOwner#isRedoActionEnabled() */"
0,0,0,0,0,0,0,// load options of newly selected folder
0,0,0,0,0,0,0,// implemented for completeness. // Time-out for clearing text is ignored here.
0,0,0,0,0,0,0,// select row
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.addressbook.facade.IGroupItem#setContacts(java.util.List)	 */"
0,0,0,0,0,0,0,// remember previously selected folder
0,0,0,0,0,0,0,"/* (non-Javadoc) * @see org.columba.core.gui.frame.focus.FocusOwner#isPasteActionEnabled() */"
0,0,0,0,0,0,0,// if new columns were added, we have to initialize the tooltips
0,0,0,0,0,0,0,// String definitions for the charsetnames // NOTE: these are also used to look up the // menuentries from the resourceloader
0,0,0,0,0,0,0,// Member variables...
0,0,0,0,0,0,0,// remove all columns from table model
0,0,0,0,0,0,0,"/*         * (non-Javadoc)         *          * @see org.columba.api.command.IWorkerStatusController#removeWorkerStatusChangeListener(org.columba.core.gui.statusbar.event.WorkerStatusChangeListener)         */"
0,0,0,0,0,0,0,// selected nodes
0,0,0,0,0,0,0,"/*         * (non-Javadoc)         *          * @see org.columba.core.taskmanager.ITaskManager#removeTaskManagerListener(org.columba.core.taskmanager.TaskManagerListener)         */"
0,0,0,0,0,0,0,// expand all unread message nodes
0,0,0,0,0,0,0,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilter#setName(java.lang.String)   */"
0,0,0,0,0,0,0,"/* * Test for hashCode() */"
0,0,0,0,0,0,0,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#moveUp(org.columba.core.filter.Filter)   */"
0,0,0,0,0,0,0,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterRule#get(int)   */"
0,0,0,0,0,0,0,//MessageNode getRootNode();
0,0,0,0,0,0,0,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#addAll(org.columba.core.filter.FilterList)   */"
0,0,0,0,0,0,0,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#add(org.columba.core.filter.Filter)   */"
0,0,0,0,0,0,0,// clear messagenode cache
0,0,0,0,0,0,0,// let us hard coding the gpg for each connection. Later we should // support also other variants (like smime)
0,0,0,0,0,0,0,// repaint table header
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see javax.swing.event.ListSelectionListener#valueChanged(javax.swing.event.ListSelectionEvent)	 */"
0,0,0,0,0,0,0,// notify the model to sort the table // sorter.sort(column);
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.api.gui.frame.IFrameMediator#savePositions()	 */"
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.core.gui.frame.IFrameManager#openView(java.lang.String)	 */"
0,0,0,0,0,0,0,//AbstractFolderOptionsPlugin getPlugin(String name);
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.api.gui.frame.IDock#dock(org.columba.api.gui.frame.IDockable, org.columba.api.gui.frame.IDockable, org.columba.api.gui.frame.IDock.REGION, float)	 */"
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.core.print.cParagraph#print(java.awt.Graphics2D)	 */"
0,0,0,0,0,0,0,// simulate charset changed to initialize selectedMenuItem
0,0,0,0,0,0,0,//setEnabled(false);
0,0,0,0,0,0,0,"/* (non-Javadoc)         * @see javax.swing.table.TableCellRenderer#getTableCellRendererComponent(javax.swing.JTable, java.lang.Object, boolean, boolean, int, int)         */"
0,0,0,0,0,0,0,//TableView getView();
0,0,0,0,0,0,0,// int column = view.convertColumnIndexToModel(viewColumn); // int column2 = view.convertColumnIndexToView(viewColumn);
0,0,0,0,0,0,0,// disable every icon // -> set appropriate icon for selected column
0,0,0,0,0,0,0,"/* (non-Javadoc) * @see org.columba.mail.folder.RootFolder#getInbox() */"
0,0,0,0,0,0,0,// view the message under the new node
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.mail.gui.table.model.TableModelModifier#set(org.columba.mail.message.HeaderList)	 */"
0,0,0,0,0,0,0,// getting from the next node the uid
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.folder.FolderTreeNode#addSubfolder(org.columba.mail.folder.FolderTreeNode)	 */"
0,0,0,0,0,0,0,// user struct
0,0,0,0,0,0,0,// select folder again after move operation
0,0,0,0,0,0,0,// locate body start- and end tags
0,0,0,0,0,0,0,// use ResourceBundle's internal classloader
0,0,0,0,0,0,0,"/*	 * Test method for 'org.columba.core.tagging.TagManager.getAllTags()'	 */"
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.mail.folder.headercache.HeaderList#update(java.lang.Object, org.columba.mail.message.IColumbaHeader)	 */"
0,0,0,0,0,0,0,// test if the size of self substracted list is 0
0,0,0,0,0,0,0,"/*		 * xp[0] = x + 6; xp[1] = x + 12; xp[2] = x; yp[0] = y - (c.getHeight() /		 * 4); yp[1] = y + (c.getHeight() / 4); yp[2] = y + (c.getHeight() / 4);		 * 		 * g2.setColor(Color.white); g2.drawLine(xp[0], yp[0], xp[1], yp[1]);		 * g2.drawLine(xp[1], yp[1], xp[2], yp[2]); g2.setColor(Color.gray);		 * g2.drawLine(xp[2], yp[2], xp[0], yp[0]);		 */"
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.mail.folder.headercache.HeaderList#clear()	 */"
0,0,0,0,0,0,0,// There is no parent
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.mail.folder.headercache.HeaderList#remove(java.lang.Object)	 */"
0,0,0,0,0,0,0,"/* * Test for int hashCode(). */"
0,0,0,0,0,0,0,"/* (non-Javadoc)	 * @see org.columba.mail.folder.headercache.HeaderList#containsValue(java.lang.Object)	 */"
0,0,0,0,0,0,0,// select it
0,0,0,0,0,0,0,//  -> uncomment to enable/disable action
0,0,0,0,0,0,0,// set default html or text based on stored option // ... can be overridden by setting the composer model
0,0,0,0,0,0,0,// getByName
0,0,0,0,0,0,0,// check if the node is not null
0,0,0,0,0,0,0,// loop until signing was sucessful or the user cancels the passphrase // dialog
0,0,0,0,0,0,0,// and set this to the actual ref
0,0,0,0,0,0,0,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterRule#getCondition()   */"
0,0,0,0,0,0,0,"/*	 * Test method for 'org.columba.core.tagging.TagManager.addTag(String)'	 */"
0,0,0,0,0,0,0,"/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.folder.IMailbox#addMessage(java.io.InputStream)	 */"
0,0,0,0,0,0,0,"/*     * (non-Javadoc)     *     * @see org.columba.mail.folder.IMailbox#getFlags(java.lang.Object)     */"
0,0,0,0,0,0,0,// create config-folder
