@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'following the update the priority should equivalent decisionunspec ',negative
'test that properties were correctly initialized the constructor ',negative
'see sets minimum size ',negative
'initialize the checklist ',negative
'verify the size the list ',negative
'the trysave method results the save taking place another thread that completes without error the projectbrowserexit method will called which will actually exist the system ',negative
'the text the user has filled the textfield first checked see its valid multiplicity then that the multiplicity set not the input rejected ',negative
'test that the category and description are correct ',negative
'create new list test the addall ',negative
'add all the test items from the first list ',negative
'mmessage ',negative
'verify the size the new list ',negative
'see ',negative
'initialize the checkliststatus ',negative
'construct checkitem ',negative
'see ',negative
'reset the values something different ',negative
'construct another checkitem ',negative
'comments ',negative
'test that the properties were correctly initialized ',negative
'initialize snoozeorder ',negative
'unsnooze and verify its been disabled ',negative
'test with class package ',negative
'test with class and inner class ',negative
'quite possible that the cause the problem has now been deleted which case will throw exception try change things catch this tidily ',negative
'try with statediagram ',negative
'nothing yet later maybe something like ',negative
'put the statemachine the namespace the class ',negative
'test with package and class and activity diagram ',negative
'end class projectmembermodel ',negative
'the name this type object ',negative
'build the activity diagram ',negative
'attempt save this project under new name ',negative
'longer send individual events next code obsolete ',negative
'curdecisioncm isrelevant checks see the critic has any decisions that have priority and less than the priority the critic default the critic has decisions isrelevant should return false ',negative
'initialised java notation lets activate ',negative
'needed for initialisations ',negative
'see ',negative
'set metaprofile default profile ',negative
'create dependency from the projects model the metaprofile ',negative
'remove the metaprofile from the projects profile configuration ',negative
'save the project into new file ',negative
'adds all stereotypes defined the profiles applied the current namespace ',negative
'setup user defined profile ',negative
'try guarditerator syntax ',negative
'assert that the projects model element that had dependency the metaprofile doesnt get inconsistent ',negative
'assert that the projects model elements that had dependency the uml profile for java are consistent ',negative
'see ',negative
'add the project configuration ',negative
'maybe uml has these constants somewhere ',negative
'create dependency between the projects model and the user defined profile ',negative
'see ',negative
'save the project ',negative
'notation events are fired the swing event thread assume that serializing the final call sufficient ',negative
'load the project ',negative
'remove the user defined profile and the directory where ',negative
'success expected exception ',negative
'clean after ourselves deleting profile model ',negative
'test both forms addbaseclass ',negative
'test remaining form removebaseclass ',negative
'junitbegin ',negative
'junitend ',negative
'put the targets backwards the history since the first target the addedtargets array the first one selected ',negative
'sets the value elements property tagged value this method makes sure that collection values set and only the property multivalued upper multiplicity value greater passing collection safe see javalangobject javalangobject ',negative
'see ',negative
'flag enable performance testing off default ',negative
'initialize the model and profile subsystems simulate fresh argouml session ',negative
'not implementable uml because property missing ',negative
'sec ',negative
'add one child ',negative
'the target has changed notify the third party listener exists and dispatch new element event listener ourself otherwise dispatch target reasserted ourself ',negative
'performance testing parameters ',negative
'enabledcm isrelevant checks the critic enabled initialize this true verify isrelevant returns true ',negative
'add grandchild ',negative
'check periodically see weve exceeded time limit ',negative
'convert the string aaabbbccc into separate stereotypenames aaa bbb ccc ',negative
'add another child ',negative
'tree created depth first this should the bottom ',negative
'try some guarditerator errors ',negative
'see the other copy was just lucky shot ',negative
'layout ',negative
'see ',negative
'see ',negative
'make sure have root model for tagdefinitions get put ',negative
'create the tree objects ',negative
'only targets didnt have allready count ',negative
'copy package into package ',negative
'extend but only between two use cases remember draw from the extension port the base port ',negative
'change the structure package ',negative
'see ',negative
'verify the copied package ',negative
'verify the copied class ',negative
'verify the copied nested package and the copied interface ',negative
'verify the copied attribute ',negative
'see can copy class right off ',negative
'change things ',negative
'see ',negative
'scale everything ',negative
'see ',negative
'assert that the copy isnt modified when the source changes ',negative
'see ',negative
'see ',negative
'see two copies look like copies eachother ',negative
'nothing editable since link takes its identity from the association see ',negative
'see ',negative
'see can copy datatype right off ',negative
'this function will design contain long lists keys might tempting shorten these constructing them from the parts but please then consider that might loose the possibility build tools statically check the property files against this file ',negative
'see two copies look like copies each other ',negative
'see ',negative
'see can copy interface right off ',negative
'see ',negative
'update existing tagged value model element ',negative
'verify all events were fired correctly ',negative
'see can copy package right off ',negative
'see can copy stereotype right off ',negative
'ignore nonexistent and empty names ',negative
'expected ',negative
'the name already the list those seen not add and round ',negative
'permission ',negative
'check see association still exists ',negative
'see ',negative
'expected seen ',negative
'exception expected test success ',negative
'specifies valid elements for interface contain ',negative
'expected test success ',negative
'create new arg list with different set args but same types ',negative
'the new encloser null and the old one component then the enclosed fig has been moved the diagram this causes the model adapted follows remove the elementresidence between the enclosed and the oldencloser see ',negative
'not static ',negative
'the transition has name text box contains lithe eventsignature lithe guard condition between lithe action expression ulp the content the text box generated its own notationprovider see ',negative
'test passed ',negative
'see ',negative
'the source was one the referenced states path which has got new name ',negative
'not uml ',negative
'update the text labels and listeners see ',negative
'non existent uml ',negative
'specifies valid elements for package contain ',negative
'place the comment fig the nicest spot the diagram ',negative
'not uml ',negative
'returns list ',negative
'specifies valid elements for region contain ',negative
'deleting the stereotype should cascade the tagdefinition then the taggedvalue ',negative
'see ',negative
'must called after setimplementation ',negative
'enumerate fields ',negative
'see ',negative
'enumerate constructors ',negative
'see ',negative
'indicate that the test was validated ',negative
'listen also the association which the link instantiation since want update the rendering when the association name changes see javalangobject javalangobject ',negative
'check superclass make sure this class does not extend reference nonargouml classes ',negative
'valid elements for stereotype contain ',negative
'enumerate methods enumerate method arguments ',negative
'list valid connections between elements the connection type first and then the elements connected ',negative
'nif ',negative
'nif ',negative
'end class wizmename ',negative
'specifies valid elements for use case contain ',negative
'nif nif ',negative
'see ',negative
'call methods that exists for all objects and that always return something meaningful ',negative
'specifies valid elements for operation contain ',negative
'logloglevelfine getdata returning raster translatedraster ',negative
'find the create method the offical api ',negative
'mmessage ',negative
'now get the factory implementation method invoked ',negative
'here another object sent the test ',negative
'see ',negative
'see ',negative
'abstract ',negative
'listen for between the comment and the annotated element when recieved delete the commentedge and this figedgenote see ',negative
'make sure start off clean ',negative
'see ',negative
'the association should have same namespace from class ',negative
'see ',negative
'only one end should navigable ',negative
'see ',negative
'usecaseinstance gone uml unused argouml ',negative
'set reader first filter chain ',negative
'set namespace buildassocationrole works ',negative
'end class wiznavigable ',negative
'were drawing edge then only allow the start comment see ',negative
'end class crfinalsubclassed ',negative
'build activity graph with single action state the way the gui would ',negative
'end class crnameconflictac ',negative
'this private method model ',negative
'end class crmultipleagg ',negative
'handling methods that doesnt return ',negative
'see ',negative
'handling the isinitiated method ',negative
'see ',negative
'handling the initialise method ',negative
'see ',negative
'handle methods which return opaque objects ',negative
'one the expected errors just ignore ',negative
'see ',negative
'could not find model ',negative
'shouldnt get here but just case want wide exception catcher make sure our transaction always gets ended ',negative
'handle uml metamodel which mof model ',negative
'uml ',negative
'see ',negative
'xmi ',negative
'see ',negative
'uml ',negative
'see ',negative
'xmi ',negative
'the only thing need deal with updating the condition text see ',negative
'only remap package didnt remap specific class ',negative
'see ',negative
'few our factories are slightly different than declared the uml metamodel remap them here metamodel argouml ',negative
'see ',negative
'packages remapped ',negative
'see ',negative
'subsystem has been removed from uml ',negative
'try the actions ',negative
'see ',negative
'see ',negative
'case ',negative
'see ',negative
'because uml metamodels are organized differently need traverse the hierarchy looking for our owning package ',negative
'see javalangobject ',negative
'specific classes remapped remapput ',negative
'see ',negative
'the other way lookup element path ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'activitygraphs ',negative
'wfr transitions omg uml ',negative
'instance uml and classifier are abstract and not tested ',negative
'see ',negative
'extend include usecaseinstance extensionpoint not implemented ',negative
'return new list with the options instead the options themself because dont want the user able change the options see ',negative
'reuse time event ',negative
'nothing ',negative
'state concrete uml but becomes abstract uml never allow created and dont test creation ',negative
'new ',negative
'calling connect will add the edge the graphmodel and any layerpersectives that graphmodel will get edgeadded event and will add appropriate figedge determined the graphedgerenderer ',negative
'this should work now that they both have names ',negative
'method not supported ignore failure ',negative
'see ',negative
'fine ',negative
'see ',negative
'translate clip graphic match region interest ',negative
'sequence diagrams are not shown children the collaboration that they show but children the classifieroperation the collaboration represents statediagrams and activitydiagrams are shown children the statemachine activitygraph they belong ',negative
'see umlcomboboxmodel action boolean ',negative
'datatypesfactory ',negative
'see ',negative
'set all parameters some methods are invoked with primitives collections need create them accordingly ',negative
'the following should fail ',negative
'and leave things unchanged ',negative
'see ',negative
'constructor ',negative
'see ',negative
'constructor param object ',negative
'everything fine ',negative
'see ',negative
'reuse signal event ',negative
'see int ',negative
'reuse call event ',negative
'see ',negative
'try creating timeevent ',negative
'try changing the triggertype changeevent ',negative
'see ',negative
'nested class ',negative
'see ',negative
'need check any further fail the part ',negative
'see ',negative
'start testing stuff ',negative
'set the storage for our repository that mofids will unique they are composed note the storage manager only looks for few property names such the everything else needs prefixed with mdrstorageproperty which gets deleted from the property name before and its associated value are copied internal property table separate from the system property table ',negative
'try some errors ',negative
'see ',negative
'for transition use indirection through source statevertex ',negative
'cant find model return the outermost containing model element ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'notation allows add modify things not remove hence this does nothing ',negative
'end class ',negative
'the expected exception thrown ',negative
'both diagram types shall show sequence numbers when requested ',negative
'but the collaboration diagram refuses leave them out ',negative
'see ',negative
'the message has name but action then show the name ',negative
'see ',negative
'message has name and named operation then show the operation ',negative
'see javalangobject javalangstring ',negative
'message has name and named operation and empty script then show the operation ',negative
'see ',negative
'message has name and named operation and named script with parameters then show the script ',negative
'see ',negative
'see ',negative
'the action still has the argument from above ',negative
'this not very useful transition ',negative
'see ',negative
'mixed case ',negative
'see ',negative
'complex internal transition ',negative
'see ',negative
'these are not entryexitdo activities ',negative
'long list internals ',negative
'see ',negative
'should the ',negative
'see ',negative
'deleting all ',negative
'see ',negative
'there script then the language should not maintained ',negative
'retsetisleaffalse retsetisrootfalse ',negative
'see javalangobject javalangstring ',negative
'see ',negative
'see ',negative
'create file ',negative
'see ',negative
'this the normal case ',negative
'overridden purely keep our superclass from removing the listener that just added see javalangobject ',negative
'load project which contains links ',negative
'test project readable files ',negative
'see javalangobject ',negative
'standard uml profile ',negative
'see javalangobject javalangstring ',negative
'create default profile and record its contents ',negative
'see ',negative
'write the profile out temp file ',negative
'see ',negative
'read back new empty project ',negative
'specifies valid elements for simplestate contain ',negative
'setting the dependent profile creation ',negative
'see ',negative
'actual call that executes everything ',negative
'see ',negative
'verifications ',negative
'returns the value elements property tagged value this method makes sure that collection values returned and only the property multivalued upper multiplicity value greater see javalangobject ',negative
'see ',negative
'see ',negative
'create profile model ',negative
'see ',negative
'see ',negative
'save the profile into xmi file ',negative
'called during teardown ',negative
'remove leftovers from other tests ',negative
'there bug the version mdr that use that causes fail delete aggregate elements which are single valued and where the aggregate end listed second the association defined the metamodel for the uml metamodel this affects statemachines top statevertex and transitions guard see issue tfm ',negative
'there seems cases where dont erase the profile lets make sure deleted ',negative
'for namespace pre the operation allcontents results set containing all modelelements contained the namespace allcontents setmodelelement allcontents selfcontents where contents selfownedelement unionselfnamespace contents prep ',negative
'euluis using windows style initial path dont know this fails nixes ',negative
'the following from the original nsuml implemenetation was attempting implement wfr from section the uml spec but there owner set namespace valid the checks for this wfr desired need setowner and settype tfm ',negative
'ensure that model subsystem implementation doesnt remember the profiles changing their names and directories ',negative
'static accessors ',negative
'but lookout doesnt work both ways ',negative
'for package pre the operation allcontents results set containing the modelelements owned imported the package one its ancestors allcontents setmodelelement allcontents selfcontentsunion public protected where the required operations are defined the operation contents results set containing the modelelements owned imported the package contents setmodelelement contents the operation allimportedelements results set containing the modelelements imported the package one its parents allimportedelements setmodelelement allimportedelements public protected pre ',negative
'true ',negative
'headless system without display this will crash ',negative
'private jpanel propertypane ',negative
'contains instances each modelelement used for testing that only use each modelelement once ',negative
'the next restrictions for abstraction seem argo specific not something the uml spec requires tfm there need for these because they arnt used buildconnection abstractionclass null abstractionclass null abstractionclass componentclass interfaceclass null ',negative
'propertypane tabprops ',negative
'currently this this try block does not work propertypanel always has size ',negative
'make sure this test happens the awt event thread ',negative
'jpanel docpane ',negative
'the target list empty reemptying again should not generate any events ',negative
'new target type object refresh should not called ',negative
'see ',negative
'new target fig refresh should called ',negative
'see javautillistaddint javalangobject ',negative
'setting one target should generate one event ',negative
'new target type umlclassdiagram refresh should not called ',negative
'handles all children relationship including extend and include which are not members core ',negative
'note switch persistent repository like the btree repository well want keep the old extents around ',negative
'new target modelelement refresh should not called ',negative
'testing with subset targets ',negative
'set same target again should not generate new events ',negative
'tabprops gets selected time right ',negative
'adding same targets list again should not generate new events ',negative
'see ',negative
'adding same target again should not generate new events ',negative
'end class crinterfaceoperonly ',negative
'reverse order ',negative
'check for more literals separated ',negative
'now remove one target setting subset ',negative
'the destination datatype then reject ',negative
'ignore the directory does not exist this error will throw when running from the ant setup ',negative
'note have this due leftovers from other tests being causing strange errors when running eclipse ',negative
'all tests should consider the threshold inclusive value ',negative
'normally the extent should exist already but the case making empty project may not have extent yet create default extent ',negative
'this test bit stupid but nevertheless ',negative
'are offenders ',negative
'remove the first prefix because may archive like magicdraw ',negative
'everything ',negative
'because subpackages fail because subpackages fail ',negative
'same name different classes everything ',negative
'the userdropactions are ctrl shift actionlink ctrl actioncopy shift actionmove none actionmove ',negative
'aabb are offenders ',negative
'testcase drag something from another application into argouml and the explorer shows the drop icon instead the nodrop ',negative
'offenders ',negative
'generalizations are not required have unique names within namespace ',negative
'and remember where are about draw the new ghost image ',negative
'all use cases and actors require associations hence all predicates evalulate true ',negative
'see ',negative
'build association build association between actor and top use case ',negative
'see ',negative
'note this listener needs always active even this tab isnt visible ',negative
'see javautillistsetint javalangobject ',negative
'arbitrary settings not used used for testing ',negative
'see ',negative
'see ',negative
'the graph should stay the same ',negative
'build include seems that the parameters for build include are just the other way round add include not need have associtions one ',negative
'setup ',negative
'see int ',negative
'real test ',negative
'see this rather bad hash solution but with the link equalsobject defined below not possible better ',negative
'some arbitrary bounds and settings unused test ',negative
'make sure everything created gets deleted ',negative
'see ',negative
'setup the project due its use ctor ',negative
'create class model element ',negative
'see ',negative
'see ',negative
'return package use the namespace ',negative
'disable event delivery during model load ',negative
'restore original event policy not supported mdr tfm ',negative
'make sure always have default extent the old extent will get deleted part creating the new extent ',negative
'contsettargetelem ',negative
'testing with more than one since failed with manual test made ',negative
'the following will bring dialog box cant run headless actioneventthis foo ',negative
'refresh the table when critique enableddisabled see javalangobject ',negative
'create new empty project ',negative
'inconclusive ',negative
'add the profile stereotype the class ',negative
'add the profile the project configuration ',negative
'use transaction avoid the performance penalty mdrs autocommit mode ',negative
'this works when running the test from within eclipse apparently eclipse runs the tests using classloader that has the tests folder among the urls ',negative
'disable the buttons for now since selection has been made yet ',negative
'create class the project model ',negative
'check that the tag definition returned link ',negative
'were setting handler enable the about menu item calling reflectively ',negative
'set the screen layout what the user left before reasonable defaults ',negative
'instance variables ',negative
'autoscroll interface the following code was borrowed from the book java swing robert eckstein marc loy dave wood paperback pages edition september oreilly associates isbn the relevant chapter which can found ',negative
'calcbounds ',negative
'see javalangobject ',negative
'for classifiers ',negative
'constants ',negative
'see ',negative
'case erase ',negative
'event handlers ',negative
'treemodel implementation ',negative
'case after ',negative
'see ',negative
'have the path provided from the build script ',negative
'check the localized parts ',negative
'wait for all model subsystem events delivered ',negative
'wait for all awt events dispatched and processed ',negative
'see ',negative
'see ',negative
'save did not raise exception and name exists move name name this the correct backup file ',negative
'see ',negative
'this null until the first stereotype declaration seen after that nonnull ',negative
'not needed case operation ',negative
'see ',negative
'tagname new string true ',negative
'mclassifiers cannot bag ',negative
'see ',negative
'read xsltstream into temporary file get url for temp file openstream from url and wrap streamsource ',negative
'this function only sets the color the divider line since that the only visible part and can used make the divider line invisible for the top region composite state see ',negative
'the object does not have name than problem ',negative
'tree value isselected dont want colored background isexpanded isleaf row not important for rendering hasfocus dont want focus rectangle ',negative
'only work for associatins ',negative
'need find the stereotype with the name create and the base class behavioralfeature the model there none then create one and put there ',negative
'redrawmanagerunlock ',negative
'this composite state not attached statemachine not the toplevel composite state ',negative
'this was association then there will relevant information fetch out the mode arguments not association then these will passed forward harmlessly null ',negative
'find selected rows and make list the model elements that are selected ',negative
'treecellrenderer implementation ',negative
'always fire changes the case something has changed the composition the taggedvalues collection ',negative
'build array list the heights each labelcomponent pair heights zero indicate proportional height ',negative
'cmdpaste cmd new cmdpaste cmddoit ',negative
'ignored highly unlikely and what would anyway log ',negative
'stereotypes applied the target mostly control which tds but see below for other listeners too ',negative
'overridden make possible include statevertex composite state see ',negative
'add decision but set the critic priority isrelevant should still false ',negative
'because the notation events get dispatched the swing event thread need use invokeandwait make sure that dont return until theyve been delivered ',negative
'parent element but has attributes associations check checkelementcopye ',negative
'see javalangstring ',negative
'extra careful now not keep any references the second argument ',negative
'see int ',negative
'autocreate return message for call message ',negative
'see ',negative
'get the source the return message ',negative
'get the dest the return message ',negative
'see ',negative
'fig spf null fig dpf null fignode sfn null fignode dfn null ',negative
'see ',negative
'the event originated from the window wglass pane consume the event ',negative
'see ',negative
'add guiinternal stuff guiinternal stuff panes tabs menu items that are part the gui subsystem class the orgargoumluipackage things that are not part the gui like everything that has any knowledge about uml diagrams code generation reverse engineering creates and registers itself when that subsystem module loaded ',negative
'see ',negative
'this perfectly normal and happens among other things within the call setdiagram below ',negative
'iterate through the tabbed panels determine whether they should enabled ',negative
'nameloctab ',negative
'see javalangobjectclone ',negative
'see ',negative
'the current shortcut has not been set then the actual shortcut value the default one ',negative
'the user cancelled the operation dont have save anything ',negative
'see ',negative
'generate and register the osxadapter passing the methods wish use delegates for various methods ',negative
'see ',negative
'nothing can about veto just ignore ',negative
'resulty theta theta mathpi ',negative
'event handling ',negative
'see ',negative
'fig accessors ',negative
'see ',negative
'the uml object wrong end the edge ',negative
'tests enter pressed the bbodfield need set the target bounds see ',negative
'are going add the ones still valid new ones the right sequence ',negative
'see ',negative
'events ',negative
'this safe because getname always returns string some type ',negative
'the new edge implements the mouselistener interface has receive the mousereleased event ',negative
'user feedback ',negative
'graphfactory implementation ',negative
'adapted from selectionwbuttons from line calls helper method avoid this edge disappearing the new source and dest are the same node ',negative
'give are already the graph this bit inconistent with canaddnode above ',negative
'see ',negative
'link the new extend relationship the ends remember draw from the extension use case the base use case ',negative
'next line does give userhome back but this not compliant with how the projecturi works and therefore open and save project give different starting directories string directory ',negative
'correct the activator value ',negative
'see ',negative
'although weve historically written out the doctype the dtd doesnt actually exist and this line will get stripped the uml file persister doctype profile system profiledtd ',negative
'see ',negative
'remember change this you change the number mes with source path settings ',negative
'see ',negative
'put the the right side the activation needed ',negative
'see ',negative
'make sure there the minimum gap above the message being drawn ',negative
'make sure there the minimum gap below the message being drawn ',negative
'actions for toolbar ',negative
'see javaxswingjlist javalangobject int boolean boolean ',negative
'get the region the first region the state there region the statemachine then create one ',negative
'see ',negative
'create the layer ',negative
'create the renderer ',negative
'were not provided namespace then get from the diagram the root ',negative
'force the linewidth since the figgroup that contains the stereotype may want show border but dont ',negative
'link the previousnext reference the swimlanes according the order ',negative
'catches mouseevent and calls mysingleclick and mydoubleclick tab clicked which selected see ',negative
'graphmodel implementation ',negative
'make space for the clarifier for vertical symmetry margin between text and border ',negative
'mutablegraphmodel implementation ',negative
'contructors ',negative
'event processing ',negative
'see ',negative
'fig accessors ',negative
'see ',negative
'cant have connection between interfaces get the other end type ',negative
'only work for associations ',negative
'use asize build the minimum size start with the size the name fig and build ',negative
'see javalangobject javautilmap ',negative
'see ',negative
'our angle theta because increases going down the screen positive angles are clockwise rather than counterclockwise ',negative
'are the dest and call action create the activation but dont add until the height set ',negative
'are the destination create action create the entire activation ',negative
'are the target destroy action the figlifeline ends here and add the activation ',negative
'are the source return action the activation ends here ',negative
'see ',negative
'nothing call the parent ',negative
'compares obj and obj sorting user object type then name diagrams are sorted first then packages then other types sorts name within type groups nulls are sorted first for names see javalangobject ',negative
'dont recalculate activations just move them ',negative
'classifier role must return all the related messages ',negative
'comments from anywhere the model are allowed ',negative
'argument can instanceof fig which ignore ',negative
'all other types elements must this namespace ',negative
'test that the properties were correctly initialized ',negative
'this not the correct location set the cursor the commented out code illustrates the calculation coordinates see ',negative
'problem this association role ',negative
'initialize the coordinates ',negative
'limit our retries case its too hard get free ',negative
'nothing ',negative
'string compare names uml objects comparison case insensitive using primary strength collator the users locale see javalangobject ',negative
'manage cursor less than lastx ',negative
'see ',negative
'manage cursor more than lastx ',negative
'manage changes direction ',negative
'alternatively could reduce the height the fig the height this one hidden compartment but that would not possible for the width better return minimal dimensions overall ',negative
'have direction yet ',negative
'see javaawtpoint int javaawtpoint ',negative
'move down the messages that are downward the broom ',negative
'recalculate all the activations ',negative
'draw cross ',negative
'see ',negative
'dont let the user move the messages horizontally ',negative
'see javalangobject ',negative
'the edge near the bottom the classifier roles enlarge all the figclassifierroles the diagram ',negative
'need the edge complete ',negative
'the initial the left side the activation ',negative
'see ',negative
'the coordinate inside the head the must the border the headfig ',negative
'see ',negative
'see ',negative
'see int int int override setbounds keep shapes looking right ',negative
'use different notation messages collaboration diagram ',negative
'see ',negative
'operations ',negative
'see ',negative
'possible determine this checking the destination and source figs are the same this not possible because the edge not yet connected then check the model ',negative
'update the activations ',negative
'see int int int ',negative
'this call seems not very robust yet determine cause ',negative
'override setbounds keep shapes looking right the classifier and state figs are nicely centered vertically and stretched out over the full width allow easy selection with the mouse the fig can only shrunk half its original size that not reducible few pixels only see int int int ',negative
'this constructor needed for pgmlstackparser load saved diagrams does nothing because pgmlstackparser will call setpoints later ',negative
'vertical resizing ',negative
'set the target and its model element variant ',negative
'return true the given object valid edge this graph see ',negative
'return all ports node edge see ',negative
'return all edges going given port see ',negative
'there are regions create one and place the vertex there ',negative
'see javalangobject int int ',negative
'see ',negative
'cinsets new insets ',negative
'see javalangobject javautilmap ',negative
'see ',negative
'this event nothing only stop drawing the broom ',negative
'return true the two given ports can connected kind edge determined the ports see javalangobject ',negative
'remember current message paths ',negative
'reposition and resize nodes ',negative
'now reposition messages based their original position ',negative
'compute the initial center position the ',negative
'the name the meta type the class name after the last and before the next end class name ',negative
'horizontal resizing ',negative
'compute the final center position the ',negative
'create the graph model ',negative
'position the new should match existing crs position ',negative
'see ',negative
'init the sequence diagrams from the module ',negative
'debugging and looking can see that its working but how test ',negative
'operations that work elements ',negative
'see ',negative
'operations that work classes objects ',negative
'the box for the compartments somewhere inside the outside bounds ',negative
'see javalangobject ',negative
'object element ',negative
'object handle ',negative
'javadoc reviewed above this point tfm ',negative
'object element ',negative
'override setbounds keep shapes looking right see int int int ',negative
'object createstereotype ',negative
'delegate methods ',negative
'see ',negative
'see ',negative
'easy interface properties ',negative
'just swap order arguments get new form ',negative
'here follows the interfaces that contain the enums different kinds the uml metamodel ',negative
'flow not uml dont implement ',negative
'additional support for tagged values ',negative
'see ',negative
'see ',negative
'public methods ',negative
'end class uuidmanager ',negative
'see ',negative
'write out something for read back ',negative
'now read and check the results ',negative
'see ',negative
'silently ignore anything specified caller attempt continue ',negative
'create empty file and try read ',negative
'the user double clicks any part this fignode pass down one the internal figs this allows the user initiate direct text editing see ',negative
'depends implementation ',negative
'verify that the equivalence test works ',negative
'maybe next test going change future ',negative
'the netbeans saxparser sets line number and column number ',negative
'the xerces saxparser sets line number and column number ',negative
'updates the modelelement container the fig moved out another fig this fig doesnt have enclosing fig anymore the namespace the diagram will the owning modelelement this fig moved inside another fignodemodelelement the owner that fignodemodelelement will the owning modelelement see ',negative
'not true general but should true for our test models ',negative
'necessary since gef contains some errors regarding the hit subject see ',negative
'the region changed another region then make sure that delete event not fired result nonnls ',negative
'need arm the rerouting capability with mousedragged dont arm the edtiors current mode figedge create mode because once new edge has been created not deselected therefore the next create unwanted reroute performed see ',negative
'see ',negative
'makes sure that the edges stick the outline the fig see ',negative
'uml message could have action uml never does ',negative
'see ',negative
'body found ',negative
'see javalangobject int boolean boolean ',negative
'oops already have the body ',negative
'return handlestringvalue ',negative
'see ',negative
'public collectionelement handle ',negative
'see ',negative
'perform recursive search subtree rooted node selecting all nodes which have userobject matching one our targets ',negative
'gone from uml throw new ',negative
'get all the relationships that this model element has and filter everything that not import ',negative
'cant done the general case federated repositories but least get what can find for the current resource set ',negative
'should element not eobject really ',negative
'see ',negative
'classifier powertype ',negative
'usage differs from uml ',negative
'transitions can have multiple triggers now ',negative
'gone uml ',negative
'see javaxswingjtree javalangobject boolean boolean boolean int boolean ',negative
'actionstate callstate and subactivitystate have been replaced uml explicitly modeled actions ',negative
'see ',negative
'this method overridden order ignore change the coordinate during dragging see int ',negative
'see ',negative
'have already confirmed the connection valid ',negative
'mdr classes may have uml uml prefix which should removed ',negative
'below for uml compatibility ',negative
'has subsystem stereotype ',negative
'action handleget ',negative
'here are actually violating the test independance since keep the detailspane from test test the reason this make possible run the tests with less memory requirements hopefully someone might eventually fix the detailspane that garbage collected properly and this longer needed see ',negative
'not uml ',negative
'that didnt work out just ignore any problems and dont set the name the constraint body better had log ',negative
'even though this not relevant for uml have code calling this that expects for uml and must handle gracefully ',negative
'all the applicationlistener methods are void return null regardless what happens ',negative
'place the middle the line and ensure the line dashed add arrow with open arrow head remember that for extends relationship the arrow points the base use case but because the way draw that still the destination end ',negative
'see ',negative
'associationend now property owned association ',negative
'see ',negative
'throw new this not uml element nonnls ',negative
'see ',negative
'jmenuitem cutitem setmnemoniccutitem cut ctrlx jmenuitem copyitem setmnemoniccopyitem copy ctrlc jmenuitem pasteitem paste ctrlv editaddseparator ',negative
'see ',negative
'gone uml just classifier now ',negative
'only association end has aggregation option box ',negative
'delete where this the last ',negative
'the name the meta type the class name after the last and before the impl end class name ',negative
'the source the transition choice ',negative
'see ',negative
'actionsequenceclass ',negative
'comment out when are ready release undoredo jmenuitem undoitem editadd setmnemonicundoitem undo jmenuitem redoitem editadd setmnemonicredoitem redo editaddseparator ',negative
'find the target the project browser can only anything its use case ',negative
'argumentclass ',negative
'the close window shortcut altf actually cant registered shortcut because closes the configuration dialog ',negative
'attributelinkclass ',negative
'access should fast ',negative
'detach any edges such comment edges already attached the figassociation before the figassociation removed theyll later reattached the new fignodeassociation ',negative
'iteration should fast ',negative
'only reset the text the two are not the same the fig has moved rather than weve just edited the text when settargetbbox will have made them the same note that stylebounds could null the test this way round ',negative
'eventtype notificationremove ',negative
'begin andromda code ',negative
'implements commandstack ',negative
'not uml metatypes ',negative
'subtract the the offset the click take account user having not initially clicked the centre ',negative
'other ',negative
'default action was voided then have save ',negative
'other ',negative
'the edge from circle circle between use cases have our own implementation overriding gef which attempts keep the edges perpendicular the edge already close perpendicular ',negative
'other ',negative
'return the node edge that owns the given port see ',negative
'delete messages which have this sender receiver ',negative
'cant changed ',negative
'rewrite after change setexpression ',negative
'write uml specification have sizebodiessizelangs must have tabvalueslength ',negative
'cant set ',negative
'see javalangstring ',negative
'suggest that actors may not connect see javadoc comment about this ',negative
'link assocation umlx ',negative
'need method operation implementation store the method body ',negative
'the arg version this method depends this ordering dont change ',negative
'maybe this operation already has method that fits our purpose this case try reuse instead creating new implementation ',negative
'checkstyleoff ignore too many parameters since api fixed mdr ',negative
'check have create new implementation ',negative
'create new implementation ',negative
'this will contain the figs that not need anymore ',negative
'and set the specification the current operation ',negative
'add the operations methods ',negative
'look theres already java implementation ',negative
'job done ',negative
'seems there was implementation our current target language just add one ',negative
'compare path two elements reverse order inner outer using primary strength text collator this will collate together but not eliminate nonidentical strings which collate the same place return equivalent listcomparetolist ',negative
'cannot set the body this model element type ',negative
'removed from uml ',negative
'see ',negative
'also parse etc ',negative
'warning this has containment side effects eclipse uml will move the property from the classifier the association when the navigability changed ',negative
'uml only ',negative
'the machine state has got new name ',negative
'where there more than one supplier client take the first element each case there really ought check that there are some here for safety ',negative
'for other xmi files with further namespaces ',negative
'the boundary box held the target fig and listed the boundary box style field null dont have anything valid ',negative
'eclipse namespaces ',negative
'for the uml files the eclipse jar files need this ',negative
'only add mof elements not primitive datatypes ',negative
